stage,model_id,model_type,side,strategy_id,horizon,candidate_name,is_winner,selected_feature_position,selected_feature_count,feature,gain,gain_share,gain_rank,split,split_share,split_rank,importance,importance_share,used_by_model
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,55,76,range_24h_pct,89587.52224349976,0.04745028438017288,3,1638.0,0.04763428039666153,2,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,56,76,ret4h_bench_resid,20783.61100769043,0.011008098316206728,24,649.0,0.018873411463634512,17,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,57,76,ret4h_peer_resid,21334.069411754608,0.011299650165819318,23,602.0,0.017506615872277313,19,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,58,76,retest_quality,6973.4113528728485,0.0036934870337677114,60,200.0,0.005816151452583825,61,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,59,76,reversion_target_distance,5384.729437828064,0.002852037166970192,68,182.0,0.005292697821851281,62,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,60,76,rolling_range_20,24792.334752321243,0.013131330178421616,14,784.0,0.022799313694128596,10,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,61,76,second_leg_accel_vol_1h,798.0438885688782,0.0004226862012940628,76,24.0,0.0006979381743100591,76,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,62,76,shock_12h,5503.955296039581,0.0029151854797701605,67,171.0,0.00497280949195917,65,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,63,76,signed_max_bar_ret_5h,14124.584852218628,0.007481126290868985,36,386.0,0.011225172303486783,33,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,64,76,stall_x_flow,1932.640466928482,0.0010236284860198868,75,74.0,0.002151976037456015,75,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,65,76,sv_imb_24,18226.45301437378,0.009653692357103297,29,595.0,0.01730305057143688,20,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,66,76,tail_score,35902.16107559204,0.01901568109305783,7,682.0,0.019833076453310845,14,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,67,76,thrust_decay_8,14608.359029769897,0.0077373586514224955,35,264.0,0.007677319917410649,49,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,68,76,trend_overextension_z,10694.269623756409,0.005664250134145272,43,336.0,0.009771134440340827,42,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,69,76,trend_pct_base,28891.99503850937,0.015302726836909312,10,884.0,0.025707389420420508,7,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,70,76,trend_retest_success_rate,16124.43290579319,0.008540351465121792,32,528.0,0.015354639834821299,22,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,71,76,trend_strength_vs_reversion,3634.884736061096,0.0019252269746500676,73,136.0,0.003954982987757001,72,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,72,76,trend_x_trending,16130.452577590942,0.008543539801304395,31,433.0,0.012591967894843981,29,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,73,76,up_down_return_mass_ratio_tanh,10075.470160484314,0.005336501249353566,44,369.0,0.010730799430017158,36,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,74,76,up_down_semivol_ratio_tanh,14870.02621459961,0.007875951415483787,34,511.0,0.014860266961351674,24,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,75,76,up_vol_6,9842.419677495956,0.005213065402309179,46,338.0,0.009829295954866665,41,0.0,0.0,True
train_base,long_dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653_H10:lgbm_pipeline,LGBMStabilityModel,long,dist_weekly_vwap_0_074823022_loc_prev_week_range_pos_48_0_48354843_mkt_ret_eq_24h_-0_43956268_volume_autocorr_48_-0_38378653,10,lgbm_pipeline,True,76,76,vol_price_spread,23395.753448963165,0.012391626943586571,17,526.0,0.01529647832029546,23,0.0,0.0,True
