pair,symbol,live_rows,reference_rows,live_first,live_last,reference_first,reference_last,overlap_rows,first_overlap_ts,last_overlap_ts,_mismatch_examples_ref
hourly_live_vs_nested_execution_1m_aggregate,HFT/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,HIGH/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,HMSTR/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,HOODX/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,HYPE/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ICP/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ICX/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ID/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,IMX/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,INIT/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,INJ/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,IO/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,IOST/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,IOTA/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,IOTX/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,IP/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,JASMY/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,JPY/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,JTO/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,JUP/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,KAIA/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,KAITO/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,KAS/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,KAT/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,KAVA/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,KOMA/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,KSM/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,LAYER/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,LCAP/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,LDO/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,LINK/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,LPT/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,LQTY/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,LRC/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,LSK/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,LTC/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,LUNA2/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MANA/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ME/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MELANIA/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,METIS/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MEW/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MINA/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MIRA/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MNT/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MOG/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MON/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MOODENG/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MORPHO/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MOVE/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MOVR/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MSTRX/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MTL/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,MUBARAK/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,NEAR/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,NEIRO/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,NEO/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,NIGHT/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,NMR/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,NOT/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,NVDAX/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,OGN/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,OMI/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ONDO/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ONE/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ONG/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ONT/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,OP/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,OPEN/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,OPN/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ORCA/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ORDER/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ORDI/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,OXT/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,PAXG/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,PENDLE/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,PENGU/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,PEOPLE/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,PEPE/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,PIXEL/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,PNUT/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,POL/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,POPCAT/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,PORTAL/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,POWR/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,PROMPT/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,PUMP/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,PYTH/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,QNT/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,QQQX/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,QTUM/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,RARE/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,RARI/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,RAVE/USD:USD,642,0,2026-05-01T00:00:00+00:00,2026-05-29T15:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,RAY/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,RENDER/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,REZ/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,RIVER/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,RLC/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,ROSE/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,RSR/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,RUNE/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,S/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SAGA/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SAND/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SEI/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SHELL/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SHIB/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SKL/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SNX/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SOL/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SOLV/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SONIC/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SOON/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SPELL/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SPK/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SPX/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SPYX/USD:USD,641,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,SSV/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,STBL/USD:USD,688,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,STEEM/USD:USD,639,0,2026-05-01T00:00:00+00:00,2026-05-28T16:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,STG/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,STORJ/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
hourly_live_vs_nested_execution_1m_aggregate,STRK/USD:USD,690,0,2026-05-01T00:00:00+00:00,2026-05-30T17:00:00+00:00,,,0,,,hourly_live_vs_nested_execution_1m_aggregate_mismatch_examples.csv
