row_index,symbol,signal_bar_ts,side,strategy_id,scope,feature,live_value,training_value,abs_diff,status
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,distance_to_resistance_daily_donchian_atr,1.1672439575195312,1.1672439575195312,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,distance_to_support_atr,-0.9468675255775452,-0.9468675255775452,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,distance_to_support_daily_vwap_atr,0.07422525435686111,0.07422525435686111,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,dn_vol,1.4606534242630005,1.4606534242630005,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,dn_vol_6,0.7532506585121155,0.7532506585121155,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,down_up_vol_ratio_24,0.31100085377693176,0.31100085377693176,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,draw_extreme_10h,48.057918548583984,48.057918548583984,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,ema20_slope_5h,-1.554040551185608,-1.554040551185608,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,excess_6h_ts_resid,0.669205904006958,0.669205904006958,0.0,match
53,SHIB/USD:USD,2026-06-04 11:00:00+00:00,long,bars_in_high_vol_state_log_norm_-0_49417102_loc_range_pos_48_0_22034115_loc_swing_range_pos_24_1_0002919_atr_percentile_-1_477338_range_24h_pct_0_13988039_variance_ratio_10_48_0_92117828,base,ext_atrExp,-0.1680537760257721,-0.1680537760257721,0.0,match
