symbol,signal_bar_ts,feature,live,train,diff,abs_diff,status
SHIB/USD:USD,2026-06-04 11:00:00+00:00,distance_to_resistance_daily_donchian_atr,1.1672439575195312,1.1672439575195312,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,distance_to_support_atr,-0.14702604711055756,-0.9468675255775452,0.7998414784669876,0.7998414784669876,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,distance_to_support_daily_vwap_atr,0.9088135361671448,0.07422525435686111,0.8345882818102837,0.8345882818102837,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dn_vol,1.4606534242630005,1.4606534242630005,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,dn_vol_6,0.7532505393028259,0.7532506585121155,-1.1920928955078125e-07,1.1920928955078125e-07,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,down_up_vol_ratio_24,0.31100085377693176,0.31100085377693176,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,draw_extreme_10h,48.057918548583984,48.057918548583984,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ema20_slope_5h,-1.554040551185608,-1.554040551185608,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,excess_6h_ts_resid,0.669205904006958,0.669205904006958,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ext_atrExp,-0.16751988232135773,-0.1680537760257721,0.0005338937044143677,0.0005338937044143677,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_atr_expansion_06,2.053748846054077,2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_diff_2_04,0.00015911459922790527,0.00015911459922790527,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_diff_8_05,-0.009065225720405579,-0.009065225720405579,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_dist_ema_fast_04,-0.000455796136520803,-0.000455796136520803,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_ema_spread_05,-0.006617531180381775,-0.006617531180381775,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_12_06,0.0046073817647993565,0.0046073817647993565,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_24_04,0.003687772899866104,0.003687772899866104,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_24_06,0.0038549620658159256,0.0038549620658159256,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_rv_6h_04,0.0028076088055968285,0.0028076088055968285,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_strength_04,0.26666688919067383,0.26666688919067383,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_strength_05,0.33827900886535645,0.33827900886535645,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ffd_strength_06,0.3950541317462921,0.3950541317462921,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,flow_persistence_ts_resid,-1.04546320438385,-8.991899564397149e-22,-1.04546320438385,1.04546320438385,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,flow_ratio,-0.9980021119117737,-0.15903234481811523,-0.8389697670936584,0.8389697670936584,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,funding_per_hour,-2.3254920211712715e-10,-2.3254920211712715e-10,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,fvg,0.0,0.0,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,gap_pct,1.4817867279052734,1.4817867279052734,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,impact_12,0.8055755496025085,2.053748846054077,-1.2481732964515686,1.2481732964515686,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,innovation_z_x_zr_1h,2.053748846054077,2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,innovation_z_x_zr_3h,-0.9935893416404724,-0.9916000962257385,-0.0019892454147338867,0.0019892454147338867,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,jump_intensity,0.02083333395421505,0.02083333395421505,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,jump_rate_10h,0.6000000238418579,0.6000000238418579,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ker_10,0.17531321942806244,0.17531321942806244,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ker_16,0.33464840054512024,0.33464840054512024,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ker_24,0.38243886828422546,0.38243886828422546,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,leverage_build_score,0.655192494392395,0.7144455909729004,-0.05925309658050537,0.05925309658050537,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_bb_channel_pos_24,0.10169714689254761,0.10169714689254761,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_bb_channel_pos_48,-0.05267395079135895,-0.05267395079135895,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_ema_stack_pos_48,-1.2571337223052979,-1.2571337223052979,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_initial_balance_pos_24,0.18749940395355225,0.18749940395355225,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_pivot_ladder_pos_24,-0.2149898111820221,-0.2149898111820221,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_prev_week_range_pos_24,0.09972261637449265,0.09972261637449265,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_range_pos_24,0.1442880481481552,0.1442880481481552,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_session_pos_24,0.18749940395355225,0.18749940395355225,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,loc_swing_range_pos_24,0.14022143185138702,0.14022143185138702,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_bars_since_above_2atr,-1.0671727657318115,-1.0671727657318115,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_bars_since_above_3atr,-1.297189474105835,-1.297189474105835,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_bars_since_below_1atr,1.5119483470916748,1.5119483470916748,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_bars_since_below_2atr,1.1774872541427612,1.1774872541427612,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_bars_since_below_3atr,0.9650276303291321,0.9650276303291321,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,log_quote_volume,-1.3875517845153809,-0.1299641877412796,-1.2575875967741013,1.2575875967741013,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,lr_2h,0.0028553009033203125,0.0028553009033203125,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mark_perp_dislocation,-0.002244765404611826,-0.0022447705268859863,5.122274160385132e-09,5.122274160385132e-09,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mark_vs_perp_bps,-2.053748846054077,-2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,memory_asymmetry_2ATR,1.1698286533355713,1.1698286533355713,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,memory_asymmetry_3ATR,1.1137796640396118,1.1137796640396118,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mom_slow,0.045321449637413025,0.045321449637413025,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,momentum_accel,1.7228922843933105,1.7228922843933105,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mr_failure,0.15743795037269592,0.15743795037269592,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mr_potential,-0.0027364238630980253,-0.0027364238630980253,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,mr_soft,0.21603929996490479,0.21603929996490479,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ob_imbalance_mkt_resid,-0.03791475668549538,,,,train_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oi_chg_2h,0.02388828434050083,0.03671694174408913,-0.012828657403588295,0.012828657403588295,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oi_chg_4h,0.03776637837290764,0.0602283738553524,-0.022461995482444763,0.022461995482444763,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oi_chg_8h,0.03835570812225342,0.057227347046136856,-0.018871638923883438,0.018871638923883438,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oi_rank,0.0059523810632526875,0.0059523810632526875,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oiw_intensity_entry_dist_1d_atr,-1.7482661008834839,-0.8656195402145386,-0.8826465606689453,0.8826465606689453,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oiw_pos_delta_entry_dist_14d_atr,-0.43852514028549194,-0.7461943626403809,0.3076692223548889,0.3076692223548889,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oiw_pos_delta_entry_dist_7d_atr,-0.7037046551704407,-0.8226982355117798,0.11899358034133911,0.11899358034133911,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oiw_z_delta_entry_dist_1d_atr,-1.677725911140442,-1.001426100730896,-0.6762998104095459,0.6762998104095459,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,oiw_z_delta_entry_dist_7d_atr,-0.8393003344535828,-0.8333413600921631,-0.005958974361419678,0.005958974361419678,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pct_breakout_t,-0.4090314507484436,-0.409031480550766,2.9802322387695312e-08,2.9802322387695312e-08,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pct_extreme,0.5195950865745544,0.5195950865745544,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,press_12,-2.053748846054077,0.0,-2.053748846054077,2.053748846054077,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,price_innovation_z,-2.053748846054077,-2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,prior_range,2.053748846054077,2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,prog_eff_12,2.251652375662161e-07,-2.053748846054077,2.0537490712193147,2.0537490712193147,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,progress,0.0001836665760492906,0.0001836665760492906,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_120,-0.0002134224196197465,-0.0002621254825498909,4.870306293014437e-05,4.870306293014437e-05,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_2,-0.0002134224196197465,-0.0002621254825498909,4.870306293014437e-05,4.870306293014437e-05,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_4,-0.0002134224196197465,-0.0002621254825498909,4.870306293014437e-05,4.870306293014437e-05,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_48,-0.0002134224196197465,-0.0002621254825498909,4.870306293014437e-05,4.870306293014437e-05,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_8,-0.0002134224196197465,-0.0002621254825498909,4.870306293014437e-05,4.870306293014437e-05,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,pullback_depth,1.9546997547149658,1.9546997547149658,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,quote_volume_z_30d,-2.053748846054077,0.0,-2.053748846054077,2.053748846054077,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,range_12h_pct,0.07820764183998108,0.07820764183998108,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,range_16h_pct,2.053748846054077,2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,range_expansion_ratio,0.7196900248527527,0.7196900248527527,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,range_norm_24,-0.6870279908180237,-0.6870279908180237,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,range_per_funding_abs_z_24h,0.9403398036956787,2.053748846054077,-1.1134090423583984,1.1134090423583984,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,rejection_proxy,-0.4050043821334839,-0.4050043821334839,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,resid_strength,1.2607930898666382,1.2607930898666382,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ret10h,-2.053748846054077,-2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ret24h,-2.0456929206848145,-2.0456998348236084,6.9141387939453125e-06,6.9141387939453125e-06,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ret2h,2.053748846054077,2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ret4h_bench_resid,-5.0,-5.0,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,ret5h,-2.053748846054077,-2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,rolling_range_20,2.053748846054077,2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,rsi_slope_base,-0.8285771012306213,-0.8285771012306213,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,rsi_ts_resid,-0.6508350968360901,-0.6524296402931213,0.00159454345703125,0.00159454345703125,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,second_leg_accel_vol_2h,0.3102346360683441,0.3102346360683441,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,shock_12h,0.050525784492492676,0.050525784492492676,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,shock_decay,0.0,0.0,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,shock_vol_ratio,2.053748846054077,2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,signed_max_bar_ret_5h,-1.4124635457992554,-1.4124635457992554,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,speed,0.0003161750209983438,0.00038832626887597144,-7.215124787762761e-05,7.215124787762761e-05,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,stall_x_flow,0.5090940594673157,0.0,0.5090940594673157,0.5090940594673157,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,sv_imb_12,-0.11238556355237961,-0.18518517911434174,0.07279961556196213,0.07279961556196213,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,sv_imb_24,-0.15494169294834137,-0.18518517911434174,0.030243486166000366,0.030243486166000366,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,tail_score,-0.2787516713142395,-0.2787516713142395,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,thrust_decay_4,0.003795380238443613,0.0037953767459839582,3.4924596548080444e-09,3.4924596548080444e-09,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_dispersion_3_6_12,-2.053748846054077,-2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_pct_base,-2.053748846054077,-2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_retest_success_rate,0.07939860969781876,0.07939866930246353,-5.960464477539063e-08,5.960464477539063e-08,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_strength_percentile,1.4287049770355225,1.4287049770355225,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_strength_vs_reversion,-0.23559972643852234,-0.23559962213039398,-1.043081283569336e-07,1.043081283569336e-07,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_x_trending,0.0,0.0,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,trend_z_t,-0.278995543718338,-0.278995543718338,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,true_range_percentile,1.5324196815490723,1.5324196815490723,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,up_barrier_pressure_daily_donchian,0.042585667222738266,0.04258565977215767,7.450580596923828e-09,7.450580596923828e-09,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,up_barrier_pressure_daily_vwap,0.11930059641599655,0.002631385577842593,0.11666921083815396,0.11666921083815396,diff
SHIB/USD:USD,2026-06-04 11:00:00+00:00,up_down_semivol_ratio_tanh,0.36541783809661865,0.36541783809661865,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,up_vol,1.8207247257232666,1.8207248449325562,-1.1920928955078125e-07,1.1920928955078125e-07,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,up_vol_6,1.0708212852478027,1.0708212852478027,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,vol_price_div,-1.3394430875778198,-1.3394430875778198,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,vol_price_spread,-0.9143262505531311,-0.9143262505531311,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,vol_shock_asym_8_24,-1.2942832708358765,-1.2942832708358765,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,wick_ratio,1.5473203659057617,1.5473203659057617,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,xasset_ob_liquidity_peer_resid,1.181871771812439,,,,train_nan
SHIB/USD:USD,2026-06-04 11:00:00+00:00,z_r_24,0.9589986205101013,0.9589986205101013,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,zr_6h,-2.053748846054077,-2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,zr_6h_x_range_z_24h,-0.5926108360290527,-0.5926108956336975,5.960464477539063e-08,5.960464477539063e-08,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,zscore_price_200,-2.053748846054077,-2.053748846054077,0.0,0.0,ok
SHIB/USD:USD,2026-06-04 11:00:00+00:00,zscore_price_50,-2.053748846054077,-2.053748846054077,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,abs_ret_per_oi_z_24h,-0.6856366991996765,-0.6046922206878662,-0.0809444785118103,0.0809444785118103,diff
SOL/USD:USD,2026-06-04 11:00:00+00:00,accel_5h,2.053748846054077,2.053748846054077,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,adx_10,4.081503391265869,4.081503391265869,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,adx_di_minus_7,3.717137098312378,3.717137098312378,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,adx_di_plus_14,2.3236472606658936,2.3236472606658936,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,atr_change_rate,-1.178159236907959,-2.053748846054077,0.8755896091461182,0.8755896091461182,diff
SOL/USD:USD,2026-06-04 11:00:00+00:00,atr_compression_ratio,2.053748846054077,2.053748846054077,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,atr_expansion,-1.1949437856674194,-1.1949437856674194,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,atr_pct_change,-1.2005280256271362,-1.2005280256271362,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,atr_percentile,-1.1082769632339478,-1.1082769632339478,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,bars_in_high_vol_state_log_norm,2.053748846054077,2.053748846054077,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,body_pct,-2.053748846054077,-2.053748846054077,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,body_ratio,-2.053748846054077,-2.053748846054077,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,breakout_24h,-84.26937866210938,-84.26937866210938,0.0,0.0,ok
SOL/USD:USD,2026-06-04 11:00:00+00:00,breakout_min,0.0,0.0,0.0,0.0,ok
