symbol,side,strategy_id,source,feature,live_value,training_store_value,abs_delta
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,resid_ret_6h,-0.12594440579414368,-0.12594440579414368,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,return_autocorr_48,-0.5652722120285034,-0.5652722120285034,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rng_z,0.0,0.0,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rsi_x_high_vol,0.11692681908607483,0.11692681908607483,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rv_120h,1.0,1.0,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rv_12h,0.28453895449638367,0.28453895449638367,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rv_24h,0.9409335255622864,0.9409335255622864,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rv_2h,0.23381026089191437,0.23381026089191437,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rv_4h,-0.06980334967374802,-0.06980334967374802,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rv_6h,-1.1098954677581787,-1.1098954677581787,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rv_8h,-0.12296909093856812,-0.12296909093856812,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rv_ratio_24_120,1.027133822441101,1.027133822441101,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rv_rel_universe,1.5068309307098389,1.5068309307098389,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,rvol_hod_base,-1.3676317930221558,-1.3676317930221558,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,shannon_entropy_ret_16,-0.1193782165646553,-0.1193782165646553,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,spectral_entropy_ret_48,0.9608807563781738,0.9608807563781738,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,spike_score,-0.344927042722702,-0.344927042722702,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,t_be_proxy,2.053748846054077,2.053748846054077,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,t_pl_proxy,2.053748846054077,2.053748846054077,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,time_since_peak_12h,2.053748846054077,2.053748846054077,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,time_since_trough_12h,2.053748846054077,2.053748846054077,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,trend_accel_120h,1.6557505130767822,1.6557505130767822,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,trend_regime,0.0,0.0,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,trend_regime_stability,-0.890632152557373,-0.890632152557373,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,trend_snr,-0.4759424030780792,-0.4759424030780792,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,up_barrier_pressure_weekly_donchian,0.0,0.0,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,upside_semivariance_24,3.161944550811313e-05,3.161944550811313e-05,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,upside_semivariance_8,1.354021605948219e-06,1.354021605948219e-06,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_asym,0.10782195627689362,0.10782195627689362,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_asym_6,-0.11663859337568283,-0.11663859337568283,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_concentration_12,2.040616989135742,2.040616989135742,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_high,2.053748846054077,2.053748846054077,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_low,-0.39832213521003723,-0.39832213521003723,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_regime_ratio,0.3639691472053528,0.3639691472053528,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_regime_shift,0.5253298282623291,0.5253298282623291,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_regime_z,1.1715500354766846,1.1715500354766846,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_z_30_calm,0.038850028067827225,0.038850028067827225,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_z_base,0.14211322367191315,0.14211322367191315,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_z_x_low_vol,-0.17948336899280548,-0.17948336899280548,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vol_z_x_regime_trend,1.4998401403427124,1.4998401403427124,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,volatility_ratio_short_long,0.12501202523708344,0.12501202523708344,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,volatility_zscore,0.0,0.0,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,volume_price_corr_10h,-1.0350300073623657,-1.0350300073623657,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,volume_z_12,0.05007762461900711,0.05007762461900711,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vov_interaction,-0.0,-0.0,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,vov_iqr_20,0.004163267090916634,0.004163267090916634,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,xasset_btc_fund_z,-0.028160739690065384,-0.028160739690065384,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,xasset_fund_dispersion_basket,-0.35854020714759827,-0.35854020714759827,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,xasset_fund_extreme_share_basket,0.1428571492433548,0.1428571492433548,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,xasset_mkt_ob_stress_z_24h,1.2104493379592896,1.2104493379592896,0.0
SYN/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,xasset_ob_liquidity_divergence_z_24h,0.313120573759079,0.313120573759079,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,accel_5h,1.8275387287139893,1.8275387287139893,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,adx_14_slope,-0.21771255135536194,-0.21771255135536194,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,atr_pct_change,-1.8036072254180908,-1.8036072254180908,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,atr_percentile,0.6249359846115112,0.6249359846115112,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,bars_in_high_vol_state_log_norm,2.053748846054077,2.053748846054077,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,carry_adj_ret_5h,-0.041340671479701996,-0.041340671479701996,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,carry_adj_short_ret_self_z_10h,1.1220686435699463,1.1220686435699463,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,climax_decay,0.8071943521499634,0.8071943521499634,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,climax_range_24,-1.3716285228729248,-1.3716285228729248,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,climax_vol_12,-0.4444568157196045,-0.4444568157196045,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,dip_volume_profile,0.8594112396240234,0.8594112396240234,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,dir_path_risk_skew_2h,-0.051784999668598175,-0.051784999668598175,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,dist_from_low_48h,0.12557482719421387,0.12557482719421387,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,dist_ma100_atr,-0.021500883623957634,-0.021500883623957634,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,dist_prior_day_high,0.354726105928421,0.354726105928421,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,dist_prior_day_low,0.0446459986269474,0.0446459986269474,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,dist_range_mid_atr,-0.9819775223731995,-0.9819775223731995,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,dist_rolling_7d_high,0.354726105928421,0.354726105928421,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,draw_sym_10h,-37.2634391784668,-37.2634391784668,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,excess_12h,0.17192389070987701,0.17192389070987701,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,excess_6h,0.4187720715999603,0.4187720715999603,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,excess_6h_ts_resid,-0.48249107599258423,-0.48249107599258423,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,ffd_rv_12_04,0.008233088068664074,0.008233088068664074,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,ffd_rv_24_06,0.007239923346787691,0.007239923346787691,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,funding_per_hour,-3.498404839774594e-05,-3.498404839774594e-05,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,impulse_ratio_24,-0.04612649232149124,-0.04612649232149124,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,ker_16,0.4021706283092499,0.4021706283092499,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,ker_24,0.11834874004125595,0.11834874004125595,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,leverage_build_score,0.5709418654441833,0.5709418654441833,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,loc_pullback_depth_24,0.1117904782295227,0.1117904782295227,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,loc_range_pos_24,0.1117904782295227,0.1117904782295227,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,loc_range_pos_48,0.12778732180595398,0.12778732180595398,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,log_quote_volume,-1.0675760507583618,-1.0675760507583618,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,mark_perp_dislocation,-0.004406630992889404,-0.004406630992889404,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,memory_asymmetry_1ATR,0.7260475754737854,0.7260475754737854,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,mr_climax,0.022155987098813057,0.022155987098813057,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,mr_pct,-0.8184744715690613,-0.8184744715690613,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,mr_potential,-1.8065674304962158,-1.8065674304962158,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,oi_chg_2h,0.13655626773834229,0.13655626773834229,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,oi_chg_4h,-0.2064025104045868,-0.2064025104045868,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,oi_expansion_compression_balance_24h,0.05616551637649536,0.05616551637649536,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,oi_expansion_compression_balance_96h,-0.25153088569641113,-0.25153088569641113,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,oi_z,0.4138396978378296,0.4138396978378296,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,oiw_pos_delta_entry_dist_14d_atr,-0.05918228253722191,-0.05918228253722191,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,pct_extreme,-1.0550237894058228,-1.0550237894058228,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,pullback_8,0.0,0.0,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,quote_volume_z_30d,0.0,0.0,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,range_16h_pct,2.053748846054077,2.053748846054077,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,range_per_funding_abs_z_24h,0.7567838430404663,0.7567838430404663,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,ret2h,-0.627356767654419,-0.627356767654419,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,ret4h_bench_resid,0.16161611676216125,0.16161611676216125,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,second_leg_accel_vol_2h,0.1100703626871109,0.1100703626871109,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,shock_vol_ratio,1.1275757551193237,1.1275757551193237,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,signed_max_bar_ret_5h,0.6118927597999573,0.6118927597999573,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,up_down_semivol_ratio_tanh,-0.8671079874038696,-0.8671079874038696,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,base,zr_6h_x_volume_z_48h,-0.3112042546272278,-0.3112042546272278,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,amihud_illiq,1.7464338541030884,1.7464338541030884,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,asset_atr_level,0.9853760600090027,0.9853760600090027,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,asset_minus_mkt_oi_7d,0.08865515887737274,0.08865515887737274,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,asset_vol_level,0.15184155106544495,0.15184155106544495,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,atr_change_rate_ts_continuous,-0.03854334354400635,-0.03854334354400635,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,atr_expansion_ts_resid,-1.822909951210022,-1.822909951210022,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,atr_pct_change,-1.8036072254180908,-1.8036072254180908,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,blowoff_risk_surprise,0.0,0.0,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,btc_rv_ratio_1h24h_pct,1.164366602897644,1.164366602897644,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,chop_score,0.739809513092041,0.739809513092041,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,chop_score_surprise,5.0,5.0,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,choppiness_index_20,-1.358089566230774,-1.358089566230774,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,coherence_24_ts_resid,-1.4334750175476074,-1.4334750175476074,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,complexity_regime_24h,0.050639815628528595,0.050639815628528595,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,compression_score,-1.1692034006118774,-1.1692034006118774,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,crowded_long_1d,-0.0,-0.0,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,crowded_long_3d,0.0,0.0,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,crowded_long_7d,-0.0,-0.0,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,crowded_short_1d,-0.40523970127105713,-0.40523970127105713,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,crowded_short_3d,0.09694924205541611,0.09694924205541611,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,crowded_short_7d,-0.2163892686367035,-0.2163892686367035,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,cs_rank_oi_value_z_30d,0.5405405163764954,0.5405405163764954,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,cs_ret_dispersion_4h_pct,-0.7569219470024109,-0.7569219470024109,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,cvar_5pct,-2.053748846054077,-2.053748846054077,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,distance_to_resistance_weekly_donchian_atr,0.2016219198703766,0.2016219198703766,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,distance_to_support_weekly_donchian_atr,-0.9967015385627747,-0.9967015385627747,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,draw_sym_10h,-37.2634391784668,-37.2634391784668,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,dv_z,-2.053748846054077,-2.053748846054077,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,efficiency_ratio_20,0.24980974197387695,0.24980974197387695,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,ema50_ema200_spread_continuous,0.009669997729361057,0.009669997729361057,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,entropy_jump_24h,-0.32527658343315125,-0.32527658343315125,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,eth_rv_ratio_1h24h_pct,0.7635355591773987,0.7635355591773987,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,exh_qual_surprise,0.38759860396385193,0.38759860396385193,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,ffd_amihud_04,0.01132790558040142,0.01132790558040142,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,ffd_amihud_06,-0.030632346868515015,-0.030632346868515015,0.0
ZRO/USD:USD,short,asset_minus_mkt_oi_1d_peer_resid_0_34164831_oi_expansion_compression_balance_24h_0_42287597,meta,fund_abs_z_mkt_resid,0.5861170887947083,0.5861170887947083,0.0
