feature_name,group,regime_family,interaction_group
loc_loc_prev_day_range_pos_48_ts_bot40,location,,location
reg_volatility_of_volatility_48_ts_top50,regime,volatility,regime:volatility
loc_loc_prev_day_range_pos_48_ts_top50,location,,location
reg_volatility_of_volatility_48_ts_bot50,regime,volatility,regime:volatility
loc_loc_prev_day_range_pos_48_ts_bot50,location,,location
reg_volatility_of_volatility_48_ts_top60,regime,volatility,regime:volatility
loc_loc_prev_day_range_pos_48_ts_top60,location,,location
reg_volatility_of_volatility_48_ts_bot60,regime,volatility,regime:volatility
loc_loc_prev_day_range_pos_48_ts_bot60,location,,location
reg_volatility_of_volatility_48_ts_top70,regime,volatility,regime:volatility
loc_loc_prev_day_range_pos_48_ts_top70,location,,location
reg_volatility_of_volatility_48_ts_bot70,regime,volatility,regime:volatility
loc_loc_prev_day_range_pos_48_ts_bot70,location,,location
reg_volatility_of_volatility_48_ts_bot80,regime,volatility,regime:volatility
loc_loc_prev_day_range_pos_48_ts_bot80,location,,location
reg_volatility_of_volatility_48_ts_band20_80,regime,volatility,regime:volatility
loc_loc_prev_day_range_pos_48_ts_band20_80,location,,location
reg_volatility_of_volatility_48_ts_band25_75,regime,volatility,regime:volatility
loc_loc_prev_day_range_pos_48_ts_band25_75,location,,location
reg_volatility_of_volatility_48_ts_band30_70,regime,volatility,regime:volatility
loc_loc_prev_day_range_pos_48_ts_band30_70,location,,location
reg_volatility_ratio_short_long_ts_top20,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_top20,location,,location
reg_volatility_ratio_short_long_ts_top30,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_top30,location,,location
reg_volatility_ratio_short_long_ts_bot30,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_bot30,location,,location
reg_volatility_ratio_short_long_ts_top40,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_top40,location,,location
reg_volatility_ratio_short_long_ts_bot40,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_bot40,location,,location
reg_volatility_ratio_short_long_ts_top50,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_top50,location,,location
reg_volatility_ratio_short_long_ts_bot50,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_bot50,location,,location
reg_volatility_ratio_short_long_ts_top60,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_top60,location,,location
reg_volatility_ratio_short_long_ts_bot60,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_bot60,location,,location
reg_volatility_ratio_short_long_ts_top70,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_top70,location,,location
reg_volatility_ratio_short_long_ts_bot70,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_bot70,location,,location
reg_volatility_ratio_short_long_ts_bot80,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_bot80,location,,location
reg_volatility_ratio_short_long_ts_band20_80,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_band20_80,location,,location
reg_volatility_ratio_short_long_ts_band25_75,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_band25_75,location,,location
reg_volatility_ratio_short_long_ts_band30_70,regime,volatility,regime:volatility
loc_loc_prev_week_range_pos_24_ts_band30_70,location,,location
reg_volume_autocorr_48_ts_top20,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_top20,location,,location
reg_volume_autocorr_48_ts_top30,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_top30,location,,location
reg_volume_autocorr_48_ts_bot30,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_bot30,location,,location
reg_volume_autocorr_48_ts_top40,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_top40,location,,location
reg_volume_autocorr_48_ts_bot40,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_bot40,location,,location
reg_volume_autocorr_48_ts_top50,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_top50,location,,location
reg_volume_autocorr_48_ts_bot50,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_bot50,location,,location
reg_volume_autocorr_48_ts_top60,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_top60,location,,location
reg_volume_autocorr_48_ts_bot60,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_bot60,location,,location
reg_volume_autocorr_48_ts_top70,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_top70,location,,location
reg_volume_autocorr_48_ts_bot70,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_bot70,location,,location
reg_volume_autocorr_48_ts_bot80,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_bot80,location,,location
reg_volume_autocorr_48_ts_band20_80,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_band20_80,location,,location
reg_volume_autocorr_48_ts_band25_75,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_band25_75,location,,location
reg_volume_autocorr_48_ts_band30_70,regime,liquidity,regime:liquidity
loc_loc_prev_week_range_pos_48_ts_band30_70,location,,location
reg_volume_percentile_ts_top20,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_top20,location,,location
reg_volume_percentile_ts_top30,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_top30,location,,location
reg_volume_percentile_ts_bot30,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_bot30,location,,location
reg_volume_percentile_ts_top40,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_top40,location,,location
reg_volume_percentile_ts_bot40,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_bot40,location,,location
reg_volume_percentile_ts_top50,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_top50,location,,location
reg_volume_percentile_ts_bot50,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_bot50,location,,location
reg_volume_percentile_ts_top60,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_top60,location,,location
reg_volume_percentile_ts_bot60,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_bot60,location,,location
reg_volume_percentile_ts_top70,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_top70,location,,location
reg_volume_percentile_ts_bot70,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_bot70,location,,location
reg_volume_percentile_ts_bot80,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_bot80,location,,location
reg_volume_percentile_ts_band20_80,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_band20_80,location,,location
reg_volume_percentile_ts_band25_75,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_band25_75,location,,location
reg_volume_percentile_ts_band30_70,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_24_ts_band30_70,location,,location
reg_volume_trend_48_ts_top20,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_top20,location,,location
reg_volume_trend_48_ts_top30,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_top30,location,,location
reg_volume_trend_48_ts_bot30,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_bot30,location,,location
reg_volume_trend_48_ts_top40,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_top40,location,,location
reg_volume_trend_48_ts_bot40,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_bot40,location,,location
reg_volume_trend_48_ts_top50,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_top50,location,,location
reg_volume_trend_48_ts_bot50,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_bot50,location,,location
reg_volume_trend_48_ts_top60,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_top60,location,,location
reg_volume_trend_48_ts_bot60,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_bot60,location,,location
reg_volume_trend_48_ts_top70,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_top70,location,,location
reg_volume_trend_48_ts_bot70,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_bot70,location,,location
reg_volume_trend_48_ts_bot80,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_bot80,location,,location
reg_volume_trend_48_ts_band20_80,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_band20_80,location,,location
reg_volume_trend_48_ts_band25_75,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_band25_75,location,,location
reg_volume_trend_48_ts_band30_70,regime,liquidity,regime:liquidity
loc_loc_bb_channel_pos_48_ts_band30_70,location,,location
reg_volume_zscore_48h_ts_top20,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_top20,location,,location
reg_volume_zscore_48h_ts_top30,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_top30,location,,location
reg_volume_zscore_48h_ts_bot30,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_bot30,location,,location
reg_volume_zscore_48h_ts_top40,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_top40,location,,location
reg_volume_zscore_48h_ts_bot40,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_bot40,location,,location
reg_volume_zscore_48h_ts_top50,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_top50,location,,location
reg_volume_zscore_48h_ts_bot50,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_bot50,location,,location
reg_volume_zscore_48h_ts_top60,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_top60,location,,location
reg_volume_zscore_48h_ts_bot60,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_bot60,location,,location
reg_volume_zscore_48h_ts_top70,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_top70,location,,location
reg_volume_zscore_48h_ts_bot70,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_bot70,location,,location
reg_volume_zscore_48h_ts_bot80,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_bot80,location,,location
reg_volume_zscore_48h_ts_band20_80,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_band20_80,location,,location
reg_volume_zscore_48h_ts_band25_75,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_band25_75,location,,location
reg_volume_zscore_48h_ts_band30_70,regime,liquidity,regime:liquidity
loc_loc_pullback_depth_24_ts_band30_70,location,,location
loc_loc_pullback_depth_48_ts_top20,location,,location
loc_loc_pullback_depth_48_ts_top30,location,,location
loc_loc_pullback_depth_48_ts_bot30,location,,location
loc_loc_pullback_depth_48_ts_top40,location,,location
loc_loc_pullback_depth_48_ts_bot40,location,,location
loc_loc_pullback_depth_48_ts_top50,location,,location
loc_loc_pullback_depth_48_ts_bot50,location,,location
loc_loc_pullback_depth_48_ts_top60,location,,location
loc_loc_pullback_depth_48_ts_bot60,location,,location
loc_loc_pullback_depth_48_ts_top70,location,,location
loc_loc_pullback_depth_48_ts_bot70,location,,location
loc_loc_pullback_depth_48_ts_bot80,location,,location
loc_loc_pullback_depth_48_ts_band20_80,location,,location
loc_loc_pullback_depth_48_ts_band25_75,location,,location
loc_loc_pullback_depth_48_ts_band30_70,location,,location
loc_loc_pivot_ladder_pos_24_ts_top20,location,,location
loc_loc_pivot_ladder_pos_24_ts_top30,location,,location
loc_loc_pivot_ladder_pos_24_ts_bot30,location,,location
loc_loc_pivot_ladder_pos_24_ts_top40,location,,location
loc_loc_pivot_ladder_pos_24_ts_bot40,location,,location
loc_loc_pivot_ladder_pos_24_ts_top50,location,,location
loc_loc_pivot_ladder_pos_24_ts_bot50,location,,location
loc_loc_pivot_ladder_pos_24_ts_top60,location,,location
loc_loc_pivot_ladder_pos_24_ts_bot60,location,,location
loc_loc_pivot_ladder_pos_24_ts_top70,location,,location
loc_loc_pivot_ladder_pos_24_ts_bot70,location,,location
loc_loc_pivot_ladder_pos_24_ts_bot80,location,,location
loc_loc_pivot_ladder_pos_24_ts_band20_80,location,,location
loc_loc_pivot_ladder_pos_24_ts_band25_75,location,,location
loc_loc_pivot_ladder_pos_24_ts_band30_70,location,,location
loc_loc_pivot_ladder_pos_48_ts_top20,location,,location
loc_loc_pivot_ladder_pos_48_ts_top30,location,,location
loc_loc_pivot_ladder_pos_48_ts_bot30,location,,location
loc_loc_pivot_ladder_pos_48_ts_top40,location,,location
loc_loc_pivot_ladder_pos_48_ts_bot40,location,,location
loc_loc_pivot_ladder_pos_48_ts_top50,location,,location
loc_loc_pivot_ladder_pos_48_ts_bot50,location,,location
loc_loc_pivot_ladder_pos_48_ts_top60,location,,location
loc_loc_pivot_ladder_pos_48_ts_bot60,location,,location
loc_loc_pivot_ladder_pos_48_ts_top70,location,,location
loc_loc_pivot_ladder_pos_48_ts_bot70,location,,location
loc_loc_pivot_ladder_pos_48_ts_bot80,location,,location
loc_loc_pivot_ladder_pos_48_ts_band20_80,location,,location
loc_loc_pivot_ladder_pos_48_ts_band25_75,location,,location
loc_loc_pivot_ladder_pos_48_ts_band30_70,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_top20,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_top30,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_bot30,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_top40,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_bot40,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_top50,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_bot50,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_top60,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_bot60,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_top70,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_bot70,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_bot80,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_band20_80,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_band25_75,location,,location
loc_bars_since_ema20_ema50_cross_log_norm_ts_band30_70,location,,location
loc_bars_in_high_vol_state_log_norm_ts_top20,location,,location
loc_bars_in_high_vol_state_log_norm_ts_top30,location,,location
loc_bars_in_high_vol_state_log_norm_ts_bot30,location,,location
loc_bars_in_high_vol_state_log_norm_ts_top40,location,,location
loc_bars_in_high_vol_state_log_norm_ts_bot40,location,,location
loc_bars_in_high_vol_state_log_norm_ts_top50,location,,location
loc_bars_in_high_vol_state_log_norm_ts_bot50,location,,location
loc_bars_in_high_vol_state_log_norm_ts_top60,location,,location
loc_bars_in_high_vol_state_log_norm_ts_bot60,location,,location
loc_bars_in_high_vol_state_log_norm_ts_top70,location,,location
loc_bars_in_high_vol_state_log_norm_ts_bot70,location,,location
loc_bars_in_high_vol_state_log_norm_ts_bot80,location,,location
loc_bars_in_high_vol_state_log_norm_ts_band20_80,location,,location
loc_bars_in_high_vol_state_log_norm_ts_band25_75,location,,location
loc_bars_in_high_vol_state_log_norm_ts_band30_70,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_top20,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_top30,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_bot30,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_top40,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_bot40,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_top50,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_bot50,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_top60,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_bot60,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_top70,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_bot70,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_bot80,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_band20_80,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_band25_75,location,,location
loc_bars_outside_ema20_atr_band_log_norm_ts_band30_70,location,,location
loc_up_down_semivol_ratio_tanh_ts_top20,location,,location
loc_up_down_semivol_ratio_tanh_ts_top30,location,,location
loc_up_down_semivol_ratio_tanh_ts_bot30,location,,location
loc_up_down_semivol_ratio_tanh_ts_top40,location,,location
loc_up_down_semivol_ratio_tanh_ts_bot40,location,,location
loc_up_down_semivol_ratio_tanh_ts_top50,location,,location
loc_up_down_semivol_ratio_tanh_ts_bot50,location,,location
loc_up_down_semivol_ratio_tanh_ts_top60,location,,location
loc_up_down_semivol_ratio_tanh_ts_bot60,location,,location
loc_up_down_semivol_ratio_tanh_ts_top70,location,,location
loc_up_down_semivol_ratio_tanh_ts_bot70,location,,location
loc_up_down_semivol_ratio_tanh_ts_bot80,location,,location
loc_up_down_semivol_ratio_tanh_ts_band20_80,location,,location
loc_up_down_semivol_ratio_tanh_ts_band25_75,location,,location
loc_up_down_semivol_ratio_tanh_ts_band30_70,location,,location
loc_up_down_return_mass_ratio_tanh_ts_top20,location,,location
loc_up_down_return_mass_ratio_tanh_ts_top30,location,,location
loc_up_down_return_mass_ratio_tanh_ts_bot30,location,,location
loc_up_down_return_mass_ratio_tanh_ts_top40,location,,location
loc_up_down_return_mass_ratio_tanh_ts_bot40,location,,location
loc_up_down_return_mass_ratio_tanh_ts_top50,location,,location
loc_up_down_return_mass_ratio_tanh_ts_bot50,location,,location
loc_up_down_return_mass_ratio_tanh_ts_top60,location,,location
loc_up_down_return_mass_ratio_tanh_ts_bot60,location,,location
loc_up_down_return_mass_ratio_tanh_ts_top70,location,,location
loc_up_down_return_mass_ratio_tanh_ts_bot70,location,,location
loc_up_down_return_mass_ratio_tanh_ts_bot80,location,,location
loc_up_down_return_mass_ratio_tanh_ts_band20_80,location,,location
loc_up_down_return_mass_ratio_tanh_ts_band25_75,location,,location
loc_up_down_return_mass_ratio_tanh_ts_band30_70,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_top20,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_top30,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_bot30,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_top40,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_bot40,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_top50,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_bot50,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_top60,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_bot60,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_top70,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_bot70,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_bot80,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_band20_80,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_band25_75,location,,location
loc_tail_asymmetry_q90_q10_atr_norm_ts_band30_70,location,,location
