Stage: Combine | Step: 04_03 | Shape: (255925, 89)
       open     high      low    close     volume  close_returns  open_returns  high_returns  low_returns  close_log  open_log  high_log   low_log  close_detrended  label  price_impact  volume_price_impact  order_flow_imbalance  bid_ask_spread  market_depth  realized_volatility  parkinson_volatility  garman_klass_volatility  volatility_regime  volatility_percentile  autocorr_1  autocorr_5  autocorr_10  rolling_corr_5  rolling_corr_10  correlation_strength  momentum_5  momentum_10  momentum_20     roc_5    roc_10  momentum_strength  avg_volume  volume_volatility  liquidity_score  engulfing_patterns_count  engulfing_patterns_present  hammer_hanging_man_count  hammer_hanging_man_present  shooting_star_inverted_hammer_count  shooting_star_inverted_hammer_present  tweezer_patterns_count  tweezer_patterns_present  marubozu_patterns_count  marubozu_patterns_present  doji_patterns_count  doji_patterns_present  spinning_top_patterns_count  spinning_top_patterns_present  bullish_engulfing_count  bullish_engulfing_present  bearish_engulfing_count  bearish_engulfing_present  hammer_count  hammer_present  hanging_man_count  hanging_man_present  shooting_star_count  shooting_star_present  inverted_hammer_count  inverted_hammer_present  tweezer_top_count  tweezer_top_present  tweezer_bottom_count  tweezer_bottom_present  bullish_marubozu_count  bullish_marubozu_present  bearish_marubozu_count  bearish_marubozu_present  doji_count  doji_present  spinning_top_count  spinning_top_present  total_patterns  pattern_density  bullish_patterns  bearish_patterns  bullish_bearish_ratio  adaptive_sma  adaptive_ema  adaptive_atr  adaptive_bollinger  volume_regime  trend_regime
28  2752.09  2752.09  2746.66  2746.96   1589.822      -0.001860      0.000265     -0.000272    -0.001705   7.918250  7.920116  7.920116  7.918141          -1.1810      1      0.000239            -0.012302             -0.354558        0.003562    1419.88860             2.556336              0.000002             4.631975e-07                  3               0.734786   -0.271394   -0.082329     0.011038       -0.437796        -0.404310              0.271394       -3.46        -8.09       -10.83 -0.001272 -0.002969           0.002977  1419.88860        1386.374774         0.999761                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2719.252281   2719.282149      3.501394            0.156428              2             0
29  2746.96  2755.28  2746.36  2752.18   6935.585       0.001900     -0.001864      0.001159    -0.000109   7.920149  7.918250  7.921274  7.918032           3.6025     -1      0.000106            -0.003183             -0.395976        0.002941    1420.96425             2.525570              0.000002             4.722061e-07                  3               0.728450   -0.293721   -0.082985     0.007210       -0.667130        -0.324867              0.293721       -0.35        -5.07       -12.18 -0.000129 -0.001863           0.001866  1420.96425        1385.698312         0.999894                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2719.155366   2718.763523      3.308477            0.201364              0             0
30  2752.18  2752.18  2747.79  2747.79   1332.228      -0.001595      0.001900     -0.001125     0.000521   7.918552  7.920149  7.920149  7.918552          -0.6935      1      0.004286             0.328917             -0.271129        0.005807    1388.13150             2.921307              0.000002             4.942082e-07                  3               0.802889   -0.287815    0.051513    -0.049585       -0.217753        -0.280653              0.287815        1.32         2.59        -6.06  0.000485  0.000952           0.000951  1388.13150        1374.215139         0.995732                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2719.466062   2720.322940      3.412070            0.788811              3             0
31  2747.74  2751.89  2747.70  2751.17   2684.447       0.001230     -0.001613     -0.000105    -0.000033   7.919782  7.918534  7.920043  7.918519           2.1645     -1      0.001586             0.076337             -0.197393        0.006377    1380.51275             2.878317              0.000002             5.068413e-07                  3               0.795534   -0.212995    0.041760    -0.039090        0.380990        -0.098228              0.212995        6.16         4.77        -0.50  0.002266  0.001753           0.001750  1380.51275        1376.231275         0.998416                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2720.551335   2721.957326      3.423628            0.874633              2             0
32  2751.18  2753.94  2751.17  2752.57   1145.863       0.000509      0.001252      0.000745     0.001263   7.920290  7.919785  7.920788  7.919782           2.9930     -1      0.000066            -0.004078             -0.306829        0.003473    1359.14770             2.682615              0.000002             4.699467e-07                  3               0.760162   -0.177347    0.029268    -0.021797        0.100153        -0.098359              0.177347        7.56         1.82        -5.00  0.002782  0.000668           0.000668  1359.14770        1374.998742         0.999934                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2721.880707   2723.005467      3.314436            0.828443              3             0
33  2752.57  2754.60  2747.67  2748.01   2158.547      -0.001657      0.000505      0.000240    -0.001272   7.918632  7.920290  7.921028  7.918509          -1.5320     -1      0.001590             0.156429             -0.205864        0.002499    1434.15515             2.697789              0.000002             4.663121e-07                  3               0.763291   -0.173950    0.056142     0.006857       -0.134911        -0.021134              0.173950       10.18         6.72        -0.51  0.003747  0.002470           0.002464  1434.15515        1364.692662         0.998413                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2723.720339   2724.421061      3.315928            0.876677              4             0
34  2748.01  2748.02  2741.32  2742.24   3070.621      -0.002100     -0.001657     -0.002389    -0.002311   7.916530  7.918632  7.918636  7.916195          -7.2140     -1      0.000021             0.001127             -0.145114        0.002453    1460.56680             2.633176              0.000002             4.661400e-07                  3               0.750265   -0.177042    0.056245     0.009193       -0.381981        -0.222251              0.177042       10.36        10.01         2.04  0.003813  0.003684           0.003670  1460.56680        1352.117243         0.999979                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2725.592199   2725.373320      3.254621            0.804912              2             1
35  2742.25  2742.88  2739.23  2739.23   1965.188      -0.001098     -0.002096     -0.001870    -0.000762   7.915432  7.916534  7.916764  7.915432          -9.7400     -1      0.000611            -0.070604             -0.251452        0.003287    1521.00030             2.596465              0.000002             4.826074e-07                  3               0.743050   -0.202808    0.049483     0.025076        0.383838         0.002336              0.202808        3.48         4.80        -1.05  0.001278  0.001764           0.001761  1521.00030        1362.162585         0.999389                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2726.218083   2725.725629      3.222621            0.712180              4             1
36  2739.20  2740.60  2736.16  2738.54   3803.719      -0.000252     -0.001112     -0.000831    -0.001121   7.915180  7.915421  7.915932  7.914311          -9.7815     -1      0.000348            -0.015216             -0.252026        0.003658    1522.16750             2.579075              0.000002             4.828056e-07                  3               0.739531   -0.212752    0.034316     0.020499       -0.054813         0.277304              0.212752        0.76         6.92        -0.15  0.000279  0.002545           0.002539  1522.16750        1361.567839         0.999652                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2726.351059   2725.798294      3.127659            0.648195              1             1
37  2738.50  2740.60  2738.49  2740.34   1712.649       0.000657     -0.000256      0.000000     0.000852   7.915837  7.915166  7.915932  7.915162          -7.5620     -1      0.000747            -0.022245             -0.234265        0.002794    1486.86225             2.498917              0.000002             4.674633e-07                  3               0.723048   -0.219072    0.039970     0.016315        0.139184         0.192925              0.219072       -0.26         7.30         1.71 -0.000095  0.002686           0.002679  1486.86225        1376.646683         0.999254                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2726.300380   2725.503878      3.076198            0.550529              0             2
38  2740.33  2740.53  2733.91  2734.77   5146.153      -0.002033      0.000668     -0.000026    -0.001672   7.913803  7.915834  7.915907  7.913488         -12.3410     -1      0.000007             0.000261             -0.240677        0.003082    1479.17825             2.450758              0.000002             4.886428e-07                  3               0.712452   -0.218889    0.021813    -0.001115        0.339618         0.172992              0.218889       -2.53         7.65        -0.44 -0.000928  0.002815           0.002808  1479.17825        1380.371265         0.999993                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2725.835051   2725.308948      3.071128            0.507733              1             2
39  2734.78  2735.82  2730.82  2731.59   6112.366      -0.001163     -0.002025     -0.001719    -0.001130   7.912639  7.913806  7.914186  7.912357         -14.5605     -1      0.001151            -0.045400             -0.235309        0.003007    1468.79585             2.371774              0.000002             4.746342e-07                  3               0.694238   -0.220594    0.020596     0.002689       -0.842974         0.183836              0.220594       -4.25         6.11         1.04 -0.001558  0.002249           0.002244  1468.79585        1384.963724         0.998851                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2725.049241   2724.653143      3.093220            0.161074              1             3
40  2731.59  2736.52  2731.52  2735.01   5971.525       0.001252     -0.001166      0.000256     0.000256   7.913890  7.912639  7.914442  7.912614         -10.5100     -1      0.002052             0.104733             -0.164579        0.004214    1466.60895             2.421528              0.000002             4.938503e-07                  3               0.705937   -0.226181   -0.010022     0.069248       -0.921506         0.202640              0.226181       -0.31         3.17         5.76 -0.000114  0.001164           0.001163  1466.60895        1385.670312         0.997952                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2724.988496   2725.147870      3.172044            0.597845              2             3
41  2735.01  2736.34  2734.21  2734.55   2353.500      -0.000168      0.001252     -0.000066     0.000985   7.913722  7.913890  7.914377  7.913598         -10.1745     -1      0.001185             0.075416             -0.197372        0.004354    1426.44180             2.440441              0.000002             4.683288e-07                  3               0.710085   -0.199071   -0.018514     0.102016        0.047423        -0.006903              0.199071        1.91         2.67         7.44  0.000701  0.000980           0.000979  1426.44180        1378.688420         0.998817                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2725.340379   2725.999393      3.129703            0.821514              2             3
42  2734.56  2735.57  2731.40  2732.61   2054.216      -0.000709     -0.000165     -0.000281    -0.001028   7.913012  7.913726  7.914095  7.912570         -11.3735     -1      0.000094            -0.010691             -0.301438        0.002856    1486.87965             2.370669              0.000001             4.628063e-07                  3               0.693938   -0.188738   -0.006127     0.098368       -0.096357        -0.002199              0.188738        2.88         2.62         4.44  0.001057  0.000961           0.000961  1486.87965        1388.342860         0.999906                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2725.869817   2726.526795      3.032899            0.746545              4             3
43  2732.62  2732.62  2730.03  2730.24   1819.666      -0.000867     -0.000709     -0.001078    -0.000502   7.912145  7.913016  7.913016  7.912068         -12.8150     -1      0.000195             0.006861             -0.252749        0.002288    1483.97100             2.274407              0.000001             4.377447e-07                  3               0.669924   -0.160507   -0.040460     0.124132       -0.162568         0.033718              0.160507        3.16         0.63         7.35  0.001160  0.000231           0.000231  1483.97100        1390.004976         0.999805                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2726.460037   2726.972770      2.978839            0.771071              1             3
44  2730.30  2732.58  2726.00  2731.55   5289.478       0.000480     -0.000849     -0.000015    -0.001476   7.912624  7.912167  7.913001  7.910591         -10.5825     -1      0.004553             0.938624              0.133540        0.006230    1342.00735             2.446407              0.000001             4.122950e-07                  3               0.711417   -0.182206   -0.039809     0.147840       -0.300763         0.071425              0.182206       10.96         6.71        16.72  0.004025  0.002460           0.002454  1342.00735         835.356508         0.995468                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2728.472938   2729.152528      3.177526            1.105882              4             4
45  2731.54  2733.24  2731.26  2732.59   1125.313       0.000381      0.000454      0.000242     0.001930   7.913005  7.912621  7.913243  7.912518          -8.6790     -1      0.002391             0.281023              0.152196        0.007314    1371.53885             2.381677              0.000002             4.394636e-07                  3               0.696621   -0.097440   -0.008028     0.112209        0.078441         0.297467              0.097440       11.23        10.92        15.72  0.004119  0.004005           0.003989  1371.53885         860.943609         0.997614                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2730.555249   2731.641544      3.225006            1.046366              4             4
46  2732.60  2733.24  2725.36  2727.30   4932.393      -0.001936      0.000388      0.000000    -0.002160   7.911067  7.913009  7.913243  7.910356         -12.7660      1      0.001925            -0.206914              0.110501        0.005495    1423.03540             2.388585              0.000002             4.682859e-07                  3               0.698332   -0.134831   -0.015862     0.103614       -0.078656         0.061969              0.134831        6.80         8.71        15.63  0.002493  0.003195           0.003185  1423.03540         875.737931         0.998078                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2731.811672   2732.457395      3.300258            0.819395              4             4
47  2727.31  2734.99  2727.22  2734.98   3251.642       0.002816     -0.001936      0.000640     0.000682   7.913879  7.911071  7.913883  7.911038          -4.2310      1      0.000810             0.100710              0.213659        0.004594    1507.09640             2.329071              0.000002             4.690707e-07                  3               0.683939   -0.171329   -0.011096     0.136638       -0.036679        -0.007080              0.171329        8.16        11.04        18.34  0.002992  0.004052           0.004035  1507.09640         893.988621         0.999191                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2733.340776   2733.398990      3.283864            0.813982              4             4
48  2734.99  2739.45  2733.53  2738.51   2291.000       0.001291      0.002816      0.001631     0.002314   7.915169  7.913883  7.915512  7.913349          -0.2785      1      0.001230            -0.069619              0.209459        0.003546    1512.32905             2.396082              0.000002             4.612559e-07                  3               0.700062   -0.212006    0.003681     0.126321       -0.053660        -0.050628              0.212006        6.01         9.17        16.82  0.002203  0.003365           0.003354  1512.32905         891.335868         0.998772                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2734.442867   2733.437617      3.314479            0.683896              2             4
49  2738.52  2740.50  2738.40  2740.18   2113.247       0.000610      0.001291      0.000383     0.001782   7.915779  7.915173  7.915896  7.915129           1.9915      1      0.000564            -0.033569              0.186449        0.002931    1541.65935             2.417072              0.000002             4.584198e-07                  3               0.704898   -0.202915   -0.042910     0.146979        0.230989        -0.009306              0.202915       -0.97         9.99        16.10 -0.000355  0.003669           0.003655  1541.65935         869.219372         0.999436                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2734.276421   2733.205356      3.199671            0.602072              2             4
