key_a,key_b,pair_retrieval_score,containment_score,overlap_coeff,jaccard,behavior_similarity,fold_similarity,child_candidate_name,child_selection_score,child_mean_net_ret,child_std_net_ret,child_sharpe,child_mean_ic,child_positive_fold_fraction,better_parent_name,parent_selection_score,parent_mean_net_ret,parent_std_net_ret,parent_sharpe,parent_mean_ic,worse_parent_name,worse_parent_std_net_ret,composite_selection_score,parent_a_selection_score,parent_b_selection_score,accept_merge,decision,decision_reason,ridge_mean_net_ret,ridge_positive_fold_fraction
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_bot60==0),(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_top60==1),1.0,1.0,1.0,1.0,1.0,1.0,parent_b_only,0.0018142585070092003,0.0016519002383574843,0.018509190902113913,0.08924756609262821,0.020328380777647412,0.8,parent_a_only,0.0018142585070092003,0.0016519002383574843,0.018509190902113913,0.08924756609262821,0.020328380777647412,parent_b_only,0.018509190902113913,-0.0,0.0018142585070092003,0.0018142585070092003,False,keep_parent_b,composite_lost_to_parent,-0.00035673193633556366,0.5
(*)|(LOC_117_AtKCLower==1)|(reg_bollinger_band_width_ts_top50==1&reg_compression_score_ts_top20==1&reg_volatility_autocorr_48_ts_band40_60==1),(*)|(LOC_117_AtKCLower==1)|(reg_trend_persistence_ts_band40_60==0&reg_volatility_autocorr_48_ts_band40_60==1&reg_volume_zscore_48h_ts_bot80==1),0.7888351632946486,0.5949367088607594,0.5949367088607594,0.3066884176182708,0.9993219205427485,0.8852682725779296,parent_a_only,0.00023714196261617943,0.0014873248641379178,0.01892165094614029,0.07860439178227775,0.0030169047458954547,0.8,parent_a_only,0.00023714196261617943,0.0014873248641379178,0.01892165094614029,0.07860439178227775,0.0030169047458954547,parent_b_only,0.02090722359716892,0.0,0.00023714196261617943,0.0,False,keep_parent_a,composite_lost_to_parent,6.602822104468941e-05,0.8
(*)|(LOC_110_AboveBBMid==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_top70==0&reg_volume_zscore_48h_ts_bot50==0),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_return_autocorr_48_ts_top50==1),0.7884228229951125,0.548723897911833,0.548723897911833,0.2580469176213857,0.9934733496813846,0.973820256121489,parent_b_only,-0.0,-0.002865677667432465,0.019608377292752267,-0.14614557975134887,-0.043729340450994206,0.0,parent_a_only,-0.0,-0.0026902827026788144,0.021489670500159264,-0.12518957434265343,-0.03100567747302816,parent_b_only,0.019608377292752267,-0.00235805094589516,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0023726894814899424,0.0
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_trend_persistence_ts_bot80==1),(*)|(LOC_42_MidRange==1)|(reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_top80==0),0.7883385851455327,0.6066314996232103,0.6066314996232103,0.10387096774193548,0.9993909547044079,0.8621484956150632,parent_b_only,-0.0,-0.0016128024406498298,0.022124005109071733,-0.07289830357110684,-0.009648561598881883,0.2,parent_a_only,-0.0,-0.0007164603837736649,0.01920923013240099,-0.03729771463173748,-0.012681320547335864,parent_b_only,0.022124005109071733,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0009537770743918373,0.2
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_trend_persistence_ts_bot80==1),(*)|(LOC_77_NearInitialBalanceLow==1)|(reg_atr_change_rate_ts_top70==0&reg_bollinger_band_width_ts_top70==1&reg_ema50_gt_ema200_ts_band40_60==1),0.788226372579833,0.7247706422018348,0.7247706422018348,0.032385897786280406,0.9755235783206414,0.6776900403712594,parent_b_only,-0.0,-0.0019833336118608713,0.020444215275347233,-0.09701197063075759,-0.008804075075626316,0.2,parent_a_only,-0.0,-0.0007164603837736649,0.01920923013240099,-0.03729771463173748,-0.012681320547335864,parent_b_only,0.020444215275347233,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0006560646870639175,0.2
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_return_autocorr_48_ts_top20==1),(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_bot30==1&reg_compression_score_ts_top70==1&reg_return_autocorr_48_ts_band20_80==1&reg_trend_persistence_ts_top20==1),0.7881724216516801,0.7873417721518987,0.7873417721518987,0.11552748885586925,0.8004638277868367,0.7749179033890992,parent_b_only,0.0018541194109066605,0.003041889745509252,0.028918028622865678,0.10519008004245523,0.017626371328535246,0.8,parent_b_only,0.0018541194109066605,0.003041889745509252,0.028918028622865678,0.10519008004245523,0.017626371328535246,parent_a_only,0.02177344113588333,0.001797921369742387,-0.0,0.0018541194109066605,False,keep_parent_b,composite_lost_to_parent,0.0020011871762108057,0.8
(*)|(LOC_113_AtBBLower==1)|(reg_compression_score_ts_band30_70==1&reg_trend_persistence_ts_band30_70==1),(*)|(LOC_92_InsidePrevDayRange==1)|(reg_bollinger_band_width_ts_band30_70==0),0.7879844017426463,0.8186813186813187,0.8186813186813187,0.039251844046364594,0.8629540933991922,0.6427663212651813,parent_b_only,-0.0,-0.0007195124926511198,0.02017811853438616,-0.03565805659358063,-0.00453168409557705,0.2,parent_a_only,-0.0,-0.002453100793354679,0.02062373887747526,-0.1189454932458389,-0.0040980867242213885,parent_b_only,0.02017811853438616,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.000675183959538117,0.2
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_band25_75==0&reg_trend_persistence_ts_band25_75==0),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_return_autocorr_48_ts_bot30==0&reg_trend_persistence_ts_top80==1),0.7875084010371054,0.609271523178808,0.609271523178808,0.26692456479690524,0.9726097289691977,0.8862131876635301,parent_b_only,-0.0,-0.0011591564281843603,0.019979882799088956,-0.05801617756422553,-0.01161760069900145,0.2,parent_a_only,-0.0,-0.0014202537015080452,0.02211770825088024,-0.06421342054964135,-0.01068615139973979,parent_b_only,0.019979882799088956,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.008662899024784565,0.0
(*)|(LOC_93_NearPrevDayHigh==1)|(reg_atr_change_rate_ts_top70==0&reg_compression_score_ts_band30_70==0),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top80==0&reg_volume_zscore_48h_ts_bot70==1),0.7874814630561751,0.6372712146422629,0.6372712146422629,0.1054225158271401,0.9975076179376013,0.8058285243435055,parent_b_only,-0.0,-0.0017088646767660976,0.018594393879175185,-0.09190214469318857,-0.02635412557864637,0.2,parent_a_only,-0.0,-0.0028833006508648396,0.018596070632338525,-0.15504891908997087,-0.02189369634037682,parent_b_only,0.018594393879175185,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.002531769685447216,0.0
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_top30==0&reg_return_autocorr_48_ts_band20_80==1&reg_volatility_autocorr_48_ts_top20==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==1&reg_volatility_autocorr_48_ts_top20==1),0.7870970347693729,0.8154981549815498,0.8154981549815498,0.12311977715877437,0.9629665387819367,0.5249316135723778,parent_b_only,-0.0,-0.0006154889008030296,0.021209046244621277,-0.029020112158938818,-0.003179815256522116,0.2,parent_a_only,-0.0,-0.004561976663535461,0.0170297896489501,-0.26788214990175824,-0.014317466720096456,parent_b_only,0.021209046244621277,-1.6362743563394372e-05,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0003936485736630857,0.2
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top50==1&reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_bot20==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top60==1&reg_compression_score_ts_top60==0&reg_return_autocorr_48_ts_top80==0),0.7869514998176841,0.7142857142857143,0.7142857142857143,0.257201646090535,0.9791770275746546,0.6870792804668648,parent_b_only,-0.0,-0.004093068660586141,0.023722200468182564,-0.17254169426971902,-0.018308884342087592,0.2,parent_a_only,-0.0,-0.0032822526060044765,0.023978481255471706,-0.1368832567431889,-0.013182084962220852,parent_b_only,0.023722200468182564,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.005127026326954364,0.0
(*)|(LOC_28_BetweenVWAPAndPlus1Dev==1)|(reg_atr_change_rate_ts_band30_70==1&reg_bollinger_band_width_ts_top50==1&reg_compression_score_ts_bot50==1&reg_ema50_gt_ema200_ts_band20_80==1),(*)|(LOC_55_AboveLastSwingHigh==0)|(reg_atr_change_rate_ts_bot70==1&reg_bollinger_band_width_ts_top50==1&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_top60==0&reg_volume_zscore_48h_ts_top80==0),0.7869257897553537,0.7030716723549488,0.7030716723549488,0.07140381282495667,0.9791731604571915,0.7071663562338772,parent_b_only,-0.0,-0.002026585070416331,0.018965980038046837,-0.10685369626831231,-0.043755683723399594,0.2,parent_a_only,-0.0,-0.005978580052033067,0.017324855737388133,-0.3450868591725652,-0.04302141853900039,parent_b_only,0.018965980038046837,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0037655384124567113,0.0
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_price_lt_ema200_ts_top70==0),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_return_autocorr_48_ts_bot80==1&reg_volume_zscore_48h_ts_band25_75==1),0.7868302146451658,0.6630727762803235,0.6630727762803235,0.37104072398190047,0.9764712947909105,0.7820243075269884,parent_b_only,-0.0,-0.0028543106047436593,0.01848352812230587,-0.15442455497979768,-0.020788993332869914,0.2,parent_b_only,-0.0,-0.0028543106047436593,0.01848352812230587,-0.15442455497979768,-0.020788993332869914,parent_a_only,0.020382554456591605,-0.0008202132852589858,-5.389848302154865e-05,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0027257977053523064,0.0
(*)|(LOC_113_AtBBLower==1)|(reg_bollinger_band_width_ts_top30==1&reg_trend_persistence_ts_bot70==1&reg_volume_zscore_48h_ts_band30_70==0),(*)|(LOC_113_AtBBLower==1)|(reg_return_autocorr_48_ts_top40==1&reg_volume_zscore_48h_ts_band30_70==0),0.7866309441651214,0.8032128514056225,0.8032128514056225,0.49627791563275436,0.9968071059711504,0.5045721169649846,composite_or,0.004209550166796724,0.0023896768223494293,0.015346195176243782,0.15571786979802635,0.02703318618638128,1.0,parent_a_only,0.0029503955624939422,0.0022587474551983176,0.017186158522963523,0.13142829167904282,0.022448709671270908,parent_b_only,0.015121638216078282,0.004209550166796724,0.0029503955624939422,0.0015172400106721925,False,keep_parent_a,failed_std_constraint,0.0023896768223494293,1.0
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_volume_autocorr_48_ts_band40_60==0),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_bot60==0&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top30==1&reg_volume_autocorr_48_ts_band30_70==0),0.7864899987841526,0.8857142857142857,0.8857142857142857,0.17205354227881162,0.6929001850906883,0.7201940587420705,parent_b_only,0.0014540775898415877,0.0021399150689831005,0.02356262505054474,0.0908181946787643,0.01601086208534367,0.8,parent_b_only,0.0014540775898415877,0.0021399150689831005,0.02356262505054474,0.0908181946787643,0.01601086208534367,parent_a_only,0.020230867341160773,-0.0,-8.56558127086958e-05,0.0014540775898415877,False,keep_parent_b,composite_lost_to_parent,-0.0011386634432710707,0.0
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_trend_persistence_ts_bot80==1),(*)|(LOC_77_NearInitialBalanceLow==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_ema20_gt_ema50_ts_top60==0&reg_return_autocorr_48_ts_bot40==0),0.786425019012108,0.7480680061823802,0.7480680061823802,0.06548504938438642,0.9646716354452698,0.6415717023858243,parent_b_only,-0.0,-0.004036012117285282,0.021489889174699784,-0.18780981532640525,-0.013411085144437937,0.2,parent_a_only,-0.0,-0.0007164603837736649,0.01920923013240099,-0.03729771463173748,-0.012681320547335864,parent_b_only,0.021489889174699784,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0007647291273315205,0.2
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_bot80==1&reg_ema20_gt_ema50_ts_top20==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_band25_75==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_bot80==1&reg_volatility_autocorr_48_ts_top40==1),0.7862665825193791,0.5701643489254109,0.5701643489254109,0.2574200913242009,0.9720213641019181,0.9523448650894751,parent_a_only,-0.0,-0.0034842086024582386,0.01966917160898447,-0.1771405868901324,-0.023918483640723676,0.2,parent_a_only,-0.0,-0.0034842086024582386,0.01966917160898447,-0.1771405868901324,-0.023918483640723676,parent_b_only,0.020858424343168737,-0.0,-0.0,-3.3906294511415374e-05,False,keep_parent_a,composite_lost_to_parent,-0.0003953088540583849,0.4
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_band40_60==0&reg_volatility_autocorr_48_ts_bot60==1),(*)|(LOC_79_AtSessionLowZone==1)|(reg_bollinger_band_width_ts_top20==0&reg_volatility_autocorr_48_ts_bot40==1&reg_volume_zscore_48h_ts_top30==1),0.7859647212781194,0.6588785046728972,0.6588785046728972,0.09585316111488783,0.9487199243801595,0.819413667445071,parent_b_only,-0.0,-0.004756712727248669,0.023973679915070534,-0.1984139583117761,-0.03305051337715268,0.2,parent_a_only,-0.0,-0.001530746090611501,0.022157401591539384,-0.06908509033821021,-0.0198664611287598,parent_b_only,0.023973679915070534,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0019444509176537394,0.2
(*)|(LOC_92_InsidePrevDayRange==1)|(reg_ema50_gt_ema200_ts_top40==0&reg_return_autocorr_48_ts_top30==1&reg_volatility_autocorr_48_ts_top70==0),(*)|(LOC_92_InsidePrevDayRange==1)|(reg_return_autocorr_48_ts_top40==1&reg_trend_persistence_ts_top40==1),0.7858318842659251,0.6147540983606558,0.6147540983606558,0.1937483854301214,0.9990071735184568,0.8379615517923718,parent_b_only,-0.0,-0.0015183464623987676,0.020624736323952675,-0.0736177393276745,-0.020496986500284226,0.2,parent_a_only,-0.0,-0.0018389365810435264,0.017516122944653035,-0.10498536615974596,-0.027709096036361448,parent_b_only,0.020624736323952675,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0013619474659208209,0.4
(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_trend_persistence_ts_band40_60==0),(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_volatility_autocorr_48_ts_top80==0),0.7856924095215917,0.8024193548387096,0.8024193548387096,0.6287519747235387,0.9197936802682755,0.5946623830547587,parent_a_only,0.0015421003216011845,0.003714394645066932,0.02303363662213087,0.16125958336505652,0.00956284451082951,0.8,parent_a_only,0.0015421003216011845,0.003714394645066932,0.02303363662213087,0.16125958336505652,0.00956284451082951,parent_b_only,0.021106372028589247,0.0,0.0015421003216011845,0.0001390069189321474,False,keep_parent_a,composite_lost_to_parent,0.0017335360636934638,0.8
(*)|(LOC_06_StackedBelowAllEMAs==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_top20==1&reg_return_autocorr_48_ts_top40==1),(*)|(LOC_117_AtKCLower==1)|(reg_return_autocorr_48_ts_top40==1&reg_volatility_autocorr_48_ts_band40_60==0),0.7855850057512611,0.6191413942497046,0.6191413942497046,0.4059917355371901,0.9996513184614786,0.828303931201802,parent_b_only,-0.0,-0.0007216243480797857,0.019611866772174837,-0.036795291160330576,-0.0043467091225678454,0.2,parent_a_only,-0.0,-0.0011270748567767442,0.018815748393535614,-0.059900612678471236,-0.023545151651876445,parent_b_only,0.019611866772174837,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0005745743867009879,0.4
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_ema20_gt_ema50_ts_band40_60==0&reg_volume_zscore_48h_ts_bot80==1),(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_volume_autocorr_48_ts_band40_60==0),0.7855402646434839,0.8147208121827412,0.8147208121827412,0.47767857142857145,0.9986189080638544,0.47732090696837604,parent_a_only,-0.0,-0.001334309537196532,0.017346630431711675,-0.07692038764815429,-0.007265784681543199,0.2,parent_a_only,-0.0,-0.001334309537196532,0.017346630431711675,-0.07692038764815429,-0.007265784681543199,parent_b_only,0.020230867341160773,-0.0,-0.0,-8.56558127086958e-05,False,keep_parent_a,composite_lost_to_parent,-0.00022322062868624927,0.4
(*)|(LOC_20_AboveVWAP==1)|(reg_price_lt_ema200_ts_top20==0),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_bot20==1&reg_return_autocorr_48_ts_top70==0),0.7854810116429736,0.7786407766990291,0.7786407766990291,0.5214564369310793,0.9994055661330727,0.5410839691539547,parent_a_only,0.0053818095641813835,0.003684571129269898,0.02647082060575485,0.13919368742459232,0.038664178410367636,1.0,parent_a_only,0.0053818095641813835,0.003684571129269898,0.02647082060575485,0.13919368742459232,0.038664178410367636,parent_b_only,0.02684941478073597,0.003203942996584773,0.0053818095641813835,0.004772815838684459,False,keep_parent_a,composite_lost_to_parent,0.0025933985627489163,0.8
(*)|(LOC_42_MidRange==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_volume_zscore_48h_ts_top40==0),(*)|(LOC_42_MidRange==1)|(reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_top80==0),0.7853972405055668,0.69375,0.69375,0.15578947368421053,0.9750582905652513,0.7227690133439658,parent_b_only,-0.0,-0.0016128024406498298,0.022124005109071733,-0.07289830357110684,-0.009648561598881883,0.2,parent_a_only,-0.0,-0.0006905850401381031,0.019806430488824845,-0.03486670859384501,-0.012705562547540006,parent_b_only,0.022124005109071733,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.002942019278028359,0.3333333333333333
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_price_lt_ema200_ts_top40==1&reg_volume_autocorr_48_ts_top50==1),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_top60==1),0.7850832718084055,0.5797872340425532,0.5797872340425532,0.22582872928176795,0.9999868125676902,0.8967318908757986,parent_b_only,-0.0,-0.0015083768405020237,0.01870408095419407,-0.0806442639013384,-0.00539991611395677,0.2,parent_a_only,-0.0,-0.0015824214991880582,0.01940388437360525,-0.08155178977156745,-0.0013908758796005976,parent_b_only,0.01870408095419407,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.002152994798962027,0.25
(*)|(LOC_23_AtVWAP_Short==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_band25_75==1&reg_trend_persistence_ts_band25_75==1),(*)|(LOC_92_InsidePrevDayRange==1)|(reg_bollinger_band_width_ts_band30_70==0),0.7850700742841428,0.6130592503022975,0.6130592503022975,0.12417340191036003,0.968854287367244,0.8741485017517434,composite_or,0.0017040610085112611,0.002977108507184312,0.020371109433472156,0.1461436608009463,0.011660177384171747,0.8,parent_a_only,0.0007585467972319666,0.0017665871302597225,0.020877893455326556,0.08461519999801584,0.008964663526762968,parent_b_only,0.02017811853438616,0.0017040610085112611,0.0007585467972319666,0.0001615910479443157,False,keep_parent_a,failed_std_constraint,0.002977108507184312,0.8
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top40==0&reg_price_lt_ema200_ts_top60==0&reg_return_autocorr_48_ts_top30==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_bot80==1&reg_volatility_autocorr_48_ts_top40==1),0.7848883467103895,0.5419440745672437,0.5419440745672437,0.2317767653758542,0.9729516392606784,0.9965120855077054,composite_or,-0.0,-0.0010904141468927263,0.020585035718977452,-0.05297120499467814,-0.013061634856098122,0.2,parent_b_only,-3.3906294511415374e-05,-0.0006702358601614833,0.020858424343168737,-0.03213262177116411,0.0010551985067661974,parent_a_only,0.02393149584531784,-0.0,-5.1197094961647965e-05,-3.3906294511415374e-05,False,keep_parent_b,failed_sharpe_improvement,-0.0010904141468927263,0.2
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_bot80==1&reg_volatility_autocorr_48_ts_top40==1),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top80==0&reg_volume_zscore_48h_ts_bot70==1),0.7847447317301738,0.626770538243626,0.626770538243626,0.22450532724505326,0.9799054213885309,0.834905452415931,parent_b_only,-0.0,-0.0017088646767660976,0.018594393879175185,-0.09190214469318857,-0.02635412557864637,0.2,parent_b_only,-0.0,-0.0017088646767660976,0.018594393879175185,-0.09190214469318857,-0.02635412557864637,parent_a_only,0.020858424343168737,-0.0,-3.3906294511415374e-05,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.00073782674735412,0.2
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_top20==1&reg_return_autocorr_48_ts_top40==1),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_top60==1),0.7847241737623306,0.573076923076923,0.573076923076923,0.28950777202072536,0.9789954526123661,0.9325636903760217,parent_b_only,-0.0,-0.0015083768405020237,0.01870408095419407,-0.0806442639013384,-0.00539991611395677,0.2,parent_b_only,-0.0,-0.0015083768405020237,0.01870408095419407,-0.0806442639013384,-0.00539991611395677,parent_a_only,0.01846372094005346,-0.00017824872729667034,-0.00013688733833926015,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.008297961205244064,0.0
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_bot20==0&reg_compression_score_ts_band30_70==0),(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_trend_persistence_ts_bot20==0&reg_volume_zscore_48h_ts_top40==1),0.7845805647709412,0.565625,0.565625,0.3755186721991701,0.9769964309878681,0.9478015418983229,parent_a_only,0.0012673695050551003,0.0018894799170084298,0.01958635076880455,0.0964692167168695,0.013137553596757631,0.8,parent_a_only,0.0012673695050551003,0.0018894799170084298,0.01958635076880455,0.0964692167168695,0.013137553596757631,parent_b_only,0.021342172846198083,0.000714450992095732,0.0012673695050551003,0.00046604056311676023,False,keep_parent_a,composite_lost_to_parent,0.0015316857141442596,0.6
(*)|(LOC_71_BelowSessionOpen==1)|(reg_volume_autocorr_48_ts_band25_75==0),(*)|(LOC_81_LowerHalfOfSessionRange==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_top20==1&reg_return_autocorr_48_ts_top80==0&reg_volume_autocorr_48_ts_top30==0),0.7845338977042328,0.7235449735449735,0.7235449735449735,0.1696124031007752,0.9771534719456292,0.663170472101224,parent_b_only,-0.0,-0.003213040065020323,0.019550199806690215,-0.16434819576221404,-0.0325201172319281,0.2,parent_a_only,-0.0,-0.0014685079077025875,0.02107151262462139,-0.06969162270708003,-0.02534895843231494,parent_b_only,0.019550199806690215,-0.0003992750943415159,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0008395566663239151,0.2
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1),(*)|(LOC_77_NearInitialBalanceLow==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_volume_autocorr_48_ts_top30==1),0.7843774364074656,0.6733828207847296,0.6733828207847296,0.14668514668514668,0.9859467219440842,0.7422846018844482,parent_b_only,-0.0,-0.0006668425688985735,0.020488591119647025,-0.0325470192169105,-0.006512133687064059,0.2,parent_a_only,-0.0,-0.001221998222899856,0.021414563432335852,-0.057063886768508515,-0.021006716209249925,parent_b_only,0.020488591119647025,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0013192120823077857,0.2
(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_band40_60==0&reg_ema20_gt_ema50_ts_top70==0&reg_volume_zscore_48h_ts_bot30==1),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top80==0&reg_volume_zscore_48h_ts_bot70==1),0.7840844663750147,0.701067615658363,0.701067615658363,0.0563018005144327,0.9990981259177829,0.675498406213666,parent_b_only,-0.0,-0.0017088646767660976,0.018594393879175185,-0.09190214469318857,-0.02635412557864637,0.2,parent_a_only,-0.0,-0.001159299281425774,0.014022377133369446,-0.08267494665130329,-0.007402032447990273,parent_b_only,0.018594393879175185,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.0016241127159446478,0.2
(*)|(LOC_91_BelowPrevDayLow==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band40_60==0),(*)|(LOC_91_BelowPrevDayLow==1)|(reg_bollinger_band_width_ts_bot30==0&reg_volume_zscore_48h_ts_top80==0),0.7839598786814509,0.7386934673366834,0.7386934673366834,0.1952191235059761,0.9168715816350352,0.7059453755577308,parent_b_only,0.0013477747333851824,0.0015848719223868102,0.01883249096572399,0.08415625555171384,0.01601514616530173,0.8,parent_b_only,0.0013477747333851824,0.0015848719223868102,0.01883249096572399,0.08415625555171384,0.01601514616530173,parent_a_only,0.017620249837636947,6.318163811573987e-05,0.00045830780872275774,0.0013477747333851824,False,keep_parent_b,composite_lost_to_parent,0.0012336045620031655,0.8
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top50==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_bot80==1&reg_return_autocorr_48_ts_band25_75==1&reg_volatility_autocorr_48_ts_top80==0),0.7838570525439773,0.6927374301675978,0.6927374301675978,0.07411835026897788,0.9466166341581294,0.7525608748844781,parent_b_only,-0.0,-0.001364798756549135,0.022466665506362914,-0.06074772227158509,-0.007553377383395944,0.2,parent_a_only,-0.0,-0.005908318888396024,0.019616378098726274,-0.30119315903579885,-0.025214847486897174,parent_b_only,0.022466665506362914,-0.0,-0.0,-0.0,False,keep_parent_b,composite_lost_to_parent,-0.001440576602362853,0.2
