bucket,step,delta_atr_star,p_fill_star,eu_star,place_order,tp_mult,sl_mult,sl_ratio,train_pnl,train_sortino,net_pnl,pnl_per_day_pct,sortino,profit_factor,max_dd,cvar_95,worst_week,block_14d_mean,block_14d_std,block_14d_iqr,block_hit_rate,perf_decay_slope,trades_per_day,holding_time_median_h,payoff_mean,payoff_median,p5,p25,p75,p95,win_rate,win_loss_ratio,lift_top10,lift_bot10,place_order_rate,avg_eu_star,avg_delta_atr_star,exit_tpsl_calib_pct,stage,w_minutes,mode,theta0,theta_mae_min,lambda_rv,lambda_rng,train_j3,train_winners_to_losers,exit_risk_cut_opt_pct,train_j_score,exit_risk_cut_opt_s2_pct,act_n,be_act_n,d_min,d_max,train_score_pnl,exit_profit_opt_pct,k,c0,train_score,train_max_dd,train_ulcer_index,train_recovery_speed,train_xbar,train_p_not_recovered,train_ui_violation,train_x_violation,exit_early_invalidation_pct,exit_giveback_exit_pct,exit_trailing_stop_pct,exit_limit_not_filled_pct
LONG_MR,40_sizing,,,,,,,,0.017714596983707306,0.0,0.03412896965797973,0.5688161609663288,0.0,0.0,0.0,0.015437494391761118,0.015437494391761118,0.03412896965797973,,0.0,1.0,0.018691475266218605,0.3333333333333333,0.0,0.017064484828989864,0.017064484828989864,0.015600193435483993,0.01625098961037549,0.017877980047604235,0.018528776222495734,1.0,17064484.828989863,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.5750000000000001,0.01755952222353629,0.0,0.0,0.0,0.1499429018857394,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017710766179276544,0.0,0.03412158922430109,0.5686931537383515,0.0,0.0,0.0,0.015434156013700939,0.015434156013700939,0.03412158922430109,,0.0,1.0,0.018687433210600148,0.3333333333333333,0.0,0.017060794612150546,0.017060794612150546,0.0155968198735459,0.01624747531292574,0.017874113911375347,0.018524769350755192,1.0,17060794.612150546,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.6000000000000001,0.017555758091969433,0.0,0.0,0.0,0.1499104765399396,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017704762451625722,0.0,0.034110022433421344,0.5685003738903558,0.0,0.0,0.0,0.015428924028348725,0.015428924028348725,0.034110022433421344,,0.0,1.0,0.018681098405072618,0.3333333333333333,0.0,0.017055011216710672,0.017055011216710672,0.01559153274718492,0.016241967622529697,0.017868054810891647,0.018518489686236428,1.0,17055011.21671067,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.625,0.017549858827110354,0.0,0.0,0.0,0.14985965876819335,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017695356974073657,0.0,0.03409190182597592,0.5681983637662653,0.0,0.0,0.0,0.015420727567142382,0.015420727567142382,0.03409190182597592,,0.0,1.0,0.018671174258833533,0.3333333333333333,0.0,0.01704595091298796,0.01704595091298796,0.01558324990172694,0.016233339240065172,0.017858562585910752,0.01850865192424898,1.0,17045950.91298796,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.65,0.017540616931659498,0.0,0.0,0.0,0.14978004732690087,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.01768063138590398,0.0,0.034063531485273066,0.5677255247545511,0.0,0.0,0.0,0.015407894862848005,0.015407894862848005,0.034063531485273066,,0.0,1.0,0.018655636622425052,0.3333333333333333,0.0,0.017031765742636533,0.017031765742636533,0.015570281950826858,0.01621983030274227,0.0178437011825308,0.01849324953444621,1.0,17031765.74263653,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.675,0.017526147282558562,0.0,0.0,0.0,0.14965540450131593,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.01765759868737703,0.0,0.03401915665304357,0.5669859442173929,0.0,0.0,0.0,0.015387822876188482,0.015387822876188482,0.03401915665304357,,0.0,1.0,0.018631333776855087,0.3333333333333333,0.0,0.017009578326521786,0.017009578326521786,0.015549998421221812,0.016198700601355132,0.017820456051688437,0.018469158231821756,1.0,17009578.326521784,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.7,0.01750351448552509,0.0,0.0,0.0,0.14946044722068708,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017621626998745924,0.0,0.033949853542678134,0.5658308923779689,0.0,0.0,0.0,0.015356475127096739,0.015356475127096739,0.033949853542678134,,0.0,1.0,0.01859337841558139,0.3333333333333333,0.0,0.016974926771339067,0.016974926771339067,0.015518320291520973,0.016165700949217904,0.017784152593460233,0.018431533251157164,1.0,16974926.771339066,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.725,0.017468166324760726,0.0,0.0,0.0,0.1491559695414006,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017565579985033837,0.0,0.03384187328028995,0.5640312213381659,0.0,0.0,0.0,0.01530763261260704,0.01530763261260704,0.03384187328028995,,0.0,1.0,0.01853424066768291,0.3333333333333333,0.0,0.016920936640144976,0.016920936640144976,0.015468963015360833,0.016114284626376006,0.017727588653913946,0.01837291026492912,1.0,16920936.640144974,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.75,0.01741308833141056,0.0,0.0,0.0,0.14868156688432882,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017478573995335756,0.0,0.033674247407390015,0.5612374567898336,0.0,0.0,0.0,0.015231810708261862,0.015231810708261862,0.033674247407390015,,0.0,1.0,0.018442436699128144,0.3333333333333333,0.0,0.016837123703695007,0.016837123703695007,0.015392342007805176,0.016034467205978436,0.017639780201411583,0.01828190539958484,1.0,16837123.703695007,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.775,0.01732758061445925,0.0,0.0,0.0,0.1479451160021127,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017344275135309728,0.0,0.033415507018142374,0.5569251169690396,0.0,0.0,0.0,0.015114775141470332,0.015114775141470332,0.033415507018142374,,0.0,1.0,0.018300731876672038,0.3333333333333333,0.0,0.016707753509071187,0.016707753509071187,0.015274072978230418,0.01591126432527076,0.017504242692871617,0.01814143403991196,1.0,16707753.509071186,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.8,0.017195580071730526,0.0,0.0,0.0,0.14680836077077608,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017138788587474554,0.0,0.033019616320620816,0.5503269386770135,0.0,0.0,0.0,0.014935702626712755,0.014935702626712755,0.033019616320620816,,0.0,1.0,0.018083913693908056,0.3333333333333333,0.0,0.016509808160310408,0.016509808160310408,0.015093113180072521,0.015722755393511582,0.017296860927109237,0.0179265031405483,1.0,16509808.160310406,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.825,0.016993576376346582,0.0,0.0,0.0,0.1450690466159442,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.016828564747183555,0.0,0.0324219385951718,0.5403656432528633,0.0,0.0,0.0,0.014665356154868931,0.014665356154868931,0.0324219385951718,,0.0,1.0,0.017756582440302864,0.3333333333333333,0.0,0.0162109692975859,0.0162109692975859,0.014819917469140628,0.015438162726227415,0.01698377586894438,0.01760202112603117,1.0,16210969.297585897,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,18.0,0.85,0.016688533286851753,0.0,0.0,0.0,0.1424431972731604,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.01771959331131744,0.0,0.03413859559039934,0.5689765931733224,0.0,0.0,0.0,0.015441848472157698,0.015441848472157698,0.03413859559039934,,0.0,1.0,0.01869674711824164,0.3333333333333333,0.0,0.01706929779519967,0.01706929779519967,0.015604593404461894,0.016255573133678685,0.017883022456720656,0.018534002185937443,1.0,17069297.79519967,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.55,0.01756443157175685,0.0,0.0,0.0,0.14998519265088164,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017718458686019,0.0,0.034136409619563095,0.5689401603260515,0.0,0.0,0.0,0.015440859695969512,0.015440859695969512,0.034136409619563095,,0.0,1.0,0.018695549923593575,0.3333333333333333,0.0,0.017068204809781547,0.017068204809781547,0.015603594207350717,0.016254532252875528,0.017881877366687567,0.01853281541221238,1.0,17068204.809781548,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.5750000000000001,0.017563316700884426,0.0,0.0,0.0,0.14997558876263337,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017716588401705376,0.0,0.03413280632694234,0.5688801054490391,0.0,0.0,0.0,0.015439229825212142,0.015439229825212142,0.03413280632694234,,0.0,1.0,0.018693576501730192,0.3333333333333333,0.0,0.01706640316347117,0.01706640316347117,0.015601947159038045,0.016252816494341658,0.01787998983260069,0.0185308591679043,1.0,17066403.16347117,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.6000000000000001,0.017561478976495935,0.0,0.0,0.0,0.14995975798434402,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017713505901647587,0.0,0.034126867577613365,0.568781126293556,0.0,0.0,0.0,0.015436543561595661,0.015436543561595661,0.034126867577613365,,0.0,1.0,0.018690324016017695,0.3333333333333333,0.0,0.017063433788806683,0.017063433788806683,0.015599232584316763,0.016249988675201173,0.017876878902412192,0.0185276349932966,1.0,17063433.78880668,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.625,0.01755845013255123,0.0,0.0,0.0,0.14993366656356916,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017708426645034924,0.0,0.0341170818740505,0.568618031234175,0.0,0.0,0.0,0.015432117212210225,0.015432117212210225,0.0341170818740505,,0.0,1.0,0.01868496466184027,0.3333333333333333,0.0,0.01705854093702525,0.01705854093702525,0.015594759584691729,0.01624532907461774,0.017871752799432764,0.018522322289358774,1.0,17058540.93702525,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.65,0.01755345926895539,0.0,0.0,0.0,0.14989067385667193,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017700060313206922,0.0,0.03410096328634751,0.5683493881057919,0.0,0.0,0.0,0.015424826320930424,0.015424826320930424,0.03410096328634751,,0.0,1.0,0.018676136965417083,0.3333333333333333,0.0,0.017050481643173757,0.017050481643173757,0.015587391853154758,0.01623765398205209,0.01786330930429542,0.018513571433192752,1.0,17050481.643173754,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.675,0.017545238479977045,0.0,0.0,0.0,0.14981985812919155,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.01768628812353825,0.0,0.034074429764656126,0.5679071627442688,0.0,0.0,0.0,0.015412824461618254,0.015412824461618254,0.034074429764656126,,0.0,1.0,0.018661605303037863,0.3333333333333333,0.0,0.017037214882328063,0.017037214882328063,0.015575263503689235,0.016225019671973158,0.01784941009268297,0.01849916626096689,1.0,17037214.882328063,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.7,0.01753170572765283,0.0,0.0,0.0,0.14970328522120385,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017663640041178732,0.0,0.03403079593452303,0.5671799322420505,0.0,0.0,0.0,0.015393087651081012,0.015393087651081012,0.03403079593452303,,0.0,1.0,0.018637708283442012,0.3333333333333333,0.0,0.017015397967261515,0.017015397967261515,0.015555318682699062,0.016204242809171262,0.017826553125351766,0.018475477251823965,1.0,17015397.967261516,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.725,0.01750945099685969,0.0,0.0,0.0,0.14951158347409246,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017626457641553715,0.0,0.0339591602665041,0.565986004441735,0.0,0.0,0.0,0.015360684820454284,0.015360684820454284,0.0339591602665041,,0.0,1.0,0.018598475446049808,0.3333333333333333,0.0,0.01697958013325205,0.01697958013325205,0.015522574351734061,0.016170132476853165,0.017789027789650934,0.01843658591477004,1.0,16979580.133252047,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.75,0.01747291330656039,0.0,0.0,0.0,0.14919685788908582,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.017565579985033837,0.0,0.03384187328028995,0.5640312213381659,0.0,0.0,0.0,0.01530763261260704,0.01530763261260704,0.03384187328028995,,0.0,1.0,0.01853424066768291,0.3333333333333333,0.0,0.016920936640144976,0.016920936640144976,0.015468963015360833,0.016114284626376006,0.017727588653913946,0.01837291026492912,1.0,16920936.640144974,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.775,0.01741308833141056,0.0,0.0,0.0,0.14868156688432882,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.01746635085309128,0.0,0.03365069828283646,0.5608449713806077,0.0,0.0,0.0,0.015221158775845806,0.015221158775845806,0.03365069828283646,,0.0,1.0,0.018429539506990653,0.3333333333333333,0.0,0.01682534914141823,0.01682534914141823,0.015381577812403048,0.01602325395863202,0.017627444324204444,0.018269120470433414,1.0,16825349.14141823,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.8,0.017315567373122523,0.0,0.0,0.0,0.14784165480454903,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.01730578101655672,0.0,0.03334134419004424,0.5556890698340706,0.0,0.0,0.0,0.015081229205149501,0.015081229205149501,0.03334134419004424,,0.0,1.0,0.01826011498489473,0.3333333333333333,0.0,0.01667067209502212,0.01667067209502212,0.015240173494136764,0.01587595065008581,0.017465393539958428,0.018101170695907474,1.0,16670672.095022118,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.825,0.017157741507166396,0.0,0.0,0.0,0.14648253230983724,0.0,0.0,0.0,0.5,0.5,,
LONG_MR,40_sizing,,,,,,,,0.01704898256478453,0.0,0.032846595899873855,0.5474432649978975,0.0,0.0,0.0,0.01485744061641158,0.01485744061641158,0.032846595899873855,,0.0,1.0,0.017989155283462267,0.3333333333333333,0.0,0.016423297949936928,0.016423297949936928,0.015014026349764113,0.015640369283174253,0.0172062266166996,0.01783256955010974,1.0,16423297.949936926,0.0,0.0,1.0,1.2447833148644436,0.2,,,,,,,,,,,,,,,,,,,,20.0,0.85,0.01690527968710115,0.0,0.0,0.0,0.144308895218692,0.0,0.0,0.0,0.5,0.5,,
LONG_TF,05_entry_policy,0.2,0.6252306400247037,0.41717841460763017,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,05_entry_policy,0.2,0.6128945017326053,0.2806947926810386,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,05_entry_policy,0.2,0.5976409587354486,0.1210709246687516,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,05_entry_policy,0.2,0.6226822349126324,0.3884257451742525,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,05_entry_policy,0.2,0.6252306400247037,0.41717841460763017,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,05_entry_policy,0.2,0.6198920075195523,0.3572806558487413,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,05_entry_policy,0.2,0.6167068643096321,0.3221522454625346,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,05_entry_policy,0.2,0.6143267362488619,0.29619489916307445,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,05_entry_policy,0.2,0.6119929602953929,0.27098386505399324,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,05_entry_policy,0.2,0.6137417872489069,0.2898535694835494,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,05_entry_policy,0.2,0.6110415037072785,0.26077354651883156,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,05_entry_policy,0.2,0.6252306400247037,0.41717841460763017,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.0,1.6,1.25,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.0,2.0,1.0,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.0,2.6666666666666665,0.75,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.0,3.0303030303030303,0.66,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.0,4.0,0.5,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.0,6.0606060606060606,0.33,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.0,8.0,0.25,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.5,2.0,1.25,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.5,2.5,1.0,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.5,3.3333333333333335,0.75,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.5,3.7878787878787876,0.66,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.5,5.0,0.5,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.5,7.575757575757575,0.33,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,2.5,10.0,0.25,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,3.0,2.4,1.25,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,3.0,3.0,1.0,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,3.0,4.0,0.75,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,3.0,4.545454545454545,0.66,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONG_TF,10_tp_sl,,,,,3.0,6.0,0.5,0.35339568024938767,0.0,1.0441810836522405,11.602012040580451,0.0,0.0,0.0,0.10811111111111117,0.2262533956802495,1.0441810836522403,,0.0,1.0,0.11696527301574307,1.0,0.0,0.1160201204058045,0.11814228456913828,0.10811111111111119,0.1181422845691381,0.11814228456913838,0.1187200062367683,1.0,116020120.4058045,0.0,0.0,1.0,0.33555792843558196,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
