timestamp,decision_ts,signal_bar_ts,symbol,side,strategy_id,position_id,trade_id,lifecycle_entry_ts,lifecycle_exit_ts,was_traded,portfolio_decision,portfolio_reject_reason,liquidity_reject_reason,rank_score,rank_percentile,threshold,signal_price,decision_mid,expected_fill_price,realized_entry_price,realized_exit_price,entry_drag_bps,exit_drag_bps,fees_bps,spread_bps,expected_total_entry_friction_bps,exit_reason,holding_bars,oos_expected_net_for_same_policy,realized_net,oos_expected_net_bps,signal_forward_net_bps,decision_mid_forward_net_bps,fill_forward_net_bps,realized_trade_net_bps,primary_horizon_bars,bar_minutes,diagnostic_complete,is_unresolved_trade,unit_warning,live_mark_to_market_signal_outcome,gap_oos_vs_realized_bps,signal_outcome_gap_bps,prediction_or_regime_gap_bps,decision_delay_gap_bps,entry_slippage_bps,entry_execution_gap_bps,extra_fees_funding_borrow_bps,extra_cost_gap_bps,stop_execution_mismatch_bps,exit_policy_execution_gap_bps,candidate_selection_mismatch_bps,selection_gap_bps,gap_explained_bps,residual_model_drift_bps,residual_bps,realized_extra_cost_bps,oos_assumed_cost_bps,oos_selected,strategy_oos_expected_net,strategy_oos_expected_net_bps,deployment_rank_threshold,oos_expectation_source,signal_forward_return_1bar,decision_mid_forward_return_1bar,fill_forward_return_1bar,signal_forward_mfe_1bar,signal_forward_mae_1bar,fill_forward_mfe_1bar,fill_forward_mae_1bar,signal_forward_return_4bar,decision_mid_forward_return_4bar,fill_forward_return_4bar,signal_forward_mfe_4bar,signal_forward_mae_4bar,fill_forward_mfe_4bar,fill_forward_mae_4bar,signal_forward_return_24bar,decision_mid_forward_return_24bar,fill_forward_return_24bar,signal_forward_mfe_24bar,signal_forward_mae_24bar,fill_forward_mfe_24bar,fill_forward_mae_24bar
2026-05-11 02:02:50.535293+00:00,2026-05-11 02:02:50.535293+00:00,2026-05-11 02:02:50.535293+00:00,IOTA/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,,,,,False,liquidity_rejected,,stale_ticker,0.8652645921237694,,0.68,,0.06445000000000001,0.06445000000000001,0.06445000000000001,,0.0,,0.0,15.515903801396874,,,,0.005013712837050359,,50.13712837050359,,-54.01260366855843,-54.01260366855843,,24,60,False,False,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,,0.003894097027914656,0.003894097027914656,,,0.026273924117732106,0.0007763608357700402,,0.0007763608357700402,0.0007763608357700402,,,0.026273924117732106,-0.005401260366855842,,-0.005401260366855842,-0.005401260366855842,,,0.026273924117732106,-0.03662182327400998
2026-05-11 05:02:37.867414+00:00,2026-05-11 05:02:37.867414+00:00,2026-05-11 05:02:37.867414+00:00,IOTA/USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,20260511_032725:46838526,20260511_032725:46838526|enter|entry_placed|2026-05-11T07:02:43.203504|46838527|,2026-05-11 07:02:43.203504+00:00,,True,traded,,,0.9193906075565884,0.9271788229042116,0.58,0.06419999897480011,0.06434999999999999,0.0644,0.0644,,0.0,,0.0,15.540015540015986,15.540015540015986,,,0.004636239105214675,,46.36239105214675,218.0687491310551,194.25024426807934,186.33545370575712,,24,60,True,True,,0.021806874913105512,,-171.70635807890835,-171.70635807890835,23.81850486297577,0.0,7.914790562322224,0.0,0.0,0.0,,,,-139.97306265361036,,,0.0,0.0,,0.004636239105214675,46.36239105214675,0.58,strategy_level_policy_artifact,0.0031153175815832324,0.0007770374567823701,3.665130332564104e-08,0.009345836692090659,-0.0015576587907916162,0.0062112062243941946,-0.0046584272976987195,0.026479735232821433,0.024086992223779857,0.023291893627332527,0.029595052814404665,-0.0015576587907916162,0.02639753626000063,-0.0046584272976987195,0.021806874913105512,0.019425024426807935,0.01863354537057571,0.04205609103541952,-0.0062305191105074265,0.03881987540618237,-0.009316775554455536
2026-05-11 06:02:37.106513+00:00,2026-05-11 06:02:37.106513+00:00,2026-05-11 06:02:37.106513+00:00,AEVO/USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,,,,,False,liquidity_rejected,,stale_ticker,0.9191244851866613,,0.58,,0.0308,0.0308,0.0308,,0.0,,0.0,64.93506493506455,,,,0.004636239105214675,,46.36239105214675,,194.8048096972621,194.8048096972621,,24,60,False,False,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,,0.004636239105214675,46.36239105214675,0.58,strategy_level_policy_artifact,,-0.009740248612769231,-0.009740248612769231,,,-5.41860412095474e-09,-0.009740248612769231,,0.003246742312784212,0.003246742312784212,,,0.012986985506949544,-0.009740248612769231,,0.01948048096972621,0.01948048096972621,,,0.0259739764325031,-0.01623374407554601
2026-05-11 06:02:37.106513+00:00,2026-05-11 06:02:37.106513+00:00,2026-05-11 06:02:37.106513+00:00,LDO/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,,,,,False,portfolio_rejected,cooldown_active,,0.9624428621659634,,0.68,,,,,,,,0.0,,,,,0.005013712837050359,,50.13712837050359,,,,,24,60,False,False,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,,,,,,,,,,,,,,,,,,,,,
2026-05-11 09:02:33.146633+00:00,2026-05-11 09:02:33.146633+00:00,2026-05-11 09:02:33.146633+00:00,THETA/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,20260511_082235:22897397,20260511_082235:22897397|enter|entry_placed|2026-05-11T11:02:46.153594|22897400|,2026-05-11 11:02:46.153594+00:00,,True,traded,,,0.8738110744605004,0.8809335443037974,0.68,0.23399999737739563,0.2335,0.233,0.233,,0.0,,0.0,42.826552462526806,42.826552462526806,,,0.005013712837050359,,50.13712837050359,-602.4096673947088,-622.4898835178005,-642.5702049663706,,24,60,True,True,,-0.06024096673947088,,652.5467957652123,652.5467957652123,20.08021612309176,0.0,20.08032144857009,0.0,0.0,0.0,,,,692.7073333368742,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,-0.004255327783380003,-0.006382976203225921,-0.008510635783090525,0.0,-0.004255327783380003,-0.004273493113689297,-0.008510635783090525,-0.008474593394037444,-0.010593226336261585,-0.012711870391216018,0.0,-0.020920482787661898,-0.004273493113689297,-0.025104572362223077,-0.06024096673947088,-0.062248988351780055,-0.06425702049663706,0.0,-0.06400001049041748,-0.004273493113689297,-0.06799999999999995
2026-05-11 10:02:44.550352+00:00,2026-05-11 10:02:44.550352+00:00,2026-05-11 10:02:44.550352+00:00,ICP/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,20260511_082235:403941654,20260511_082235:403941654|enter|entry_placed|2026-05-11T12:03:01.638922|403941688|,2026-05-11 12:03:01.638922+00:00,2026-05-11 12:30:06.912889+00:00,True,traded,,,0.8638132778791023,0.8652645921237694,0.68,3.444999933242798,3.4435000000000002,3.443,3.442,3.499,2.9052876234736402,,0.0,2.9040220705674162,2.9040220705674162,stop_loss_filled:original_stop_loss,,0.005013712837050359,-0.0165601394538059,50.13712837050359,389.0227656670353,384.4994446486405,379.9759223117816,-165.601394538059,24,60,True,False,,0.03890227656670353,215.73852290856257,-338.8856372965317,-338.8856372965317,4.523321018394768,2.9052876234736402,4.523522336858946,0.0,0.0,0.0,545.5773168498406,,,215.73852290856263,-5.684341886080802e-14,-5.684341886080802e-14,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,-0.036633121607943964,-0.037052566029979195,-0.03747202912013603,-0.0005802417883924438,-0.039319585547924585,-0.0014505444340432438,-0.040156153666028094,0.02407843319024683,0.023632555304923253,0.023186657575009484,0.031128359964233576,-0.04544196060009076,0.030230445216892443,-0.046273197305480185,0.03890227656670353,0.03844994446486405,0.03799759223117816,0.04172966879570783,-0.04544196060009076,0.040822522344623025,-0.046273197305480185
2026-05-11 11:02:50.689132+00:00,2026-05-11 11:02:50.689132+00:00,2026-05-11 11:02:50.689132+00:00,AXS/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,20260511_082235:37592772,20260511_082235:37592772|enter|entry_placed|2026-05-11T13:03:22.605069|37592773|,2026-05-11 13:03:22.605069+00:00,,True,traded,,,0.9263612819851853,0.9275228551336148,0.68,1.434999942779541,1.4355,1.435,1.435,,0.0,,0.0,6.966213862764819,6.966213862764819,,,0.005013712837050359,,50.13712837050359,127.02813524205104,130.55712042863598,127.02853905614208,,24,60,True,True,,0.012702813524205103,,-76.89100687154745,-76.89100687154745,-3.528985186584947,0.0,3.5285813724939032,0.0,0.0,0.0,,,,-76.89141068563849,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,0.011275484765531862,0.011627885900162394,0.011275525090026495,0.01485142004058182,0.004198686261926321,0.014851460507666392,0.004198726304234235,0.009141977336655005,0.00949363500380307,0.009142017576076134,0.017730479964511048,0.004198686261926321,0.01773052054639801,0.004198726304234235,0.012702813524205103,0.013055712042863599,0.012702853905614209,0.017730479964511048,-0.0013918534513867042,0.01773052054639801,-0.0013918136320008045
2026-05-11 12:03:03.639494+00:00,2026-05-11 12:03:03.639494+00:00,2026-05-11 12:03:03.639494+00:00,WLD/USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,20260511_082235:373362090,20260511_082235:373362090|enter|entry_placed|2026-05-11T14:03:24.937932|373362095|,2026-05-11 14:03:24.937932+00:00,2026-05-11 16:38:38.108788+00:00,True,traded,,,0.9179398735642005,0.9191244851866612,0.58,0.28139999508857727,0.2815,0.2816,0.2816,0.2757,0.0,,0.0,7.104795737123748,7.104795737123748,stop_loss_filled:original_stop_loss,,0.004636239105214675,-0.0209517045454546,46.36239105214675,-206.11261105310308,-209.59196039880723,-213.0686677992355,-209.517045454546,24,60,True,False,,-0.020611261105310308,255.87943650669274,252.4750021052498,252.4750021052498,3.4793493457041507,0.0,3.4767074004282676,0.0,0.0,0.0,-3.5516223446894912,,,255.8794365066927,2.842170943040401e-14,2.842170943040401e-14,0.0,0.0,,0.004636239105214675,46.36239105214675,0.58,strategy_level_policy_artifact,-0.01456998923028352,-0.014920070370391114,-0.015269885686310936,-0.004975102775121587,-0.025586363880431895,-0.005681813948533843,-0.026278436014598117,0.002487551387560849,0.002131410432751224,0.0017755399034782293,0.012437862845134706,-0.025586363880431895,0.011718784204938215,-0.026278436014598117,-0.020611261105310308,-0.020959196039880723,-0.02130686677992355,0.016346902427681886,-0.03020614756047224,0.015625047412785475,-0.030894938517700643
2026-05-11 12:03:03.639494+00:00,2026-05-11 12:03:03.639494+00:00,2026-05-11 12:03:03.639494+00:00,FET/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,20260511_082235:269729639,20260511_082235:269729639|enter|entry_placed|2026-05-11T14:03:37.571987|269729640|,2026-05-11 14:03:37.571987+00:00,,True,traded,,,0.9424249805624917,0.9431258790436006,0.68,0.2378000020980835,0.23775000000000002,0.23769999999999997,0.2377,,-1.1102230246251565e-12,,0.0,4.206098843323522,4.206098843324632,,,0.005013712837050359,,50.13712837050359,303.2928595934869,301.1263908987738,298.96001310888875,,24,60,True,True,,0.03032928595934869,,-253.15573122298332,-253.15573122298332,2.166468694713103,-1.1102230246251565e-12,2.1663777898850753,0.0,0.0,0.0,,,,-248.82288473838514,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,0.013640279478718487,0.013427141799035258,0.013214013062589514,0.022355969644682228,0.005496858910762237,0.021926038017051397,0.005074017049448987,0.011914905111624519,0.011702130225623275,0.011489364267636804,0.022355969644682228,-0.002098168576595838,0.021926038017051397,-0.0025178164989811957,0.030329285959348695,0.03011263908987738,0.029896001310888876,0.03842794702995134,-0.002098168576595838,0.037991256649399174,-0.0025178164989811957
2026-05-11 16:03:20.764185+00:00,2026-05-11 16:03:20.764185+00:00,2026-05-11 16:03:20.764185+00:00,DOT/USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,20260511_082235:462659193,20260511_082235:462659193|enter|entry_placed|2026-05-11T18:03:41.317775|462659194|,2026-05-11 18:03:41.317775+00:00,,True,traded,,,0.9106025515474881,0.9191244851866612,0.58,1.36899995803833,1.3655,1.366,1.366,,0.0,,0.0,7.323324789455232,7.323324789455232,,,0.004636239105214675,,46.36239105214675,-153.39597582863962,-128.15782064398041,-131.7712328619003,,24,60,True,True,,-0.015339597582863962,,199.75836688078635,199.75836688078635,-25.238155184659206,0.0,3.613412217919887,0.0,0.0,0.0,,,,178.13362391404704,,,0.0,0.0,,0.004636239105214675,46.36239105214675,0.58,strategy_level_policy_artifact,0.0014609886934904281,0.004027866348160547,0.0036603598085014344,0.002191395962592768,-0.005113199194287987,0.004392371170691689,-0.002928266064488927,0.004382791925185758,0.00695715854998169,0.0065885797950218095,0.008765583850371295,-0.005113199194287987,0.01098099704368205,-0.002928266064488927,-0.015339597582863962,-0.01281578206439804,-0.013177123286190029,0.008765583850371295,-0.018261487892202055,0.01098099704368205,-0.016105430541590082
2026-05-11 16:03:20.764185+00:00,2026-05-11 16:03:20.764185+00:00,2026-05-11 16:03:20.764185+00:00,PENDLE/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,20260511_082235:401130210,20260511_082235:401130210|enter|entry_placed|2026-05-11T18:03:57.599167|401130213|,2026-05-11 18:03:57.599167+00:00,,True,traded,,,0.9182213901354831,0.9275228551336148,0.68,1.9709999561309814,1.9655,1.9649999999999999,1.965,,-1.1102230246251565e-12,,0.0,5.087763927753191,5.087763927754302,,,0.005013712837050359,,50.13712837050359,-815.4704556483649,-841.0993296726932,-843.429245895111,,24,60,True,True,,-0.0815470455648365,,865.6075840188685,865.6075840188685,25.628874024328297,-1.1102230246251565e-12,2.3299162224177508,0.0,0.0,0.0,,,,893.5663742656145,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,-0.002025350715234575,-0.004810138596038072,-0.005063303149943965,0.016503324119359064,-0.002530362021608612,0.01340896821501647,-0.005566777142390289,-0.012525097556317144,-0.015280586528801154,-0.015531087524341958,0.016503324119359064,-0.028106586265844502,0.01340896821501647,-0.03106514434609997,-0.0815470455648365,-0.08410993296726932,-0.08434292458951109,0.016503324119359064,-0.10123124220424007,0.01340896821501647,-0.10396720021473971
2026-05-11 19:13:49.414874+00:00,2026-05-11 19:13:49.414874+00:00,2026-05-11 19:13:49.414874+00:00,MINA/USDC,long,dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,20260511_211124:13365410,20260511_211124:13365410|enter|entry_placed|2026-05-11T21:14:37.805643|13365411|,2026-05-11 21:14:37.805643+00:00,,True,traded,,,0.9044402978756313,0.9191244851866612,0.58,0.06809999793767929,0.0678,0.0679,0.0679,,0.0,,0.0,29.498525073747157,14.749262536873578,,,0.004636239105214675,,46.36239105214675,-14.68344276351119,29.499070130969418,14.728084755224469,,24,60,True,True,,-0.001468344276351119,,61.045833815657936,61.045833815657936,-44.18251289448061,0.0,14.77098537574495,0.0,0.0,0.0,,,,31.634306296922276,,,0.0,0.0,,0.004636239105214675,46.36239105214675,0.58,strategy_level_policy_artifact,0.0,0.00442474834335238,0.0029454777272355237,0.005873705324823897,-0.001468344276351119,0.008836483920270144,0.0014728084755224469,0.0,0.00442474834335238,0.0029454777272355237,0.005873705324823897,-0.001468344276351119,0.008836483920270144,0.0014728084755224469,-0.001468344276351119,0.002949907013096942,0.0014728084755224469,0.005873705324823897,-0.017621115974472024,0.008836483920270144,-0.014727540851868337
2026-05-11 19:13:49.414874+00:00,2026-05-11 19:13:49.414874+00:00,2026-05-11 19:13:49.414874+00:00,DOT/USDC,short,dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,,,,,False,portfolio_rejected,symbol_already_active,,0.9209300281293952,,0.68,,,,,,,,0.0,,,,,0.005013712837050359,,50.13712837050359,,,,,24,60,False,False,,,,,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,,0.005013712837050359,50.13712837050359,0.74,strategy_level_policy_artifact,,,,,,,,,,,,,,,,,,,,,
