round,key_a,key_b,ridge_context_similarity,coef_sim,topk_jaccard,topk_sign_agreement,topk_sign_conflict_rate,rank_corr,transport_ab_ic,transport_ba_ic,transport_mean_ic,transport_min_ic,final_merge_decision,decision_reason
0,(*)|(LOC_56_BelowLastSwingLow==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top20==1&reg_volume_zscore_48h_ts_top40==1),(*)|(LOC_56_BelowLastSwingLow==1)|(reg_bollinger_band_width_ts_top30==1&reg_volatility_autocorr_48_ts_band20_80==0),0.4928540939708733,0.45030427593240613,0.1111111111111111,1.0,0.0,0.6243939202351281,0.0944432327857625,0.10654379675727503,0.10049351477151877,0.0944432327857625,False,failed_sharpe_improvement
0,(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volatility_autocorr_48_ts_top30==1),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_bot70==1&reg_bollinger_band_width_ts_bot40==0&reg_return_autocorr_48_ts_band20_80==0),0.5433053271042623,0.4869128564192571,0.25,1.0,0.0,0.6169454171559661,0.09334352145997364,0.13558926124872264,0.11446639135434813,0.09334352145997364,False,composite_lost_to_parent
0,(*)|(LOC_95_AbovePrevDayMid==1)|(reg_compression_score_ts_top40==1&reg_ema20_gt_ema50_ts_band30_70==1&reg_return_autocorr_48_ts_top80==0),(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_compression_score_ts_bot60==0&reg_price_lt_ema200_ts_bot70==1&reg_return_autocorr_48_ts_top30==1),0.4531458754417798,0.38381751393042407,0.17647058823529413,1.0,0.0,0.3631034711426546,0.09248200187554118,0.12881468151725758,0.11064834169639938,0.09248200187554118,False,composite_lost_to_parent
0,Composite((*)|(LOC_07_TouchFastEMA_Long==1)|(reg_ema20_gt_ema50_ts_bot20==0&reg_return_autocorr_48_ts_top30==1&reg_volume_autocorr_48_ts_bot30==0))_OR_((*)|(LOC_07_TouchFastEMA_Long==1)|(reg_price_lt_ema200_ts_top70==0)),(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_top50==1&reg_ema50_gt_ema200_ts_band30_70==1&reg_volume_autocorr_48_ts_band20_80==1),0.4522001010628671,0.36861106659696324,0.17647058823529413,1.0,0.0,0.4220747403541012,0.23511021373159885,0.09144026465463137,0.1632752391931151,0.09144026465463137,False,composite_lost_to_parent
0,(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_top40==1&reg_ema20_gt_ema50_ts_top30==1&reg_return_autocorr_48_ts_top50==0),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top60==1&reg_compression_score_ts_bot80==1&reg_price_lt_ema200_ts_bot60==1),0.49152191072284235,0.3679070679050361,0.3333333333333333,1.0,0.0,0.4263039683224278,0.20492125434182987,0.09118914856694714,0.1480552014543885,0.09118914856694714,False,composite_lost_to_parent
0,(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_top50==0&reg_volatility_autocorr_48_ts_bot20==1),(*)|(LOC_110_AboveBBMid==1)|(reg_ema20_gt_ema50_ts_top20==1&reg_volatility_autocorr_48_ts_top20==0),0.47129724126437006,0.443253826480715,0.1111111111111111,1.0,0.0,0.44055241570270504,0.09117430351825387,0.15140712361102163,0.12129071356463775,0.09117430351825387,False,composite_lost_to_parent
0,(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volume_zscore_48h_ts_top80==0),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_return_autocorr_48_ts_top80==1&reg_volume_zscore_48h_ts_bot80==1),0.6621252050522625,0.6833081807225581,0.3333333333333333,1.0,0.0,0.7130319039377806,0.09922672209349455,0.08921020371206502,0.09421846290277978,0.08921020371206502,False,composite_lost_to_parent
0,(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_compression_score_ts_top70==0&reg_trend_persistence_ts_band25_75==1&reg_volume_autocorr_48_ts_top30==1),Composite((*)|(LOC_07_TouchFastEMA_Long==1)|(reg_ema20_gt_ema50_ts_bot30==0&reg_volume_autocorr_48_ts_band30_70==1))_OR_((*)|(LOC_07_TouchFastEMA_Long==1)|(reg_trend_persistence_ts_band25_75==1&reg_volume_autocorr_48_ts_band30_70==1)),0.5113786090661488,0.5077560498484238,0.1111111111111111,1.0,0.0,0.5511060885658031,0.08827241395093996,0.17700726198824687,0.13263983796959342,0.08827241395093996,False,composite_lost_to_parent
0,(*)|(LOC_91_BelowPrevDayLow==1)|(reg_volatility_autocorr_48_ts_band30_70==0&reg_volume_zscore_48h_ts_top30==0),(*)|(LOC_91_BelowPrevDayLow==1)|(reg_ema20_gt_ema50_ts_top20==1&reg_volume_zscore_48h_ts_top30==0),0.639785048198218,0.6828596088979885,0.25,1.0,0.0,0.6999822419412317,0.10240524226528243,0.08810356111746862,0.09525440169137553,0.08810356111746862,False,composite_lost_to_parent
0,(*)|(LOC_70_AboveSessionOpen==1)|(reg_bollinger_band_width_ts_bot80==0&reg_compression_score_ts_top40==0&reg_volume_zscore_48h_ts_band30_70==0),(*)|(LOC_45_AtRangeBreakoutZone_Long==1)|(reg_trend_persistence_ts_bot60==1),0.4921419803589893,0.39269971344264326,0.3333333333333333,1.0,0.0,0.3209377597646651,0.08555175736017041,0.09944105701258114,0.09249640718637578,0.08555175736017041,False,composite_lost_to_parent
0,(*)|(LOC_95_AbovePrevDayMid==1)|(reg_compression_score_ts_top40==1&reg_ema20_gt_ema50_ts_band30_70==1&reg_return_autocorr_48_ts_top80==0),(*)|(LOC_92_InsidePrevDayRange==1)|(reg_atr_change_rate_ts_band25_75==0&reg_trend_persistence_ts_band40_60==0&reg_volume_zscore_48h_ts_band30_70==0),0.4906952845250289,0.39394445818713836,0.3333333333333333,1.0,0.0,0.3008694500748334,0.09744346020663586,0.08491809600007658,0.09118077810335622,0.08491809600007658,False,composite_lost_to_parent
0,(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_atr_change_rate_ts_band40_60==1&reg_return_autocorr_48_ts_top20==1&reg_volume_autocorr_48_ts_top30==1),(*)|(LOC_119_BetweenBBMidAndLower==1)|(reg_bollinger_band_width_ts_top60==0&reg_return_autocorr_48_ts_top20==1&reg_trend_persistence_ts_band40_60==1),0.45461369080046615,0.3936219650124298,0.17647058823529413,1.0,0.0,0.33366159486049224,0.084694811697557,0.12092486964000668,0.10280984066878184,0.084694811697557,True,accepted
0,(*)|(LOC_78_AtSessionHighZone==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_price_lt_ema200_ts_band30_70==1&reg_return_autocorr_48_ts_bot80==1),(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_bollinger_band_width_ts_bot80==0&reg_return_autocorr_48_ts_band30_70==1&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_zscore_48h_ts_band25_75==0),0.4616780311044452,0.33725786650507394,0.25,1.0,0.0,0.4741199117716193,0.08441096977299134,0.1111290378645144,0.09777000381875287,0.08441096977299134,False,composite_lost_to_parent
0,(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_compression_score_ts_top70==0&reg_trend_persistence_ts_band25_75==1&reg_volume_autocorr_48_ts_top30==1),(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_return_autocorr_48_ts_top40==1&reg_trend_persistence_ts_band25_75==1),0.5815993632112125,0.6154033950616336,0.17647058823529413,1.0,0.0,0.6055018837465388,0.08416268442725046,0.14036577102886477,0.11226422772805761,0.08416268442725046,False,composite_lost_to_parent
0,(*)|(LOC_45_AtRangeBreakoutZone_Long==1)|(reg_trend_persistence_ts_bot60==1),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_ema50_gt_ema200_ts_top40==0&reg_return_autocorr_48_ts_band30_70==1),0.479811398800453,0.435499891579242,0.17647058823529413,1.0,0.0,0.39718800530970566,0.08380995162691991,0.12795385995625988,0.1058819057915899,0.08380995162691991,False,composite_lost_to_parent
0,(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volatility_autocorr_48_ts_top30==1),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volume_zscore_48h_ts_top80==0),0.6479024273567286,0.6503095962915755,0.3333333333333333,1.0,0.0,0.7192977569218644,0.1003715736167391,0.0835994814162741,0.0919855275165066,0.0835994814162741,False,composite_lost_to_parent
0,(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_band20_80==0&reg_volatility_autocorr_48_ts_top30==1),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_return_autocorr_48_ts_top80==1&reg_volume_zscore_48h_ts_bot80==1),0.538627289766167,0.5165678168291844,0.17647058823529413,1.0,0.0,0.6205412513421046,0.10106338709057253,0.08135729343649148,0.091210340263532,0.08135729343649148,False,composite_lost_to_parent
0,(*)|(LOC_56_BelowLastSwingLow==1)|(reg_ema20_gt_ema50_ts_top30==0&reg_return_autocorr_48_ts_top60==0&reg_volatility_autocorr_48_ts_bot20==0),(*)|(LOC_56_BelowLastSwingLow==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_trend_persistence_ts_top70==0&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_zscore_48h_ts_band30_70==0),0.4550351227278312,0.27046469782451216,0.3333333333333333,1.0,0.0,0.4999267537346738,0.08002227951077057,0.11536593632043131,0.09769410791560093,0.08002227951077057,False,composite_lost_to_parent
0,(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_top70==0&reg_volume_autocorr_48_ts_top20==1),(*)|(LOC_45_AtRangeBreakoutZone_Long==1)|(reg_ema20_gt_ema50_ts_top20==1&reg_volume_autocorr_48_ts_bot50==1),0.5040743825815195,0.4422954696694082,0.25,1.0,0.0,0.42541421230285725,0.07915993499749004,0.09710685163920527,0.08813339331834766,0.07915993499749004,False,composite_lost_to_parent
0,(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_bot30==0&reg_trend_persistence_ts_top40==0&reg_volatility_autocorr_48_ts_bot70==1&reg_volume_zscore_48h_ts_band40_60==0),(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_atr_change_rate_ts_band30_70==0&reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_band20_80==1&reg_price_lt_ema200_ts_top60==0),0.4717817765444232,0.36783019179554316,0.25,1.0,0.0,0.43758190236428807,0.08130262149794142,0.07796029763524853,0.07963145956659498,0.07796029763524853,False,composite_lost_to_parent
0,(*)|(LOC_113_AtBBLower==1)|(reg_trend_persistence_ts_top20==1&reg_volatility_autocorr_48_ts_band25_75==0),(*)|(LOC_113_AtBBLower==1)|(reg_compression_score_ts_bot60==1&reg_trend_persistence_ts_top20==1&reg_volume_autocorr_48_ts_top30==1),0.49757522125700915,0.4878352267392401,0.05263157894736842,1.0,0.0,0.6489147448750898,0.07775113708614118,0.08997487102539908,0.08386300405577013,0.07775113708614118,False,composite_lost_to_parent
0,Composite((*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_band40_60==0&reg_return_autocorr_48_ts_top80==0))_OR_((*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_trend_persistence_ts_band25_75==1)),(*)|(LOC_45_AtRangeBreakoutZone_Long==1)|(reg_trend_persistence_ts_bot60==1),0.49491773253434623,0.45660309187814313,0.17647058823529413,1.0,0.0,0.4532869413035825,0.07672585736305153,0.07879235430144985,0.07775910583225068,0.07672585736305153,False,composite_lost_to_parent
0,(*)|(LOC_43_NearRangeHigh==0)|(reg_ema20_gt_ema50_ts_band30_70==1&reg_return_autocorr_48_ts_top80==1),(*)|(LOC_95_AbovePrevDayMid==1)|(reg_return_autocorr_48_ts_top80==1&reg_volume_zscore_48h_ts_bot80==1),0.5281894967919818,0.41754119912768844,0.3333333333333333,1.0,0.0,0.569626238511887,0.07615898327464271,0.11329839278933954,0.09472868803199112,0.07615898327464271,False,composite_lost_to_parent
0,(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_return_autocorr_48_ts_top40==1&reg_trend_persistence_ts_band25_75==1),Composite((*)|(LOC_07_TouchFastEMA_Long==1)|(reg_ema20_gt_ema50_ts_bot30==0&reg_volume_autocorr_48_ts_band30_70==1))_OR_((*)|(LOC_07_TouchFastEMA_Long==1)|(reg_trend_persistence_ts_band25_75==1&reg_volume_autocorr_48_ts_band30_70==1)),0.5187389032053341,0.49062644191401467,0.17647058823529413,1.0,0.0,0.5383935728520396,0.07521275691338476,0.10559176495679097,0.09040226093508787,0.07521275691338476,False,composite_lost_to_parent
0,(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_top80==1&reg_volume_zscore_48h_ts_band40_60==0),(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_compression_score_ts_bot60==0&reg_price_lt_ema200_ts_bot70==1&reg_return_autocorr_48_ts_top30==1),0.4783926078908781,0.3994151374889305,0.25,1.0,0.0,0.3615579602085939,0.07469013553941548,0.09569760469514581,0.08519387011728063,0.07469013553941548,False,composite_lost_to_parent
0,(*)|(LOC_78_AtSessionHighZone==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_price_lt_ema200_ts_band30_70==1&reg_return_autocorr_48_ts_bot80==1),(*)|(LOC_94_NearPrevDayLow==0)|(reg_bollinger_band_width_ts_top80==1&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_band20_80==1&reg_volatility_autocorr_48_ts_band40_60==0&reg_volume_zscore_48h_ts_band25_75==0),0.5684269422549992,0.4698892733280996,0.42857142857142855,1.0,0.0,0.4983391211449728,0.07393344379665877,0.10054370843319807,0.08723857611492841,0.07393344379665877,False,composite_lost_to_parent
0,Composite((*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_atr_change_rate_ts_top50==0))_OR_((*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_volatility_autocorr_48_ts_band20_80==1)),(*)|(LOC_45_AtRangeBreakoutZone_Long==1)|(reg_trend_persistence_ts_bot60==1),0.48872651656763116,0.4017934089044723,0.25,1.0,0.0,0.4541948256061862,0.07339088588857079,0.08669476978302486,0.08004282783579783,0.07339088588857079,False,composite_lost_to_parent
0,Composite((*)|(LOC_07_TouchFastEMA_Long==1)|(reg_ema20_gt_ema50_ts_bot30==0&reg_volume_autocorr_48_ts_band30_70==1))_OR_((*)|(LOC_07_TouchFastEMA_Long==1)|(reg_trend_persistence_ts_band25_75==1&reg_volume_autocorr_48_ts_band30_70==1)),(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_top50==1&reg_ema50_gt_ema200_ts_band30_70==1&reg_volume_autocorr_48_ts_band20_80==1),0.45863075836987965,0.36772162454121504,0.17647058823529413,1.0,0.0,0.4903838026750934,0.07079723780854832,0.09925830345886283,0.08502777063370558,0.07079723780854832,False,composite_lost_to_parent
0,(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_compression_score_ts_bot60==1),(*)|(LOC_01_AboveEMA==1)|(reg_price_lt_ema200_ts_top60==1),0.4989746073963083,0.4417253838831815,0.25,1.0,0.0,0.37698184648876554,0.0700785678512402,0.07803557699646677,0.07405707242385348,0.0700785678512402,False,composite_lost_to_parent
0,(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_compression_score_ts_bot60==0&reg_price_lt_ema200_ts_bot70==1&reg_return_autocorr_48_ts_top30==1),Composite((*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_top50==1&reg_price_lt_ema200_ts_bot80==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_top80==1))_OR_((*)|(LOC_95_AbovePrevDayMid==1)|(reg_compression_score_ts_top60==1&reg_volume_zscore_48h_ts_band30_70==0)),0.4770298690793182,0.421897637292372,0.17647058823529413,1.0,0.0,0.4305828523892727,0.10371849936288517,0.06982085861051665,0.0867696789867009,0.06982085861051665,False,composite_lost_to_parent
0,Composite((*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_band20_80==0))_OR_((*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_return_autocorr_48_ts_bot80==1)),(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_bot40==1&reg_price_lt_ema200_ts_top60==0),0.48703565245155034,0.41688822992614455,0.17647058823529413,1.0,0.0,0.5531830192596178,0.11355438725003944,0.06912799520367344,0.09134119122685644,0.06912799520367344,False,composite_lost_to_parent
0,(*)|(LOC_134_Fib382Zone_Long==1)|(reg_bollinger_band_width_ts_bot30==1&reg_return_autocorr_48_ts_top30==1),(*)|(LOC_134_Fib382Zone_Long==1)|(reg_bollinger_band_width_ts_bot30==1&reg_ema50_gt_ema200_ts_band20_80==1),0.7887430750434581,0.8364093439666335,0.5384615384615384,1.0,0.0,0.7774348564308832,0.06883664626629152,0.09499690816136955,0.08191677721383053,0.06883664626629152,False,composite_lost_to_parent
