config_id,evaluation_stage,mode,k_tp,sl_method,sl_as_tp_pct,regime_model,horizon_scaling,ic_label,ic_label_bucket_mean,ic_payoff,ic_payoff_bucket_mean,ic_snr,sharpe,sortino,tp_hit_rate,sl_hit_rate,timeout_rate,bind,balance,sl_to_tp,payoff_edge,edge,payoff_edge_support_tp,payoff_edge_support_sl,payoff_edge_min_count,pr_auc_lift,barrier_ratio,flag_degenerate_timeout,flag_degenerate_sl,flag_degenerate_tp,ess,ess_full,coverage,ic_std_time,ic_std_asset,worst_bucket_IC,stage1_score,stage2_score,stage2_missing,stage2_reward,stage2_penalty_raw,stage2_penalty_bounded,stage2_auc_score,stage2_sep_score,stage2_sortino_score,stage2_ic_snr_score,stage2_dir_sup_score,stage2_tp_over_sl_score,stage2_payoff_edge_score,rr_keep_rate,rr_keep_floor,stage2_rr_keep_penalty,stage2_horizon_consistency_penalty,stage2_probe_gap_penalty,probe_auc,probe_auc_bound,probe_status,probe_n_train,probe_n_val,brier,ece,monotonicity,min_cell_brier,min_cell_ece,min_cell_mono,oof_payoff_decile_spread,oof_flip_rate,oof_flipped_cells,oof_modeled_cells,hard_gate,pass_cells,total_cells,worst_bucket_coverage,payoff_mean_top_decile,top10_vs_rest_spread,cell_dispersion,min_cell_payoff,min_cell_ic,min_cell_ic_label,median_cell_ic_label,min_cell_auc,median_cell_auc,min_cell_auc_bound,median_cell_auc_bound,min_cell_tp_sep,median_cell_tp_sep,timeout_range,min_cell_ap_lift,median_cell_ap_lift,min_cell_tp_over_sl,median_cell_tp_over_sl,min_cell_dir_superiority,median_cell_dir_superiority,effective_pos_mass,effective_neg_mass,prod_admissible_tier0,prod_adm_failures,econ_ok,econ_G,econ_multiplier,tp_floor_bind_prod_agg,max_cell_tp_floor_bind_prod,floor_dominance_penalty,tp_eff_p50_prod,tp_eff_p75_prod,tp_eff_p90_prod,tp_eff_tradeable_ok,tp_eff_tradeable_rule_p50,tp_eff_tradeable_rule_tail,prod_aligned_tp
CFGA127253F82,stage1,optuna_s1_MR_long_H4,1.0,tp_pct,0.8,none,sqrt,-0.004208498136692087,-0.004208498136692087,-0.0091347647871708,-0.0091347647871708,-0.003317859870651215,-0.008014269391095253,-0.011706893208215685,0.09814873037302806,0.16306337963048584,0.7387878899964861,0.2612,0.6019,1.6614,-0.2657,-0.2657,5307,8817,30,1.162259,0.8732,False,False,False,19838.544921875,54244.0,0.3657279131678158,0.03205,0.07805,-0.0091347647871708,-0.16160198551561586,0.09629261305839452,False,0.2761654163213358,0.2380962843306248,0.1380827081606679,0.13339999999999996,0.7542236574760017,-0.003902277928223388,-0.0016589284135087193,0.802359109049221,0.5978991609530918,-0.34015370129635625,0.9968107071749871,0.55,0.0,0.0,0.0,,,disabled,0,0,0.22276,0.36328,0.6364,0.22276,0.36328,0.6364,-0.0005546330477053575,0.0,0,1,False,0,12,0.9968107071749871,-0.00019329403585288674,0.000192,,,-0.00913,-0.00421,-0.00421,0.5582,0.5582,0.5667,0.5667,0.0421,0.0421,0.2612,1.1611,1.1611,1.2731,1.2731,1.2763,1.2763,5307.06865,48763.93135,True,0,False,0.9937906247054769,0.9981371874116429,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.035, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.035, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG7D74A51C72,stage1,optuna_s1_MR_long_H4,1.3,tp_pct,0.8,none,sqrt,-0.010919798370692964,-0.010919798370692964,-0.012224264882655935,-0.012224264882655935,0.011224326992540397,-0.0118748411955021,-0.017318739783786775,0.11088481975893799,0.1828516413323212,0.7062635389087408,0.2937,0.6064,1.649,-0.263247,-0.263247,5989,9876,30,1.100404,0.8775,False,False,False,22126.818359375,54244.0,0.40791273430010694,0.0315,0.07687,-0.012224264882655935,-0.14948138679821452,0.09582534306523978,False,0.26867486965403997,0.19818277118155136,0.13433743482701999,0.12060000000000004,0.746231623954105,-0.005772849131732916,0.005612104576069474,0.8027861614970808,0.5967439896544318,-0.3372585854263751,0.9957045940564855,0.55,0.0,0.0,0.0,,,disabled,0,0,0.22437,0.352,0.3636,0.22437,0.352,0.3636,-0.0005627968392111681,0.0,0,1,False,1,12,0.9957045940564855,-0.00028030600515194237,1.7e-05,,,-0.01222,-0.01092,-0.01092,0.5501,0.5501,0.5603,0.5603,0.04114,0.04114,0.2937,1.1332,1.1332,1.2723,1.2723,1.2766,1.2766,5988.739680000001,48022.26032,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.025, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.025, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG2FE527DDBC,stage1,optuna_s1_MR_long_H4,1.3,tp_pct,0.8,none,sqrt,-0.0035986437266473147,-0.0035986437266473147,-0.009037038074131983,-0.009037038074131983,-0.0005410049626636485,-0.008149123133722317,-0.011903556029335842,0.09761239851306615,0.16245307096225334,0.7399345305246805,0.2601,0.6009,1.6643,-0.265901,-0.265901,5278,8784,30,1.16641,0.8731,False,False,False,19758.033203125,54244.0,0.36424366202944103,0.03172,0.07804,-0.009037038074131983,-0.16105328923139436,0.0956398101260709,False,0.2751290676906319,0.2395742347240191,0.13756453384531594,0.1322000000000001,0.7495092620352346,-0.003967831186821359,-0.0002705024747341254,0.8033542862861852,0.5986195168556919,-0.34039054270141644,0.9968107071749871,0.55,0.0,0.0,0.0,,,disabled,0,0,0.22282,0.36392,0.5455,0.22282,0.36392,0.5455,-0.0004374964078787959,0.0,0,1,False,0,12,0.9968107071749871,-0.00019649045134428889,0.000192,,,-0.00904,-0.0036,-0.0036,0.5579,0.5579,0.5661,0.5661,0.04153,0.04153,0.2601,1.1604,1.1604,1.2736,1.2736,1.277,1.277,5277.87031,48793.12969,True,0,False,0.9919771341344595,0.9975931402403377,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.027, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.027, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFGAD8503B9B0,stage1,optuna_s1_TF_short_H4,1.2000000000000002,tp_pct,0.8,none,sqrt,0.02093922000900584,0.02093922000900584,-0.00796638160321366,-0.00796638160321366,-0.008253285283217737,0.019989041149446083,0.02971826289451084,0.11190480596628236,0.1615189592316376,0.72657623480208,0.2734,0.6928,1.4434,-0.188693,-0.188693,6047,8728,30,1.460764,0.8755,False,False,False,20546.17578125,54244.0,0.3787732427780031,0.03198,0.04335,-0.00796638160321366,-0.15915188757059992,0.0938915978051746,False,0.26078203185785553,0.22091429316212996,0.13039101592892777,0.18399999999999994,0.5643865450127996,0.009905763614206281,-0.0041266192173223465,0.7439198132845688,0.4864320298001595,-0.24641287656942,0.9961839097411695,0.55,0.0,0.0,0.0,,,disabled,0,0,0.22095,0.34574,0.6364,0.22095,0.34574,0.6364,0.0013225317263087027,0.0,0,1,False,1,12,0.9961839097411695,0.0011009547160938382,0.000702,,,-0.00797,0.02094,0.02094,0.5833,0.5833,0.592,0.592,0.02493,0.02493,0.2734,1.2582,1.2582,1.2044,1.2044,1.2398,1.2398,6046.7403,47990.2597,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.028, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.028, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFGFC011448AF,stage1,optuna_s1_TF_short_H4,1.3,tp_pct,0.8,none,sqrt,0.019750086865051784,0.019750086865051784,-0.005495419838943911,-0.005495419838943911,-0.007560057621009269,0.02121094264240514,0.03153417006404948,0.13651870805058033,0.18945377683835798,0.6740275151110616,0.326,0.7206,1.3877,-0.1471,-0.1471,7363,10218,30,1.343067,0.8828,False,False,False,24257.806640625,54244.0,0.44719796918783644,0.02891,0.04115,-0.005495419838943911,-0.14515367258432066,0.09116772195476687,False,0.24966417124394644,0.15676322199594486,0.12483208562197322,0.1674,0.538527739144044,0.01051100290634611,-0.0037800108068118746,0.7379668022916079,0.4767540568303747,-0.19365709783096785,0.9942850822210751,0.55,0.0,0.0,0.0,,,disabled,0,0,0.22626,0.32756,0.5455,0.22626,0.32756,0.5455,0.0011751682890419764,0.0,0,1,False,1,12,0.9942850822210751,0.0009130866965278983,0.000501,,,-0.0055,0.01975,0.01975,0.5735,0.5735,0.5837,0.5837,0.0232,0.0232,0.326,1.2082,1.2082,1.1991,1.1991,1.2365,1.2365,7363.0696800000005,46570.93032,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.023, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.023, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG670C95D8B8,stage1,optuna_s1_TF_short_H4,1.5,tp_pct,0.8,none,sqrt,0.019259246569092867,0.019259246569092867,-0.005957986496350925,-0.005957986496350925,-0.007560057621009269,0.020887318921443753,0.03104579242198251,0.1358782305610145,0.18867959509065965,0.6754421743483259,0.3246,0.7202,1.3886,-0.147455,-0.147455,7329,10177,30,1.34054,0.8826,False,False,False,24154.90625,54244.0,0.44530097798834894,0.02888,0.04138,-0.005957986496350925,-0.14564592369133236,0.09106583720484186,False,0.24924831512180354,0.15851320038758895,0.12462415756090177,0.1654,0.5399100813765066,0.010348228067415309,-0.0037800108068118746,0.7385128045101719,0.4776739201690632,-0.19411141677474386,0.9943588230956419,0.55,0.0,0.0,0.0,,,disabled,0,0,0.22615,0.32803,0.4545,0.22615,0.32803,0.4545,0.001301213660589088,0.0,0,1,False,1,12,0.9943588230956419,0.000948424160014838,0.000538,,,-0.00596,0.01926,0.01926,0.5727,0.5727,0.5827,0.5827,0.02329,0.02329,0.3246,1.2065,1.2065,1.1996,1.1996,1.2368,1.2368,7329.09544,46608.90456,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.02, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.02, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFGAE7D37BC6C,stage1,optuna_s1_TF_short_H2,1.3,tp_pct,0.9000000000000001,none,sqrt,0.03095769503144829,0.03095769503144829,-0.0037107493722996813,-0.0037107493722996813,-0.019350227438609285,0.01958013296160366,0.02853097340921636,0.10311365012106538,0.11607142857142858,0.7808149213075061,0.2192,0.8884,1.1257,-0.046393,-0.046393,5451,6136,30,1.490303,0.9992,False,False,False,17943.986328125,54250.0,0.33076472494239634,0.01602,0.04296,-0.0037107493722996813,-0.16576547732688057,0.08664000335832878,False,0.23118368717685217,0.2775850596598453,0.11559184358842609,0.1966000000000001,0.675888169431442,0.009510037755648593,-0.009674811841822359,0.20543452994167033,0.16522353826080652,-0.06177911528360163,0.9744516129032258,0.5,0.0,0.0,0.0,,,disabled,0,0,0.22234,0.35725,0.4545,0.22234,0.35725,0.4545,0.00027606889894004244,0.0,0,1,False,1,12,0.9744516129032258,0.0007740941364318132,0.000523,,,-0.00371,0.03096,0.03096,0.5915,0.5915,0.5983,0.5983,0.0338,0.0338,0.2192,1.2722,1.2722,1.0601,1.0601,1.0521,1.0521,5450.80704,47413.19296,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.026000000000000002, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.026000000000000002, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFGA57CA676DF,stage1,optuna_s1_MR_short_H2,1.1,tp_pct,0.7,none,sqrt,-0.002991766297417479,-0.002991766297417479,0.010792245337772339,0.010792245337772339,-0.015277186783829616,-0.0017627236001800193,-0.0025998448116311265,0.09446480938416423,0.22390029325513197,0.6816348973607038,0.3184,0.4219,2.3702,-0.529424,-0.529424,5154,12216,30,1.163911,0.804,False,False,False,24779.611328125,55925.0,0.44308647882208313,0.02571,0.04637,0.010792245337772339,-0.14087398486903005,0.0846038022653485,False,0.23957250644236155,0.15710594278201717,0.11978625322118078,0.11220000000000008,0.6150595633513425,-0.0008666147202616386,-0.00763844482955551,0.9033983177351467,0.7285436254283761,-0.6080983019129502,0.975592311130979,0.5,0.0,0.0,0.0,,,disabled,0,0,0.19439,0.32269,0.6667,0.19439,0.32269,0.6667,0.0005922541071269374,0.0,0,1,False,0,12,0.975592311130979,-2.8686779842246324e-05,0.000557,,,0.01079,-0.00299,-0.00299,0.5488,0.5488,0.5561,0.5561,0.02864,0.02864,0.3184,1.1386,1.1386,1.3826,1.3826,1.3726,1.3726,5153.7376,49406.2624,True,0,False,0.9811980675227534,0.994359420256826,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.031, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.031, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG3ACE40D90F,stage1,optuna_s1_MR_long_H8,1.3,tp_pct,0.9000000000000001,none,sqrt,0.012995410908011136,0.012995410908011136,-0.0070196952231725085,-0.0070196952231725085,0.022887119782263307,-0.00463730579236327,-0.006718661096258704,0.13434598844613424,0.1657407578302357,0.69991325372363,0.3001,0.8106,1.2337,-0.071939,-0.071939,7279,8980,30,1.225769,0.9609,False,False,False,23791.1015625,54237.0,0.4386507653907849,0.03934,0.07721,-0.0070196952231725085,-0.16015051661924445,0.08159750144486783,False,0.21060204671374622,0.18145677622680925,0.10530102335687311,0.1302000000000001,0.5443361899322965,-0.0022395499545246615,0.011443060386594603,0.46744816752688617,0.3349865386487831,-0.095625452611013,0.9989674945148146,0.6,0.0,0.0,0.0,,,disabled,0,0,0.23488,0.34269,0.5455,0.23488,0.34269,0.5455,0.0005245039198914918,0.0,0,1,False,1,12,0.9989674945148146,-4.4839587644673884e-05,0.000313,,,-0.00702,0.013,0.013,0.5571,0.5571,0.5651,0.5651,0.02358,0.02358,0.3001,1.1629,1.1629,1.1297,1.1297,1.1267,1.1267,7279.21735,46901.78265,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.025, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.025, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFGC42CBA3BD3,stage1,optuna_s1_TF_short_H2,1.9,tp_pct,0.9000000000000001,none,sqrt,0.023527547146133355,0.023527547146133355,-0.005026253362328107,-0.005026253362328107,-0.012104159008066528,0.01582329022547146,0.022886893789747377,0.13828703522313207,0.15491909258316028,0.7067938721937076,0.2932,0.8926,1.1203,-0.041647,-0.041647,7059,7908,30,1.354561,1.0138,False,False,False,22856.021484375,54250.0,0.42130915178571426,0.01384,0.04206,-0.005026253362328107,-0.1488482359761774,0.08147102035611206,False,0.210085797371886,0.18705701748968717,0.105042898685943,0.1794,0.6106720896806412,0.007628816595315457,-0.006052005613932954,0.20811481182528827,0.162074177010903,-0.055472798293410765,0.9409400921658986,0.5,0.0,0.0,0.0,,,disabled,0,0,0.22502,0.32377,0.3636,0.22502,0.32377,0.3636,0.00034498542591466217,0.0,0,1,False,1,12,0.9409400921658986,0.00045798480277881026,0.000212,,,-0.00503,0.02353,0.02353,0.5792,0.5792,0.5897,0.5897,0.0283,0.0283,0.2932,1.2181,1.2181,1.0589,1.0589,1.0528,1.0528,7059.151339999999,43986.848659999996,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.015, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.015, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG8495A07AA8,stage1,optuna_s1_MR_short_H4,1.4,tp_pct,0.9000000000000001,none,sqrt,0.01363007258774462,0.01363007258774462,0.013483383607253227,0.013483383607253227,-0.007365478891022412,-0.014224133388048772,-0.02007994134071683,0.1497710922171354,0.21920645301940267,0.631022454763462,0.369,0.6832,1.4636,-0.286238,-0.286238,8244,12066,30,1.133013,0.9909,False,False,False,27680.900390625,55920.0,0.49500894833020387,0.02336,0.05228,0.013483383607253227,-0.12890286518866143,0.08077975875857926,False,0.20621301122527996,0.13321118552430783,0.10310650561263998,0.10899999999999999,0.8009766915711364,-0.006693213827541757,-0.0036827227964645703,0.32569070988132204,0.25192866184338836,-0.36414029321982355,0.9843347639484978,0.55,0.0,0.0,0.0,,,disabled,0,0,0.23014,0.32028,0.3636,0.23014,0.32028,0.3636,0.0008977452193632639,0.0,0,1,False,1,12,0.9843347639484978,-0.00032809231197461486,0.000786,,,0.01348,0.01363,0.01363,0.5469,0.5469,0.5545,0.5545,0.04843,0.04843,0.369,1.1301,1.1301,1.0943,1.0943,1.0845,1.0845,8243.93988,46800.06012,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.02, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.02, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
CFG9305501619,stage1,optuna_s1_MR_short_H4,1.5,tp_pct,0.9000000000000001,none,sqrt,0.014533101093741733,0.014533101093741733,0.014324162260042607,0.014324162260042607,-0.0037343646268402785,-0.013321574122136701,-0.018811568601387236,0.14565079365079364,0.2145124716553288,0.6398367346938776,0.3602,0.679,1.4728,-0.29228,-0.29228,8029,11825,30,1.137775,0.9895,False,False,False,27124.572265625,55920.0,0.48506030517927395,0.02375,0.05327,0.014324162260042607,-0.12939964183759461,0.08029709583425629,False,0.2052942687112502,0.1365897551020408,0.1026471343556251,0.10919999999999996,0.7951205114295181,-0.0062704406839035,-0.0018671801435271608,0.32640566389489184,0.25217315670555757,-0.37110733800632995,0.9857832618025751,0.55,0.0,0.0,0.0,,,disabled,0,0,0.22931,0.32342,0.4545,0.22931,0.32342,0.4545,0.0008589652877817605,0.0,0,1,False,1,12,0.9857832618025751,-0.00030884312582202256,0.000812,,,0.01432,0.01453,0.01453,0.5474,0.5474,0.5546,0.5546,0.04756,0.04756,0.3602,1.1335,1.1335,1.0944,1.0944,1.0847,1.0847,8028.95625,47096.04375,True,0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010929286247119308, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004918178811203689, 'tp_base_pct_final': 0.019, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.019, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092, 'H8': 0.044000000000000004}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796], 'H8': [0.02, 0.08]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0, 's8': 1.4142135623730951}, 'atr_quantiles': {'q50': 0.014377259649336338, 'q75': 0.019281272776424885, 'q90': 0.02570387646555899}}"
