config_id,evaluation_stage,mode,k_tp,tp_anchor,tp_base_pct,sl_method,sl_as_tp_pct,regime_model,horizon_scaling,ic_label,ic_label_bucket_mean,ic_payoff,ic_payoff_bucket_mean,ic_snr,sharpe,sortino,tp_hit_rate,sl_hit_rate,timeout_rate,bind,balance,sl_to_tp,p50_cell_sl_to_tp,p90_cell_sl_to_tp,payoff_edge,edge,payoff_edge_support_tp,payoff_edge_support_sl,payoff_edge_min_count,pr_auc_lift,barrier_ratio,flag_degenerate_timeout,flag_degenerate_sl,flag_degenerate_tp,ess,ess_full,coverage,ic_std_time,ic_std_asset,worst_bucket_IC,stage1_score,stage2_score,stage_score,stage2_missing,stage2_reward,stage2_penalty_raw,stage2_penalty_bounded,stage2_auc_score,stage2_sep_score,stage2_sortino_score,stage2_ic_snr_score,stage2_dir_sup_score,stage2_tp_over_sl_score,stage2_payoff_edge_score,rr_keep_rate,rr_keep_floor,stage2_rr_keep_penalty,stage2_horizon_consistency_penalty,stage2_probe_gap_penalty,probe_auc,probe_auc_bound,probe_status,probe_n_train,probe_n_val,brier,ece,monotonicity,min_cell_brier,min_cell_ece,min_cell_mono,oof_payoff_decile_spread,oof_flip_rate,oof_flipped_cells,oof_modeled_cells,hard_gate,pass_cells,total_cells,worst_bucket_coverage,payoff_mean_top_decile,top10_vs_rest_spread,cell_dispersion,min_cell_payoff,min_cell_ic,min_cell_ic_label,median_cell_ic_label,min_cell_auc,median_cell_auc,min_cell_auc_bound,median_cell_auc_bound,min_cell_tp_sep,median_cell_tp_sep,timeout_range,min_cell_ap_lift,median_cell_ap_lift,min_cell_tp_over_sl,median_cell_tp_over_sl,min_cell_dir_superiority,median_cell_dir_superiority,effective_pos_mass,effective_neg_mass,prod_admissible_tier0,prod_adm_failures,econ_ok,econ_G,econ_multiplier,tp_floor_bind_prod_agg,max_cell_tp_floor_bind_prod,floor_dominance_penalty,tp_eff_p50_prod,tp_eff_p75_prod,tp_eff_p90_prod,tp_eff_tradeable_ok,tp_eff_tradeable_rule_p50,tp_eff_tradeable_rule_tail,prod_aligned_tp
CFG22963DE312,stage1,optuna_s1_MR_long_H4,0.760343,0.024452,0.032991441776173955,tp_pct,0.54,none,sqrt,0.34758880024429994,0.34758880024429994,0.3861051105285987,0.3861051105285987,0.0,1.6224784012820357,451568.067073822,0.11907861792689034,0.4445668502754131,0.43635453179769657,0.5636,0.2679,3.7334,3.7334,3.7334,0.773067,0.773067,1189.0,4439.0,30.0,1.862713,0.6558,False,False,False,6984.8125,10114.0,0.6906083152066442,0.05066,0.16201,0.3861051105285987,0.06839470184726715,0.32175387481371887,0.32175387481371887,False,0.5937808605172722,0.0816545676388889,0.0816545676388889,0.20219999999999994,0.9940120130991862,1.0,0.0,0.9999999787488075,0.9999396606098843,0.774211603536384,0.9872454024124975,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.14177,0.19006,0.8421,0.14177,0.19006,0.8421,0.3475028221284294,0.0,0.0,1.0,False,1.0,12.0,0.9872454024124975,0.49956607818603516,0.174376,,,0.38611,0.34759,0.34759,0.6808,0.6808,0.6011,0.6011,0.15354,0.15354,0.5636,1.8627,1.8627,6.1812,6.1812,3.295,3.295,1189.0138,8795.986200000001,True,0.0,False,0.9787120106811428,0.9936136032043428,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.032991441776173955, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.032991441776173955, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG50D05AE1BB,stage1,optuna_s1_MR_long_H4,1.102973,0.024452,0.022742906503079797,tp_pct,0.54,none,sqrt,0.34758872042446615,0.34758872042446615,0.3861049695735178,0.3861049695735178,0.0,1.6224784012820357,451568.067073822,0.11907861792689034,0.4445668502754131,0.43635453179769657,0.5636,0.2679,3.7334,3.7334,3.7334,0.773067,0.773067,1189.0,4439.0,30.0,1.862713,0.6558,False,False,False,6984.8125,10114.0,0.6906083152066442,0.05066,0.16201,0.3861049695735178,0.06839464327842468,0.32175387481371887,0.32175387481371887,False,0.5937808605172722,0.0816545676388889,0.0816545676388889,0.20219999999999994,0.9940120130991862,1.0,0.0,0.9999999787488075,0.9999396606098843,0.774211603536384,0.9872454024124975,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.14177,0.19006,0.8421,0.14177,0.19006,0.8421,0.34750282267927546,0.0,0.0,1.0,False,1.0,12.0,0.9872454024124975,0.49956607818603516,0.174376,,,0.3861,0.34759,0.34759,0.6808,0.6808,0.6011,0.6011,0.15354,0.15354,0.5636,1.8627,1.8627,6.1812,6.1812,3.295,3.295,1189.0138,8795.986200000001,True,0.0,False,0.9787120106811428,0.9936136032043428,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.022742906503079797, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.022742906503079797, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFGD148B2A7E6,stage1,optuna_s1_MR_short_H4,1.102973,0.020448,0.019018769514762626,tp_pct,0.54,none,sqrt,0.39187713238739746,0.39187713238739746,0.4206336555188108,0.4206336555188108,0.0,1.7351822385618,441376.86491012573,0.1874119304837952,0.4913104744011273,0.3212775951150775,0.6787,0.3815,2.6216,2.6216,2.6216,0.978418,0.978418,1197.0,3138.0,30.0,2.182045,0.6931,False,False,False,4428.66943359375,6735.0,0.6575604207266147,0.06911,0.18997,0.4206336555188108,0.10342181441433453,0.3203861236920409,0.3203861236920409,False,0.6355508584571542,0.12397506430555558,0.12397506430555558,0.31279999999999997,0.9999871092428061,1.0,0.0,0.9999988508102097,0.9998741341108205,0.8628916627756148,0.9483296213808463,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.18455,0.21295,0.7895,0.18455,0.21295,0.7895,0.3428918056719075,0.0,0.0,1.0,False,1.0,12.0,0.9483296213808463,0.47078779339790344,0.158489,,,0.42063,0.39188,0.39188,0.7326,0.7326,0.6564,0.6564,0.33777,0.33777,0.6787,2.182,2.182,5.4349,5.4349,2.7962,2.7962,1196.98767,5190.0123300000005,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.019018769514762626, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.019018769514762626, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG1810DD0FCA,stage1,optuna_s1_MR_long_H4,0.524148,0.020448,0.04002150016408777,tp_pct,0.65,none,sqrt,0.37396073744802294,0.37396073744802294,0.38858762757318666,0.38858762757318666,0.0,1.7441374402284666,454891.1154270172,0.16423766816143498,0.4272701793721973,0.4084921524663677,0.5915,0.3844,2.6015,2.6015,2.6015,1.062416,1.062416,1172.0,3049.0,30.0,1.971538,0.7801,False,False,False,4866.8896484375,7467.0,0.6517864803050087,0.06744,0.17639,0.38858762757318666,0.07229257485836296,0.32024648919269894,0.32024648919269894,False,0.616131082137098,0.10254143430555557,0.10254143430555557,0.2410000000000001,0.9997843815182067,1.0,0.0,0.9999998479190505,0.9999175072118435,0.8888779088411344,0.9556716218025981,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.17118,0.20108,0.7895,0.17118,0.20108,0.7895,0.33429413561168564,0.0,0.0,1.0,False,1.0,12.0,0.9556716218025981,0.4867804944515228,0.153969,,,0.38859,0.37396,0.37396,0.6968,0.6968,0.6205,0.6205,0.25326,0.25326,0.5915,1.9715,1.9715,5.852,5.852,3.049,3.049,1172.01664,5963.98336,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.04002150016408777, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.04002150016408777, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG3DA6881C01,stage1,optuna_s1_MR_long_H4,0.760343,0.020448,0.0275891134238183,tp_pct,0.65,none,sqrt,0.373960557372514,0.373960557372514,0.3885876496944092,0.3885876496944092,0.0,1.7441374402284666,454891.1154270172,0.16423766816143498,0.4272701793721973,0.4084921524663677,0.5915,0.3844,2.6015,2.6015,2.6015,1.062416,1.062416,1172.0,3049.0,30.0,1.971538,0.7801,False,False,False,4866.888671875,7467.0,0.6517863495212267,0.06744,0.17639,0.3885876496944092,0.07229256805065812,0.32024646007308954,0.32024646007308954,False,0.616131082137098,0.10254143430555557,0.10254143430555557,0.2410000000000001,0.9997843815182067,1.0,0.0,0.9999998479190505,0.9999175072118435,0.8888779088411344,0.9556716218025981,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.17118,0.20108,0.7895,0.17118,0.20108,0.7895,0.3342941361761532,0.0,0.0,1.0,False,1.0,12.0,0.9556716218025981,0.4867804944515228,0.153969,,,0.38859,0.37396,0.37396,0.6968,0.6968,0.6205,0.6205,0.25326,0.25326,0.5915,1.9715,1.9715,5.852,5.852,3.049,3.049,1172.01664,5963.98336,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.0275891134238183, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.0275891134238183, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFGE45C81A407,stage1,optuna_s1_MR_long_H4,1.6,0.020448,0.013110743292503921,tp_pct,0.65,none,sqrt,0.3739608076767297,0.3739608076767297,0.3885878902713031,0.3885878902713031,0.0,1.7441374402284666,454891.1154270172,0.16423766816143498,0.4272701793721973,0.4084921524663677,0.5915,0.3844,2.6015,2.6015,2.6015,1.062416,1.062416,1172.0,3049.0,30.0,1.971538,0.7801,False,False,False,4866.888671875,7467.0,0.6517863495212267,0.06744,0.17639,0.3885878902713031,0.07229266516347424,0.32024646007308954,0.32024646007308954,False,0.616131082137098,0.10254143430555557,0.10254143430555557,0.2410000000000001,0.9997843815182067,1.0,0.0,0.9999998479190505,0.9999175072118435,0.8888779088411344,0.9556716218025981,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.17118,0.20108,0.7895,0.17118,0.20108,0.7895,0.33429413602892205,0.0,0.0,1.0,False,1.0,12.0,0.9556716218025981,0.4867804944515228,0.153969,,,0.38859,0.37396,0.37396,0.6968,0.6968,0.6205,0.6205,0.25326,0.25326,0.5915,1.9715,1.9715,5.852,5.852,3.049,3.049,1172.01664,5963.98336,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.013110743292503921, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.013110743292503921, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG1CB25300C3,stage1,optuna_s1_MR_long_H4,1.6,0.024452,0.015678007384013395,tp_pct,0.42,none,sqrt,0.3486344816271046,0.3486344816271046,0.3997756858216291,0.3997756858216291,0.0,1.5297660393511758,433516.59178733826,0.10892789011827547,0.5153567340709653,0.37571537581075926,0.6243,0.2114,4.7312,4.7312,4.7312,0.588389,0.588389,1142.0,5403.0,30.0,2.136979,0.5586,False,False,False,7566.86865234375,10612.0,0.7130483087395166,0.05479,0.15611,0.3997756858216291,0.08888003151479967,0.31957283554369437,0.31957283554369437,False,0.602398791662374,0.06474631763888888,0.06474631763888888,0.2562,0.9972256348516698,1.0,0.0,0.9999999987118423,0.9999506917282741,0.6552926587740712,0.9879381831888429,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.11778,0.15102,0.8421,0.11778,0.15102,0.8421,0.33063908432664935,0.0,0.0,1.0,False,1.0,12.0,0.9879381831888429,0.46455445885658264,0.160625,,,0.39978,0.34863,0.34863,0.711,0.711,0.6281,0.6281,0.17662,0.17662,0.6243,2.137,2.137,6.4035,6.4035,3.6454,3.6454,1142.02212,9341.97788,True,0.0,False,0.9044121614286504,0.9713236484285951,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.015678007384013395, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.015678007384013395, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG522AE14F77,stage1,optuna_s1_MR_long_H2,0.524148,0.041813,0.045,tp_pct,0.42,none,sqrt,0.4296116187747602,0.4296116187747602,0.42826064104603756,0.42826064104603756,0.0,1.701952251244064,469987.09440231323,0.12029081295439524,0.4436219431592862,0.4360872438863186,0.5639,0.2712,3.6879,3.6879,3.6879,0.779472,0.779472,910.0,3356.0,30.0,2.480128,0.6802,False,False,False,5174.96826171875,9174.0,0.5640907196118106,0.05004,0.15398,0.42826064104603756,0.0719964536785738,0.31953756016576107,0.31953756016576107,False,0.6313464625575214,0.07114607055555558,0.07114607055555558,0.3196000000000001,0.9998639289433541,1.0,0.0,0.9999999993654168,0.9999422696141864,0.7776100844624563,0.8246130368432527,0.5,0.0,0.0,0.0,,,disabled,0.0,0.0,0.13297,0.17566,0.7368,0.13297,0.17566,0.7368,0.3533601778834815,0.0,0.0,1.0,False,1.0,12.0,0.8246130368432527,0.5008639097213745,0.177278,,,0.42826,0.42961,0.42961,0.7401,0.7401,0.6598,0.6598,0.26707,0.26707,0.5639,2.4801,2.4801,6.2292,6.2292,3.7339,3.7339,909.99385,6655.00615,True,0.0,False,0.9827185670669433,0.9948155701200829,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG1FA7F770F3,stage1,optuna_s1_MR_long_H2,0.524148,0.024452,0.045,tp_pct,0.42,none,sqrt,0.4296116187747602,0.4296116187747602,0.42826064104603756,0.42826064104603756,0.0,1.701952251244064,469987.09440231323,0.12029081295439524,0.4436219431592862,0.4360872438863186,0.5639,0.2712,3.6879,3.6879,3.6879,0.779472,0.779472,910.0,3356.0,30.0,2.480128,0.6802,False,False,False,5174.96826171875,9174.0,0.5640907196118106,0.05004,0.15398,0.42826064104603756,0.0719964536785738,0.31953756016576107,0.31953756016576107,False,0.6313464625575214,0.07114607055555558,0.07114607055555558,0.3196000000000001,0.9998639289433541,1.0,0.0,0.9999999993654168,0.9999422696141864,0.7776100844624563,0.8246130368432527,0.5,0.0,0.0,0.0,,,disabled,0.0,0.0,0.13297,0.17566,0.7368,0.13297,0.17566,0.7368,0.3533601778834815,0.0,0.0,1.0,False,1.0,12.0,0.8246130368432527,0.5008639097213745,0.177278,,,0.42826,0.42961,0.42961,0.7401,0.7401,0.6598,0.6598,0.26707,0.26707,0.5639,2.4801,2.4801,6.2292,6.2292,3.7339,3.7339,909.99385,6655.00615,True,0.0,False,0.9827185670669433,0.9948155701200829,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFGC3AEFA0E86,stage1,optuna_s1_MR_long_H2,0.524148,0.05,0.045,tp_pct,0.42,none,sqrt,0.4296116187747602,0.4296116187747602,0.42826064104603756,0.42826064104603756,0.0,1.701952251244064,469987.09440231323,0.12029081295439524,0.4436219431592862,0.4360872438863186,0.5639,0.2712,3.6879,3.6879,3.6879,0.779472,0.779472,910.0,3356.0,30.0,2.480128,0.6802,False,False,False,5174.96826171875,9174.0,0.5640907196118106,0.05004,0.15398,0.42826064104603756,0.0719964536785738,0.31953756016576107,0.31953756016576107,False,0.6313464625575214,0.07114607055555558,0.07114607055555558,0.3196000000000001,0.9998639289433541,1.0,0.0,0.9999999993654168,0.9999422696141864,0.7776100844624563,0.8246130368432527,0.5,0.0,0.0,0.0,,,disabled,0.0,0.0,0.13297,0.17566,0.7368,0.13297,0.17566,0.7368,0.3533601778834815,0.0,0.0,1.0,False,1.0,12.0,0.8246130368432527,0.5008639097213745,0.177278,,,0.42826,0.42961,0.42961,0.7401,0.7401,0.6598,0.6598,0.26707,0.26707,0.5639,2.4801,2.4801,6.2292,6.2292,3.7339,3.7339,909.99385,6655.00615,True,0.0,False,0.9827185670669433,0.9948155701200829,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.045, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.045, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG3DA0827619,stage1,optuna_s1_MR_short_H4,0.760343,0.024452,0.032991441776173955,tp_pct,0.65,none,sqrt,0.34298270087690297,0.34298270087690297,0.34903429530388946,0.34903429530388946,0.0,1.7825504240636203,464909.3449115753,0.1580950042960599,0.3657788142874678,0.47612618141647234,0.5239,0.4322,2.3137,2.3137,2.3137,1.21891,1.21891,1288.0,2980.0,30.0,1.994062,0.764,False,False,False,5465.244140625,8268.0,0.6610116280388244,0.05843,0.19488,0.34903429530388946,0.04189521880846357,0.31839191851361426,0.31839191851361426,False,0.6342549669678343,0.12752044,0.12752044,0.2946,0.9997341734864518,1.0,0.0,0.9999998205291268,0.9999202164631613,0.9253768993137891,0.9853652636671505,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.17166,0.20701,0.7895,0.17166,0.20701,0.7895,0.315427686651723,0.0,0.0,1.0,False,1.0,12.0,0.9853652636671505,0.48223644495010376,0.122284,,,0.34903,0.34298,0.34298,0.6998,0.6998,0.6473,0.6473,0.24698,0.24698,0.5239,1.9941,1.9941,5.8863,5.8863,3.0283,3.0283,1288.0407,6858.9592999999995,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.032991441776173955, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.032991441776173955, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
CFG3C777153C8,stage1,optuna_s1_MR_short_H4,1.6,0.024452,0.015678007384013395,tp_pct,0.65,none,sqrt,0.3429826280405063,0.3429826280405063,0.3490343160308001,0.3490343160308001,0.0,1.7825504240636203,464909.3449115753,0.1580950042960599,0.3657788142874678,0.47612618141647234,0.5239,0.4322,2.3137,2.3137,2.3137,1.21891,1.21891,1288.0,2980.0,30.0,1.994062,0.764,False,False,False,5465.244140625,8268.0,0.6610116280388244,0.05843,0.19488,0.3490343160308001,0.04189522723422444,0.3183919175161287,0.3183919175161287,False,0.6342549652151486,0.12752044,0.12752044,0.2946,0.9997341734864518,1.0,0.0,0.9999998205291268,0.9999202164631613,0.9253768774052159,0.9853652636671505,0.55,0.0,0.0,0.0,,,disabled,0.0,0.0,0.17166,0.20701,0.7895,0.17166,0.20701,0.7895,0.3154276861432094,0.0,0.0,1.0,False,1.0,12.0,0.9853652636671505,0.48223644495010376,0.122284,,,0.34903,0.34298,0.34298,0.6998,0.6998,0.6473,0.6473,0.24698,0.24698,0.5239,1.9941,1.9941,5.8863,5.8863,3.0283,3.0283,1288.0407,6858.9592999999995,True,0.0,True,1.0,1.0,0.0,0.0,0.0,,,,False,False,False,"{'atr_q': 0.010858372785151005, 'q': 0.25, 'alpha': 0.45, 'margin_mult': 4.0, 'fee_pct_total': 0.003, 'tp_min_tradeable': 0.02, 's_H2': 0.7071067811865476, 'tp_atr_anchor': 0.004886267753317952, 'tp_base_pct_final': 0.015678007384013395, 'tp_abs_lo_pct_final': 0.02, 'worst_horizon': 2, 'tp_base_pre_override': 0.015678007384013395, 'tp_abs_lo_pre_override': 0.005, 'tp_eff_targets': {'H2': 0.01, 'H4': 0.031112698372208092}, 'tp_eff_bands': {'H2': [0.01, 0.04], 'H4': [0.014142135623730949, 0.056568542494923796]}, 'scaling': {'s2': 0.7071067811865476, 's4': 1.0}, 'atr_quantiles': {'q50': 0.014270983636379242, 'q75': 0.019135070964694023, 'q90': 0.0259111151099205}}"
