scope,strategy_short,n,trades_per_day,gross_hit_rate,net_hit_rate,same_exit_price_gap_gross_hit_rate,same_exit_price_gap_net_hit_rate,gross_bps_mean,gross_bps_median,net_bps_mean,net_bps_median,same_exit_price_gap_gross_bps_mean,same_exit_price_gap_net_bps_mean,same_exit_price_gap_bps_mean,same_exit_price_gap_bps_median,friction_drag_bps_mean,fees_bps_mean,slippage_bps_mean,orderbook_slippage_bps_mean,entry_gap_bps_mean,entry_gap_bps_p90,entry_slippage_proxy_bps_mean,expected_friction_bps_mean,delayed_1m_fill_rate,extra_cost_bps,cost_label
passes_current_deployment_rank:extra_spread_50bps,global,16707,139.7588009759498,0.669838989645059,0.5932842521098941,0.3705033818160053,0.3529658227090441,229.68823157252092,134.93299300079983,159.45854227983358,64.79805727828565,1.8197899546353173,-18.409899338052032,227.8684416178856,7.632783294297951e-13,20.229689292687343,20.229689292687343,0.0,0.0,0.5996465502948223,0.0,0.23442768391649027,20.229689292687343,0.9141677141318011,50.0,extra_spread
passes_current_deployment_rank:extra_spread_50bps,long_dist,4798,42.31973539140022,0.5441850771154648,0.46686119216340144,0.5441850771154648,0.5064610254272613,276.9801006364694,26.60512887306785,206.7031194112401,-43.42147725048927,276.80732538595254,256.53034416072325,0.17277525051685866,0.0,20.27698122522926,20.27698122522926,0.0,0.0,-0.16108181625015516,0.0,0.023684670385905264,20.27698122522926,1.0,50.0,extra_spread
passes_current_deployment_rank:extra_spread_50bps,long_loc,2175,19.13489736070381,0.5517241379310345,0.5186206896551724,0.5540229885057472,0.5526436781609195,279.4978935231276,100.49939388488981,209.21839461671814,30.398898777452146,280.7964723290016,260.5169734225921,-1.2985788058739676,0.0,20.279498906409444,20.279498906409444,0.0,0.0,1.3184200650467164,0.0,0.04878911506180012,20.279498906409444,0.8997701149425288,50.0,extra_spread
passes_current_deployment_rank:extra_spread_50bps,short_dist,3626,31.923697725605283,0.7247655819084391,0.6602316602316602,0.277992277992278,0.2644787644787645,229.88792562962072,172.94615864562823,159.65803673723147,102.77321694548755,-229.42621003479726,-249.65609892718652,459.314135664418,349.53219060533985,20.229888892389216,20.229888892389216,0.0,0.0,-0.6309653460683906,-0.0,0.30717535711825783,20.229888892389216,0.7600661886376172,50.0,extra_spread
passes_current_deployment_rank:extra_spread_50bps,short_loc,6108,51.095155106308816,0.7779960707269156,0.6794368041912247,0.22364112639161754,0.21381794368041912,174.68389411960052,145.6317273918292,104.50920914104229,75.48609476069396,-176.25265326769994,-196.42733824625816,350.93654738730044,294.5721093039886,20.174684978558222,20.174684978558222,0.0,0.0,1.5775884664160231,3.0853078258720394,0.4381671963816593,20.174684978558222,0.9433529796987558,50.0,extra_spread
passes_current_deployment_rank:extra_spread_100bps,global,16707,139.7588009759498,0.669838989645059,0.5190638654456216,0.3705033818160053,0.3529658227090441,229.68823157252092,134.93299300079983,109.4585422798336,14.798057278285654,1.8197899546353173,-18.409899338052032,227.8684416178856,7.632783294297951e-13,20.229689292687343,20.229689292687343,0.0,0.0,0.5996465502948223,0.0,0.23442768391649027,20.229689292687343,0.9141677141318011,100.0,extra_spread
passes_current_deployment_rank:extra_spread_100bps,long_dist,4798,42.31973539140022,0.5441850771154648,0.4462275948311797,0.5441850771154648,0.5064610254272613,276.9801006364694,26.60512887306785,156.70311941124012,-93.42147725048926,276.80732538595254,256.53034416072325,0.17277525051685866,0.0,20.27698122522926,20.27698122522926,0.0,0.0,-0.16108181625015516,0.0,0.023684670385905264,20.27698122522926,1.0,100.0,extra_spread
passes_current_deployment_rank:extra_spread_100bps,long_loc,2175,19.13489736070381,0.5517241379310345,0.48229885057471267,0.5540229885057472,0.5526436781609195,279.4978935231276,100.49939388488981,159.21839461671811,-19.601101222547854,280.7964723290016,260.5169734225921,-1.2985788058739676,0.0,20.279498906409444,20.279498906409444,0.0,0.0,1.3184200650467164,0.0,0.04878911506180012,20.279498906409444,0.8997701149425288,100.0,extra_spread
passes_current_deployment_rank:extra_spread_100bps,short_dist,3626,31.923697725605283,0.7247655819084391,0.5821842250413679,0.277992277992278,0.2644787644787645,229.88792562962072,172.94615864562823,109.6580367372315,52.77321694548754,-229.42621003479726,-249.65609892718652,459.314135664418,349.53219060533985,20.229888892389216,20.229888892389216,0.0,0.0,-0.6309653460683906,-0.0,0.30717535711825783,20.229888892389216,0.7600661886376172,100.0,extra_spread
passes_current_deployment_rank:extra_spread_100bps,short_loc,6108,51.095155106308816,0.7779960707269156,0.5518991486574983,0.22364112639161754,0.21381794368041912,174.68389411960052,145.6317273918292,54.509209141042284,25.48609476069396,-176.25265326769994,-196.42733824625816,350.93654738730044,294.5721093039886,20.174684978558222,20.174684978558222,0.0,0.0,1.5775884664160231,3.0853078258720394,0.4381671963816593,20.174684978558222,0.9433529796987558,100.0,extra_spread
