config_id,learnability,mean_auc,profitability,edge,edge_scaled,combined,fidelity_score,ic,calibration_score,mean_pos,mean_neg,sharpe_pos,n_events,n_raw_events,n_vol_scaled_events,balance_score,trades_per_day,mean_tto,timeout_rate,tto_penalty,n_pre_events,retention_total,retention_pos,retention_neg,snr_pre,snr_post,effect_size_pre,effect_size_post,n_required_80pct_power,learnability_worst_fold_auc,learnability_auc_cv_std,model_complexity,cusum_threshold,target_signal_density,r_multiple_threshold,effective_tx_cost,label_low_q,pnl_win_rate,pnl_avg_win,pnl_avg_loss,pnl_profit_factor,pnl_total_return,pnl_avg_ret_per_trade,pnl_per_day,label_high_q,auc_in_target_range,auc_range_adjustment,auc_weight_multiplier,fold_aucs,auc_interpretation,retention_penalty,retention_asym_penalty,auc_retention_adjusted,alpha_retention,weighted_brier,weighted_brier_norm,ece_norm,mid_brier,mid_brier_norm,calibration_combo,rank_calib_score,sample_count_bonus,mi_value,mi_penalty,prob_std,prob_variance_penalty,single_bin_penalty,regression_target_stats,horizon_bars,cusum_threshold,target_signal_density,min_event_spacing,trail_distance,profit_mult_min,profit_mult_max,stop_mult_min,stop_mult_max,kalman_Q,kalman_R,label_low_q,label_high_q,econ_min_return_multiple,iso_min_prob,target_clip_high_q,signal_strength_scale_max,r_multiple_pos_threshold,transaction_cost_mult,vol_baseline_window,profit_thr_base,stop_to_profit_ratio,scale_pos_weight
0813004e4211be4e8433db237dcf05bb,0.187075,0.521059,46.560575,0.000701,0.701182,25.286353,30.003367,0.000000,0.000000,0.012808,-0.010892,1.452638,1617,15361,3779,0.977474,10.809275,0.592680,0.000000,3.853601,4131,0.391431,0.953862,0.212508,2.124768,1.452638,4.600677,3.482632,1.319182,0.344102,0.099734,strong,0.019365,5.000000,0.730461,0.003168,0.204345,0.478664,0.016088,-0.008928,1.654497,4.925883,0.003046,0.030787,0.698424,False,-0.009471,0.300000,"[0.6094411264486018, 0.3441016057057859, 0.5171805491639823, 0.6234983828738642, 0.5110726643598615]",too_noisy,0.000000,0.000000,0.511588,0.050000,,,,,,,0.511588,100.000000,0.025476,0.000000,0.110523,0.000000,0.000000,"{'n_events_reg': 1617, 'mean_raw': 0.436465946380718, 'std_raw': 4.918228755782224, 'min_raw': -7.734377921194514, 'max_raw': 12.377971438690029, 'median_raw': -0.1608656726632496}",22,0.019365,11.505585,3,0.959221,0.771668,1.795999,0.729999,1.258233,0.000188,0.001228,0.204345,0.698424,1.860828,0.114667,0.979216,1.576678,0.730461,1.055944,105.000000,0.015408,0.432945,2.924423
6fd83dd730d3a175ef9ed8446d5f8790,0.196325,0.521588,46.948498,0.000418,0.418367,25.100208,30.023621,0.000000,0.000000,0.012855,-0.010898,1.465920,1612,15361,3780,0.977173,10.775851,0.592770,0.000000,3.855403,4131,0.390220,0.951856,0.211551,2.124692,1.465920,4.600677,3.507769,1.300343,0.342424,0.098176,strong,0.019365,5.000000,0.736807,0.003168,0.202733,0.480769,0.016074,-0.008940,1.664791,4.974483,0.003086,0.031091,0.698458,False,-0.009206,0.300000,"[0.6064368274212834, 0.3424242424242424, 0.5246989811670268, 0.6157972193176097, 0.5185842803030303]",too_noisy,0.000000,0.000000,0.512382,0.050000,,,,,,,0.512382,100.000000,0.025110,0.000000,0.109574,0.000000,0.000000,"{'n_events_reg': 1612, 'mean_raw': 0.4486431129683309, 'std_raw': 4.922153176118356, 'min_raw': -7.735541485080782, 'max_raw': 12.391487058700072, 'median_raw': -0.15294638537867555}",22,0.019365,11.505593,3,0.959221,0.771668,1.795999,0.729999,1.258233,0.000188,0.001228,0.202733,0.698458,1.852634,0.114856,0.979569,1.573337,0.736807,1.056117,105.000000,0.015408,0.432945,2.924423
d25e00916c351fe0db6811b37a17dff2,0.195951,0.521565,46.960290,0.000187,0.186967,24.992143,30.023605,0.000000,0.000000,0.012856,-0.010898,1.465987,1613,15361,3780,0.977361,10.782536,0.592487,0.000000,3.849744,4131,0.390462,0.951856,0.211870,2.124778,1.465987,4.600677,3.508996,1.299434,0.342424,0.098176,strong,0.019365,5.000000,0.729405,0.003168,0.203146,0.480471,0.016074,-0.008943,1.662393,4.963875,0.003077,0.031024,0.698537,False,-0.009218,0.300000,"[0.6064368274212834, 0.3424242424242424, 0.5245819911029299, 0.6157972193176097, 0.5185842803030303]",too_noisy,0.000000,0.000000,0.512347,0.050000,,,,,,,0.512347,100.000000,0.024293,0.000000,0.109971,0.000000,0.000000,"{'n_events_reg': 1613, 'mean_raw': 0.44573359541771435, 'std_raw': 4.922105127519272, 'min_raw': -7.7349798249340465, 'max_raw': 12.389090577024138, 'median_raw': -0.15280662701167355}",22,0.019365,11.505971,3,0.959221,0.771668,1.795999,0.729999,1.258233,0.000188,0.001228,0.203146,0.698537,1.859272,0.114967,0.978953,1.574872,0.729405,1.055920,105.000000,0.015408,0.432945,2.924423
6ee8ab81587657a0013b8ede6e872a16,0.195951,0.521565,46.951027,0.000187,0.186772,24.992050,30.023605,0.000000,0.000000,0.012853,-0.010901,1.465711,1613,15361,3780,0.977361,10.782536,0.592487,0.000000,3.849744,4131,0.390462,0.951856,0.211870,2.124425,1.465711,4.600677,3.508996,1.299434,0.342424,0.098176,strong,0.019365,5.000000,0.729175,0.003170,0.202968,0.480471,0.016072,-0.008945,1.661694,4.959975,0.003075,0.031000,0.698271,False,-0.009218,0.300000,"[0.6064368274212834, 0.3424242424242424, 0.5245819911029299, 0.6157972193176097, 0.5185842803030303]",too_noisy,0.000000,0.000000,0.512347,0.050000,,,,,,,0.512347,100.000000,0.024293,0.000000,0.109971,0.000000,0.000000,"{'n_events_reg': 1613, 'mean_raw': 0.44483109743994814, 'std_raw': 4.922206823825108, 'min_raw': -7.736615526736321, 'max_raw': 12.387570095971082, 'median_raw': -0.1534654480977313}",22,0.019365,11.507341,3,0.959221,0.771668,1.795999,0.729999,1.258233,0.000188,0.001228,0.202968,0.698271,1.855416,0.114973,0.978817,1.573951,0.729175,1.056726,105.000000,0.015408,0.432945,2.924423
50955d1822dd4c4dc25ecf28e1bdac0b,-0.123490,0.561563,58.866835,-0.000321,-0.321441,132.986006,32.509884,0.000000,0.000000,0.011471,-0.010045,1.886391,2370,15361,3913,0.987623,15.361556,0.471404,0.000000,1.428078,4131,0.573711,0.948435,0.440066,2.571343,1.886391,5.197944,5.264180,0.577376,0.530491,0.032051,fast,0.019365,5.000000,0.333965,0.003098,0.397563,0.393671,0.012815,-0.009465,0.879054,-1.645093,-0.000694,-0.010282,0.686250,True,0.000000,1.000000,"[0.5304913006229025, 0.548518879196624, 0.6056792472233649]",good_edge,0.000000,0.000000,0.561563,0.050000,,,,,,,0.561563,100.000000,0.008662,0.669028,0.068082,0.000000,0.000000,"{'n_events_reg': 2370, 'mean_raw': -0.5817104253224092, 'std_raw': 3.9821858181501257, 'min_raw': -6.907375466036298, 'max_raw': 8.888939175319614, 'median_raw': -2.82448861791359}",22,0.019365,11.507143,3,0.959195,0.768488,1.808554,0.733651,1.256219,0.000322,0.001290,0.397563,0.686250,1.281447,0.057729,0.935558,1.578246,0.333965,1.032665,,,,
01af0983d6715fb45967cf55e50cc4b2,0.553247,0.570024,63.879152,-0.000608,-0.608228,133.170964,32.781762,0.000000,0.000000,0.011878,-0.010226,2.086322,2291,15361,3908,0.981205,14.849504,0.459863,0.000000,1.197254,4131,0.554587,0.901501,0.433931,2.635260,2.086322,5.185204,5.851250,0.467329,0.543971,0.033790,fast,0.019365,5.000000,0.458868,0.003287,0.394677,0.387167,0.012965,-0.009747,0.840314,-2.185302,-0.000954,-0.013658,0.705637,True,0.000000,1.000000,"[0.5439706931296441, 0.5483575610969186, 0.6177426492960474]",good_edge,0.000000,0.000000,0.570024,0.050000,,,,,,,0.570024,100.000000,0.019246,0.000000,0.074915,0.000000,0.000000,"{'n_events_reg': 2291, 'mean_raw': -0.6839110650192459, 'std_raw': 4.041047610957715, 'min_raw': -7.060805800834772, 'max_raw': 8.841882203543761, 'median_raw': -2.920627937534677}",22,0.019365,11.507143,3,0.959195,0.768488,1.808554,0.733651,1.256219,0.000322,0.001290,0.394677,0.705637,1.440531,0.078969,0.940776,1.289969,0.458868,1.095710,,,,
d71b5ced301f79d4e288e7360944cc7d,-0.240236,0.555177,20.306213,-0.000901,-0.901052,132.267539,32.046809,0.000000,0.000000,0.007291,-0.009949,0.798358,2782,15361,3946,0.999664,18.019837,0.506699,0.000000,2.133978,4131,0.673445,1.298903,0.448140,2.551273,0.798358,5.200680,2.624491,2.322896,0.510802,0.038174,fast,0.019365,5.000000,0.500000,0.003000,0.400000,0.356578,0.012489,-0.008698,0.795732,-3.180328,-0.001143,-0.019877,0.600000,True,0.000000,1.000000,"[0.5108019738892222, 0.5507358800093742, 0.6039918936751815]",good_edge,0.000000,0.000000,0.555177,0.050000,,,,,,,0.555177,100.000000,0.008447,0.776326,0.060011,0.000000,0.000000,"{'n_events_reg': 2782, 'mean_raw': -0.6060122625583944, 'std_raw': 3.6965578126217706, 'min_raw': -6.708276214088601, 'max_raw': 8.686400656436334, 'median_raw': -1.8904490588756784}",22,0.019365,11.507143,3,0.959195,0.768488,1.808554,0.733651,1.256219,0.000110,0.003062,,,,,,,,,,,,
a2577866d282161fb95f02f567c7e4fe,-0.240236,0.555177,23.053871,-0.000901,-0.901052,132.267539,32.046809,0.000000,0.000000,0.007291,-0.009949,0.798358,2782,15361,3946,0.999664,18.019837,0.506699,0.000000,2.133978,4131,0.673445,1.298903,0.448140,2.551273,0.798358,5.200680,2.624491,2.322896,0.510802,0.038174,fast,0.019365,5.000000,0.500000,0.003000,0.400000,0.356578,0.012489,-0.008698,0.795732,-3.180328,-0.001143,-0.019877,0.600000,True,0.000000,1.000000,"[0.5108019738892222, 0.5507358800093742, 0.6039918936751815]",good_edge,0.000000,0.000000,0.555177,0.050000,,,,,,,0.555177,100.000000,0.008447,0.776326,0.060011,0.000000,0.000000,"{'n_events_reg': 2782, 'mean_raw': -0.6060122625583944, 'std_raw': 3.6965578126217706, 'min_raw': -6.708276214088601, 'max_raw': 8.686400656436334, 'median_raw': -1.8904490588756784}",22,0.019365,11.507143,3,0.959195,0.768488,1.808554,0.733651,1.256219,0.000263,0.002000,,,,,,,,,,,,
579601dfa689ad3c4691d770248d869c,-0.240236,0.555177,24.115436,-0.000901,-0.901052,132.267539,32.046809,0.000000,0.000000,0.007291,-0.009949,0.798358,2782,15361,3946,0.999664,18.019837,0.506699,0.000000,2.133978,4131,0.673445,1.298903,0.448140,2.551273,0.798358,5.200680,2.624491,2.322896,0.510802,0.038174,fast,0.019365,5.000000,0.500000,0.003000,0.400000,0.356578,0.012489,-0.008698,0.795732,-3.180328,-0.001143,-0.019877,0.600000,True,0.000000,1.000000,"[0.5108019738892222, 0.5507358800093742, 0.6039918936751815]",good_edge,0.000000,0.000000,0.555177,0.050000,,,,,,,0.555177,100.000000,0.008447,0.776326,0.060011,0.000000,0.000000,"{'n_events_reg': 2782, 'mean_raw': -0.6060122625583944, 'std_raw': 3.6965578126217706, 'min_raw': -6.708276214088601, 'max_raw': 8.686400656436334, 'median_raw': -1.8904490588756784}",22,0.019365,11.507143,3,0.959195,0.768488,1.808554,0.733651,1.256219,0.000322,0.001290,,,,,,,,,,,,
ab64a9907ca6f9424de9422f786f6c84,-0.240236,0.555177,14.364203,-0.000901,-0.901052,132.267539,32.046809,0.000000,0.000000,0.007291,-0.009949,0.798358,2782,15361,3946,0.999664,18.019837,0.506699,0.000000,2.133978,4131,0.673445,1.298903,0.448140,2.551273,0.798358,5.200680,2.624491,2.322896,0.510802,0.038174,fast,0.019365,5.000000,0.500000,0.003000,0.400000,0.356578,0.012489,-0.008698,0.795732,-3.180328,-0.001143,-0.019877,0.600000,True,0.000000,1.000000,"[0.5108019738892222, 0.5507358800093742, 0.6039918936751815]",good_edge,0.000000,0.000000,0.555177,0.050000,,,,,,,0.555177,100.000000,0.008447,0.776326,0.060011,0.000000,0.000000,"{'n_events_reg': 2782, 'mean_raw': -0.6060122625583944, 'std_raw': 3.6965578126217706, 'min_raw': -6.708276214088601, 'max_raw': 8.686400656436334, 'median_raw': -1.8904490588756784}",22,0.019365,11.507143,3,0.959195,0.768488,1.808554,0.733651,1.256219,,,,,,,,,,,,,,
7c99d9261187f2c2691abdfc28db1545,0.116849,0.552885,13.877182,-0.000904,-0.903995,132.192159,31.969338,0.000000,0.000000,0.007228,-0.009845,0.787003,2791,15361,3949,0.999740,18.078132,0.505195,0.000000,2.103905,4131,0.675623,1.303391,0.450329,2.529636,0.787003,5.222517,2.589474,2.386145,0.511949,0.037937,fast,0.019365,5.000000,0.500000,0.003000,0.400000,0.354353,0.012486,-0.008628,0.794256,-3.198819,-0.001146,-0.019993,0.600000,True,0.000000,1.000000,"[0.5119487501616569, 0.5433210807179908, 0.6033863784615818]",good_edge,0.000000,0.000000,0.552885,0.050000,,,,,,,0.552885,100.000000,0.009166,0.417068,0.061399,0.000000,0.000000,"{'n_events_reg': 2791, 'mean_raw': -0.599855617156132, 'std_raw': 3.682163522018004, 'min_raw': -6.689278355181065, 'max_raw': 8.789084227512333, 'median_raw': -1.9025988850846423}",22,0.019365,11.507143,3,0.959195,0.777593,1.832376,0.778193,1.230174,,,,,,,,,,,,,,
183e801379e341e968c94592c7c556a6,0.539966,0.560729,11.352269,-0.000947,-0.946960,132.353052,32.130635,0.000000,0.000000,0.006852,-0.009721,0.732937,2805,15361,3951,0.999306,18.168815,0.497553,0.000000,1.951061,4131,0.679012,1.333948,0.446012,2.579042,0.732937,5.323294,2.457092,2.650191,0.512923,0.041526,fast,0.019365,5.000000,0.500000,0.003000,0.400000,0.350089,0.012480,-0.008535,0.787663,-3.303785,-0.001178,-0.020649,0.600000,True,0.000000,1.000000,"[0.512922783847894, 0.5550930527943451, 0.6141711704143449]",good_edge,0.000000,0.000000,0.560729,0.050000,,,,,,,0.560729,100.000000,0.014113,0.000000,0.065082,0.000000,0.000000,"{'n_events_reg': 2805, 'mean_raw': -0.5991786132994572, 'std_raw': 3.6440700524468648, 'min_raw': -6.646585154214182, 'max_raw': 8.561927915857282, 'median_raw': -1.8979874104735008}",22,0.019365,11.507143,3,0.959195,0.771116,1.784867,0.690684,1.200167,,,,,,,,,,,,,,
