config_id,learnability,mean_auc,profitability,edge,edge_scaled,combined,fidelity_score,ic,calibration_score,mean_pos,mean_neg,sharpe_pos,n_events,n_raw_events,n_vol_scaled_events,balance_score,trades_per_day,mean_tto,timeout_rate,tto_penalty,n_pre_events,retention_total,retention_pos,retention_neg,snr_pre,snr_post,effect_size_pre,effect_size_post,n_required_80pct_power,learnability_worst_fold_auc,learnability_auc_cv_std,model_complexity,cusum_threshold,target_signal_density,r_multiple_threshold,effective_tx_cost,label_low_q,pnl_win_rate,pnl_avg_win,pnl_avg_loss,pnl_profit_factor,pnl_total_return,pnl_avg_ret_per_trade,pnl_per_day,label_high_q,auc_in_target_range,auc_range_adjustment,auc_weight_multiplier,fold_aucs,auc_interpretation,retention_penalty,retention_asym_penalty,auc_retention_adjusted,alpha_retention,weighted_brier,weighted_brier_norm,ece_norm,mid_brier,mid_brier_norm,calibration_combo,rank_calib_score,sample_count_bonus,mi_value,mi_penalty,prob_std,prob_variance_penalty,single_bin_penalty,regression_target_stats,horizon_bars,cusum_threshold,target_signal_density,min_event_spacing,trail_distance,profit_mult_min,profit_mult_max,stop_mult_min,stop_mult_max,kalman_Q,kalman_R,label_low_q,label_high_q,econ_min_return_multiple,iso_min_prob,target_clip_high_q,signal_strength_scale_max,r_multiple_pos_threshold,transaction_cost_mult,vol_baseline_window,profit_thr_base,stop_to_profit_ratio,scale_pos_weight
962d715893fa93a32077eb46372d8c97,-2.036042,0.552817,77.805440,0.000398,0.397716,-198.442098,27.642277,0.000000,0.000000,0.015181,-0.010803,2.448363,895,15361,2581,0.998767,5.963354,0.552514,0.000000,3.050279,2835,0.315697,0.695522,0.198152,2.167701,2.448363,4.521910,5.699145,0.492607,0.087172,0.120509,strong,0.019364,5.000000,0.736807,0.003168,0.177662,0.501676,0.015783,-0.010419,1.525082,2.439954,0.002726,0.015250,0.756832,True,0.000000,1.000000,"[0.43632911392405066, 0.28301626688723464, 0.3898092369477912, 0.32088607594936713, 0.0871716787209745]",good_edge,0.000059,0.000000,0.552758,0.050000,,,,,,,0.552758,100.000000,0.004943,2.528604,0.065880,0.000000,0.000000,"{'n_events_reg': 895, 'mean_raw': 0.22506176891110238, 'std_raw': 4.954634446315781, 'min_raw': -7.628799207086105, 'max_raw': 10.588292193030732, 'median_raw': 1.0081133215610518}",22,0.019364,11.505593,3,0.959221,0.767602,1.737074,0.788332,1.275981,0.000086,0.001298,0.177662,0.756832,1.852634,0.114856,0.979569,1.573337,0.736807,1.056117,105.000000,0.015408,0.432945,2.924423
b96d1474f13150210067ef5e0de8b36d,-1.697070,0.552424,77.808444,0.000387,0.386784,-198.445924,27.642277,0.000000,0.000000,0.015182,-0.010802,2.448459,895,15361,2581,0.998767,5.963354,0.552514,0.000000,3.050279,2835,0.315697,0.695522,0.198152,2.167793,2.448459,4.521910,5.699145,0.492607,0.087172,0.120509,strong,0.019363,5.000000,0.729405,0.003168,0.178126,0.501676,0.015784,-0.010418,1.525226,2.440482,0.002727,0.015253,0.756959,True,0.000000,1.000000,"[0.43632911392405066, 0.28301626688723464, 0.3898092369477912, 0.32088607594936713, 0.0871716787209745]",good_edge,0.000059,0.000000,0.552365,0.050000,,,,,,,0.552365,100.000000,0.005622,2.189239,0.066065,0.000000,0.000000,"{'n_events_reg': 895, 'mean_raw': 0.22528512418057783, 'std_raw': 4.954601811306714, 'min_raw': -7.628355447672333, 'max_raw': 10.588557801380823, 'median_raw': 1.0081994309057574}",22,0.019363,11.505971,3,0.959221,0.767602,1.737074,0.788332,1.275981,0.000086,0.001298,0.178126,0.756959,1.859272,0.114967,0.978953,1.574872,0.729405,1.055920,105.000000,0.015408,0.432945,2.924423
eb130838e7b2b2b6d4f23b0ace150bb8,-6.124506,0.557710,77.696229,0.000329,0.329215,-203.887397,27.648507,0.000000,0.000000,0.015165,-0.010805,2.445543,896,15361,2581,0.998702,5.970017,0.552202,0.000000,3.044034,2835,0.316049,0.697015,0.198152,2.167418,2.445543,4.521910,5.692764,0.493712,0.077274,0.119820,strong,0.019368,5.000000,0.729175,0.003170,0.177926,0.502232,0.015766,-0.010421,1.526501,2.446975,0.002731,0.015294,0.756535,True,0.000000,1.000000,"[0.41425, 0.2631362889983579, 0.3770080321285141, 0.3441772151898734, 0.07727445755614769]",good_edge,0.000058,0.000000,0.557652,0.050000,,,,,,,0.557652,100.000000,0.003095,3.452276,0.039433,3.170030,0.000000,"{'n_events_reg': 896, 'mean_raw': 0.22594025210203553, 'std_raw': 4.952186294698406, 'min_raw': -7.63005649153823, 'max_raw': 10.587417959934474, 'median_raw': 1.1458508862470502}",22,0.019368,11.507341,3,0.959221,0.767602,1.737074,0.788332,1.275981,0.000086,0.001298,0.177926,0.756535,1.855416,0.114973,0.978817,1.573951,0.729175,1.056726,105.000000,0.015408,0.432945,2.924423
82eef7d046b23ee954c6dd24a682a25b,0.455086,0.535930,82.406611,0.000321,0.321291,82.019563,31.302527,0.000000,0.000000,0.012771,-0.009971,2.685341,1374,15361,2671,0.955897,9.139056,0.459309,0.000000,1.186185,2835,0.484656,0.692513,0.410158,2.532611,2.685341,4.990278,7.473627,0.286456,0.480365,0.039580,fast,0.019364,5.000000,0.333965,0.003098,0.397253,0.372635,0.012925,-0.009905,0.775125,-1.919915,-0.001397,-0.011999,0.737386,False,-0.002035,0.300000,"[0.4803648573944022, 0.5578584154619877, 0.5695660522273425]",too_noisy,0.000000,0.000000,0.533895,0.050000,,,,,,,0.533895,100.000000,0.234982,0.000000,0.146027,0.000000,0.000000,"{'n_events_reg': 1374, 'mean_raw': -0.8558127431934895, 'std_raw': 3.9274107198027743, 'min_raw': -6.930731851542449, 'max_raw': 8.00240715357628, 'median_raw': -2.9598434460096605}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,0.000467,0.001620,0.397253,0.737386,1.281447,0.057729,0.935558,1.578246,0.333965,1.032665,,,,
f9113ce7377661648dcdd4fa3272161c,0.130368,0.515064,87.341778,0.000028,0.028216,81.066704,30.508285,0.000000,0.000000,0.013060,-0.010150,2.838012,1307,15361,2663,0.937139,8.693411,0.455311,0.000000,1.106211,2835,0.461023,0.626866,0.402765,2.569486,2.838012,4.980321,8.066507,0.245895,0.485010,0.021323,fast,0.019364,5.000000,0.458868,0.003287,0.394001,0.351951,0.013119,-0.010127,0.703550,-2.542757,-0.001945,-0.015892,0.768267,False,-0.012468,0.300000,"[0.4850100722834459, 0.5322197813296972, 0.5279632181927815]",too_noisy,0.000000,0.000000,0.502597,0.050000,,,,,,,0.502597,100.000000,0.240410,0.000000,0.147453,0.000000,0.000000,"{'n_events_reg': 1307, 'mean_raw': -1.0388889252242755, 'std_raw': 3.977418792136772, 'min_raw': -7.195742937824975, 'max_raw': 7.983556154410725, 'median_raw': -3.1016352466197263}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,0.000467,0.001620,0.394001,0.768267,1.440531,0.078969,0.940776,1.289969,0.458868,1.095710,,,,
4ecba6fbe3403f6e6d413d5a6f1fd7d8,-2.500961,0.353258,78.727744,0.000008,0.008225,-52.123263,27.830486,0.000000,0.000000,0.012741,-0.009681,2.609608,923,15361,2646,0.999383,6.167467,0.473062,0.000000,1.461243,2835,0.325573,0.647139,0.213232,2.518730,2.609608,5.061582,6.253481,0.409144,0.204184,0.106185,medium,0.019364,5.000000,0.732806,0.003170,0.178988,0.501625,0.013091,-0.009447,1.394681,1.715184,0.001858,0.010720,0.756848,False,-0.093371,0.300000,"[0.4434595415980752, 0.4121315192743763, 0.2041835357624831]",too_noisy,0.000030,0.000000,0.259857,0.050000,,,,,,,0.259857,100.000000,0.042096,0.000000,0.289615,0.000000,0.000000,"{'n_events_reg': 923, 'mean_raw': -0.04861623191520521, 'std_raw': 4.204437011073428, 'min_raw': -6.93197810908894, 'max_raw': 7.3076822542881406, 'median_raw': 1.3809454675142319}",22,0.019364,11.507143,3,0.959195,0.770999,1.720561,0.652623,1.210921,0.000257,0.001078,0.178988,0.756848,1.856182,0.115010,0.979258,1.576281,0.732806,1.056533,170.000000,,,
d035477a9e2a0a2d1f26484ad69df9f8,-2.310205,0.365320,87.672208,0.000000,0.000460,-34.764481,27.704345,0.000000,0.000000,0.012710,-0.009588,2.941668,904,15361,2650,0.996381,6.030017,0.465809,0.000000,1.316171,2835,0.318871,0.664835,0.199336,2.694721,2.941668,5.254511,6.905189,0.335559,0.245051,0.110639,medium,0.019364,5.000000,0.732806,0.003170,0.178988,0.526549,0.012930,-0.009415,1.527332,2.125015,0.002351,0.013281,0.756848,False,-0.087340,0.300000,"[0.5121312929696163, 0.3387764282501125, 0.2450511305000469]",too_noisy,0.000048,0.000000,0.277931,0.050000,,,,,,,0.277931,100.000000,0.037982,0.000000,0.289635,0.000000,0.000000,"{'n_events_reg': 904, 'mean_raw': 0.12653293672381868, 'std_raw': 4.255728076077828, 'min_raw': -7.299451392981758, 'max_raw': 7.7467240188016735, 'median_raw': 2.1577106354874966}",22,0.019364,11.507143,3,0.959195,0.791330,1.663445,0.692960,1.167987,0.000257,0.001078,0.178988,0.756848,1.856182,0.115010,0.979258,1.576281,0.732806,1.056533,125.000000,,,
e9b2380760cd8ec142cceeeea4f192b8,0.686760,0.592669,16.821595,-0.001265,-1.264920,83.480330,33.418894,0.000000,0.000000,0.007056,-0.009875,0.805634,1787,15361,2692,0.999691,11.865542,0.522689,0.000000,2.453782,2835,0.630335,1.214381,0.419866,2.532142,0.805634,4.991748,2.686400,2.217067,0.550068,0.038511,fast,0.019364,5.000000,0.500000,0.003000,0.400000,0.355904,0.011991,-0.008543,0.775634,-2.206115,-0.001235,-0.013788,0.600000,True,0.020000,1.000000,"[0.5500676132521976, 0.5845855522766076, 0.6433546207598685]",good_edge,0.000000,0.000000,0.612669,0.050000,,,,,,,0.612669,100.000000,0.183476,0.000000,0.140244,0.000000,0.000000,"{'n_events_reg': 1787, 'mean_raw': -0.6741388141298515, 'std_raw': 3.5193147320202383, 'min_raw': -6.73231032944849, 'max_raw': 7.479032002291285, 'median_raw': -1.772023155739817}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,,,,,,,,,,,,,,
78199b29a07291deac2ebaf4fff58471,0.686760,0.592669,14.359202,-0.001265,-1.264920,83.480330,33.418894,0.000000,0.000000,0.007056,-0.009875,0.805634,1787,15361,2692,0.999691,11.865542,0.522689,0.000000,2.453782,2835,0.630335,1.214381,0.419866,2.532142,0.805634,4.991748,2.686400,2.217067,0.550068,0.038511,fast,0.019364,5.000000,0.500000,0.003000,0.400000,0.355904,0.011991,-0.008543,0.775634,-2.206115,-0.001235,-0.013788,0.600000,True,0.020000,1.000000,"[0.5500676132521976, 0.5845855522766076, 0.6433546207598685]",good_edge,0.000000,0.000000,0.612669,0.050000,,,,,,,0.612669,100.000000,0.183476,0.000000,0.140244,0.000000,0.000000,"{'n_events_reg': 1787, 'mean_raw': -0.6741388141298515, 'std_raw': 3.5193147320202383, 'min_raw': -6.73231032944849, 'max_raw': 7.479032002291285, 'median_raw': -1.772023155739817}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,0.000052,0.016538,,,,,,,,,,,,
fbb58387934d38951a24aae5ab44790e,0.686760,0.592669,22.641471,-0.001265,-1.264920,83.480330,33.418894,0.000000,0.000000,0.007056,-0.009875,0.805634,1787,15361,2692,0.999691,11.865542,0.522689,0.000000,2.453782,2835,0.630335,1.214381,0.419866,2.532142,0.805634,4.991748,2.686400,2.217067,0.550068,0.038511,fast,0.019364,5.000000,0.500000,0.003000,0.400000,0.355904,0.011991,-0.008543,0.775634,-2.206115,-0.001235,-0.013788,0.600000,True,0.020000,1.000000,"[0.5500676132521976, 0.5845855522766076, 0.6433546207598685]",good_edge,0.000000,0.000000,0.612669,0.050000,,,,,,,0.612669,100.000000,0.183476,0.000000,0.140244,0.000000,0.000000,"{'n_events_reg': 1787, 'mean_raw': -0.6741388141298515, 'std_raw': 3.5193147320202383, 'min_raw': -6.73231032944849, 'max_raw': 7.479032002291285, 'median_raw': -1.772023155739817}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,0.000309,0.005260,,,,,,,,,,,,
c68ff0498bc482e330ae0670c7a19eb1,0.686760,0.592669,24.992716,-0.001265,-1.264920,83.480330,33.418894,0.000000,0.000000,0.007056,-0.009875,0.805634,1787,15361,2692,0.999691,11.865542,0.522689,0.000000,2.453782,2835,0.630335,1.214381,0.419866,2.532142,0.805634,4.991748,2.686400,2.217067,0.550068,0.038511,fast,0.019364,5.000000,0.500000,0.003000,0.400000,0.355904,0.011991,-0.008543,0.775634,-2.206115,-0.001235,-0.013788,0.600000,True,0.020000,1.000000,"[0.5500676132521976, 0.5845855522766076, 0.6433546207598685]",good_edge,0.000000,0.000000,0.612669,0.050000,,,,,,,0.612669,100.000000,0.183476,0.000000,0.140244,0.000000,0.000000,"{'n_events_reg': 1787, 'mean_raw': -0.6741388141298515, 'std_raw': 3.5193147320202383, 'min_raw': -6.73231032944849, 'max_raw': 7.479032002291285, 'median_raw': -1.772023155739817}",22,0.019364,11.507143,3,0.959195,0.798142,1.859137,0.833045,1.270581,0.000467,0.001620,,,,,,,,,,,,
7ef4a2f8199b0e1f4169cb5b133ffb24,0.829082,0.624772,8.646923,-0.001342,-1.341785,84.307767,34.217739,0.000000,0.000000,0.005721,-0.009296,0.629279,1843,15361,2700,0.998674,12.237377,0.494179,0.000000,1.883589,2835,0.650088,1.320055,0.418605,2.795934,0.629279,5.452100,2.277332,3.085086,0.580301,0.043661,fast,0.019364,5.000000,0.500000,0.003000,0.400000,0.335865,0.011756,-0.008152,0.729335,-2.700564,-0.001465,-0.016879,0.600000,True,0.020000,1.000000,"[0.5803012354036217, 0.609910668599693, 0.6841036903929986]",excellent_check_leakage,0.000000,0.000000,0.644772,0.050000,,,,,,,0.644772,100.000000,0.204624,0.000000,0.140461,0.000000,0.000000,"{'n_events_reg': 1843, 'mean_raw': -0.7019746664658456, 'std_raw': 3.3372265629878077, 'min_raw': -6.496147626581893, 'max_raw': 6.984617372198253, 'median_raw': -1.8606994889768171}",22,0.019364,11.507143,3,0.959195,0.734516,1.609067,0.566695,1.120295,,,,,,,,,,,,,,
