alpha,delta,gamma,ranking_top_k_pct,eval_top_k_pct,cooldown_hours,PnL_total,PnL_per_day,Trades_per_day,Unique_Symbols_Selected,Unique_Symbols_Total,Sortino,MaxDD,IntradayRisk,TemporalStability,TemporalInstability,ObjectiveScore,Sharpe,ProfitFactor,AvgWin,AvgLoss,Ulcer,TUW,N_days,N_neg_days,Mean_daily,Downside_dev,IC,RankingObjective,RankingIC,RankingMeanGross,RankingMeanNet,RankingHitAboveCost,RankingNSelected,WinRate,GrossWinRate,N_neg_trades,N_selected,threshold_low,threshold_high,oof_fallback_occurred,pos_sizing,stage,base_size,rank_multiplier,sizing_formula,squash_fn,squash_k
0.015834160151554574,0.8548220903463951,0.574092561494755,0.4,0.05,0.0,-0.07737099158559574,-0.0011052998797942248,2.0285714285714285,59,59,-6.3959470274379,0.07588524947227371,19.62576179400828,0.5534000336853439,0.8070110934770689,-0.004256493974011295,0.0,0.3486524497296133,0.0012180894526743363,-0.001099870675708548,5.473077602051612,0.9929577464788732,70.0,0,-1.578999828277464e-05,0.0,0.08608888558161643,0.853112103415057,0.08608888558161643,0.016646794318932935,0.014146794318932936,0.48194444444444445,3600,0.23943661971830985,0.23943661971830985,0,142,0.03729714128477774,0.16216434363357474,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09965777241744929, 'median': 0.09989199787378311, 'std': 0.003917521119143639, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.0008442960324841546,0.8719307712096409,0.6269036969192134,0.4,0.05,0.0,-0.07739474690422254,-0.0011056392414888934,2.0285714285714285,59,59,-6.3675848887988815,0.07593794552928956,19.594759290417425,0.5535609773126547,0.8064857187994915,-0.00426511222448726,0.0,0.349737749842976,0.0012242962980756266,-0.0011020446392480915,5.462690738130979,0.9929577464788732,70.0,0,-1.579484630698419e-05,0.0,0.10197544614843287,1.0866076240009768,0.10197544614843287,0.02052514752822592,0.01802514752822592,0.5316666666666666,3600,0.23943661971830985,0.23943661971830985,0,142,0.03753632837453316,0.16058503671079918,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09956043275420864, 'median': 0.0997789055109024, 'std': 0.004049878434398959, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.0007528620336596262,1.013773990606635,0.6740435934223619,0.4,0.05,0.0,-0.07559729919308203,-0.001079961417044029,2.0285714285714285,59,59,-6.344831837960559,0.0742708861874396,19.389878611801045,0.5518316483661105,0.8121468802321283,-0.004213750513006096,0.0,0.35736929691429903,0.001236468707342058,-0.0010892336596547406,5.396064237934035,0.9929577464788732,70.0,0,-1.542802024348613e-05,0.0,0.09064514932018837,0.9724524985033154,0.09064514932018837,0.018632004017288435,0.016132004017288433,0.5011111111111111,3600,0.23943661971830985,0.23943661971830985,0,142,0.041215558985503366,0.17776491208525658,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09954646652829316, 'median': 0.09975915402173996, 'std': 0.0040517902634836025, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.0011674660340607493,1.3833283399988803,0.5721355784378264,0.5,0.05,0.0,-0.07448343465499163,-0.0010640490664998805,2.0142857142857142,59,59,-6.33005282194278,0.07321461013424913,19.277137271400466,0.5488552828141977,0.821973899700127,-0.004177227560317308,0.0,0.357432695026564,0.0012947483563934417,-0.0010634438721062547,5.359590012247466,0.9929078014184397,70.0,0,-1.5200700949998293e-05,0.0,0.0978990874868028,0.8123187376686452,0.0978990874868028,0.014536363107307503,0.012036363107307501,0.462,4500,0.22695035460992907,0.22695035460992907,0,141,-0.02134789252506865,0.158249550047199,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09959848321287168, 'median': 0.0998132973909378, 'std': 0.003942086854345104, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.0001620772073161157,0.6761131385767947,0.5614850791284747,0.3,0.05,0.0,-0.0698251380277341,-0.0009975019718247728,2.0428571428571427,59,59,-5.59367923032199,0.06668548352616388,17.020943631328826,0.5810866900107329,0.7209136213075708,-0.0044956447540534525,0.0,0.41764447808959465,0.001564877587226554,-0.0010801911785494034,4.6209484075694585,0.986013986013986,70.0,0,-1.4250028168925326e-05,0.0,0.06583462068091456,0.6812543014498046,0.06583462068091456,0.015547395751000968,0.013047395751000968,0.4533333333333333,2700,0.22377622377622378,0.22377622377622378,0,143,0.07668129968906359,0.17116234345194611,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09349625474769208, 'median': 0.09343838691711426, 'std': 0.010604579873399123, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.0017321767217417167,0.9145413425454796,0.14311729978061258,0.4,0.05,0.0,-0.07674468866558372,-0.0010963526952226246,2.0285714285714285,59,59,-6.348755788212854,0.07531773785932128,19.50805744138285,0.5525620051882054,0.8097516488839924,-0.0042495006993130404,0.0,0.34965486600754,0.0012135707293566766,-0.001092649013552877,5.434410329456089,0.9929577464788732,70.0,0,-1.5662181360323206e-05,0.0,0.10581613150934539,1.0559430126184817,0.10581613150934539,0.020010870100716904,0.017510870100716905,0.5194444444444445,3600,0.23943661971830985,0.23943661971830985,0,142,0.039220633615673725,0.16643438740283836,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09961931803507937, 'median': 0.099849171936512, 'std': 0.003956166484362903, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.00029332655359660156,0.5073316174057092,0.7835926939401753,0.4,0.05,0.0,-0.06762396552192491,-0.0009660566503132131,2.0,59,59,-5.692846382017221,0.06706754497307699,17.900436690711892,0.5650033305416342,0.769901071275741,-0.0041140356764270535,0.0,0.40216247620034395,0.0013379506452609216,-0.001067115919441474,4.914030399549936,0.9857142857142858,70.0,0,-1.3800809290188758e-05,0.0,0.06777963652780623,0.853214922509176,0.06777963652780623,0.016663765678046425,0.014163765678046426,0.4741666666666667,3600,0.24285714285714285,0.24285714285714285,0,140,0.02838587875784162,0.10570789780454073,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.0992078330423269, 'median': 0.09935587644577026, 'std': 0.005595751332685875, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.00022215694721926273,1.2456280904162786,0.6518269752039184,0.4,0.05,0.0,-0.06887841453234507,-0.0009839773504620724,1.9857142857142858,59,59,-5.721472564305983,0.06827876924811926,17.7593995726,0.576818428958707,0.7336477993694399,-0.0042306148861614,0.0,0.40367637344515994,0.00145708362817319,-0.0010794868283540856,4.865909577493847,0.9856115107913669,70.0,0,-1.405681929231532e-05,0.0,0.10192844768237472,0.990947833756154,0.10192844768237472,0.018930856856200586,0.016430856856200587,0.5044444444444445,3600,0.2302158273381295,0.2302158273381295,0,139,0.044657332311278025,0.20060310559231245,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.0989393754793538, 'median': 0.09899406135082245, 'std': 0.005949757363778517, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.0008134650578175098,0.7082192563288815,0.488284036011025,0.2,0.05,0.0,-0.078740214857638,-0.0011248602122519715,2.0142857142857142,59,59,-6.499605897818125,0.07717187801132375,19.57219551865718,0.5551407248387529,0.8013450558693236,-0.004344650054498716,0.0,0.3399915893969298,0.0013520540227885168,-0.0010747913111828244,5.453985493455963,0.9929078014184397,70.0,0,-1.6069431603599592e-05,0.0,0.05874461425248903,0.42786068770915014,0.05874461425248903,0.012515541930915787,0.010015541930915786,0.43833333333333335,1800,0.2127659574468085,0.2127659574468085,0,141,0.138564471574084,0.22573693493751157,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09954859152080284, 'median': 0.09978504478931427, 'std': 0.004021135840006423, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.001705734674112319,0.9844407885252093,0.35691525148052416,0.5,0.05,0.0,-0.07720902933284171,-0.00110298613332631,2.0285714285714285,59,59,-6.3774909383634135,0.07574820878252964,19.62495708056825,0.5532584980897164,0.8074733663428337,-0.004247781857005096,0.0,0.35038171083755565,0.0012248202585256628,-0.0011004899826177245,5.472946404928014,0.9929577464788732,70.0,0,-1.575694476180443e-05,0.0,0.0861531195959358,0.7718538242481355,0.0861531195959358,0.01394190272078332,0.011441902720783317,0.4548888888888889,4500,0.23943661971830985,0.23943661971830985,0,142,-0.016307486345158356,0.13349660973489502,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09961731797473299, 'median': 0.09984391927719116, 'std': 0.0039542184200447895, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.0021973521381263308,0.9589400726770998,0.15946896783380907,0.4,0.05,0.0,-0.0745247651697356,-0.0010646395024247943,2.0285714285714285,59,59,-6.3115210848861745,0.07325103193543425,19.19960735634325,0.5501617887066984,0.8176471367645615,-0.00419832766171964,0.0,0.35594640116808174,0.001211390864516917,-0.0010714079126232477,5.333660340366776,0.9929577464788732,70.0,0,-1.5209135748925633e-05,0.0,0.0935900925368956,1.007745622601076,0.0935900925368956,0.01921776863290385,0.016717768632903852,0.515,3600,0.23943661971830985,0.23943661971830985,0,142,0.04053617926474401,0.17155163641058252,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09962809492953949, 'median': 0.09985947608947754, 'std': 0.003941497177403688, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.0006156777904345444,0.8363776460908671,0.11555084954638238,0.4,0.05,0.0,-0.07708226659567104,-0.0011011752370810148,2.0142857142857142,59,59,-6.352348356281241,0.07566110385989822,19.53697116444339,0.5546891749354728,0.8028114576354055,-0.004261991052527324,0.0,0.35183853161203754,0.0012306533813248603,-0.0011114437529038904,5.443754816202792,0.9929078014184397,70.0,0,-1.573107481544307e-05,0.0,0.08582294164987549,0.942150574014127,0.08582294164987549,0.018130990448860556,0.015630990448860554,0.4986111111111111,3600,0.24113475177304963,0.24113475177304963,0,141,0.03733580256205975,0.15662821016246256,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09953519726602568, 'median': 0.0997476875782013, 'std': 0.004113493452067901, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.006714857703796387,1.180950695407167,0.18948708654612012,0.4,0.05,0.0,-0.07297442608370805,-0.0010424918011958293,2.0,59,59,-6.2573777108195685,0.07180080711239689,19.023224374334422,0.5465704896769152,0.8295901789193061,-0.004151451812858088,0.0,0.3607257006303529,0.0012867985133249858,-0.0010569627639824776,5.2764168414752675,0.9928571428571429,70.0,0,-1.4892740017083276e-05,0.0,0.08638653982234241,0.9190037914612125,0.08638653982234241,0.017744741074501587,0.015244741074501588,0.4886111111111111,3600,0.22857142857142856,0.22857142857142856,0,140,0.04413308531929821,0.19582339471276963,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09965355482879612, 'median': 0.0998859778046608, 'std': 0.003904187110476104, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.0014216840494240728,0.6519954549706308,0.0007181154837230808,0.3,0.05,0.0,-0.07684858666354322,-0.0010978369523363316,2.0142857142857142,59,59,-6.37079500990495,0.07542098425505206,19.46764398418949,0.5545792860025883,0.8031686816289292,-0.004265492174185433,0.0,0.3501413401599676,0.0012178153581524228,-0.0011051804564553797,5.4208858757230045,0.9929078014184397,70.0,0,-1.5683385033376166e-05,0.0,0.05534761729156866,0.6524731871013212,0.05534761729156866,0.01500359407082821,0.01250359407082821,0.44814814814814813,2700,0.24113475177304963,0.24113475177304963,0,141,0.075060831660707,0.16630937535759707,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09960939326981703, 'median': 0.09984339773654938, 'std': 0.003988927495350242, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
0.001046042221335689,0.8684888469341632,0.10225791503034165,0.4,0.05,0.0,-0.07691401877238513,-0.001098771696748359,2.0285714285714285,59,59,-6.347055725395086,0.07548525075514079,19.534628071212428,0.5528737587047258,0.8087311691963873,-0.004252661292127495,0.0,0.35026424222905195,0.0012195107182777951,-0.0010960868814243534,5.4430996931701285,0.9929577464788732,70.0,0,-1.5696738524976556e-05,0.0,0.07786824987209374,0.9163637614083018,0.07786824987209374,0.017707839148578285,0.015207839148578286,0.49194444444444446,3600,0.23943661971830985,0.23943661971830985,0,142,0.038324565151014255,0.1602785863675042,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.09959081247134341, 'median': 0.09981544315814972, 'std': 0.00400216345801022, 'min': 0.05000000074505806, 'max': 0.15000000000000002, 'n_zero': 0, 'n_max': 1}",stage1_core,,,,,
