alpha,delta,gamma,cooldown_hours,PnL_total,PnL_per_day,Trades_per_day,Unique_Symbols_Selected,Unique_Symbols_Total,Sortino,MaxDD,IntradayRisk,TemporalStability,TemporalInstability,ObjectiveScore,Sharpe,ProfitFactor,AvgWin,AvgLoss,Ulcer,TUW,N_days,N_neg_days,Mean_daily,Downside_dev,IC,WinRate,GrossWinRate,N_neg_trades,N_selected,threshold_low,threshold_high,oof_fallback_occurred,pos_sizing,top_k_pct,stage,base_size,rank_multiplier,sizing_formula,squash_fn,squash_k
0.008582297250222028,0.7074584235964188,0.4340595709351016,3.5,0.13071493165294523,0.0008852026974240084,6.081264108352145,84,109,2.780963544255806,1.280679423554254e-05,0.3344972543871906,0.8773872264466558,0.139747616397284,0.122134161815774,18.874643455127615,587.0523371817756,0.0001774227300212535,-2.451023107030968e-06,0.0001277033912496661,0.111358574610245,898.0,91.0,0.00014556228469147576,0.001,0.0031774244864835894,0.821826280623608,1.0,91,898,-0.003053379762570936,0.0005204023760724866,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.07083297520875931, 'median': 0.07289749383926392, 'std': 0.021291911602020264, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 199, 'n_max': 1}",0.8,stage1_core,,,,,
0.0012895489730412701,1.472103332620338,0.3402505546781228,3.5,0.15611867395845527,0.0010572370696960854,6.392776523702032,85,109,3.1595795318024167,1.2503783662576318e-05,0.37546773195962363,0.9196136651591841,0.08741315824934076,0.14951936757552375,19.766980991169476,534.8449468636504,0.00019028116294371992,-2.5652805375657636e-06,0.00014340686954530124,0.125,944.0,114.0,0.0001653799512271772,0.001,0.02528260092870608,0.8707627118644068,1.0,114,944,-0.001243658095802384,0.00022107409368053217,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.07829515635967255, 'median': 0.07659539580345154, 'std': 0.014916405081748962, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 16, 'n_max': 1}",0.8,stage1_core,,,,,
0.0012424632441901792,1.484207702447781,0.2689454998748749,3.5,0.1542243992427193,0.0010444090242170607,6.027088036117382,85,109,3.3106213599911585,1.553108870921971e-05,0.36793725730266164,0.9159508650948187,0.0917616196546531,0.14739193643922677,19.979279628895135,566.7974078617581,0.0002030183680412866,-2.7814167010183494e-06,0.00015831123315177345,0.12247191011235956,890.0,98.0,0.00017328584184575204,0.001,0.04168418063086126,0.8550561797752809,1.0,98,890,-0.0008761129852747884,0.00040339581966953697,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.08182772248983383, 'median': 0.08221826702356339, 'std': 0.01823376677930355, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 70, 'n_max': 1}",0.7,stage1_core,,,,,
0.0011986563957968061,1.479515914068741,0.286608581999409,3.5,0.15675733400160263,0.0010615620812749614,6.4063205417607225,85,109,3.165797738914867,1.2642857727396262e-05,0.3873573809744408,0.9184966695768363,0.08873557534042373,0.15003644219878817,19.690976149939846,531.9917506965995,0.00019082934403365595,-2.567096853010636e-06,0.00014242493713554713,0.12896405919661733,946.0,115.0,0.0001657054270630049,0.001,0.02579242612838646,0.8699788583509513,1.0,115,946,-0.001242200056859811,0.00022336709099831417,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.07847410440444946, 'median': 0.07679849863052368, 'std': 0.01525515504181385, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 18, 'n_max': 1}",0.8,stage1_core,,,,,
0.0007787140831460076,1.4074845056494312,0.2988756300187576,0.5,0.16048003855275023,0.001086772270108918,6.4063205417607225,85,109,3.2409797374205995,1.2911919042957187e-05,0.37786434803110386,0.9192200213039796,0.08787882859799787,0.1536596121850232,19.726775399880548,534.3871019897106,0.00019559721203465155,-2.616258606376634e-06,0.00014905891866817905,0.12579281183932348,946.0,115.0,0.0001696406327196091,0.001,0.03257800839804308,0.86892177589852,1.0,115,946,-0.0011757688630239403,0.00021446504176509616,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.07967743277549744, 'median': 0.07794111967086792, 'std': 0.0157961193472147, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 18, 'n_max': 1}",0.8,stage1_core,,,,,
0.0007583883806611493,1.424476196500017,0.6235989059490512,0.5,0.15477824038744298,0.0010481596414499525,6.08803611738149,85,109,3.2892481986707844,1.3141577625885859e-05,0.35756310584766604,0.910975114378168,0.0977248271843302,0.14750299571908296,19.78464462264259,558.2044308583905,0.00020111026820568184,-2.670926914786055e-06,0.00015342577760280238,0.11902113459399333,899.0,104.0,0.00017216711945210566,0.001,0.059727371227505405,0.8576195773081201,1.0,104,899,-0.0007799334197370158,0.0003815683988398906,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.08296284079551697, 'median': 0.08267499506473541, 'std': 0.01693587191402912, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 43, 'n_max': 1}",0.7,stage1_core,,,,,
0.00046017762537889134,1.3143826876438143,0.6333763806817966,0.5,0.15830323860420806,0.001072030961202312,6.094808126410836,85,109,3.3604212521962697,1.7094033971876144e-05,0.37052336946320336,0.9217555274394008,0.08488636111351473,0.1517891658832709,19.935105040192,547.6676090921535,0.0002035851311938344,-2.731873545178767e-06,0.00015736245376257342,0.12333333333333334,900.0,106.0,0.00017589248733800895,0.001,0.05886091671489321,0.8655555555555555,1.0,106,900,-0.0007456901483083825,0.00035864771959244967,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.08450362086296082, 'median': 0.08378464728593826, 'std': 0.016555078327655792, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 28, 'n_max': 1}",0.7,stage1_core,,,,,
0.0004447307986131425,1.2895157029617494,0.1615138751058943,0.5,0.1365155989047127,0.0009244848684292058,5.681715575620768,85,109,3.1086136531360915,2.047918520042824e-05,0.3510180900192948,0.8778215493930033,0.13918369934240132,0.12756901321292138,17.80935105788281,506.6802010360117,0.00021306162492147553,-3.2525818659585564e-06,0.0001798297246876643,0.11680572109654351,839.0,83.0,0.0001627122752141987,0.001,0.08290533300219247,0.7651966626936829,1.0,83,839,-0.0004756242904914365,0.0005418497175747874,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.07855948060750961, 'median': 0.08285728096961975, 'std': 0.02874419093132019, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 235, 'n_max': 1}",0.6000000000000001,stage1_core,,,,,
0.00030734946809593024,1.271026926807894,0.15247755805989258,0.5,0.1352024876223275,0.0009155924669683579,5.702031602708804,85,109,3.0677433481662963,2.5857609243895574e-05,0.3319911398608719,0.8674745104961334,0.15277162371960815,0.12554255780593182,17.597469370576796,520.3278404527806,0.00021400130952158893,-3.2140901831887494e-06,0.00018654926441174157,0.11045130641330166,842.0,81.0,0.00016057302567972387,0.001,0.08077097734210573,0.7517814726840855,1.0,81,842,-0.00046446942584491924,0.0005400053324698532,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.07762617617845535, 'median': 0.08269230276346207, 'std': 0.029983676970005035, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 263, 'n_max': 1}",0.6000000000000001,stage1_core,,,,,
0.003069514004149757,1.6886585581240507,0.4182917893016053,0.5,0.11796886312776361,0.0007988862062828236,5.390519187358917,85,109,2.8313969415668776,1.550764634039581e-05,0.3171243113237015,0.9065599817222012,0.10307097176326929,0.1121344665016496,19.047271289190736,505.2534323198785,0.00018269367958847381,-3.11930087971925e-06,0.0001649579372720103,0.10552763819095477,796.0,75.0,0.00014820208935648695,0.001,0.08133607667746612,0.8128140703517588,1.0,75,796,-0.0006462830444743743,0.0007381549158278548,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.07261256873607635, 'median': 0.07465991377830505, 'std': 0.021262094378471375, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 143, 'n_max': 1}",0.6000000000000001,stage1_core,,,,,
0.0036165191068283403,1.6433979997623513,0.40473207834806396,0.5,0.017448105206742573,0.00011815872600502872,2.708803611738149,78,109,0.8333639548035435,1.4431238785084233e-05,0.3083753880850647,0.6298471794519542,0.5876867161175905,0.013476817818726335,6.448954675392666,559.2067681486014,0.00022125775480988992,-6.251484647745324e-06,0.00027736478956981144,0.1025,400.0,5.0,4.3620263016856435e-05,0.001,0.033375396843925306,0.1975,1.0,5,400,0.0014021842317531368,0.0025186742006884106,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.03203544020652771, 'median': 0.0, 'std': 0.05246143043041229, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 581, 'n_max': 1}",0.2,stage1_core,,,,,
0.0035724917939865155,0.9070086684021296,0.5198370421009206,0.5,0.12229495788535205,0.0008281825590430162,5.803611738148985,85,109,2.726303255287622,1.1803619661132636e-05,0.3539803947326727,0.9462727579908702,0.05677775414691621,0.11887435608023983,20.369350157011834,532.4332332746578,0.00016164258679076383,-2.4223463373361975e-06,0.00012868579531378127,0.11785297549591599,857.0,95.0,0.0001427012344053116,0.001,0.01698648232191858,0.8844807467911319,1.0,95,857,-0.0011538009417259613,0.0005259161880438429,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.0685630813241005, 'median': 0.06698760390281677, 'std': 0.012252522632479668, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 16, 'n_max': 1}",0.7,stage1_core,,,,,
0.0004177559742104938,1.3522396500751002,0.6631550376271272,4.0,0.16731758307565903,0.0011330761833566075,6.3995485327313775,85,109,3.382643318825187,1.5634840769052083e-05,0.3878523899879244,0.9059030430181121,0.10387089182126359,0.15898073748161703,19.99218274024459,519.5407238540585,0.00020394191382927805,-2.757864034252702e-06,0.0001679660546766306,0.1291005291005291,945.0,117.0,0.00017705564346630584,0.001,0.0680795659017521,0.8698412698412699,1.0,117,945,-0.0010621994058280864,0.00019477062238417987,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.08389125019311905, 'median': 0.08315499871969223, 'std': 0.014322508126497269, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 15, 'n_max': 1}",0.8,stage1_core,,,,,
0.0004781760778502369,1.3351288356447473,0.6705607741685242,4.0,0.16353191654129737,0.0011074396154038197,6.392776523702032,85,109,3.3096111003210362,1.5007464079341837e-05,0.3818800105400374,0.9082844970068432,0.10097662494008822,0.15560132641226576,19.941531771157337,519.4851600052568,0.00019932763967693378,-2.6957544713005597e-06,0.00015968531480318378,0.1271186440677966,944.0,117.0,0.00017323296243781502,0.001,0.05731305473415608,0.8707627118644068,1.0,117,944,-0.0010703697682207828,0.0001989196810651105,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.08170216530561447, 'median': 0.08044944703578949, 'std': 0.014252113178372383, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 9, 'n_max': 1}",0.8,stage1_core,,,,,
0.00027718363201486933,1.309250885976407,0.6705301037944457,2.0,0.1691028180110013,0.0011451658104582481,6.392776523702032,85,109,3.4223567816099285,2.426722443438223e-05,0.3914964731370642,0.9039785676726118,0.1062209169124501,0.16049326903343925,20.006213871364473,517.9734043687444,0.00020662185316122972,-2.7720472983647224e-06,0.00017794698509548436,0.13029661016949154,944.0,118.0,0.00017913434111334884,0.001,0.0692000015240759,0.8686440677966102,1.0,118,944,-0.0010410860277682175,0.0001847838263309191,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.08487142622470856, 'median': 0.08445397019386292, 'std': 0.014266201294958591, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 16, 'n_max': 1}",0.8,stage1_core,,,,,
0.0002995438818697142,1.1836848588519053,0.7252651684708378,4.0,0.1695373215295568,0.0011481082722091885,6.3860045146726865,85,109,3.4347889500594064,2.4194871933280737e-05,0.3950908801238033,0.9037443371019467,0.1065076249403875,0.16088394922329843,20.100160966732275,518.8425550634753,0.0002074050221807256,-2.774505393707505e-06,0.0001775371735762561,0.13149522799575822,943.0,118.0,0.00017978507055096163,0.001,0.07233266845933689,0.8685047720042418,1.0,118,943,-0.0010364399624514281,0.0001871692166217806,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.08497405052185059, 'median': 0.08455519378185272, 'std': 0.01406075432896614, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 15, 'n_max': 1}",0.8,stage1_core,,,,,
0.00023792760585337563,1.1815608918418516,0.7968282006523566,2.0,0.17060497709436534,0.0011553384453343025,6.379232505643341,85,109,3.4600886526871957,2.4143593920555873e-05,0.40188626375932107,0.9012207661480659,0.10960603390679662,0.16165832607995684,20.166399039920904,518.2064631129283,0.00020922256505556946,-2.771920638949016e-06,0.0001799825424136442,0.1337579617834395,942.0,119.0,0.00018110931750994197,0.001,0.07044962800135819,0.8673036093418259,1.0,119,942,-0.0010201433280855046,0.00018534124502216824,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.08546203374862671, 'median': 0.0851178765296936, 'std': 0.014029445126652718, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 14, 'n_max': 1}",0.8,stage1_core,,,,,
0.000230425722418452,1.1738451694152139,0.7965696184518535,2.0,0.16978647478523484,0.0011497955403063308,6.135440180586908,85,109,3.580315724251765,1.8298518707826616e-05,0.3846825136125843,0.9242990485140764,0.08190092979931346,0.16302546279059102,20.238257144120105,527.700187302476,0.00021614845444807581,-2.8782041553646216e-06,0.00017388593052007045,0.1280353200883002,906.0,112.0,0.0001874022900499281,0.001,0.05030376910473028,0.8686534216335541,1.0,112,906,-0.0007078944659893521,0.000344161030360482,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.0898931547999382, 'median': 0.08951219171285629, 'std': 0.016301438212394714, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 17, 'n_max': 1}",0.7,stage1_core,,,,,
0.00020150642865844693,1.1533238443412643,0.7922130757562357,2.0,0.1428826569873617,0.0009676026432552711,5.6749435665914225,85,109,3.2574812993448035,1.912174102947084e-05,0.3908097135961975,0.9142216249962775,0.09382667469069308,0.13640988665419337,18.063552983712498,508.98801758126774,0.00022195957937155126,-3.196269401009663e-06,0.0001791837456902766,0.13007159904534607,838.0,88.0,0.00017050436394673232,0.001,0.03733063909542701,0.7696897374701671,1.0,88,838,-0.00040006519439669694,0.0004907427998495132,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.08455139398574829, 'median': 0.09207873046398163, 'std': 0.031979504972696304, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 264, 'n_max': 1}",0.6000000000000001,stage1_core,,,,,
0.00023359279353208541,1.1365366191341102,0.7914119248880639,2.0,0.16994655992019256,0.0011508796382857284,6.135440180586908,85,109,3.5836914662043147,1.829327694857774e-05,0.38468305069717906,0.9241984219783766,0.08201872695190218,0.1631698588405596,20.24591991441223,527.6818463922784,0.0002163522667873149,-2.8810182270024024e-06,0.0001740702004775653,0.1280353200883002,906.0,112.0,0.00018757898445937368,0.001,0.05041269904942609,0.8686534216335541,1.0,112,906,-0.0007087159153858015,0.0003444723267229377,False,"{'base_size': 0.05, 'rank_multiplier': 0.1, 'max_position': 0.15000000000000002, 'position_hard_cap': 0.2, 'sizing_formula': 'linear', 'squash_fn': 'tanh', 'squash_k': 1.0, 'avg': 0.08996663242578506, 'median': 0.08969602733850479, 'std': 0.01630585268139839, 'min': 0.0, 'max': 0.15000000596046448, 'n_zero': 18, 'n_max': 1}",0.7,stage1_core,,,,,
