config_id,mode,pct,min_range_pct,min_vol_zscore,min_sign_consistency,barrier_k_tp,barrier_sl_base_mult,barrier_disp_floor,expansion_name,expansion_offsets,n_candidates_mean,ic,ic_std,ks_stat,snr,class_balance,mean_feat_ic,sharpe,candidate_rate,mean_return_bps,volatility_bps,sortino,hit_rate,tail_ratio,ic_spearman,oof_mae,oof_directional_acc,auc,brier,ridge_alpha,ridge_top_frac,ridge_selected_k_mean,ridge_jaccard_median,ridge_replacement_rate_median,mean_abs_ret6h,median_abs_ret6h,ret6h_q01,ret6h_q05,atr_mean,atr_q10,atr_q50,atr_q90,atr_decile_worst,atr_decile_worst_share,atr_decile_pnl_json,slice_overall_sharpe,slice_overall_sortino,slice_overall_opportunities_per_day,slice_total_samples,slice_metrics_json,policy_icstd_threshold,policy_pass_stability,global_score_x,policy_rank,global_rank,global_score_y
VW_P06_S60,vol_weight,0.06,0.06,1.6,0.6,1.0,0.5,0.1,none,,0.08185759215708498,-0.005359538207000779,0.938791135415429,0.0,0.0,0.0,0.5301491411251126,2.7306929882761213,0.0008438927026503606,166.26475378870964,5918.256044387817,2.644129940116646,0.14468674281758395,1.1720415316059865,-0.011520493930385985,0.4077223241329193,0.1779957953749124,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.2600981593132019,0.0,-2.053748846054077,-1.0303807973861694,1.0481457710266113,0.40583234131336215,1.0146015286445618,1.7141106843948364,9,0.5761264562606812,"{""0"": 6.701804161071777, ""1"": -2.24858021736145, ""2"": 7.649956226348877, ""3"": -1.5297303199768066, ""4"": 3.8428397178649902, ""5"": 6.955909729003906, ""6"": 3.3079304695129395, ""7"": 1.6919925212860107, ""8"": 3.92100191116333, ""9"": -5.135457515716553}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.41028333333333333,34,34,0.41028333333333333
VW_P06_S70,vol_weight,0.06,0.06,1.6,0.7,1.0,0.5,0.1,none,,0.07973252486328734,-0.0025684404204502622,0.9409654898655525,0.0,0.0,0.0,0.5301491411251126,2.959282111033588,0.0008219847924050241,181.7835494875908,5950.424075126648,2.8626294507436554,0.14676616915422885,1.1514516885393469,-0.008154964959382992,0.4108816385269165,0.17828900071890727,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.26263701915740967,0.0,-2.053748846054077,-1.0588778734207154,1.046621561050415,0.4109058737754822,1.0131860971450806,1.7126723766326906,9,0.41398826241493225,"{""0"": 5.950327396392822, ""1"": -2.610290765762329, ""2"": 8.935052871704102, ""3"": -3.268601417541504, ""4"": 5.370296955108643, ""5"": 7.312745571136475, ""6"": 3.2961018085479736, ""7"": 2.4150712490081787, ""8"": 2.98175311088562, ""9"": -4.153145790100098}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.4129428571428571,32,32,0.4129428571428571
VW_P06_S80,vol_weight,0.06,0.06,1.6,0.8,1.0,0.5,0.1,none,,0.07973252486328734,-0.0025684404204502622,0.9409654898655525,0.0,0.0,0.0,0.5301491411251126,2.959282111033588,0.0008219847924050241,181.7835494875908,5950.424075126648,2.8626294507436554,0.14676616915422885,1.1514516885393469,-0.008154964959382992,0.4108816385269165,0.17828900071890727,0.0,0.0,0.5,0.25,15.0,1.0,0.0,0.26263701915740967,0.0,-2.053748846054077,-1.0588778734207154,1.046621561050415,0.4109058737754822,1.0131860971450806,1.7126723766326906,9,0.41398826241493225,"{""0"": 5.950327396392822, ""1"": -2.610290765762329, ""2"": 8.935052871704102, ""3"": -3.268601417541504, ""4"": 5.370296955108643, ""5"": 7.312745571136475, ""6"": 3.2961018085479736, ""7"": 2.4150712490081787, ""8"": 2.98175311088562, ""9"": -4.153145790100098}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,False,0.4129428571428571,33,33,0.4129428571428571
F_P06_FULL_ENONE,fixed,0.06,0.06,1.6,0.7,1.0,0.5,0.1,none,,0.2379508684441674,0.42598049302395924,0.738103547728029,0.0,0.0,0.0,0.6785628299493176,300.56407956085945,0.0012329060541148569,16830.637454986572,5280.249118804932,0.0,0.9998809240295309,3.993305941045121,0.493098486812067,0.35828065872192383,0.9998245921768111,0.0,0.0,0.5,0.25,15.0,0.42857142857142855,0.4,1.6831159591674805,2.053748846054077,0.09284401662647723,0.5142978966236115,1.0894190073013306,0.5101295709609985,1.091808557510376,1.647947859764099,0,0.0,"{""0"": 706.7313232421875, ""1"": 792.6668090820312, ""2"": 831.12646484375, ""3"": 867.4703979492188, ""4"": 781.1281127929688, ""5"": 873.7907104492188, ""6"": 867.0660400390625, ""7"": 858.721435546875, ""8"": 919.6236572265625, ""9"": 923.740478515625}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.6138309523809524,14,14,0.6138309523809524
F_P06_FULL_EFULL,fixed,0.06,0.06,1.6,0.7,1.0,0.5,0.1,full,"-12,-8,-4,4,8,12,16",0.6625393137449352,0.4281088961186281,0.7924438200399535,0.0,0.0,0.0,0.45079684714516716,215.08917195792296,0.0034328461852069186,15055.021047592163,7143.683433532715,303.3483357496084,0.9635205063507677,19.663735325032764,0.4778138827419033,0.48612192273139954,0.9684728465557041,0.0,0.0,0.5,0.25,15.0,0.6666666666666666,0.2,1.5505931377410889,1.8316638469696045,-0.8786693191528321,0.10444347485899935,1.0785871744155884,0.5035797238349915,1.0830355882644653,1.6548578023910523,0,0.0,"{""0"": 1708.812255859375, ""1"": 1836.2830810546875, ""2"": 1981.783447265625, ""3"": 2000.1190185546875, ""4"": 1850.100341796875, ""5"": 1966.045166015625, ""6"": 2002.533935546875, ""7"": 2029.63037109375, ""8"": 2066.398681640625, ""9"": 2218.028076171875}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.7222261904761905,4,4,0.7222261904761905
F_P06_FULL_ENEG48,fixed,0.06,0.06,1.6,0.7,1.0,0.5,0.1,neg48,"-4,-8",0.3801887059756892,0.41147841890018455,0.7537563507549253,0.0,0.0,0.0,0.46680064051321357,267.9690848156034,0.00196988966826782,16272.072792053223,5794.75998878479,255.4287679011978,0.9950812341630645,4.925866989085986,0.5284812238400323,0.3946074843406677,0.9951409135082604,0.0,0.0,0.5,0.25,15.0,0.5789473684210527,0.26666666666666666,1.6362360715866089,1.9728494882583618,0.05594678428024056,0.4169314458966255,1.0471876859664917,0.4559868097305299,1.0369728803634644,1.6442451477050781,0,0.0,"{""0"": 1043.5245361328125, ""1"": 1188.7001953125, ""2"": 1233.904052734375, ""3"": 1278.771728515625, ""4"": 1263.486572265625, ""5"": 1240.7998046875, ""6"": 1360.6485595703125, ""7"": 1336.3192138671875, ""8"": 1396.4930419921875, ""9"": 1435.3892822265625}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.7143785714285714,5,5,0.7143785714285714
F_P06_FULL_EPOS48,fixed,0.06,0.06,1.6,0.7,1.0,0.5,0.1,pos48,"4,8",0.3801887059756892,0.501110432469457,0.7755709402699407,0.0,0.0,0.0,0.529703978357203,243.60178780979848,0.00196988966826782,15993.300676345825,6460.667848587036,351.66979631464744,0.975704277835743,9.523615953188598,0.5052102990879676,0.4113505780696869,0.9816434510312061,0.0,0.0,0.5,0.25,15.0,0.5789473684210527,0.26666666666666666,1.6257256269454956,1.9749990701675415,-0.47748106867074963,0.21564801186323165,1.1084895133972168,0.5461951851844787,1.1155186891555786,1.6567139387130738,0,0.0,"{""0"": 1084.7801513671875, ""1"": 1199.89501953125, ""2"": 1252.8751220703125, ""3"": 1288.178955078125, ""4"": 1174.8756103515625, ""5"": 1250.959228515625, ""6"": 1238.0633544921875, ""7"": 1235.2508544921875, ""8"": 1332.9715576171875, ""9"": 1391.9683837890625}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.7501833333333334,1,1,0.7501833333333334
F_P06_FULL_ESYM48,fixed,0.06,0.06,1.6,0.7,1.0,0.5,0.1,sym48,"-4,-8,4,8",0.5008075255716431,0.4419573559770363,0.7816296980565328,0.0,0.0,0.0,0.4681034076789593,240.14534918734574,0.002594857645448928,15779.566764831543,6476.327180862427,291.7489670460666,0.9783875530410184,8.209192753080158,0.4905958594353334,0.4315125644207001,0.9820645999026132,0.0,0.0,0.5,0.25,15.0,0.6666666666666666,0.2,1.6042107343673706,1.9227296113967896,-0.49641311168670654,0.25017671138048175,1.071039080619812,0.49213227033615115,1.0685170888900757,1.650456190109253,0,0.0,"{""0"": 1398.156005859375, ""1"": 1503.96044921875, ""2"": 1568.810791015625, ""3"": 1647.82470703125, ""4"": 1578.08642578125, ""5"": 1585.8294677734375, ""6"": 1633.73828125, ""7"": 1648.7567138671875, ""8"": 1729.1968994140625, ""9"": 1814.341064453125}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.7359595238095238,2,2,0.7359595238095238
A_P06_FULL_ENONE,atr,0.06,0.06,1.6,0.7,1.0,0.5,0.1,none,,0.1865242399342646,0.24444942906747882,0.8037483321697644,0.0,0.0,0.0,0.4630702941296868,130.53340948879244,0.0009664468390376403,12679.970264434814,10349.018573760986,220.20806311840062,0.8713352574813915,2.3049749377487583,0.29668570175784287,0.7039337158203125,0.9060687193217314,0.0,0.0,0.5,0.25,15.0,0.5,0.3333333333333333,1.4983083009719849,1.8681737184524536,-2.053748846054077,-0.8910070180892941,1.0329644680023193,0.4306887984275818,1.0245883464813232,1.6376589298248292,9,0.0,"{""0"": 767.7299194335938, ""1"": 910.05078125, ""2"": 915.4414672851562, ""3"": 932.8848266601562, ""4"": 882.6539306640625, ""5"": 834.9435424804688, ""6"": 848.6907958984375, ""7"": 887.9299926757812, ""8"": 875.1550903320312, ""9"": 491.744384765625}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.6363928571428572,11,11,0.6363928571428572
A_P06_FULL_EFULL,atr,0.06,0.06,1.6,0.7,1.0,0.5,0.1,full,"-12,-8,-4,4,8,12,16",0.5858952200153005,0.28548116999104733,0.7971400027045741,0.0,0.0,0.0,0.44950590174760324,106.91977170477024,0.0030357265285766866,10563.929080963135,11144.267320632935,176.97347486943164,0.8268207757036464,1.572095640783618,0.3073383481843279,0.8355228304862976,0.85439446366782,0.0,0.0,0.5,0.25,15.0,0.6666666666666666,0.2,1.3771053552627563,1.5547946691513062,-2.053748846054077,-1.306376528739929,1.0374335050582886,0.46123906075954435,1.0333327054977417,1.6261791467666624,9,0.0,"{""0"": 1757.8720703125, ""1"": 1927.804931640625, ""2"": 1979.845703125, ""3"": 1883.019287109375, ""4"": 1776.083740234375, ""5"": 1773.8599853515625, ""6"": 1929.4327392578125, ""7"": 1912.7470703125, ""8"": 1751.7371826171875, ""9"": 1282.9130859375}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.6118690476190476,15,15,0.6118690476190476
A_P06_FULL_ENEG48,atr,0.06,0.06,1.6,0.7,1.0,0.5,0.1,neg48,"-4,-8",0.317456719462783,0.2717633965999614,0.8137196350216034,0.0,0.0,0.0,0.4541491349236167,122.30219899933662,0.0016448534687190828,11781.015396118164,10721.768140792847,193.48395813714328,0.858800428418422,1.789767929306007,0.2693915488591943,0.7754753232002258,0.8883570504527813,0.0,0.0,0.5,0.25,15.0,0.6666666666666666,0.2,1.4532506465911865,1.6817266941070557,-2.053748846054077,-1.1474944949150085,1.0001007318496704,0.4129155158996582,0.9761117100715637,1.6228493690490722,9,0.0,"{""0"": 1152.5362548828125, ""1"": 1289.8685302734375, ""2"": 1321.261962890625, ""3"": 1326.65673828125, ""4"": 1314.896728515625, ""5"": 1109.126708984375, ""6"": 1241.89013671875, ""7"": 1258.9481201171875, ""8"": 1209.7366943359375, ""9"": 811.7062377929688}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.6241309523809525,12,12,0.6241309523809525
A_P06_FULL_EPOS48,atr,0.06,0.06,1.6,0.7,1.0,0.5,0.1,pos48,"4,8",0.31740005100161506,0.30743941045851103,0.7854005107550059,0.0,0.0,0.0,0.4691854494920532,116.27365863295967,0.0016445598497493007,11500.028371810913,10869.262218475342,205.03887022148294,0.8377075522228173,1.9714152640067715,0.3346341829157369,0.7767576575279236,0.8690645620390737,0.0,0.0,0.5,0.25,15.0,0.5789473684210527,0.26666666666666666,1.4287643432617188,1.681882619857788,-2.053748846054077,-1.0417636930942535,1.0625054836273193,0.48083258569240567,1.0574003458023071,1.6447891354560853,9,0.0,"{""0"": 1167.4110107421875, ""1"": 1219.4088134765625, ""2"": 1331.7147216796875, ""3"": 1203.900146484375, ""4"": 1285.8858642578125, ""5"": 1220.356201171875, ""6"": 1149.736572265625, ""7"": 1297.223876953125, ""8"": 1223.8465576171875, ""9"": 727.373046875}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.6462023809523809,10,10,0.6462023809523809
A_P06_FULL_ESYM48,atr,0.06,0.06,1.6,0.7,1.0,0.5,0.1,sym48,"-4,-8,4,8",0.43062363641515317,0.2915535965158191,0.8004717139300151,0.0,0.0,0.0,0.4512870626572584,115.92412503661163,0.0022312105513738506,11258.34345817566,10892.020463943481,189.56027096773943,0.8420844848006317,1.8185080304957744,0.3102945595736708,0.794550895690918,0.8711022651881338,0.0,0.0,0.5,0.25,15.0,0.875,0.06666666666666667,1.4168304204940796,1.6206049919128418,-2.053748846054077,-1.1293592393398284,1.0278816223144531,0.4452749788761139,1.012760043144226,1.6291534900665283,9,0.0,"{""0"": 1463.9732666015625, ""1"": 1599.8475341796875, ""2"": 1641.7327880859375, ""3"": 1601.681396484375, ""4"": 1619.3897705078125, ""5"": 1445.1356201171875, ""6"": 1541.028076171875, ""7"": 1590.177734375, ""8"": 1494.98486328125, ""9"": 973.0169677734375}",0.0,0.0,0.0,0,"{""long_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""long_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_mr"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}, ""short_tf"": {""n_samples"": 0.0, ""mean_ret_bps"": 0.0, ""weighted_ret_bps"": 0.0, ""sharpe"": 0.0, ""sortino"": 0.0, ""opportunities_per_day"": NaN, ""tp_sl_ratio"": ""1.00:0.50""}}",0.9398783126404908,True,0.6231500000000001,13,13,0.6231500000000001
