end_time,risk_regime,risk_score
2024-09-11 10:15:00,1,0.06766859838628347
2024-09-11 11:00:00,1,0.6266446372236489
2024-09-11 11:30:00,0,0.6762863563482805
2024-09-11 12:15:00,2,0.027564200466751898
2024-09-11 12:30:00,2,0.2525993112689431
2024-09-11 12:45:00,0,0.7034844459890045
2024-09-11 13:00:00,0,0.8388348681551323
2024-09-11 13:15:00,0,0.12453451866560772
2024-09-11 13:30:00,1,0.3029094246807639
2024-09-11 13:45:00,2,0.1791039928618895
2024-09-11 14:00:00,1,0.25234416843045104
2024-09-11 14:30:00,0,0.05207865418341151
2024-09-11 14:45:00,0,0.2340546772673926
2024-09-11 15:30:00,1,0.07013184149495855
2024-09-11 15:45:00,0,0.8622367803081281
2024-09-11 16:00:00,0,0.04908651093073313
2024-09-11 16:15:00,0,0.9333642074287237
2024-09-11 16:45:00,2,0.48213848122793324
2024-09-11 17:00:00,1,0.7875280458363791
2024-09-11 17:30:00,0,0.9504078031184702
2024-09-11 18:15:00,2,0.6059611011753403
2024-09-11 18:30:00,1,0.4994014889837377
2024-09-11 19:00:00,2,0.7953985511923236
2024-09-11 19:30:00,1,0.19231172319703393
2024-09-11 19:45:00,0,0.43068041700701876
2024-09-11 20:30:00,2,0.062391172345746204
2024-09-11 21:00:00,2,0.5128545966504222
2024-09-11 21:45:00,1,0.560427920919712
2024-09-11 22:15:00,1,0.2553093796920338
2024-09-11 23:15:00,1,0.355981494564066
2024-09-12 00:15:00,1,0.9612631659823091
2024-09-12 00:30:00,1,0.719412381160285
2024-09-12 00:45:00,0,0.059517943404973184
2024-09-12 01:15:00,2,0.94103883888841
2024-09-12 01:45:00,1,0.6675968122252016
2024-09-12 02:30:00,2,0.5991191519736742
2024-09-12 02:45:00,1,0.3572354904247219
2024-09-12 03:15:00,0,0.8075842398171297
2024-09-12 04:00:00,0,0.4175055693617137
2024-09-12 04:30:00,1,0.11544460009218716
2024-09-12 04:45:00,2,0.9757891452894696
2024-09-12 05:30:00,0,0.8999773318252718
2024-09-12 06:00:00,1,0.5359124474118646
2024-09-12 06:15:00,2,0.7346151571377201
2024-09-12 07:15:00,2,0.9123728009173823
2024-09-12 07:30:00,1,0.6004813194091583
2024-09-12 08:15:00,2,0.06148340543295938
2024-09-12 08:45:00,0,0.4795576911117979
2024-09-12 09:30:00,1,0.7695748827769475
2024-09-12 10:00:00,0,0.9858209713323829
2024-09-12 10:30:00,1,0.04238196398211869
2024-09-12 11:15:00,1,0.9547246376592022
2024-09-12 12:30:00,2,0.7878622462520635
2024-09-12 13:00:00,2,0.43973855268880846
2024-09-12 13:30:00,0,0.05042505408267617
2024-09-12 13:45:00,1,0.6914191737550225
2024-09-12 14:00:00,0,0.6493703608011675
2024-09-12 14:30:00,0,0.6664348396726153
2024-09-12 14:45:00,2,0.061747612721382183
2024-09-12 15:00:00,2,0.1357726134288445
2024-09-12 15:15:00,0,0.9174306931393628
2024-09-12 16:00:00,0,0.06383308954989875
2024-09-12 16:45:00,2,0.6314784648492421
2024-09-12 17:30:00,2,0.011778548347048612
2024-09-12 18:15:00,2,0.3589744765919136
2024-09-12 18:45:00,1,0.564971171778547
2024-09-12 19:00:00,1,0.6638853367762753
2024-09-12 19:15:00,2,0.637150499814743
2024-09-12 19:45:00,2,0.8954235368018856
2024-09-12 20:00:00,2,0.5163008093727037
2024-09-12 21:00:00,2,0.26305892770322314
2024-09-12 21:45:00,0,0.41689431324768345
2024-09-12 22:15:00,1,0.8729336195150915
2024-09-12 22:30:00,0,0.9016110762759172
2024-09-12 23:00:00,2,0.8542214593450319
2024-09-12 23:30:00,2,0.433501903945804
2024-09-13 00:15:00,0,0.26428033629102266
2024-09-13 00:45:00,1,0.5364759178008347
2024-09-13 01:00:00,0,0.18458849533579225
2024-09-13 01:30:00,2,0.4863788711614555
2024-09-13 02:00:00,2,0.9675955679449191
2024-09-13 03:00:00,2,0.12115427472810258
2024-09-13 04:00:00,2,0.5854390594114506
2024-09-13 04:30:00,2,0.937889615018372
2024-09-13 05:00:00,1,0.3879286353283501
2024-09-13 05:30:00,1,0.2894274253778728
2024-09-13 06:00:00,2,0.4413217238793212
2024-09-13 06:45:00,2,0.931232330883396
2024-09-13 07:15:00,0,0.14698892328176016
2024-09-13 07:45:00,0,0.5196170965880612
2024-09-13 08:30:00,2,0.8156751131765412
2024-09-13 09:00:00,0,0.6705940691536264
2024-09-13 09:15:00,1,0.8899330695000668
2024-09-13 10:00:00,2,0.964140640954205
2024-09-13 10:30:00,0,0.29455275712497786
2024-09-13 10:45:00,1,0.2161797772314108
2024-09-13 11:15:00,2,0.9469867954892957
2024-09-13 11:45:00,1,0.25715299521100876
2024-09-13 12:15:00,0,0.90916500789887
2024-09-13 12:45:00,1,0.484252737143258
2024-09-13 13:15:00,2,0.20110273267067957
2024-09-13 13:30:00,0,0.6375791560001592
2024-09-13 14:00:00,2,0.22224430562634612
2024-09-13 14:15:00,1,0.2807457446517283
2024-09-13 14:30:00,2,0.49037317474572895
2024-09-13 15:00:00,0,0.4450804172132148
2024-09-13 15:15:00,2,0.6683388578020985
2024-09-13 15:45:00,2,0.8005055323478101
2024-09-13 16:15:00,1,0.9174613791620586
2024-09-13 16:30:00,0,0.711764613014521
2024-09-13 17:00:00,0,0.9102919135505895
2024-09-13 17:30:00,2,0.773512653537449
2024-09-13 17:45:00,1,0.6599818949872057
2024-09-13 18:30:00,1,0.07438034517185521
2024-09-13 19:15:00,2,0.47398625809109673
2024-09-13 19:45:00,0,0.5548602249425799
2024-09-13 20:00:00,0,0.6657496866764173
2024-09-13 20:30:00,1,0.5211926538525052
2024-09-13 21:00:00,1,0.6512845489299531
2024-09-13 21:30:00,0,0.25319461346152317
2024-09-13 22:00:00,0,0.9381911596417077
2024-09-13 22:30:00,0,0.8099230304476492
2024-09-13 23:00:00,0,0.7046722001148701
2024-09-14 00:00:00,2,0.06035133971960949
2024-09-14 00:45:00,2,0.8952699356499538
2024-09-14 01:15:00,0,0.5689398414185268
2024-09-14 01:45:00,1,0.6905494140584817
2024-09-14 02:00:00,2,0.6545032817772863
2024-09-14 03:00:00,0,0.4153435801708284
2024-09-14 04:15:00,1,0.8371587714155645
2024-09-14 05:15:00,0,0.12453601093930888
2024-09-14 05:45:00,1,0.9166529567039242
2024-09-14 06:00:00,2,0.47360122777742375
2024-09-14 07:30:00,0,0.32492222125402415
2024-09-14 08:30:00,2,0.19068543535559324
2024-09-14 09:30:00,2,0.3256912733178444
2024-09-14 10:00:00,0,0.5700591196695346
2024-09-14 11:00:00,1,0.9708224637043619
2024-09-14 11:45:00,2,0.7669153521930195
2024-09-14 12:15:00,0,0.49673715631041526
2024-09-14 13:00:00,0,0.437996511663035
2024-09-14 14:00:00,2,0.24197268206426847
2024-09-14 14:15:00,0,0.5265651371411754
2024-09-14 15:30:00,1,0.10551370198405441
2024-09-14 16:15:00,2,0.3309756970093717
2024-09-14 17:00:00,0,0.22382498742565782
2024-09-14 18:00:00,0,0.35190731718153734
2024-09-14 18:30:00,0,0.39683100077135125
2024-09-14 19:00:00,2,0.08996710245747142
2024-09-14 19:30:00,2,0.2552898401289315
2024-09-14 20:15:00,1,0.5867095622496905
2024-09-14 21:00:00,1,0.8486618817106667
2024-09-14 21:45:00,2,0.6985979205441067
2024-09-14 22:30:00,2,0.5417182335170302
2024-09-14 23:30:00,0,0.5579435348005259
2024-09-15 00:15:00,2,0.19721701104681588
2024-09-15 01:00:00,0,0.4012803708045156
2024-09-15 02:00:00,0,0.3777659829753518
2024-09-15 02:45:00,1,0.31880079747548606
2024-09-15 03:45:00,0,0.38621871018840936
2024-09-15 04:15:00,0,0.6312944802798192
2024-09-15 05:15:00,0,0.6539051347808174
2024-09-15 06:45:00,0,0.5495785549392763
2024-09-15 07:30:00,1,0.7787759064750657
2024-09-15 08:15:00,1,0.9504729001640707
2024-09-15 09:00:00,2,0.18539338888298806
2024-09-15 10:00:00,1,0.5102662223456362
2024-09-15 10:30:00,2,0.47803278004907646
2024-09-15 11:00:00,0,0.013683344132874642
2024-09-15 12:15:00,2,0.922538038621466
2024-09-15 13:00:00,1,0.5682921212970562
2024-09-15 13:45:00,0,0.27960852312206363
2024-09-15 14:00:00,1,0.3868998075844692
2024-09-15 14:45:00,0,0.830633186790662
2024-09-15 15:30:00,2,0.482636326325137
2024-09-15 16:00:00,0,0.04217838413636665
2024-09-15 16:15:00,1,0.1602965888676875
2024-09-15 16:45:00,1,0.4766810013024583
2024-09-15 17:00:00,1,0.1357764957433396
2024-09-15 17:45:00,0,0.2865896008739601
2024-09-15 18:30:00,2,0.011579010083376251
2024-09-15 18:45:00,1,0.572877107740499
2024-09-15 19:15:00,1,0.10658017236475337
2024-09-15 20:00:00,2,0.6080145473128447
2024-09-15 20:15:00,1,0.16251549333163806
2024-09-15 20:45:00,1,0.9861810690850488
2024-09-15 21:00:00,2,0.673381465887681
2024-09-15 21:30:00,0,0.377916932965914
2024-09-15 21:45:00,2,0.22445091378225068
2024-09-15 22:00:00,0,0.003661015129278633
2024-09-15 23:00:00,0,0.5704934752487757
2024-09-15 23:15:00,1,0.01972805762071861
2024-09-15 23:30:00,1,0.640648667620446
2024-09-16 00:00:00,2,0.2436178767243048
2024-09-16 00:30:00,1,0.597207088568843
2024-09-16 00:45:00,1,0.5977498348300301
2024-09-16 01:00:00,0,0.9007357911718309
2024-09-16 01:15:00,0,0.22302523423802734
2024-09-16 01:30:00,0,0.21498634974371023
2024-09-16 02:00:00,1,0.9711157514396711
2024-09-16 02:15:00,2,0.6428468842716375
2024-09-16 02:30:00,0,0.3823802604589296
2024-09-16 02:45:00,2,0.5584704011252591
2024-09-16 03:00:00,1,0.8998511439518608
2024-09-16 03:45:00,0,0.8420229524994461
2024-09-16 04:45:00,1,0.6471885884022281
2024-09-16 05:00:00,0,0.9766647197898283
2024-09-16 05:30:00,0,0.7644255755155495
2024-09-16 05:45:00,2,0.8624293721833343
2024-09-16 06:00:00,1,0.432650791483002
2024-09-16 06:30:00,2,0.7734846694898614
2024-09-16 07:15:00,2,0.23990534141742204
2024-09-16 07:45:00,1,0.701538219279771
2024-09-16 08:15:00,1,0.7326323015735775
2024-09-16 08:30:00,2,0.3393502092581894
2024-09-16 09:15:00,1,0.893327273485146
2024-09-16 09:30:00,2,0.2153179143326538
2024-09-16 09:45:00,0,0.598493924552138
2024-09-16 10:15:00,2,0.5231957158503489
2024-09-16 11:00:00,0,0.9873618867569639
2024-09-16 11:45:00,0,0.13213109488116903
2024-09-16 12:15:00,0,0.813520774187715
2024-09-16 13:00:00,0,0.6694986437831644
2024-09-16 13:30:00,1,0.08109818815017344
2024-09-16 13:45:00,2,0.3098576594364627
2024-09-16 14:00:00,1,0.7665519133129756
2024-09-16 14:15:00,1,0.49780233675483465
2024-09-16 14:30:00,1,0.9034328090058902
2024-09-16 15:00:00,2,0.23397901717348102
2024-09-16 15:15:00,1,0.6203298707238688
2024-09-16 15:45:00,0,0.8087885934615924
2024-09-16 16:15:00,0,0.8406933277582344
2024-09-16 16:30:00,2,0.35134674053320436
2024-09-16 17:00:00,0,0.19720538359062423
2024-09-16 17:30:00,2,0.6638890816178843
2024-09-16 17:45:00,2,0.12216949515577036
2024-09-16 18:00:00,1,0.7634396476035283
2024-09-16 18:30:00,2,0.9706876656520208
2024-09-16 19:00:00,1,0.7552957946430784
2024-09-16 19:30:00,1,0.23271775731932043
2024-09-16 19:45:00,2,0.8326974087308905
2024-09-16 20:00:00,2,0.06971684636307518
2024-09-16 20:15:00,2,0.9622711823546866
2024-09-16 21:00:00,2,0.5465169495016802
2024-09-16 21:45:00,0,0.366946931018579
2024-09-16 22:00:00,1,0.17623279191010366
2024-09-16 23:00:00,1,0.9951194765385555
2024-09-16 23:15:00,0,0.6058048368228824
2024-09-17 00:00:00,2,5.8532509416120426e-05
2024-09-17 00:30:00,0,0.7024559951315955
2024-09-17 00:45:00,1,0.009550918373177453
2024-09-17 01:00:00,0,0.9514325674512276
2024-09-17 01:15:00,0,0.5170588045503162
2024-09-17 01:30:00,2,0.7205887578537093
2024-09-17 02:15:00,2,0.8077662395219338
2024-09-17 02:45:00,2,0.77858301782065
2024-09-17 03:45:00,0,0.18061058060439728
2024-09-17 04:30:00,0,0.8892938168847433
2024-09-17 05:15:00,2,0.19522831443260658
2024-09-17 05:45:00,1,0.6496839409768453
2024-09-17 06:00:00,2,0.8608946273089202
2024-09-17 06:30:00,0,0.5139374221702926
2024-09-17 06:45:00,0,0.9421694417136451
2024-09-17 07:30:00,1,0.3346419016641544
2024-09-17 08:15:00,2,0.20041546908123753
2024-09-17 08:30:00,1,0.582881979910113
2024-09-17 09:00:00,2,0.8295135555825841
2024-09-17 09:45:00,0,0.768900370556135
2024-09-17 10:30:00,0,0.6794256978169633
2024-09-17 11:00:00,0,0.9093640104396608
2024-09-17 11:45:00,2,0.13594313642972033
2024-09-17 12:15:00,2,0.7602556192391521
2024-09-17 13:15:00,1,0.4199386736014268
2024-09-17 13:30:00,2,0.10225496948697932
2024-09-17 13:45:00,1,0.35210319057206696
2024-09-17 14:00:00,0,0.32461594127090165
2024-09-17 14:15:00,1,0.05206428618705705
2024-09-17 14:30:00,1,0.3326434363325884
2024-09-17 15:00:00,1,0.34659394595918014
2024-09-17 15:15:00,2,0.6272728267289761
2024-09-17 15:30:00,0,0.8282609511777649
2024-09-17 15:45:00,2,0.8476147886523638
2024-09-17 16:15:00,1,0.6953374104322536
2024-09-17 17:15:00,0,0.24768640535300313
2024-09-17 17:30:00,0,0.6435771154588218
2024-09-17 18:00:00,2,0.6108408775020251
2024-09-17 18:30:00,2,0.2550028933034342
2024-09-17 18:45:00,0,0.5037402262818172
2024-09-17 19:30:00,2,0.14312169264454455
2024-09-17 20:15:00,0,0.6474690305026652
2024-09-17 20:30:00,2,0.6599626225424158
2024-09-17 21:15:00,0,0.4864301785358376
2024-09-17 22:00:00,1,0.3041861053278193
2024-09-17 22:15:00,1,0.2631344743030123
2024-09-17 22:45:00,0,0.9556349210346003
2024-09-17 23:00:00,2,0.38697437033158955
2024-09-17 23:45:00,1,0.6655048868146857
2024-09-18 00:00:00,2,0.3696416420531884
2024-09-18 00:15:00,2,0.8103802543120439
2024-09-18 00:30:00,1,0.25836681965637465
2024-09-18 00:45:00,2,0.01159349612829863
2024-09-18 01:00:00,0,0.48678529840914164
2024-09-18 01:15:00,2,0.8875992751458575
2024-09-18 02:00:00,2,0.769797366172997
2024-09-18 02:30:00,2,0.09175958820864527
2024-09-18 03:00:00,0,0.23072344832486413
2024-09-18 03:45:00,1,0.2854369857148302
2024-09-18 04:30:00,0,0.2373916275827056
2024-09-18 05:00:00,1,0.014750475217422454
2024-09-18 05:30:00,1,0.25311326447355087
2024-09-18 06:00:00,1,0.5793138351752142
2024-09-18 06:30:00,0,0.5199289769990268
2024-09-18 06:45:00,2,0.8702541000034256
2024-09-18 07:45:00,0,0.15298940145355255
2024-09-18 08:00:00,0,0.5872899635198779
2024-09-18 08:30:00,1,0.36803663251058827
2024-09-18 09:00:00,2,0.8429313974878635
2024-09-18 09:45:00,2,0.8899431033320342
2024-09-18 10:00:00,1,0.3568638845183456
2024-09-18 10:15:00,2,0.7115336288020028
2024-09-18 10:30:00,1,0.5601938631927152
2024-09-18 11:00:00,1,0.26722732482469524
2024-09-18 11:45:00,1,0.3530464585161237
2024-09-18 12:15:00,2,0.943134443199703
2024-09-18 12:45:00,2,0.7075693512471094
2024-09-18 13:30:00,2,0.9833860629752706
2024-09-18 13:45:00,1,0.5624734600367933
2024-09-18 14:15:00,1,0.7932158936338861
2024-09-18 15:00:00,2,0.5714356965152986
2024-09-18 15:30:00,0,0.00844605308698887
2024-09-18 16:00:00,0,0.5752324397929708
2024-09-18 16:30:00,0,0.9163156767058512
2024-09-18 17:00:00,1,0.32154821727064165
2024-09-18 17:15:00,1,0.7704972732153327
2024-09-18 17:30:00,2,0.9586317555619043
2024-09-18 18:00:00,0,0.7077375330386091
2024-09-18 18:15:00,1,0.6804359506329578
2024-09-18 19:15:00,2,0.5134931157840431
2024-09-18 19:30:00,0,0.6669204336493554
2024-09-18 20:00:00,1,0.3120781310078642
2024-09-18 20:15:00,2,0.9870650199523674
2024-09-18 20:30:00,2,0.4631106791250055
2024-09-18 21:00:00,0,0.3316007296421378
2024-09-18 21:45:00,2,0.39389755846316854
2024-09-18 22:00:00,0,0.7165086574328893
2024-09-18 22:15:00,2,0.11936974136773393
2024-09-18 22:30:00,2,0.08890234632229732
2024-09-18 23:00:00,0,0.2112676052912139
2024-09-18 23:15:00,0,0.09177356799951863
2024-09-18 23:45:00,2,0.18399408905114123
2024-09-19 00:00:00,0,0.9543037483861869
2024-09-19 00:30:00,1,0.9128588507051156
2024-09-19 01:00:00,2,0.20087392835950058
2024-09-19 01:30:00,1,0.33784241074685195
2024-09-19 02:15:00,1,0.9132141691441111
2024-09-19 02:45:00,0,0.24251407840293981
2024-09-19 03:15:00,1,0.2885887766777737
2024-09-19 03:45:00,1,0.8360411229533763
2024-09-19 04:30:00,1,0.2637115969470679
2024-09-19 04:45:00,2,0.8965527607194658
2024-09-19 05:30:00,2,0.3369118860149981
2024-09-19 06:00:00,1,0.8868647901222462
2024-09-19 06:15:00,2,0.5177550703335351
2024-09-19 06:45:00,2,0.20166874433060256
2024-09-19 07:15:00,2,0.7384935139070294
2024-09-19 07:30:00,0,0.45082002866637816
2024-09-19 08:15:00,1,0.8902395510779039
2024-09-19 09:00:00,2,0.654548820341328
2024-09-19 09:45:00,2,0.22980105712147136
2024-09-19 10:15:00,2,0.15193325039652206
2024-09-19 10:30:00,1,0.6419169839292891
2024-09-19 11:15:00,1,0.7214831441941588
2024-09-19 11:45:00,1,0.32479645203481466
2024-09-19 12:00:00,0,0.042333447436958216
2024-09-19 12:30:00,0,0.6499486761334632
2024-09-19 13:00:00,0,0.9924842841953864
2024-09-19 13:15:00,0,0.15316208559110112
2024-09-19 13:30:00,2,0.35512991697160157
2024-09-19 14:15:00,1,0.4787235300503133
2024-09-19 14:45:00,0,0.833560918430908
2024-09-19 15:15:00,2,0.3158756850252805
2024-09-19 15:45:00,0,0.3883719824522347
2024-09-19 16:15:00,0,0.1620802950031528
2024-09-19 16:30:00,1,0.7203795393299247
2024-09-19 17:00:00,0,0.8373242484643691
2024-09-19 17:30:00,1,0.18735973139149042
2024-09-19 17:45:00,0,0.6051760367219657
2024-09-19 18:15:00,1,0.5134921635307558
