symbol,status,error,dist_vwap_norm_nan_before,dist_vwap_norm_nan_after,tail_asymmetry_q90_q10_atr_norm_nan_before,tail_asymmetry_q90_q10_atr_norm_nan_after,vwap_zone_1d_atr_nan_before,vwap_zone_1d_atr_nan_after,dist_vwap_12_atr_nan_before,dist_vwap_12_atr_nan_after,dist_vwap_24_atr_nan_before,dist_vwap_24_atr_nan_after,dist_vwap_96_atr_nan_before,dist_vwap_96_atr_nan_after,trapped_longs_12_nan_before,trapped_longs_12_nan_after,trapped_longs_24_nan_before,trapped_longs_24_nan_after,trapped_longs_96_nan_before,trapped_longs_96_nan_after,dist_stack_nan_before,dist_stack_nan_after,oi_chg_2h_nan_before,oi_chg_2h_nan_after,oi_chg_4h_nan_before,oi_chg_4h_nan_after,oi_chg_8h_nan_before,oi_chg_8h_nan_after,oi_chg_z_2h_nan_before,oi_chg_z_2h_nan_after,oi_chg_z_4h_nan_before,oi_chg_z_4h_nan_after,oi_chg_z_8h_nan_before,oi_chg_z_8h_nan_after,oi_vel_2h_nan_before,oi_vel_2h_nan_after,oi_vel_4h_nan_before,oi_vel_4h_nan_after,oi_vel_8h_nan_before,oi_vel_8h_nan_after,oi_chg_w_nan_before,oi_chg_w_nan_after
LRC_USD:USD,updated,,0.058445820610142404,0.058445820610142404,0.05416512085842299,0.05416512085842299,0.05476441882366371,0.05476441882366371,0.058445820610142404,0.058445820610142404,0.058445820610142404,0.058445820610142404,0.058445820610142404,0.058445820610142404,0.058445820610142404,0.058445820610142404,0.058445820610142404,0.058445820610142404,0.058445820610142404,0.058445820610142404,0.09988299420678634,0.09988299420678634,0.19916669044833196,0.19916669044833196,0.19922376644502154,0.19922376644502154,0.19933791843840074,0.19933791843840074,0.19916669044833196,0.19916669044833196,0.19922376644502154,0.19922376644502154,0.19933791843840074,0.19933791843840074,0.19916669044833196,0.19916669044833196,0.19922376644502154,0.19922376644502154,0.19933791843840074,0.19933791843840074,1.0,0.19945207043177993
LSK_USD:USD,updated,,0.45769241745383976,0.45769241745383976,0.4233041294483605,0.4233041294483605,0.43280728289717757,0.43280728289717757,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.4993008190405525,0.4993008190405525,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,0.43888587654461914,1.0,0.4389429525413088
LTC_USD:USD,updated,,0.0,0.0,0.00014268999172398049,0.00014268999172398049,2.8537998344796096e-05,2.8537998344796096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04160840158671271,0.04160840158671271,0.19910961445164235,0.19910961445164235,0.19916669044833196,0.19916669044833196,0.19928084244171113,0.19928084244171113,0.19910961445164235,0.19910961445164235,0.19916669044833196,0.19916669044833196,0.19928084244171113,0.19928084244171113,0.19910961445164235,0.19910961445164235,0.19916669044833196,0.19916669044833196,0.19928084244171113,0.19928084244171113,1.0,0.19939499443509032
MANA_USD:USD,updated,,0.0241146086013527,0.0241146086013527,0.024057532604663107,0.024057532604663107,0.023943380611283923,0.023943380611283923,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.06572301018806541,0.06572301018806541,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,1.0,0.1994235324334351
MELANIA_USD:USD,updated,,0.6693587511771925,0.6693587511771925,0.6663907993493337,0.6663907993493337,0.6671898633029879,0.6671898633029879,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.7109671527639051,0.7109671527639051,0.668302845238435,0.668302845238435,0.6683599212351246,0.6683599212351246,0.6684740732285037,0.6684740732285037,0.668302845238435,0.668302845238435,0.6683599212351246,0.6683599212351246,0.6684740732285037,0.6684740732285037,0.668302845238435,0.668302845238435,0.6683599212351246,0.6683599212351246,0.6684740732285037,0.6684740732285037,1.0,0.6685311492251933
METIS_USD:USD,updated,,0.7139065665934191,0.7139065665934191,0.6207870779943495,0.6207870779943495,0.6726691589851888,0.6726691589851888,0.7139065665934191,0.7139065665934191,0.7139065665934191,0.7139065665934191,0.7139065665934191,0.7139065665934191,0.7139065665934191,0.7139065665934191,0.7139065665934191,0.7139065665934191,0.7139065665934191,0.7139065665934191,0.754516138238064,0.754516138238064,0.622670585885106,0.622670585885106,0.6227276618817956,0.6227276618817956,0.6228418138751748,0.6228418138751748,0.622670585885106,0.622670585885106,0.6227276618817956,0.6227276618817956,0.6228418138751748,0.6228418138751748,0.622670585885106,0.622670585885106,0.6227276618817956,0.6227276618817956,0.6228418138751748,0.6228418138751748,1.0,0.6228988898718644
MEW_USD:USD,updated,,0.5184212779315659,0.5184212779315659,0.5185354299249451,0.5185354299249451,0.5184498159299107,0.5184498159299107,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5600011415199337,0.5600011415199337,0.5205616278074255,0.5205616278074255,0.5206187038041152,0.5206187038041152,0.5207328557974944,0.5207328557974944,0.5205616278074255,0.5205616278074255,0.5206187038041152,0.5206187038041152,0.5207328557974944,0.5207328557974944,0.5205616278074255,0.5205616278074255,0.5206187038041152,0.5206187038041152,0.5207328557974944,0.5207328557974944,1.0,0.520789931794184
ME_USD:USD,updated,,0.747238948660141,0.747238948660141,0.6629947775463029,0.6629947775463029,0.7082845809194943,0.7082845809194943,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.7861933164007876,0.7861933164007876,0.6648782854370594,0.6648782854370594,0.664935361433749,0.664935361433749,0.6650495134271283,0.6650495134271283,0.6648782854370594,0.6648782854370594,0.664935361433749,0.664935361433749,0.6650495134271283,0.6650495134271283,0.6648782854370594,0.6648782854370594,0.664935361433749,0.664935361433749,0.6650495134271283,0.6650495134271283,1.0,0.6651065894238178
MINA_USD:USD,updated,,0.09854170828458092,0.09854170828458092,0.09317656459575925,0.09317656459575925,0.09346194457920722,0.09346194457920722,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.1381524499871579,0.1381524499871579,0.19925230444336633,0.19925230444336633,0.19930938044005594,0.19930938044005594,0.1994235324334351,0.1994235324334351,0.19925230444336633,0.19925230444336633,0.19930938044005594,0.19930938044005594,0.1994235324334351,0.1994235324334351,0.19925230444336633,0.19925230444336633,0.19930938044005594,0.19930938044005594,0.1994235324334351,0.1994235324334351,1.0,0.1995376844268143
MIRA_USD:USD,updated,,0.9261151222853229,0.9261151222853229,0.8448959789960332,0.8448959789960332,0.9001740817899032,0.9001740817899032,0.9261151222853229,0.9261151222853229,0.9261151222853229,0.9261151222853229,0.9261151222853229,0.9261151222853229,0.9261151222853229,0.9261151222853229,0.9261151222853229,0.9261151222853229,0.9261151222853229,0.9261151222853229,0.9376159356182757,0.9376159356182757,0.8467224108901001,0.8467224108901001,0.8467794868867897,0.8467794868867897,0.846893638880169,0.846893638880169,0.8467224108901001,0.8467224108901001,0.8467794868867897,0.8467794868867897,0.846893638880169,0.846893638880169,0.8467224108901001,0.8467224108901001,0.8467794868867897,0.8467794868867897,0.846893638880169,0.846893638880169,1.0,0.846893638880169
MNT_USD:USD,updated,,0.6544904540395536,0.6544904540395536,0.5369424388573385,0.5369424388573385,0.6443880026254959,0.6443880026254959,0.6544904540395536,0.6544904540395536,0.6544904540395536,0.6544904540395536,0.6544904540395536,0.6544904540395536,0.6544904540395536,0.6544904540395536,0.6544904540395536,0.6544904540395536,0.6544904540395536,0.6544904540395536,0.6952141776775776,0.6952141776775776,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,0.6239547958106219,1.0,0.6240118718073114
MOG_USD:USD,updated,,0.5823463942239091,0.5823463942239091,0.5589166975828316,0.5589166975828316,0.5711309608744043,0.5711309608744043,0.5823463942239091,0.5823463942239091,0.5823463942239091,0.5823463942239091,0.5823463942239091,0.5823463942239091,0.5823463942239091,0.5823463942239091,0.5823463942239091,0.5823463942239091,0.5823463942239091,0.5823463942239091,0.6239547958106219,0.6239547958106219,0.5608002054735881,0.5608002054735881,0.5608572814702777,0.5608572814702777,0.5609714334636569,0.5609714334636569,0.5608002054735881,0.5608002054735881,0.5608572814702777,0.5608572814702777,0.5609714334636569,0.5609714334636569,0.5608002054735881,0.5608002054735881,0.5608572814702777,0.5608572814702777,0.5609714334636569,0.5609714334636569,1.0,0.5610285094603464
MON_USD:USD,updated,,0.9248879883564967,0.9248879883564967,0.8966639079934934,0.8966639079934934,0.92163465654519,0.92163465654519,0.9248879883564967,0.9248879883564967,0.9248879883564967,0.9248879883564967,0.9248879883564967,0.9248879883564967,0.9248879883564967,0.9248879883564967,0.9248879883564967,0.9248879883564967,0.9248879883564967,0.9248879883564967,0.9381296195884821,0.9381296195884821,0.8986901058759739,0.8986901058759739,0.8987471818726634,0.8987471818726634,0.8988613338660426,0.8988613338660426,0.8986901058759739,0.8986901058759739,0.8987471818726634,0.8987471818726634,0.8988613338660426,0.8988613338660426,0.8986901058759739,0.8986901058759739,0.8987471818726634,0.8987471818726634,0.8988613338660426,0.8988613338660426,1.0,0.8988613338660426
MOODENG_USD:USD,updated,,0.6109700065637396,0.6109700065637396,0.6110841585571188,0.6110841585571188,0.6109985445620845,0.6109985445620845,0.6109700065637396,0.6109700065637396,0.6109700065637396,0.6109700065637396,0.6109700065637396,0.6109700065637396,0.6109700065637396,0.6109700065637396,0.6109700065637396,0.6109700065637396,0.6109700065637396,0.6109700065637396,0.6525498701521075,0.6525498701521075,0.6129391284495306,0.6129391284495306,0.6129962044462202,0.6129962044462202,0.6131103564395993,0.6131103564395993,0.6129391284495306,0.6129391284495306,0.6129962044462202,0.6129962044462202,0.6131103564395993,0.6131103564395993,0.6129391284495306,0.6129391284495306,0.6129962044462202,0.6129962044462202,0.6131103564395993,0.6131103564395993,1.0,0.6131103564395993
MORPHO_USD:USD,updated,,0.6428469507148769,0.6428469507148769,0.628834793527582,0.628834793527582,0.6346850831882652,0.6346850831882652,0.6428469507148769,0.6428469507148769,0.6428469507148769,0.6428469507148769,0.6428469507148769,0.6428469507148769,0.6428469507148769,0.6428469507148769,0.6428469507148769,0.6428469507148769,0.6428469507148769,0.6428469507148769,0.6844553523015896,0.6844553523015896,0.630918067406752,0.630918067406752,0.6309751434034416,0.6309751434034416,0.6310892953968209,0.6310892953968209,0.630918067406752,0.630918067406752,0.6309751434034416,0.6309751434034416,0.6310892953968209,0.6310892953968209,0.630918067406752,0.630918067406752,0.6309751434034416,0.6309751434034416,0.6310892953968209,0.6310892953968209,1.0,0.6311463713935105
MOVR_USD:USD,updated,,0.5098598784281271,0.5098598784281271,0.49536257526897065,0.49536257526897065,0.49756000114151994,0.49756000114151994,0.5098598784281271,0.5098598784281271,0.5098598784281271,0.5098598784281271,0.5098598784281271,0.5098598784281271,0.5098598784281271,0.5098598784281271,0.5098598784281271,0.5098598784281271,0.5098598784281271,0.5098598784281271,0.5495847721240832,0.5495847721240832,0.4971890071630376,0.4971890071630376,0.4972460831597272,0.4972460831597272,0.49736023515310634,0.49736023515310634,0.4971890071630376,0.4971890071630376,0.4972460831597272,0.4972460831597272,0.49736023515310634,0.49736023515310634,0.4971890071630376,0.4971890071630376,0.4972460831597272,0.4972460831597272,0.49736023515310634,0.49736023515310634,1.0,0.49736023515310634
MUBARAK_USD:USD,updated,,0.7729516851688023,0.7729516851688023,0.7503495904797237,0.7503495904797237,0.7558574241602694,0.7558574241602694,0.7729516851688023,0.7729516851688023,0.7729516851688023,0.7729516851688023,0.7729516851688023,0.7729516851688023,0.7729516851688023,0.7729516851688023,0.7729516851688023,0.7729516851688023,0.7729516851688023,0.7729516851688023,0.8138180987985503,0.8138180987985503,0.7522330983704802,0.7522330983704802,0.7522901743671699,0.7522901743671699,0.7524043263605491,0.7524043263605491,0.7522330983704802,0.7522330983704802,0.7522901743671699,0.7522901743671699,0.7524043263605491,0.7524043263605491,0.7522330983704802,0.7522330983704802,0.7522901743671699,0.7522901743671699,0.7524043263605491,0.7524043263605491,1.0,0.7524614023572387
NEAR_USD:USD,updated,,0.014668531149225193,0.014668531149225193,0.014411689164122029,0.014411689164122029,0.014297537170742844,0.014297537170742844,0.014668531149225193,0.014668531149225193,0.014668531149225193,0.014668531149225193,0.014668531149225193,0.014668531149225193,0.014668531149225193,0.014668531149225193,0.014668531149225193,0.014668531149225193,0.014668531149225193,0.014668531149225193,0.0562769327359379,0.0562769327359379,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,1.0,0.1994235324334351
NEIRO_USD:USD,updated,,0.6002397191860963,0.6002397191860963,0.5959019434376873,0.5959019434376873,0.5964156274078936,0.5964156274078936,0.6002397191860963,0.6002397191860963,0.6002397191860963,0.6002397191860963,0.6002397191860963,0.6002397191860963,0.6002397191860963,0.6002397191860963,0.6002397191860963,0.6002397191860963,0.6002397191860963,0.6002397191860963,0.641848120772809,0.641848120772809,0.5977854513284439,0.5977854513284439,0.5978425273251334,0.5978425273251334,0.5979566793185126,0.5979566793185126,0.5977854513284439,0.5977854513284439,0.5978425273251334,0.5978425273251334,0.5979566793185126,0.5979566793185126,0.5977854513284439,0.5977854513284439,0.5978425273251334,0.5978425273251334,0.5979566793185126,0.5979566793185126,1.0,0.5980137553152022
NEO_USD:USD,updated,,0.48945520961159783,0.48945520961159783,0.4809508861048486,0.4809508861048486,0.4816357980651237,0.4816357980651237,0.48945520961159783,0.48945520961159783,0.48945520961159783,0.48945520961159783,0.48945520961159783,0.48945520961159783,0.48945520961159783,0.48945520961159783,0.48945520961159783,0.48945520961159783,0.48945520961159783,0.48945520961159783,0.5304643132330699,0.5304643132330699,0.4828343939956051,0.4828343939956051,0.48289146999229476,0.48289146999229476,0.4830056219856739,0.4830056219856739,0.4828343939956051,0.4828343939956051,0.48289146999229476,0.48289146999229476,0.4830056219856739,0.4830056219856739,0.4828343939956051,0.4828343939956051,0.48289146999229476,0.48289146999229476,0.4830056219856739,0.4830056219856739,1.0,0.4830626979823635
NIGHT_USD:USD,updated,,0.8895864844039839,0.8895864844039839,0.8897006363973631,0.8897006363973631,0.8896150224023287,0.8896150224023287,0.8895864844039839,0.8895864844039839,0.8895864844039839,0.8895864844039839,0.8895864844039839,0.8895864844039839,0.8895864844039839,0.8895864844039839,0.8895864844039839,0.8895864844039839,0.8895864844039839,0.8895864844039839,0.9311663479923518,0.9311663479923518,0.89152706829143,0.89152706829143,0.8915841442881196,0.8915841442881196,0.8916982962814988,0.8916982962814988,0.89152706829143,0.89152706829143,0.8915841442881196,0.8915841442881196,0.8916982962814988,0.8916982962814988,0.89152706829143,0.89152706829143,0.8915841442881196,0.8915841442881196,0.8916982962814988,0.8916982962814988,1.0,0.8916982962814988
NMR_USD:USD,updated,,0.536457292885477,0.536457292885477,0.5295796352843811,0.5295796352843811,0.5303786992380355,0.5303786992380355,0.536457292885477,0.536457292885477,0.536457292885477,0.536457292885477,0.536457292885477,0.536457292885477,0.536457292885477,0.536457292885477,0.536457292885477,0.536457292885477,0.536457292885477,0.536457292885477,0.5753545846294341,0.5753545846294341,0.5315487571701721,0.5315487571701721,0.5316058331668617,0.5316058331668617,0.5317199851602409,0.5317199851602409,0.5315487571701721,0.5315487571701721,0.5316058331668617,0.5316058331668617,0.5317199851602409,0.5317199851602409,0.5315487571701721,0.5315487571701721,0.5316058331668617,0.5316058331668617,0.5317199851602409,0.5317199851602409,1.0,0.5317199851602409
NOT_USD:USD,updated,,0.5380554207927856,0.5380554207927856,0.5329185810907223,0.5329185810907223,0.5341742530178933,0.5341742530178933,0.5380554207927856,0.5380554207927856,0.5380554207927856,0.5380554207927856,0.5380554207927856,0.5380554207927856,0.5380554207927856,0.5380554207927856,0.5380554207927856,0.5380554207927856,0.5380554207927856,0.5380554207927856,0.5796352843811535,0.5796352843811535,0.5348306269798236,0.5348306269798236,0.5348877029765132,0.5348877029765132,0.5350018549698924,0.5350018549698924,0.5348306269798236,0.5348306269798236,0.5348877029765132,0.5348877029765132,0.5350018549698924,0.5350018549698924,0.5348306269798236,0.5348306269798236,0.5348877029765132,0.5348877029765132,0.5350018549698924,0.5350018549698924,1.0,0.535058930966582
OGN_USD:USD,updated,,0.1176907051739391,0.1176907051739391,0.06854827202420022,0.06854827202420022,0.08250335321480551,0.08250335321480551,0.1176907051739391,0.1176907051739391,0.1176907051739391,0.1176907051739391,0.1176907051739391,0.1176907051739391,0.1176907051739391,0.1176907051739391,0.1176907051739391,0.1176907051739391,0.1176907051739391,0.1176907051739391,0.14959618732342114,0.14959618732342114,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,1.0,0.1994235324334351
OMI_USD:USD,updated,,0.9627008361633514,0.9627008361633514,0.8974344339488028,0.8974344339488028,0.9506578008618476,0.9506578008618476,0.9627008361633514,0.9627008361633514,0.9627008361633514,0.9627008361633514,0.9627008361633514,0.9627008361633514,0.9627008361633514,0.9627008361633514,0.9627008361633514,0.9627008361633514,0.9627008361633514,0.9627008361633514,0.9747724094632002,0.9747724094632002,0.9002311577865928,0.9002311577865928,0.9002882337832825,0.9002882337832825,0.9004023857766617,0.9004023857766617,0.9002311577865928,0.9002311577865928,0.9002882337832825,0.9002882337832825,0.9004023857766617,0.9004023857766617,0.9002311577865928,0.9002311577865928,0.9002882337832825,0.9002882337832825,0.9004023857766617,0.9004023857766617,1.0,0.9004023857766617
ONDO_USD:USD,updated,,0.47187580263120343,0.47187580263120343,0.47201849262292744,0.47201849262292744,0.4719043406295482,0.4719043406295482,0.47187580263120343,0.47187580263120343,0.47187580263120343,0.47187580263120343,0.47187580263120343,0.47187580263120343,0.47187580263120343,0.47187580263120343,0.47187580263120343,0.47187580263120343,0.47187580263120343,0.47187580263120343,0.5134842042179162,0.5134842042179162,0.47393053851202877,0.47393053851202877,0.47398761450871835,0.47398761450871835,0.47410176650209757,0.47410176650209757,0.47393053851202877,0.47393053851202877,0.47398761450871835,0.47398761450871835,0.47410176650209757,0.47410176650209757,0.47393053851202877,0.47393053851202877,0.47398761450871835,0.47398761450871835,0.47410176650209757,0.47410176650209757,1.0,0.47415884249878715
OPEN_USD:USD,updated,,0.9233183984475329,0.9233183984475329,0.846037498929825,0.846037498929825,0.9061955994406552,0.9061955994406552,0.9233183984475329,0.9233183984475329,0.9233183984475329,0.9233183984475329,0.9233183984475329,0.9233183984475329,0.9233183984475329,0.9233183984475329,0.9233183984475329,0.9233183984475329,0.9233183984475329,0.9233183984475329,0.9305099740304215,0.9305099740304215,0.847863930823892,0.847863930823892,0.8479210068205816,0.8479210068205816,0.8480351588139607,0.8480351588139607,0.847863930823892,0.847863930823892,0.8479210068205816,0.8479210068205816,0.8480351588139607,0.8480351588139607,0.847863930823892,0.847863930823892,0.8479210068205816,0.8479210068205816,0.8480351588139607,0.8480351588139607,1.0,0.8480351588139607
OP_USD:USD,updated,,0.007105961587854228,0.007105961587854228,0.007248651579578208,0.007248651579578208,0.007134499586199024,0.007134499586199024,0.007105961587854228,0.007105961587854228,0.007105961587854228,0.007105961587854228,0.007105961587854228,0.007105961587854228,0.007105961587854228,0.007105961587854228,0.007105961587854228,0.007105961587854228,0.007105961587854228,0.007105961587854228,0.048714363174566934,0.048714363174566934,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,0.19913815244998717,0.19913815244998717,0.19919522844667675,0.19919522844667675,0.19930938044005594,0.19930938044005594,1.0,0.1994235324334351
ORCA_USD:USD,updated,,0.6820581604406267,0.6820581604406267,0.6453012185725293,0.6453012185725293,0.6565737279187238,0.6565737279187238,0.6820581604406267,0.6820581604406267,0.6820581604406267,0.6820581604406267,0.6820581604406267,0.6820581604406267,0.6820581604406267,0.6820581604406267,0.6820581604406267,0.6820581604406267,0.6820581604406267,0.6820581604406267,0.7190719442938273,0.7190719442938273,0.6471847264632858,0.6471847264632858,0.6472418024599754,0.6472418024599754,0.6473559544533546,0.6473559544533546,0.6471847264632858,0.6471847264632858,0.6472418024599754,0.6472418024599754,0.6473559544533546,0.6473559544533546,0.6471847264632858,0.6471847264632858,0.6472418024599754,0.6472418024599754,0.6473559544533546,0.6473559544533546,1.0,0.6474130304500443
ORDER_USD:USD,updated,,0.8704660255129705,0.8704660255129705,0.8412145772095545,0.8412145772095545,0.8553408863902285,0.8553408863902285,0.8704660255129705,0.8704660255129705,0.8704660255129705,0.8704660255129705,0.8704660255129705,0.8704660255129705,0.8704660255129705,0.8704660255129705,0.8704660255129705,0.8704660255129705,0.8704660255129705,0.8704660255129705,0.9086498672983077,0.9086498672983077,0.8430410091036215,0.8430410091036215,0.843098085100311,0.843098085100311,0.8432122370936902,0.8432122370936902,0.8430410091036215,0.8430410091036215,0.843098085100311,0.843098085100311,0.8432122370936902,0.8432122370936902,0.8430410091036215,0.8430410091036215,0.843098085100311,0.843098085100311,0.8432122370936902,0.8432122370936902,1.0,0.8432122370936902
OXT_USD:USD,updated,,0.6787762906309751,0.6787762906309751,0.6100282526183614,0.6100282526183614,0.6403926828572244,0.6403926828572244,0.6787762906309751,0.6787762906309751,0.6787762906309751,0.6787762906309751,0.6787762906309751,0.6787762906309751,0.6787762906309751,0.6787762906309751,0.6787762906309751,0.6787762906309751,0.6787762906309751,0.6787762906309751,0.7172455123997603,0.7172455123997603,0.6119117605091179,0.6119117605091179,0.6119688365058075,0.6119688365058075,0.6120829884991866,0.6120829884991866,0.6119117605091179,0.6119117605091179,0.6119688365058075,0.6119688365058075,0.6120829884991866,0.6120829884991866,0.6119117605091179,0.6119117605091179,0.6119688365058075,0.6119688365058075,0.6120829884991866,0.6120829884991866,1.0,0.6121400644958762
PAXG_USD:USD,updated,,0.3171998516024086,0.3171998516024086,0.30829599611883224,0.30829599611883224,0.30895237008076254,0.30895237008076254,0.3171998516024086,0.3171998516024086,0.3171998516024086,0.3171998516024086,0.3171998516024086,0.3171998516024086,0.3171998516024086,0.3171998516024086,0.3171998516024086,0.3171998516024086,0.3171998516024086,0.3171998516024086,0.35655375131988243,0.35655375131988243,0.31023658000627835,0.31023658000627835,0.31029365600296793,0.31029365600296793,0.31040780799634715,0.31040780799634715,0.31023658000627835,0.31023658000627835,0.31029365600296793,0.31029365600296793,0.31040780799634715,0.31040780799634715,0.31023658000627835,0.31023658000627835,0.31029365600296793,0.31029365600296793,0.31040780799634715,0.31040780799634715,1.0,0.3105219599897263
PENDLE_USD:USD,updated,,0.5046374247310293,0.5046374247310293,0.5047801147227533,0.5047801147227533,0.5046659627293741,0.5046659627293741,0.5046374247310293,0.5046374247310293,0.5046374247310293,0.5046374247310293,0.5046374247310293,0.5046374247310293,0.5046374247310293,0.5046374247310293,0.5046374247310293,0.5046374247310293,0.5046374247310293,0.5046374247310293,0.5462458263177421,0.5462458263177421,0.5066636226135098,0.5066636226135098,0.5067206986101995,0.5067206986101995,0.5068348506035787,0.5068348506035787,0.5066636226135098,0.5066636226135098,0.5067206986101995,0.5067206986101995,0.5068348506035787,0.5068348506035787,0.5066636226135098,0.5066636226135098,0.5067206986101995,0.5067206986101995,0.5068348506035787,0.5068348506035787,1.0,0.5068919266002683
PENGU_USD:USD,updated,,0.6451585285808054,0.6451585285808054,0.6453012185725293,0.6453012185725293,0.6451870665791501,0.6451870665791501,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.6451585285808054,0.686766930167518,0.686766930167518,0.6471847264632858,0.6471847264632858,0.6472418024599754,0.6472418024599754,0.6473559544533546,0.6473559544533546,0.6471847264632858,0.6471847264632858,0.6472418024599754,0.6472418024599754,0.6473559544533546,0.6473559544533546,0.6471847264632858,0.6471847264632858,0.6472418024599754,0.6472418024599754,0.6473559544533546,0.6473559544533546,1.0,0.6474130304500443
PEPE_USD:USD,updated,,0.2511914614308952,0.2511914614308952,0.2513341514226192,0.2513341514226192,0.25121999942924006,0.25121999942924006,0.2511914614308952,0.2511914614308952,0.2511914614308952,0.2511914614308952,0.2511914614308952,0.2511914614308952,0.2511914614308952,0.2511914614308952,0.2511914614308952,0.2511914614308952,0.2511914614308952,0.2511914614308952,0.29279986301760796,0.29279986301760796,0.2533032733084101,0.2533032733084101,0.25336034930509976,0.25336034930509976,0.2534745012984789,0.2534745012984789,0.2533032733084101,0.2533032733084101,0.25336034930509976,0.25336034930509976,0.2534745012984789,0.2534745012984789,0.2533032733084101,0.2533032733084101,0.25336034930509976,0.25336034930509976,0.2534745012984789,0.2534745012984789,1.0,0.2535886532918581
PNUT_USD:USD,updated,,0.6290060215176507,0.6290060215176507,0.628834793527582,0.628834793527582,0.6287206415342028,0.6287206415342028,0.6290060215176507,0.6290060215176507,0.6290060215176507,0.6290060215176507,0.6290060215176507,0.6290060215176507,0.6290060215176507,0.6290060215176507,0.6290060215176507,0.6290060215176507,0.6290060215176507,0.6290060215176507,0.6706144231043635,0.6706144231043635,0.630918067406752,0.630918067406752,0.6309751434034416,0.6309751434034416,0.6310892953968209,0.6310892953968209,0.630918067406752,0.630918067406752,0.6309751434034416,0.6309751434034416,0.6310892953968209,0.6310892953968209,0.630918067406752,0.630918067406752,0.6309751434034416,0.6309751434034416,0.6310892953968209,0.6310892953968209,1.0,0.6311463713935105
