symbol,status,error,unwind_score_nan_before,unwind_score_nan_after,basis_nan_before,basis_nan_after,basis_pct_nan_before,basis_pct_nan_after,basis_per_atr_nan_before,basis_per_atr_nan_after,basis_stretch_nan_before,basis_stretch_nan_after,basis_vol_nan_before,basis_vol_nan_after,basis_mom_2h_nan_before,basis_mom_2h_nan_after,basis_mom_4h_nan_before,basis_mom_4h_nan_after,basis_mom_8h_nan_before,basis_mom_8h_nan_after,basis_mom_w_nan_before,basis_mom_w_nan_after,basis_fund_div_z_nan_before,basis_fund_div_z_nan_after,basis_funding_div_nan_before,basis_funding_div_nan_after,basis_funding_div_2h_nan_before,basis_funding_div_2h_nan_after,basis_funding_div_4h_nan_before,basis_funding_div_4h_nan_after,basis_funding_div_8h_nan_before,basis_funding_div_8h_nan_after,leverage_build_score_nan_before,leverage_build_score_nan_after,squeeze_prob_nan_before,squeeze_prob_nan_after,basis_adjusted_trend_5h_nan_before,basis_adjusted_trend_5h_nan_after,basis_adjusted_trend_10h_nan_before,basis_adjusted_trend_10h_nan_after,basis_adjusted_trend_self_z_5h_nan_before,basis_adjusted_trend_self_z_5h_nan_after,basis_adjusted_trend_self_z_10h_nan_before,basis_adjusted_trend_self_z_10h_nan_after
LPT_USD:USD,updated,,0.19935517005249942,0.19935517005249942,0.03974549189682721,0.03974549189682721,0.03974549189682721,0.03974549189682721,0.03974549189682721,0.03974549189682721,0.041628623601917374,0.041628623601917374,0.04040173476375257,0.04040173476375257,0.04168568819904132,0.04168568819904132,0.04174275279616526,0.04174275279616526,0.041856881990413146,0.041856881990413146,0.041856881990413146,0.041856881990413146,0.041828349691851174,0.041828349691851174,0.041828349691851174,0.041828349691851174,0.041828349691851174,0.041828349691851174,0.041828349691851174,0.041828349691851174,0.041828349691851174,0.041828349691851174,0.19935517005249942,0.19935517005249942,0.20178041543026706,0.20178041543026706,0.03988815338963707,0.03988815338963707,0.04003081488244693,0.04003081488244693,0.04177128509472723,0.04177128509472723,0.04191394658753709,0.04191394658753709
LQTY_USD:USD,updated,,0.6069675873088336,0.6069675873088336,0.6047420680209997,0.6047420680209997,0.6047420680209997,0.6047420680209997,0.6047420680209997,0.6047420680209997,0.60662519972609,0.60662519972609,0.6053983108879252,0.6053983108879252,0.6066822643232139,0.6066822643232139,0.6067393289203378,0.6067393289203378,0.6068534581145857,0.6068534581145857,0.6068534581145857,0.6068534581145857,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.60662519972609,0.6069675873088336,0.6069675873088336,0.6279388267518832,0.6279388267518832,0.6048847295138097,0.6048847295138097,0.6050273910066195,0.6050273910066195,0.6067678612188998,0.6067678612188998,0.6069105227117096,0.6069105227117096
LRC_USD:USD,updated,,0.1993837023510614,0.1993837023510614,0.054011641177813284,0.054011641177813284,0.054011641177813284,0.054011641177813284,0.054011641177813284,0.054011641177813284,0.05589477288290345,0.05589477288290345,0.05466788404473864,0.05466788404473864,0.05595183748002739,0.05595183748002739,0.05600890207715133,0.05600890207715133,0.056123031271399226,0.056123031271399226,0.056123031271399226,0.056123031271399226,0.05592330518146542,0.05592330518146542,0.05592330518146542,0.05592330518146542,0.05592330518146542,0.05592330518146542,0.05592330518146542,0.05592330518146542,0.05592330518146542,0.05592330518146542,0.1993837023510614,0.1993837023510614,0.20180894772882904,0.20180894772882904,0.05415430267062315,0.05415430267062315,0.054296964163433006,0.054296964163433006,0.056037434375713305,0.056037434375713305,0.05618009586852317,0.05618009586852317
LSK_USD:USD,updated,,0.43905501027162747,0.43905501027162747,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.4230769230769231,0.42496005478201326,0.42496005478201326,0.4237331659438484,0.4237331659438484,0.42501711937913716,0.42501711937913716,0.4250741839762611,0.4250741839762611,0.42518831317050904,0.42518831317050904,0.42518831317050904,0.42518831317050904,0.43871262268888384,0.43871262268888384,0.43871262268888384,0.43871262268888384,0.43871262268888384,0.43871262268888384,0.43871262268888384,0.43871262268888384,0.43871262268888384,0.43871262268888384,0.4388267518831317,0.4388267518831317,0.44379137183291484,0.44379137183291484,0.42321958456973297,0.42321958456973297,0.4233622460625428,0.4233622460625428,0.4251027162748231,0.4251027162748231,0.42524537776763294,0.42524537776763294
LTC_USD:LTC,updated,,0.1994692992467473,0.1994692992467473,0.00028532298561972154,0.00028532298561972154,0.00028532298561972154,0.00028532298561972154,0.00028532298561972154,0.00028532298561972154,0.0021684546907098836,0.0021684546907098836,0.0006562428669253595,0.0006562428669253595,0.0022825838849577723,0.0022825838849577723,0.0023396484820817163,0.0023396484820817163,0.002453777676329605,0.002453777676329605,0.0025679068705774938,0.0025679068705774938,0.002225519287833828,0.002225519287833828,0.002225519287833828,0.002225519287833828,0.002225519287833828,0.002225519287833828,0.002225519287833828,0.002225519287833828,0.002225519287833828,0.002225519287833828,0.19935517005249942,0.19935517005249942,0.22255192878338279,0.22255192878338279,0.0004850490755535266,0.0004850490755535266,0.0006277105683633874,0.0006277105683633874,0.0023681807806436887,0.0023681807806436887,0.0025108422734535494,0.0025108422734535494
LTC_USD:USD,updated,,0.19935517005249942,0.19935517005249942,0.0,0.0,0.0,0.0,0.0,0.0,0.0018831317050901622,0.0018831317050901622,0.0006562428669253595,0.0006562428669253595,0.0019401963022141063,0.0019401963022141063,0.0019972608993380505,0.0019972608993380505,0.0021113900935859392,0.0021113900935859392,0.0021113900935859392,0.0021113900935859392,0.0019401963022141063,0.0019401963022141063,0.0019401963022141063,0.0019401963022141063,0.0019401963022141063,0.0019401963022141063,0.0019401963022141063,0.0019401963022141063,0.0019401963022141063,0.0019401963022141063,0.19935517005249942,0.19935517005249942,0.20178041543026706,0.20178041543026706,0.00014266149280986077,0.00014266149280986077,0.00028532298561972154,0.00028532298561972154,0.002025793197900023,0.002025793197900023,0.0021684546907098836,0.0021684546907098836
MANA_USD:USD,updated,,0.19935517005249942,0.19935517005249942,0.023910066194932664,0.023910066194932664,0.023910066194932664,0.023910066194932664,0.023910066194932664,0.023910066194932664,0.025793197900022827,0.025793197900022827,0.024566309061858024,0.024566309061858024,0.02585026249714677,0.02585026249714677,0.025907327094270714,0.025907327094270714,0.026021456288518603,0.026021456288518603,0.026021456288518603,0.026021456288518603,0.025793197900022827,0.025793197900022827,0.025793197900022827,0.025793197900022827,0.025793197900022827,0.025793197900022827,0.025793197900022827,0.025793197900022827,0.025793197900022827,0.025793197900022827,0.19935517005249942,0.19935517005249942,0.20178041543026706,0.20178041543026706,0.024052727687742526,0.024052727687742526,0.024195389180552387,0.024195389180552387,0.025935859392832685,0.025935859392832685,0.026078520885642546,0.026078520885642546
MELANIA_USD:USD,updated,,0.6683690938141976,0.6683690938141976,0.6661150422278018,0.6661150422278018,0.6661150422278018,0.6661150422278018,0.6661150422278018,0.6661150422278018,0.6679981739328921,0.6679981739328921,0.6667712850947273,0.6667712850947273,0.668055238530016,0.668055238530016,0.6681123031271399,0.6681123031271399,0.6682264323213878,0.6682264323213878,0.6682264323213878,0.6682264323213878,0.668026706231454,0.668026706231454,0.668026706231454,0.668026706231454,0.668026706231454,0.668026706231454,0.668026706231454,0.668026706231454,0.668026706231454,0.668026706231454,0.6683690938141976,0.6683690938141976,0.6866582971924218,0.6866582971924218,0.6662577037206118,0.6662577037206118,0.6664003652134216,0.6664003652134216,0.6681408354257019,0.6681408354257019,0.6682834969185117,0.6682834969185117
METIS_USD:USD,updated,,0.6227459484136042,0.6227459484136042,0.6205204291257703,0.6205204291257703,0.6205204291257703,0.6205204291257703,0.6205204291257703,0.6205204291257703,0.6224035608308606,0.6224035608308606,0.6211766719926958,0.6211766719926958,0.6224606254279845,0.6224606254279845,0.6225176900251084,0.6225176900251084,0.6226318192193563,0.6226318192193563,0.6226318192193563,0.6226318192193563,0.6224035608308606,0.6224035608308606,0.6224035608308606,0.6224035608308606,0.6224035608308606,0.6224035608308606,0.6224035608308606,0.6224035608308606,0.6224035608308606,0.6224035608308606,0.6227459484136042,0.6227459484136042,0.6410351517918284,0.6410351517918284,0.6206630906185803,0.6206630906185803,0.6208057521113901,0.6208057521113901,0.6225462223236704,0.6225462223236704,0.6226888838164802,0.6226888838164802
MEW_USD:USD,updated,,0.52054325496462,0.52054325496462,0.5183177356767861,0.5183177356767861,0.5183177356767861,0.5183177356767861,0.5183177356767861,0.5183177356767861,0.5202008673818763,0.5202008673818763,0.5189739785437115,0.5189739785437115,0.5202579319790003,0.5202579319790003,0.5203149965761241,0.5203149965761241,0.520429125770372,0.520429125770372,0.520429125770372,0.520429125770372,0.5202008673818763,0.5202008673818763,0.5202008673818763,0.5202008673818763,0.5202008673818763,0.5202008673818763,0.5202008673818763,0.5202008673818763,0.5202008673818763,0.5202008673818763,0.52054325496462,0.52054325496462,0.5388324583428441,0.5388324583428441,0.518460397169596,0.518460397169596,0.5186030586624059,0.5186030586624059,0.5203435288746862,0.5203435288746862,0.520486190367496,0.520486190367496
ME_USD:USD,updated,,0.664945217986761,0.664945217986761,0.6627196986989272,0.6627196986989272,0.6627196986989272,0.6627196986989272,0.6627196986989272,0.6627196986989272,0.6646028304040174,0.6646028304040174,0.6633759415658526,0.6633759415658526,0.6646598950011413,0.6646598950011413,0.6647169595982653,0.6647169595982653,0.6648310887925131,0.6648310887925131,0.6648310887925131,0.6648310887925131,0.6646028304040174,0.6646028304040174,0.6646028304040174,0.6646028304040174,0.6646028304040174,0.6646028304040174,0.6646028304040174,0.6646028304040174,0.6646028304040174,0.6646028304040174,0.664945217986761,0.664945217986761,0.6832344213649851,0.6832344213649851,0.662862360191737,0.662862360191737,0.6630050216845469,0.6630050216845469,0.6647454918968272,0.6647454918968272,0.664888153389637,0.664888153389637
MINA_USD:USD,updated,,0.19944076694818536,0.19944076694818536,0.09301529331202922,0.09301529331202922,0.09301529331202922,0.09301529331202922,0.09301529331202922,0.09301529331202922,0.09489842501711938,0.09489842501711938,0.09367153617895457,0.09367153617895457,0.09495548961424333,0.09495548961424333,0.09501255421136727,0.09501255421136727,0.09512668340561516,0.09512668340561516,0.09512668340561516,0.09512668340561516,0.09492695731568135,0.09492695731568135,0.09492695731568135,0.09492695731568135,0.09492695731568135,0.09492695731568135,0.09492695731568135,0.09492695731568135,0.09492695731568135,0.09492695731568135,0.19944076694818536,0.19944076694818536,0.20186601232595297,0.20186601232595297,0.09315795480483907,0.09315795480483907,0.09330061629764894,0.09330061629764894,0.09504108650992923,0.09504108650992923,0.0951837480027391,0.0951837480027391
MIRA_USD:USD,updated,,0.8595354941794111,0.8595354941794111,0.8445845697329377,0.8445845697329377,0.8445845697329377,0.8445845697329377,0.8445845697329377,0.8445845697329377,0.8464677014380279,0.8464677014380279,0.8452408125998631,0.8452408125998631,0.8465247660351518,0.8465247660351518,0.8465818306322758,0.8465818306322758,0.8466959598265236,0.8466959598265236,0.8466959598265236,0.8466959598265236,0.8593072357909153,0.8593072357909153,0.8593072357909153,0.8593072357909153,0.8593072357909153,0.8593072357909153,0.8593072357909153,0.8593072357909153,0.8593072357909153,0.8593072357909153,0.8466959598265236,0.8466959598265236,0.8650992923989956,0.8650992923989956,0.8447272312257476,0.8447272312257476,0.8448698927185574,0.8448698927185574,0.8466103629308377,0.8466103629308377,0.8467530244236475,0.8467530244236475
MNT_USD:USD,updated,,0.6241154987445788,0.6241154987445788,0.5366925359506962,0.5366925359506962,0.5366925359506962,0.5366925359506962,0.5366925359506962,0.5366925359506962,0.6235733850719014,0.6235733850719014,0.5373487788176216,0.5373487788176216,0.6235733850719014,0.6235733850719014,0.6235733850719014,0.6235733850719014,0.6235733850719014,0.6235733850719014,0.6235733850719014,0.6235733850719014,0.6237731111618352,0.6237731111618352,0.6237731111618352,0.6237731111618352,0.6237731111618352,0.6237731111618352,0.6237731111618352,0.6237731111618352,0.6237731111618352,0.6237731111618352,0.6238587080575211,0.6238587080575211,0.646570417712851,0.646570417712851,0.536835197443506,0.536835197443506,0.5369778589363159,0.5369778589363159,0.6235733850719014,0.6235733850719014,0.6235733850719014,0.6235733850719014
MOG_USD:USD,updated,,0.5608879251312485,0.5608879251312485,0.5586624058434148,0.5586624058434148,0.5586624058434148,0.5586624058434148,0.5586624058434148,0.5586624058434148,0.5605455375485049,0.5605455375485049,0.5593186487103401,0.5593186487103401,0.5606026021456288,0.5606026021456288,0.5606596667427528,0.5606596667427528,0.5607737959370007,0.5607737959370007,0.5607737959370007,0.5607737959370007,0.5605455375485049,0.5605455375485049,0.5605455375485049,0.5605455375485049,0.5605455375485049,0.5605455375485049,0.5605455375485049,0.5605455375485049,0.5605455375485049,0.5605455375485049,0.5608879251312485,0.5608879251312485,0.5791771285094727,0.5791771285094727,0.5588050673362246,0.5588050673362246,0.5589477288290344,0.5589477288290344,0.5606881990413147,0.5606881990413147,0.5608308605341247,0.5608308605341247
MON_USD:USD,updated,,0.9209940652818991,0.9209940652818991,0.8963421593243551,0.8963421593243551,0.8963421593243551,0.8963421593243551,0.8963421593243551,0.8963421593243551,0.8982252910294454,0.8982252910294454,0.8969984021912806,0.8969984021912806,0.8982823556265693,0.8982823556265693,0.8983394202236932,0.8983394202236932,0.8984535494179411,0.8984535494179411,0.8984535494179411,0.8984535494179411,0.9207658068934034,0.9207658068934034,0.9207658068934034,0.9207658068934034,0.9207658068934034,0.9207658068934034,0.9207658068934034,0.9207658068934034,0.9207658068934034,0.9207658068934034,0.8986532755078749,0.8986532755078749,0.9226204062999315,0.9226204062999315,0.8964848208171651,0.8964848208171651,0.8966274823099749,0.8966274823099749,0.8983679525222552,0.8983679525222552,0.898510614015065,0.898510614015065
MOODENG_USD:USD,updated,,0.6129593700068477,0.6129593700068477,0.6108479799132618,0.6108479799132618,0.6108479799132618,0.6108479799132618,0.6108479799132618,0.6108479799132618,0.6127311116183519,0.6127311116183519,0.6115042227801871,0.6115042227801871,0.6127881762154759,0.6127881762154759,0.6128452408125998,0.6128452408125998,0.6129593700068477,0.6129593700068477,0.6129593700068477,0.6129593700068477,0.6127311116183519,0.6127311116183519,0.6127311116183519,0.6127311116183519,0.6127311116183519,0.6127311116183519,0.6127311116183519,0.6127311116183519,0.6127311116183519,0.6127311116183519,0.6129593700068477,0.6129593700068477,0.6313627025793198,0.6313627025793198,0.6109906414060716,0.6109906414060716,0.6111333028988816,0.6111333028988816,0.6128737731111619,0.6128737731111619,0.6130164346039717,0.6130164346039717
MORPHO_USD:USD,updated,,0.6309917826980141,0.6309917826980141,0.6285665373202465,0.6285665373202465,0.6285665373202465,0.6285665373202465,0.6285665373202465,0.6285665373202465,0.6304496690253367,0.6304496690253367,0.6292227801871719,0.6292227801871719,0.6305067336224607,0.6305067336224607,0.6305637982195845,0.6305637982195845,0.6306779274138324,0.6306779274138324,0.6306779274138324,0.6306779274138324,0.6306493951152705,0.6306493951152705,0.6306493951152705,0.6306493951152705,0.6306493951152705,0.6306493951152705,0.6306493951152705,0.6306493951152705,0.6306493951152705,0.6306493951152705,0.6309917826980141,0.6309917826980141,0.6492809860762383,0.6492809860762383,0.6287091988130564,0.6287091988130564,0.6288518603058663,0.6288518603058663,0.6305923305181466,0.6305923305181466,0.6307349920109564,0.6307349920109564
MOVR_USD:USD,updated,,0.4972323670394887,0.4972323670394887,0.49512097694590274,0.49512097694590274,0.49512097694590274,0.49512097694590274,0.49512097694590274,0.49512097694590274,0.4970041086509929,0.4970041086509929,0.49577721981282813,0.49577721981282813,0.4970611732481169,0.4970611732481169,0.49711823784524084,0.49711823784524084,0.4972323670394887,0.4972323670394887,0.4972323670394887,0.4972323670394887,0.4970041086509929,0.4970041086509929,0.4970041086509929,0.4970041086509929,0.4970041086509929,0.4970041086509929,0.4970041086509929,0.4970041086509929,0.4970041086509929,0.4970041086509929,0.4972323670394887,0.4972323670394887,0.5156356996119608,0.5156356996119608,0.49526363843871263,0.49526363843871263,0.49540629993152246,0.49540629993152246,0.49714677014380276,0.49714677014380276,0.49728943163661266,0.49728943163661266
MUBARAK_USD:USD,updated,,0.7522825838849577,0.7522825838849577,0.750057064597124,0.750057064597124,0.750057064597124,0.750057064597124,0.750057064597124,0.750057064597124,0.7519401963022141,0.7519401963022141,0.7507133074640493,0.7507133074640493,0.751997260899338,0.751997260899338,0.752054325496462,0.752054325496462,0.7521684546907099,0.7521684546907099,0.7521684546907099,0.7521684546907099,0.7519401963022141,0.7519401963022141,0.7519401963022141,0.7519401963022141,0.7519401963022141,0.7519401963022141,0.7519401963022141,0.7519401963022141,0.7519401963022141,0.7519401963022141,0.7522825838849577,0.7522825838849577,0.7705717872631819,0.7705717872631819,0.7501997260899338,0.7501997260899338,0.7503423875827436,0.7503423875827436,0.7520828577950239,0.7520828577950239,0.7522255192878339,0.7522255192878339
NEAR_USD:USD,updated,,0.19935517005249942,0.19935517005249942,0.014266149280986077,0.014266149280986077,0.014266149280986077,0.014266149280986077,0.014266149280986077,0.014266149280986077,0.01614928098607624,0.01614928098607624,0.014922392147911436,0.014922392147911436,0.016206345583200183,0.016206345583200183,0.016263410180324126,0.016263410180324126,0.016377539374572016,0.016377539374572016,0.016377539374572016,0.016377539374572016,0.016206345583200183,0.016206345583200183,0.016206345583200183,0.016206345583200183,0.016206345583200183,0.016206345583200183,0.016206345583200183,0.016206345583200183,0.016206345583200183,0.016206345583200183,0.19935517005249942,0.19935517005249942,0.20178041543026706,0.20178041543026706,0.014408810773795936,0.014408810773795936,0.014551472266605798,0.014551472266605798,0.016291942478886098,0.016291942478886098,0.01643460397169596,0.01643460397169596
NEIRO_USD:USD,updated,,0.5978657840675645,0.5978657840675645,0.5956402647797306,0.5956402647797306,0.5956402647797306,0.5956402647797306,0.5956402647797306,0.5956402647797306,0.5975233964848208,0.5975233964848208,0.596296507646656,0.596296507646656,0.5975804610819447,0.5975804610819447,0.5976375256790687,0.5976375256790687,0.5977516548733166,0.5977516548733166,0.5977516548733166,0.5977516548733166,0.5975233964848208,0.5975233964848208,0.5975233964848208,0.5975233964848208,0.5975233964848208,0.5975233964848208,0.5975233964848208,0.5975233964848208,0.5975233964848208,0.5975233964848208,0.5978657840675645,0.5978657840675645,0.6161549874457887,0.6161549874457887,0.5957829262725405,0.5957829262725405,0.5959255877653504,0.5959255877653504,0.5976660579776307,0.5976660579776307,0.5978087194704406,0.5978087194704406
NEO_USD:USD,updated,,0.48293768545994065,0.48293768545994065,0.4807406984706688,0.4807406984706688,0.4807406984706688,0.4807406984706688,0.4807406984706688,0.4807406984706688,0.48262383017575894,0.48262383017575894,0.48136840903903216,0.48136840903903216,0.4827094270714449,0.4827094270714449,0.48276649166856883,0.48276649166856883,0.4828806208628167,0.4828806208628167,0.48293768545994065,0.48293768545994065,0.48262383017575894,0.48262383017575894,0.48262383017575894,0.48262383017575894,0.48262383017575894,0.48262383017575894,0.48262383017575894,0.48262383017575894,0.48262383017575894,0.48262383017575894,0.48293768545994065,0.48293768545994065,0.5217701438027847,0.5217701438027847,0.4809118922620406,0.4809118922620406,0.4810545537548505,0.4810545537548505,0.4827950239671308,0.4827950239671308,0.48293768545994065,0.48293768545994065
NIGHT_USD:USD,updated,,0.8914916685688199,0.8914916685688199,0.8893802784752339,0.8893802784752339,0.8893802784752339,0.8893802784752339,0.8893802784752339,0.8893802784752339,0.8912634101803242,0.8912634101803242,0.8900365213421593,0.8900365213421593,0.891320474777448,0.891320474777448,0.891377539374572,0.891377539374572,0.8914916685688199,0.8914916685688199,0.8914916685688199,0.8914916685688199,0.8912919424788861,0.8912919424788861,0.8912919424788861,0.8912919424788861,0.8912919424788861,0.8912919424788861,0.8912919424788861,0.8912919424788861,0.8912919424788861,0.8912919424788861,0.8914916685688199,0.8914916685688199,0.9099235334398539,0.9099235334398539,0.8895229399680439,0.8895229399680439,0.8896656014608537,0.8896656014608537,0.891406071673134,0.891406071673134,0.8915487331659439,0.8915487331659439
NMR_USD:USD,updated,,0.5315852545081031,0.5315852545081031,0.5293312029217073,0.5293312029217073,0.5293312029217073,0.5293312029217073,0.5293312029217073,0.5293312029217073,0.5312143346267976,0.5312143346267976,0.5299874457886328,0.5299874457886328,0.5312713992239215,0.5312713992239215,0.5313284638210454,0.5313284638210454,0.5314425930152933,0.5314425930152933,0.5314425930152933,0.5314425930152933,0.5312428669253595,0.5312428669253595,0.5312428669253595,0.5312428669253595,0.5312428669253595,0.5312428669253595,0.5312428669253595,0.5312428669253595,0.5312428669253595,0.5312428669253595,0.5315852545081031,0.5315852545081031,0.5498744578863273,0.5498744578863273,0.5294738644145173,0.5294738644145173,0.5296165259073271,0.5296165259073271,0.5313569961196074,0.5313569961196074,0.5314996576124172,0.5314996576124172
NOT_USD:USD,updated,,0.5349235334398539,0.5349235334398539,0.5326980141520201,0.5326980141520201,0.5326980141520201,0.5326980141520201,0.5326980141520201,0.5326980141520201,0.5345811458571103,0.5345811458571103,0.5333542570189455,0.5333542570189455,0.5346382104542342,0.5346382104542342,0.5346952750513582,0.5346952750513582,0.5348094042456061,0.5348094042456061,0.5348094042456061,0.5348094042456061,0.5345811458571103,0.5345811458571103,0.5345811458571103,0.5345811458571103,0.5345811458571103,0.5345811458571103,0.5345811458571103,0.5345811458571103,0.5345811458571103,0.5345811458571103,0.5349235334398539,0.5349235334398539,0.553212736818078,0.553212736818078,0.53284067564483,0.53284067564483,0.5329833371376398,0.5329833371376398,0.5347238073499201,0.5347238073499201,0.5348664688427299,0.5348664688427299
OGN_USD:USD,updated,,0.19935517005249942,0.19935517005249942,0.06839191965304725,0.06839191965304725,0.06839191965304725,0.06839191965304725,0.06839191965304725,0.06839191965304725,0.07027505135813741,0.07027505135813741,0.0690481625199726,0.0690481625199726,0.07033211595526136,0.07033211595526136,0.0703891805523853,0.0703891805523853,0.07050330974663319,0.07050330974663319,0.07050330974663319,0.07050330974663319,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.07033211595526136,0.19935517005249942,0.19935517005249942,0.20178041543026706,0.20178041543026706,0.06853458114585712,0.06853458114585712,0.06867724263866697,0.06867724263866697,0.07041771285094728,0.07041771285094728,0.07056037434375713,0.07056037434375713
OMI_USD:USD,updated,,0.9001940196302214,0.9001940196302214,0.8971125313855284,0.8971125313855284,0.8971125313855284,0.8971125313855284,0.8971125313855284,0.8971125313855284,0.8989956630906186,0.8989956630906186,0.8977687742524538,0.8977687742524538,0.8990527276877425,0.8990527276877425,0.8991097922848664,0.8991097922848664,0.8992239214791143,0.8992239214791143,0.8992239214791143,0.8992239214791143,0.8989956630906186,0.8989956630906186,0.8989956630906186,0.8989956630906186,0.8989956630906186,0.8989956630906186,0.8989956630906186,0.8989956630906186,0.8989956630906186,0.8989956630906186,0.9001940196302214,0.9001940196302214,0.9373716046564712,0.9373716046564712,0.8972551928783383,0.8972551928783383,0.8973978543711482,0.8973978543711482,0.8991383245834285,0.8991383245834285,0.8992809860762383,0.8992809860762383
ONDO_USD:USD,updated,,0.47403560830860536,0.47403560830860536,0.47178155672220956,0.47178155672220956,0.47178155672220956,0.47178155672220956,0.47178155672220956,0.47178155672220956,0.4736646884272997,0.4736646884272997,0.4724377995891349,0.4724377995891349,0.47372175302442365,0.47372175302442365,0.4737788176215476,0.4737788176215476,0.47389294681579547,0.47389294681579547,0.47389294681579547,0.47389294681579547,0.4736646884272997,0.4736646884272997,0.4736646884272997,0.4736646884272997,0.4736646884272997,0.4736646884272997,0.4736646884272997,0.4736646884272997,0.4736646884272997,0.4736646884272997,0.47403560830860536,0.47403560830860536,0.49229627938826753,0.49229627938826753,0.4719242182150194,0.4719242182150194,0.4720668797078293,0.4720668797078293,0.4738073499201096,0.4738073499201096,0.4739500114129194,0.4739500114129194
OPEN_USD:USD,updated,,0.8630164346039717,0.8630164346039717,0.8457258616754165,0.8457258616754165,0.8457258616754165,0.8457258616754165,0.8457258616754165,0.8457258616754165,0.8476089933805068,0.8476089933805068,0.846382104542342,0.846382104542342,0.8476660579776307,0.8476660579776307,0.8477231225747546,0.8477231225747546,0.8478372517690025,0.8478372517690025,0.8478372517690025,0.8478372517690025,0.8627881762154759,0.8627881762154759,0.8627881762154759,0.8627881762154759,0.8627881762154759,0.8627881762154759,0.8627881762154759,0.8627881762154759,0.8627881762154759,0.8627881762154759,0.8478372517690025,0.8478372517690025,0.874942935402876,0.874942935402876,0.8458685231682265,0.8458685231682265,0.8460111846610363,0.8460111846610363,0.8477516548733166,0.8477516548733166,0.8478943163661264,0.8478943163661264
OP_USD:USD,updated,,0.19935517005249942,0.19935517005249942,0.0071330746404930385,0.0071330746404930385,0.0071330746404930385,0.0071330746404930385,0.0071330746404930385,0.0071330746404930385,0.0090162063455832,0.0090162063455832,0.007760785208856425,0.007760785208856425,0.009101803241269116,0.009101803241269116,0.009158867838393061,0.009158867838393061,0.009272997032640949,0.009272997032640949,0.009330061629764894,0.009330061629764894,0.009073270942707145,0.009073270942707145,0.009073270942707145,0.009073270942707145,0.009073270942707145,0.009073270942707145,0.009073270942707145,0.009073270942707145,0.009073270942707145,0.009073270942707145,0.19935517005249942,0.19935517005249942,0.20178041543026706,0.20178041543026706,0.007304268431864871,0.007304268431864871,0.0074469299246747315,0.0074469299246747315,0.009187400136955032,0.009187400136955032,0.009330061629764894,0.009330061629764894
ORCA_USD:USD,updated,,0.6472551928783383,0.6472551928783383,0.6450296735905044,0.6450296735905044,0.6450296735905044,0.6450296735905044,0.6450296735905044,0.6450296735905044,0.6469128052955946,0.6469128052955946,0.6456859164574298,0.6456859164574298,0.6469698698927185,0.6469698698927185,0.6470269344898425,0.6470269344898425,0.6471410636840904,0.6471410636840904,0.6471410636840904,0.6471410636840904,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6469128052955946,0.6472551928783383,0.6472551928783383,0.6655443962565625,0.6655443962565625,0.6451723350833143,0.6451723350833143,0.6453149965761241,0.6453149965761241,0.6470554667884044,0.6470554667884044,0.6471981282812144,0.6471981282812144
ORDER_USD:USD,updated,,0.8430152933120292,0.8430152933120292,0.8409039032184433,0.8409039032184433,0.8409039032184433,0.8409039032184433,0.8409039032184433,0.8409039032184433,0.8427870349235335,0.8427870349235335,0.8415601460853687,0.8415601460853687,0.8428440995206574,0.8428440995206574,0.8429011641177814,0.8429011641177814,0.8430152933120292,0.8430152933120292,0.8430152933120292,0.8430152933120292,0.8427870349235335,0.8427870349235335,0.8427870349235335,0.8427870349235335,0.8427870349235335,0.8427870349235335,0.8427870349235335,0.8427870349235335,0.8427870349235335,0.8427870349235335,0.8430152933120292,0.8430152933120292,0.8614186258845012,0.8614186258845012,0.8410465647112532,0.8410465647112532,0.841189226204063,0.841189226204063,0.8429296964163433,0.8429296964163433,0.8430723579091531,0.8430723579091531
OXT_USD:USD,updated,,0.6119892718557407,0.6119892718557407,0.6097637525679068,0.6097637525679068,0.6097637525679068,0.6097637525679068,0.6097637525679068,0.6097637525679068,0.6116468842729971,0.6116468842729971,0.6104199954348323,0.6104199954348323,0.611703948870121,0.611703948870121,0.6117610134672449,0.6117610134672449,0.6118751426614928,0.6118751426614928,0.6118751426614928,0.6118751426614928,0.6116468842729971,0.6116468842729971,0.6116468842729971,0.6116468842729971,0.6116468842729971,0.6116468842729971,0.6116468842729971,0.6116468842729971,0.6116468842729971,0.6116468842729971,0.6119892718557407,0.6119892718557407,0.6302784752339649,0.6302784752339649,0.6099064140607168,0.6099064140607168,0.6100490755535266,0.6100490755535266,0.6117895457658069,0.6117895457658069,0.6119322072586167,0.6119322072586167
