symbol,status,error,oi_rel_vol_2h_nan_before,oi_rel_vol_2h_nan_after,oi_rel_vol_4h_nan_before,oi_rel_vol_4h_nan_after,oi_rel_vol_8h_nan_before,oi_rel_vol_8h_nan_after,leverage_build_nan_before,leverage_build_nan_after,leverage_build_score_nan_before,leverage_build_score_nan_after,unwind_score_nan_before,unwind_score_nan_after
XCN_USD:USD,updated,,0.8228075682771611,0.8228075682771611,0.770326189321081,0.770326189321081,0.7242373219942353,0.7242373219942353,0.6739819069090494,0.6739819069090494,0.6739819069090494,0.6739819069090494,0.6818583944522131,0.6818583944522131
XLM_USD:USD,updated,,0.22799006877657602,0.22799006877657602,0.20564481607260066,0.20564481607260066,0.19862446847978082,0.19862446847978082,0.19945207043177993,0.19945207043177993,0.19945207043177993,0.19945207043177993,0.19970891241688307,0.19970891241688307
XMR_USD:USD,updated,,0.21212294169686938,0.21212294169686938,0.20010844439371023,0.20010844439371023,0.19771125253274735,0.19771125253274735,0.19930938044005594,0.19930938044005594,0.19930938044005594,0.19930938044005594,0.1994235324334351,0.1994235324334351
XPL_USD:USD,updated,,0.9133300990268542,0.9133300990268542,0.8969207499785965,0.8969207499785965,0.8842213407151622,0.8842213407151622,0.8391027653320396,0.8391027653320396,0.8391027653320396,0.8391027653320396,0.8394737593105219,0.8394737593105219
XRP_USD:USD,updated,,0.1973973345509546,0.1973973345509546,0.1973117205559202,0.1973117205559202,0.197340258554265,0.197340258554265,0.19928084244171113,0.19928084244171113,0.19928084244171113,0.19928084244171113,0.19939499443509032,0.19939499443509032
XTZ_USD:USD,updated,,0.28335378556548046,0.28335378556548046,0.22613509888416428,0.22613509888416428,0.20261978824805227,0.20261978824805227,0.1994235324334351,0.1994235324334351,0.1994235324334351,0.1994235324334351,0.19968037441853828,0.19968037441853828
YFI_USD:USD,updated,,0.3825518678119917,0.3825518678119917,0.289289689221198,0.289289689221198,0.23209954053822665,0.23209954053822665,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.19939499443509032,0.1996518364201935,0.1996518364201935
YGG_USD:USD,updated,,0.6689306812020205,0.6689306812020205,0.5815473302702548,0.5815473302702548,0.5169373020176364,0.5169373020176364,0.47330270254844325,0.47330270254844325,0.47330270254844325,0.47330270254844325,0.4734168545418224,0.4734168545418224
ZBT_USD:USD,updated,,0.9653548700094176,0.9653548700094176,0.9545389686367398,0.9545389686367398,0.9426386233269598,0.9426386233269598,0.8672983076966981,0.8672983076966981,0.8672983076966981,0.8672983076966981,0.8833366627664736,0.8833366627664736
ZEC_USD:USD,updated,,0.3021888644730459,0.3021888644730459,0.25042093547558575,0.25042093547558575,0.2172027054022431,0.2172027054022431,0.19930938044005594,0.19930938044005594,0.19930938044005594,0.19930938044005594,0.1994235324334351,0.1994235324334351
ZIG_USD:USD,updated,,0.981107845095745,0.981107845095745,0.9720327616220998,0.9720327616220998,0.961930310208042,0.961930310208042,0.9199223766445022,0.9199223766445022,0.9199223766445022,0.9199223766445022,0.9211780485716732,0.9211780485716732
ZK_USD:USD,updated,,0.6002682571844411,0.6002682571844411,0.5661938871607546,0.5661938871607546,0.5522958819668389,0.5522958819668389,0.5508404440512542,0.5508404440512542,0.5508404440512542,0.5508404440512542,0.5508404440512542,0.5508404440512542
ZRO_USD:USD,updated,,0.5703604349190948,0.5703604349190948,0.5365429068805114,0.5365429068805114,0.5233868896435604,0.5233868896435604,0.5227305156816301,0.5226163636882509,0.5227305156816301,0.5226163636882509,0.522873205673354,0.522873205673354
ZRX_USD:USD,updated,,0.4839473759310522,0.4839473759310522,0.3737336263234497,0.3737336263234497,0.2935989269712622,0.2935989269712622,0.22410890100168374,0.22410890100168374,0.22410890100168374,0.22410890100168374,0.22410890100168374,0.22410890100168374
