symbol,status,error,dist_vwap_norm_nan_before,dist_vwap_norm_nan_after,vwap_zone_1d_atr_nan_before,vwap_zone_1d_atr_nan_after,vwap_zone_7d_atr_nan_before,vwap_zone_7d_atr_nan_after,dist_vwap_12_atr_nan_before,dist_vwap_12_atr_nan_after,dist_vwap_24_atr_nan_before,dist_vwap_24_atr_nan_after,dist_vwap_96_atr_nan_before,dist_vwap_96_atr_nan_after,trapped_longs_12_nan_before,trapped_longs_12_nan_after,trapped_longs_24_nan_before,trapped_longs_24_nan_after,trapped_longs_96_nan_before,trapped_longs_96_nan_after,dist_stack_nan_before,dist_stack_nan_after,oi_rel_vol_2h_nan_before,oi_rel_vol_2h_nan_after,oi_rel_vol_4h_nan_before,oi_rel_vol_4h_nan_after,oi_rel_vol_8h_nan_before,oi_rel_vol_8h_nan_after,unwind_score_nan_before,unwind_score_nan_after,innovation_z_x_zr_1h_nan_before,innovation_z_x_zr_1h_nan_after,innovation_z_x_zr_3h_nan_before,innovation_z_x_zr_3h_nan_after
FLUX_USD:USD,updated,,0.7020918352786736,0.7020918352786736,0.6574584058674124,0.6574584058674124,0.6301760794497874,0.6301760794497874,0.7020918352786736,0.7020918352786736,0.7020918352786736,0.7020918352786736,0.7020918352786736,0.7020918352786736,0.7020918352786736,0.7020918352786736,0.7020918352786736,0.7020918352786736,0.7020918352786736,0.7020918352786736,0.7390485431351845,0.7390485431351845,0.9139864729887845,0.9139864729887845,0.8663280157529751,0.8663280157529751,0.8030592734225621,0.8030592734225621,0.6323164293256471,0.6323164293256471,0.9919237464684227,0.9919237464684227,0.9919237464684227,0.9919237464684227
GALA_USD:USD,updated,,0.05034102908022031,0.05034102908022031,0.05022687708684113,0.05022687708684113,0.05022687708684113,0.05022687708684113,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.05034102908022031,0.09106475271824434,0.09106475271824434,0.24094632002511343,0.24094632002511343,0.21292200565052366,0.21292200565052366,0.20087897034901972,0.20087897034901972,0.19939499443509032,0.19939499443509032,0.9955480722582118,0.9955480722582118,0.9955480722582118,0.9955480722582118
GAS_USD:USD,updated,,0.7079135869410119,0.7079135869410119,0.6556034359750007,0.6556034359750007,0.606575154818641,0.606575154818641,0.7079135869410119,0.7079135869410119,0.7079135869410119,0.7079135869410119,0.7079135869410119,0.7079135869410119,0.7079135869410119,0.7079135869410119,0.7079135869410119,0.7079135869410119,0.7079135869410119,0.7079135869410119,0.7376501812162894,0.7376501812162894,0.9195799206643646,0.9195799206643646,0.8754030992266203,0.8754030992266203,0.8156159926942724,0.8156159926942724,0.6071173767871921,0.6071173767871921,0.6542621500527953,0.6542621500527953,0.6542336120544505,0.6542336120544505
GBP_USD:USD,updated,,0.9190376986958134,0.9190376986958134,0.8784566650495135,0.8784566650495135,0.7873062983362347,0.7873062983362347,0.9190376986958134,0.9190376986958134,0.9190376986958134,0.9190376986958134,0.9190376986958134,0.9190376986958134,0.9190376986958134,0.9190376986958134,0.9190376986958134,0.9190376986958134,0.9190376986958134,0.9190376986958134,0.9312519619873862,0.9312519619873862,0.9882138066835993,0.9882138066835993,0.9791672612082989,0.9791672612082989,0.9633286721269371,0.9633286721269371,0.7328557974943637,0.7328557974943637,0.7577123940526811,0.7577123940526811,0.7576838560543363,0.7576838560543363
GIGA_USD:USD,updated,,0.6471276504665963,0.6471276504665963,0.6418195827744642,0.6418195827744642,0.6403926828572244,0.6403926828572244,0.6471276504665963,0.6471276504665963,0.6471276504665963,0.6471276504665963,0.6471276504665963,0.6471276504665963,0.6471276504665963,0.6471276504665963,0.6471276504665963,0.6471276504665963,0.6471276504665963,0.6471276504665963,0.688736052053309,0.688736052053309,0.7658171855826033,0.7658171855826033,0.7133928826232128,0.7133928826232128,0.6746382808709797,0.6746382808709797,0.6427898747181873,0.6427898747181873,0.999172398048001,0.999172398048001,0.999172398048001,0.999172398048001
GMT_USD:USD,updated,,0.007476955566336577,0.007476955566336577,0.004765845723580948,0.004765845723580948,0.004765845723580948,0.004765845723580948,0.007476955566336577,0.007476955566336577,0.007476955566336577,0.007476955566336577,0.007476955566336577,0.007476955566336577,0.007476955566336577,0.007476955566336577,0.007476955566336577,0.007476955566336577,0.007476955566336577,0.007476955566336577,0.049085357153049285,0.049085357153049285,0.3552695413943666,0.3552695413943666,0.2754487600239719,0.2754487600239719,0.22747638480636967,0.22747638480636967,0.19939499443509032,0.19939499443509032,0.9562512485374276,0.9562512485374276,0.9562227105390828,0.9562227105390828
GMX_USD:USD,updated,,0.20638680402956536,0.20638680402956536,0.19925230444336633,0.19925230444336633,0.19819639850460888,0.19819639850460888,0.20638680402956536,0.20638680402956536,0.20638680402956536,0.20638680402956536,0.20638680402956536,0.20638680402956536,0.20638680402956536,0.20638680402956536,0.20638680402956536,0.20638680402956536,0.20638680402956536,0.20638680402956536,0.2478810536228989,0.2478810536228989,0.44270996832282183,0.44270996832282183,0.3290145829171542,0.3290145829171542,0.2511629234325504,0.2511629234325504,0.20284809223481065,0.20284809223481065,0.22687708684112895,0.22687708684112895,0.22684854884278416,0.22684854884278416
GOAT_USD:USD,updated,,0.6062041608401587,0.6062041608401587,0.6062326988385035,0.6062326988385035,0.6062326988385035,0.6062326988385035,0.6062041608401587,0.6062041608401587,0.6062041608401587,0.6062041608401587,0.6062041608401587,0.6062041608401587,0.6062041608401587,0.6062041608401587,0.6062041608401587,0.6062041608401587,0.6062041608401587,0.6062041608401587,0.6478125624268714,0.6478125624268714,0.6148511743386319,0.6148511743386319,0.6085157387060871,0.6085157387060871,0.6068890728004338,0.6068890728004338,0.6086298906994664,0.6086298906994664,0.9878998887018065,0.9878998887018065,0.9878998887018065,0.9878998887018065
GRASS_USD:USD,updated,,0.6230130418652435,0.6230130418652435,0.6211866099711766,0.6211866099711766,0.6206729260009702,0.6206729260009702,0.6230130418652435,0.6230130418652435,0.6230130418652435,0.6230130418652435,0.6230130418652435,0.6230130418652435,0.6230130418652435,0.6230130418652435,0.6230130418652435,0.6230130418652435,0.6230130418652435,0.6230130418652435,0.6646214434519563,0.6646214434519563,0.6661339573642304,0.6661339573642304,0.64310379269998,0.64310379269998,0.6306612254216489,0.6306612254216489,0.6228703518735196,0.6228703518735196,0.8770297651322736,0.8770297651322736,0.8770012271339288,0.8770012271339288
GRIFFAIN_USD:USD,updated,,0.6765788647584259,0.6765788647584259,0.6700151251391228,0.6700151251391228,0.6677891612682286,0.6677891612682286,0.6765788647584259,0.6765788647584259,0.6765788647584259,0.6765788647584259,0.6765788647584259,0.6765788647584259,0.6765788647584259,0.6765788647584259,0.6765788647584259,0.6765788647584259,0.6765788647584259,0.6765788647584259,0.7181587283467937,0.7181587283467937,0.7446419908107645,0.7446419908107645,0.7161896064610028,0.7161896064610028,0.6958420136411632,0.6958420136411632,0.6699580491424332,0.6699580491424332,0.9940926343426272,0.9940926343426272,0.9940926343426272,0.9940926343426272
GRT_USD:USD,updated,,0.05978710653234782,0.05978710653234782,0.05890242858365914,0.05890242858365914,0.05890242858365914,0.05890242858365914,0.05978710653234782,0.05978710653234782,0.05978710653234782,0.05978710653234782,0.05978710653234782,0.05978710653234782,0.05978710653234782,0.05978710653234782,0.05978710653234782,0.05978710653234782,0.05978710653234782,0.05978710653234782,0.10079621015381982,0.10079621015381982,0.2873491053337519,0.2873491053337519,0.23386889643560402,0.23386889643560402,0.20801346993521874,0.20801346993521874,0.19939499443509032,0.19939499443509032,0.9805656231271939,0.9805656231271939,0.9805656231271939,0.9805656231271939
GTC_USD:USD,updated,,0.6732399189520847,0.6732399189520847,0.6187894181102137,0.6187894181102137,0.5405382266487828,0.5405382266487828,0.6732399189520847,0.6732399189520847,0.6732399189520847,0.6732399189520847,0.6732399189520847,0.6732399189520847,0.6732399189520847,0.6732399189520847,0.6732399189520847,0.6732399189520847,0.6732399189520847,0.6732399189520847,0.712251362689421,0.712251362689421,0.9001170057932136,0.900059929796524,0.8492052167460974,0.8490625267543734,0.7833395165663081,0.7829970605861705,0.5212180017693558,0.52064724180246,0.9618732342113524,0.9618732342113524,0.9618446962130076,0.9618446962130076
HBAR_USD:USD,updated,,0.5232441996518364,0.5232441996518364,0.5232727376501812,0.5232727376501812,0.5232727376501812,0.5232727376501812,0.5232441996518364,0.5232441996518364,0.5232441996518364,0.5232441996518364,0.5232441996518364,0.5232441996518364,0.5232441996518364,0.5232441996518364,0.5232441996518364,0.5232441996518364,0.5232441996518364,0.5232441996518364,0.5648240632402043,0.5648240632402043,0.5324905111155503,0.5324334351188608,0.5264119174681088,0.5262977654747296,0.5243001055905939,0.5241859535972146,0.5255843155161097,0.5254701635227306,0.9835335749550527,0.9835335749550527,0.9835335749550527,0.9835335749550527
HFT_USD:USD,updated,,0.3127479238606204,0.3127479238606204,0.2975086327444993,0.2975086327444993,0.293912844953055,0.293912844953055,0.3127479238606204,0.3127479238606204,0.3127479238606204,0.3127479238606204,0.3127479238606204,0.3127479238606204,0.3127479238606204,0.3127479238606204,0.3127479238606204,0.3127479238606204,0.3127479238606204,0.3127479238606204,0.34896264376016667,0.34896264376016667,0.5880254558945236,0.5880254558945236,0.477954396278645,0.477954396278645,0.38994320938329385,0.38994320938329385,0.2961388088239491,0.2961388088239491,0.9802802431437458,0.9802802431437458,0.9802802431437458,0.9802802431437458
HMSTR_USD:USD,updated,,0.6536913900858994,0.6536913900858994,0.6252390057361377,0.6252390057361377,0.6062897748351931,0.6062897748351931,0.6536913900858994,0.6536913900858994,0.6536913900858994,0.6536913900858994,0.6536913900858994,0.6536913900858994,0.6536913900858994,0.6536913900858994,0.6536913900858994,0.6536913900858994,0.6536913900858994,0.6536913900858994,0.6952427156759224,0.6952427156759224,0.8521731685739562,0.8521731685739562,0.795097171884364,0.795097171884364,0.7349961473702235,0.7349961473702235,0.6089438086812591,0.6089438086812591,1.0,,1.0,
HYPE_USD:USD,updated,,0.6692445991838133,0.6692445991838133,0.6692731371821581,0.6692731371821581,0.6692731371821581,0.6692731371821581,0.6692445991838133,0.6692445991838133,0.6692445991838133,0.6692445991838133,0.6692445991838133,0.6692445991838133,0.6692445991838133,0.6692445991838133,0.6692445991838133,0.6692445991838133,0.6692445991838133,0.6692445991838133,0.7108530007705259,0.7108530007705259,0.6709854170828458,0.6709854170828458,0.669986587140778,0.669986587140778,0.6697582831540195,0.6697582831540195,0.6806312605233868,0.6806312605233868,0.6959561656345424,0.6959561656345424,0.6959276276361976,0.6959276276361976
ICP_USD:USD,updated,,0.08986615678776291,0.08986615678776291,0.0826745812048743,0.0826745812048743,0.07870779943494763,0.07870779943494763,0.08986615678776291,0.08986615678776291,0.08986615678776291,0.08986615678776291,0.08986615678776291,0.08986615678776291,0.08986615678776291,0.08986615678776291,0.08986615678776291,0.08986615678776291,0.08986615678776291,0.08986615678776291,0.12271339288262322,0.12271339288262322,0.2805285237293456,0.2804999857310008,0.2441425758397306,0.2441140378413858,0.21648925544362319,0.2164607174452784,0.1995091464284695,0.19948060843012472,0.11983105504979881,0.11983105504979881,0.119802517051454,0.119802517051454
ICX_USD:USD,updated,,0.15005279529693788,0.15005279529693788,0.10955737564567221,0.10955737564567221,0.08764019291686881,0.08764019291686881,0.15005279529693788,0.15005279529693788,0.15005279529693788,0.15005279529693788,0.15005279529693788,0.15005279529693788,0.15005279529693788,0.15005279529693788,0.15005279529693788,0.15005279529693788,0.15005279529693788,0.15005279529693788,0.18889301104420536,0.18889301104420536,0.5843440541080449,0.5843440541080449,0.48043720213464225,0.48043720213464225,0.3776147940983419,0.3776147940983419,0.1995091464284695,0.1995091464284695,0.9884421106703576,0.9884421106703576,0.9884421106703576,0.9884421106703576
IMX_USD:USD,updated,,0.10073913415713022,0.10073913415713022,0.09765703033589224,0.09765703033589224,0.09765703033589224,0.09765703033589224,0.10073913415713022,0.10073913415713022,0.10073913415713022,0.10073913415713022,0.10073913415713022,0.10073913415713022,0.10073913415713022,0.10073913415713022,0.10073913415713022,0.10073913415713022,0.10073913415713022,0.10073913415713022,0.14017864786963843,0.14017864786963843,0.3150309637282041,0.3150309637282041,0.251648069404412,0.251648069404412,0.2170029394138295,0.2170029394138295,0.1994235324334351,0.1994235324334351,0.6638509174966468,0.6638509174966468,0.6638509174966468,0.6638509174966468
INIT_USD:USD,updated,,0.7536314602893753,0.7536314602893753,0.7492366085442766,0.7492366085442766,0.7480094746154504,0.7480094746154504,0.7536314602893753,0.7536314602893753,0.7536314602893753,0.7536314602893753,0.7536314602893753,0.7536314602893753,0.7536314602893753,0.7536314602893753,0.7536314602893753,0.7536314602893753,0.7536314602893753,0.7536314602893753,0.7951827858793984,0.7951827858793984,0.8732627493507605,0.8732627493507605,0.8292856939014297,0.8292856939014297,0.7884478182700265,0.7884478182700265,0.7501498244913102,0.7501498244913102,0.992580120430353,0.992580120430353,0.992580120430353,0.992580120430353
INJ_USD:USD,updated,,0.2170029394138295,0.2170029394138295,0.21703147741217432,0.21703147741217432,0.21703147741217432,0.21703147741217432,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2170029394138295,0.2586113410005422,0.2586113410005422,0.2548443252190291,0.2548443252190291,0.2338403584372592,0.2338403584372592,0.22271053908278873,0.22271053908278873,0.219457207271482,0.219457207271482,0.25039239747724096,0.25039239747724096,0.25036385947889617,0.25036385947889617
IP_USD:USD,updated,,0.6996661054193659,0.6996661054193659,0.6978967495219885,0.6978967495219885,0.6977825975286094,0.6977825975286094,0.6996661054193659,0.6996661054193659,0.6996661054193659,0.6996661054193659,0.6996661054193659,0.6996661054193659,0.6996661054193659,0.6996661054193659,0.6996661054193659,0.6996661054193659,0.6996661054193659,0.6996661054193659,0.7412459690077338,0.7412459690077338,0.7484090065922776,0.7484090065922776,0.7247510059644416,0.7247510059644416,0.7094261008532862,0.7094261008532862,0.6999514854028138,0.6999514854028138,0.8245769241745384,0.8245769241745384,0.8245483861761936,0.8245483861761936
JASMY_USD:USD,updated,,0.2279329927798864,0.2279329927798864,0.21911475129134442,0.21911475129134442,0.2170600154105191,0.2170600154105191,0.2279329927798864,0.2279329927798864,0.2279329927798864,0.2279329927798864,0.2279329927798864,0.2279329927798864,0.2279329927798864,0.2279329927798864,0.2279329927798864,0.2279329927798864,0.2279329927798864,0.2279329927798864,0.26931309037984075,0.26931309037984075,0.3482491938015468,0.3482491938015468,0.3068405582032476,0.3068405582032476,0.26785765246425614,0.26785765246425614,0.2193430552781028,0.2193430552781028,0.9962329842184869,0.9962329842184869,0.9962329842184869,0.9962329842184869
JTO_USD:USD,updated,,0.3951942010787363,0.3951942010787363,0.3952227390770811,0.3952227390770811,0.3952227390770811,0.3952227390770811,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.3951942010787363,0.43680260266544907,0.43680260266544907,0.4473331240546788,0.4473331240546788,0.41391512799292257,0.41391512799292257,0.3998744328072829,0.3998744328072829,0.3975343169430096,0.3975343169430096,0.6160212322707685,0.6160212322707685,0.6159926942724238,0.6159926942724238
JUP_USD:USD,updated,,0.4238463514169116,0.4238463514169116,0.4238748894152564,0.4238748894152564,0.4238748894152564,0.4238748894152564,0.4238463514169116,0.4238463514169116,0.4238463514169116,0.4238463514169116,0.4238463514169116,0.4238463514169116,0.4238463514169116,0.4238463514169116,0.4238463514169116,0.4238463514169116,0.4238463514169116,0.4238463514169116,0.4654547530036243,0.4654547530036243,0.4307810850146971,0.4307810850146971,0.4247595673639451,0.4247595673639451,0.4241888073970492,0.4241888073970492,0.43646014668531147,0.43646014668531147,0.8667275477298022,0.8667275477298022,0.8667275477298022,0.8667275477298022
KAITO_USD:USD,updated,,0.7053451670899803,0.7053451670899803,0.7017208413001912,0.7017208413001912,0.7006649353614337,0.7006649353614337,0.7053451670899803,0.7053451670899803,0.7053451670899803,0.7053451670899803,0.7053451670899803,0.7053451670899803,0.7053451670899803,0.7053451670899803,0.7053451670899803,0.7053451670899803,0.7053451670899803,0.7053451670899803,0.746953568676693,0.746953568676693,0.7823406866242402,0.7823406866242402,0.7477240946320025,0.7477240946320025,0.7239804800091322,0.7239804800091322,0.7030621272223966,0.7030621272223966,0.907765189349619,0.907765189349619,0.907765189349619,0.907765189349619
KAS_USD:USD,updated,,0.4094917382494792,0.4094917382494792,0.409520276247824,0.409520276247824,0.409520276247824,0.409520276247824,0.4094917382494792,0.4094917382494792,0.4094917382494792,0.4094917382494792,0.4094917382494792,0.4094917382494792,0.4094917382494792,0.4094917382494792,0.4094917382494792,0.4094917382494792,0.4094917382494792,0.4094917382494792,0.4511001398361919,0.4511001398361919,0.4183670557347108,0.4183670557347108,0.4129162980508547,0.4129162980508547,0.41029080220313346,0.41029080220313346,0.4117177021203733,0.4117177021203733,0.9967752061870381,0.9967752061870381,0.9967752061870381,0.9967752061870381
KAVA_USD:USD,updated,,0.05670500271110984,0.05670500271110984,0.0540795068633886,0.0540795068633886,0.0540795068633886,0.0540795068633886,0.05670500271110984,0.05670500271110984,0.05670500271110984,0.05670500271110984,0.05670500271110984,0.05670500271110984,0.05670500271110984,0.05670500271110984,0.05670500271110984,0.05670500271110984,0.05670500271110984,0.05670500271110984,0.09762849233754745,0.09762849233754745,0.3688536286064895,0.3688536286064895,0.27516338004052393,0.27516338004052393,0.22122656316885933,0.22122656316885933,0.19945207043177993,0.19945207043177993,0.8335093176564595,0.8335093176564595,0.8334807796581147,0.8334807796581147
KSM_USD:USD,updated,,0.0635826603122057,0.0635826603122057,0.05927342256214149,0.05927342256214149,0.05890242858365914,0.05890242858365914,0.0635826603122057,0.0635826603122057,0.0635826603122057,0.0635826603122057,0.0635826603122057,0.0635826603122057,0.0635826603122057,0.0635826603122057,0.0635826603122057,0.0635826603122057,0.0635826603122057,0.0635826603122057,0.10330755400816187,0.10330755400816187,0.36528637881339004,0.36528637881339004,0.2662309865586028,0.2662309865586028,0.21654633144031277,0.21654633144031277,0.19939499443509032,0.19939499443509032,0.08789703490197198,0.08789703490197198,0.08786849690362718,0.08786849690362718
LAYER_USD:USD,updated,,0.7440997688422134,0.7440997688422134,0.7107388487771468,0.7107388487771468,0.6833994463628321,0.6833994463628321,0.7440997688422134,0.7440997688422134,0.7440997688422134,0.7440997688422134,0.7440997688422134,0.7440997688422134,0.7440997688422134,0.7440997688422134,0.7440997688422134,0.7440997688422134,0.7440997688422134,0.7440997688422134,0.7821694586341714,0.7821694586341714,0.9009446077452128,0.9009446077452128,0.8581376102280186,0.8581376102280186,0.8107645329756571,0.8107645329756571,0.6898490339887561,0.6898490339887561,0.9620444622014211,0.9620444622014211,0.9620159242030764,0.9620159242030764
LCAP_USD:USD,updated,,0.9469193230786792,0.9469193230786792,0.9331640078764876,0.9331640078764876,0.9051396935018978,0.9051396935018978,0.9469193230786792,0.9469193230786792,0.9469193230786792,0.9469193230786792,0.9469193230786792,0.9469193230786792,0.9469193230786792,0.9469193230786792,0.9469193230786792,0.9469193230786792,0.9469193230786792,0.9469193230786792,0.9608173282725949,0.9608173282725949,0.9845894808938102,0.9845894808938102,0.9773122913158871,0.9773122913158871,0.9675522958819668,0.9675522958819668,0.8948089381010816,0.8948089381010816,0.9197796866527782,0.9197796866527782,0.9197511486544334,0.9197511486544334
LDO_USD:USD,updated,,0.19785394252447133,0.19785394252447133,0.19782540452612654,0.19782540452612654,0.19782540452612654,0.19782540452612654,0.19785394252447133,0.19785394252447133,0.19785394252447133,0.19785394252447133,0.19785394252447133,0.19785394252447133,0.19785394252447133,0.19785394252447133,0.19785394252447133,0.19785394252447133,0.19785394252447133,0.19785394252447133,0.23946234411118403,0.23946234411118403,0.2681715704460489,0.2681715704460489,0.23292714249022572,0.23292714249022572,0.210496275791216,0.210496275791216,0.20267686424474188,0.20267686424474188,0.5532661739105619,0.5532661739105619,0.5532376359122171,0.5532376359122171
LINK_USD:USD,updated,,2.8537998344796096e-05,2.8537998344796096e-05,5.707599668959219e-05,5.707599668959219e-05,5.707599668959219e-05,5.707599668959219e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,0.04160840158671271,0.04160840158671271,0.19754002454267858,0.19754002454267858,0.1973973345509546,0.1973973345509546,0.1973973345509546,0.1973973345509546,0.19939499443509032,0.19939499443509032,0.029108758311692018,0.029108758311692018,0.029080220313347224,0.029080220313347224
LPT_USD:USD,updated,,0.057275762678005764,0.057275762678005764,0.04320652949402129,0.04320652949402129,0.041494249593333525,0.041494249593333525,0.057275762678005764,0.057275762678005764,0.057275762678005764,0.057275762678005764,0.057275762678005764,0.057275762678005764,0.057275762678005764,0.057275762678005764,0.057275762678005764,0.057275762678005764,0.057275762678005764,0.057275762678005764,0.09491738249479181,0.09491738249479181,0.33891726834279845,0.33891726834279845,0.2821837276333438,0.2821837276333438,0.23866328015752974,0.23866328015752974,0.19939499443509032,0.19939499443509032,0.07982078137039468,0.07982078137039468,0.07979224337204989,0.07979224337204989
LQTY_USD:USD,updated,,0.6988955794640563,0.6988955794640563,0.6544333780428641,0.6544333780428641,0.6123112924859451,0.6123112924859451,0.6988955794640563,0.6988955794640563,0.6988955794640563,0.6988955794640563,0.6988955794640563,0.6988955794640563,0.6988955794640563,0.6988955794640563,0.6988955794640563,0.6988955794640563,0.6988955794640563,0.6988955794640563,0.7362803572957393,0.7362803572957393,0.8997745498130761,0.8997745498130761,0.8519448645871979,0.8519448645871979,0.7930424360035387,0.7930424360035387,0.6070888387888473,0.6070888387888473,0.9089352472817557,0.9089352472817557,0.9089067092834109,0.9089067092834109
LRC_USD:USD,updated,,0.05841728261179761,0.05841728261179761,0.05476441882366371,0.05476441882366371,0.0540795068633886,0.0540795068633886,0.05841728261179761,0.05841728261179761,0.05841728261179761,0.05841728261179761,0.05841728261179761,0.05841728261179761,0.05841728261179761,0.05841728261179761,0.05841728261179761,0.05841728261179761,0.05841728261179761,0.05841728261179761,0.09988299420678634,0.09988299420678634,0.4361462287035187,0.4361462287035187,0.3239062812134357,0.3239062812134357,0.24753859764276134,0.24753859764276134,0.1994235324334351,0.1994235324334351,0.9774549813076111,0.9774549813076111,0.9774549813076111,0.9774549813076111
LSK_USD:USD,updated,,0.45769241745383976,0.45769241745383976,0.43280728289717757,0.43280728289717757,0.42378927542022204,0.42378927542022204,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.45769241745383976,0.4993008190405525,0.4993008190405525,0.733940241431466,0.733940241431466,0.6398504608886733,0.6398504608886733,0.5494135441340144,0.5494135441340144,0.4391427185297223,0.4391427185297223,0.8764019291686881,0.8764019291686881,0.8763733911703433,0.8763733911703433
LTC_USD:USD,updated,,0.0,0.0,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,2.8537998344796096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04160840158671271,0.04160840158671271,0.19745441054764418,0.19745441054764418,0.1973687965526098,0.1973687965526098,0.1973973345509546,0.1973973345509546,0.19939499443509032,0.19939499443509032,0.02659741445734996,0.02659741445734996,0.026568876459005165,0.026568876459005165
MANA_USD:USD,updated,,0.0241146086013527,0.0241146086013527,0.023943380611283923,0.023943380611283923,0.023943380611283923,0.023943380611283923,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.0241146086013527,0.06572301018806541,0.06572301018806541,0.26546046060329326,0.26546046060329326,0.22122656316885933,0.22122656316885933,0.2031620102166034,0.2031620102166034,0.19939499443509032,0.19939499443509032,0.9261151222853229,0.9261151222853229,0.9260865842869781,0.9260865842869781
MELANIA_USD:USD,updated,,0.6693587511771925,0.6693587511771925,0.6671898633029879,0.6671898633029879,0.6662766473559545,0.6662766473559545,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.6693587511771925,0.7109671527639051,0.7109671527639051,0.7100824748152165,0.7100824748152165,0.6892211980251706,0.6892211980251706,0.6768071687451842,0.6768071687451842,0.6685026112268485,0.6685026112268485,0.9928369624154562,0.9928369624154562,0.9928369624154562,0.9928369624154562
METIS_USD:USD,updated,,0.7138780285950743,0.7138780285950743,0.6726691589851888,0.6726691589851888,0.6206729260009702,0.6206729260009702,0.7138780285950743,0.7138780285950743,0.7138780285950743,0.7138780285950743,0.7138780285950743,0.7138780285950743,0.7138780285950743,0.7138780285950743,0.7138780285950743,0.7138780285950743,0.7138780285950743,0.7138780285950743,0.754516138238064,0.754516138238064,0.8867041465711595,0.8867041465711595,0.8432978510887247,0.8432978510887247,0.7932707399902971,0.7932707399902971,0.6228703518735196,0.6228703518735196,0.6529208641305899,0.6529208641305899,0.6528923261322451,0.6528923261322451
MEW_USD:USD,updated,,0.5184212779315659,0.5184212779315659,0.5184498159299107,0.5184498159299107,0.5184498159299107,0.5184498159299107,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5184212779315659,0.5600011415199337,0.5600011415199337,0.5301218572529323,0.5300077052595531,0.5209896977825975,0.5208755457892184,0.5193059558802545,0.5191918038868754,0.5207613937958392,0.52064724180246,1.0,,1.0,
ME_USD:USD,updated,,0.747238948660141,0.747238948660141,0.7082845809194943,0.7082845809194943,0.6691019091920892,0.6691019091920892,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.747238948660141,0.7861933164007876,0.7861933164007876,0.9136440170086471,0.9136440170086471,0.8749464912531035,0.8749464912531035,0.8267743500470877,0.8267743500470877,0.665078051425473,0.665078051425473,0.9509717188436403,0.9509717188436403,0.9509431808452955,0.9509431808452955
MINA_USD:USD,updated,,0.09854170828458092,0.09854170828458092,0.09346194457920722,0.09346194457920722,0.09326217859079364,0.09326217859079364,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.09854170828458092,0.1381524499871579,0.1381524499871579,0.3925972432293599,0.3925687052310151,0.29006021517650754,0.29003167717816275,0.22884620872691988,0.2288176707285751,0.1995091464284695,0.19948060843012472,0.8549128164150567,0.8549128164150567,0.8549128164150567,0.8549128164150567
