symbol,status,error,dist_vwap_norm_nan_before,dist_vwap_norm_nan_after,vwap_zone_1d_atr_nan_before,vwap_zone_1d_atr_nan_after,vwap_zone_7d_atr_nan_before,vwap_zone_7d_atr_nan_after,dist_vwap_12_atr_nan_before,dist_vwap_12_atr_nan_after,dist_vwap_24_atr_nan_before,dist_vwap_24_atr_nan_after,dist_vwap_96_atr_nan_before,dist_vwap_96_atr_nan_after,trapped_longs_12_nan_before,trapped_longs_12_nan_after,trapped_longs_24_nan_before,trapped_longs_24_nan_after,trapped_longs_96_nan_before,trapped_longs_96_nan_after,dist_stack_nan_before,dist_stack_nan_after,oi_rel_vol_2h_nan_before,oi_rel_vol_2h_nan_after,oi_rel_vol_4h_nan_before,oi_rel_vol_4h_nan_after,oi_rel_vol_8h_nan_before,oi_rel_vol_8h_nan_after,unwind_score_nan_before,unwind_score_nan_after
CHZ_USD:USD,updated,,0.04279844784295823,0.04279844784295823,0.03977402419538918,0.03977402419538918,0.03977402419538918,0.03977402419538918,0.04279844784295823,0.04279844784295823,0.04279844784295823,0.04279844784295823,0.04279844784295823,0.04279844784295823,0.04279844784295823,0.04279844784295823,0.04279844784295823,0.04279844784295823,0.04279844784295823,0.04279844784295823,0.08428440995206574,0.08428440995206574,0.3380506733622461,0.3380506733622461,0.27051472266605797,0.27051472266605797,0.22822985619721525,0.22822985619721525,0.19984021912805294,0.19984021912805294
COMP_USD:USD,updated,,0.037548504907555354,0.037548504907555354,0.035094727231225746,0.035094727231225746,0.03492353343985392,0.03492353343985392,0.037548504907555354,0.037548504907555354,0.037548504907555354,0.037548504907555354,0.037548504907555354,0.037548504907555354,0.037548504907555354,0.037548504907555354,0.037548504907555354,0.037548504907555354,0.037548504907555354,0.037548504907555354,0.07829262725405159,0.07829262725405159,0.37177585026249715,0.37177585026249715,0.27935973522026936,0.27935973522026936,0.22386441451723352,0.22386441451723352,0.19984021912805294,0.19984021912805294
COOKIE_USD:USD,updated,,0.6989842501711938,0.6989842501711938,0.6828635014836796,0.6828635014836796,0.6767290572928555,0.6767290572928555,0.6989842501711938,0.6989842501711938,0.6989842501711938,0.6989842501711938,0.6989842501711938,0.6989842501711938,0.6989842501711938,0.6989842501711938,0.6989842501711938,0.6989842501711938,0.6989842501711938,0.6989842501711938,0.738729742068021,0.738729742068021,0.8651563569961196,0.8651563569961196,0.8130278475233965,0.8130278475233965,0.7605854827664916,0.7605854827664916,0.6790972380734992,0.6790972380734992
COTI_USD:USD,updated,,0.49041314768317734,0.49041314768317734,0.48530586624058436,0.48530586624058436,0.48482081716503084,0.48482081716503084,0.49041314768317734,0.49041314768317734,0.49041314768317734,0.49041314768317734,0.49041314768317734,0.49041314768317734,0.49041314768317734,0.49041314768317734,0.49041314768317734,0.49041314768317734,0.49041314768317734,0.49041314768317734,0.5315567222095412,0.5315567222095412,0.6632047477744807,0.6632047477744807,0.5865669938370235,0.5865669938370235,0.5296735905044511,0.5296735905044511,0.48758845012554214,0.48758845012554214
COW_USD:USD,updated,,0.6981568135128966,0.6981568135128966,0.6709370006847751,0.6709370006847751,0.6307349920109564,0.6307349920109564,0.6981568135128966,0.6981568135128966,0.6981568135128966,0.6981568135128966,0.6981568135128966,0.6981568135128966,0.6981568135128966,0.6981568135128966,0.6981568135128966,0.6981568135128966,0.6981568135128966,0.6981568135128966,0.7394145172335084,0.7394145172335084,0.8567963935174617,0.8567963935174617,0.8109449897283725,0.8109449897283725,0.7636955033097467,0.7636955033097467,0.6310203149965761,0.6310203149965761
CRO_USD:USD,updated,,0.6452579319790003,0.6452579319790003,0.6451438027847524,0.6451438027847524,0.6451438027847524,0.6451438027847524,0.6452579319790003,0.6452579319790003,0.6452579319790003,0.6452579319790003,0.6452579319790003,0.6452579319790003,0.6452579319790003,0.6452579319790003,0.6452579319790003,0.6452579319790003,0.6452579319790003,0.6452579319790003,0.6870006847751655,0.6870006847751655,0.7453492353343986,0.7453492353343986,0.6991269116640036,0.6991269116640036,0.6652590732709427,0.6652590732709427,0.6472837251769002,0.6472837251769002
CRV_USD:USD,updated,,0.023967130792056607,0.023967130792056607,0.02399566309061858,0.02399566309061858,0.02399566309061858,0.02399566309061858,0.023967130792056607,0.023967130792056607,0.023967130792056607,0.023967130792056607,0.023967130792056607,0.023967130792056607,0.023967130792056607,0.023967130792056607,0.023967130792056607,0.023967130792056607,0.023967130792056607,0.023967130792056607,0.06570988358822187,0.06570988358822187,0.19912691166400365,0.19912691166400365,0.1974435060488473,0.1974435060488473,0.19735790915316137,0.19735790915316137,0.19935517005249942,0.19935517005249942
CTSI_USD:USD,updated,,0.5443106596667427,0.5443106596667427,0.51837480027391,0.51837480027391,0.5050216845469071,0.5050216845469071,0.5443106596667427,0.5443106596667427,0.5443106596667427,0.5443106596667427,0.5443106596667427,0.5443106596667427,0.5443106596667427,0.5443106596667427,0.5443106596667427,0.5443106596667427,0.5443106596667427,0.5443106596667427,0.579918968272084,0.579918968272084,0.8007589591417484,0.8007589591417484,0.7208970554667884,0.7208970554667884,0.6358708057521114,0.6358708057521114,0.5067621547591874,0.5067621547591874
CVX_USD:USD,updated,,0.2381305637982196,0.2381305637982196,0.22212394430495322,0.22212394430495322,0.21293654416799818,0.21293654416799818,0.2381305637982196,0.2381305637982196,0.2381305637982196,0.2381305637982196,0.2381305637982196,0.2381305637982196,0.2381305637982196,0.2381305637982196,0.2381305637982196,0.2381305637982196,0.2381305637982196,0.2381305637982196,0.2781043140835426,0.2781043140835426,0.5050216845469071,0.5050216845469071,0.39657041771285095,0.39657041771285095,0.30906185802328234,0.30906185802328234,0.21590390321844327,0.21590390321844327
CYBER_USD:USD,updated,,0.6879993152248345,0.6879993152248345,0.6489956630906186,0.6489956630906186,0.6062542798447843,0.6062542798447843,0.6879993152248345,0.6879993152248345,0.6879993152248345,0.6879993152248345,0.6879993152248345,0.6879993152248345,0.6879993152248345,0.6879993152248345,0.6879993152248345,0.6879993152248345,0.6879993152248345,0.6879993152248345,0.7123373658981967,0.7123373658981967,0.8749144031043141,0.8749144031043141,0.8240698470668797,0.8240698470668797,0.7682321387811002,0.7682321387811002,0.634158867838393,0.634158867838393
DASH_USD:USD,updated,,0.07680894772882904,0.07680894772882904,0.06630906185802328,0.06630906185802328,0.06365555809175988,0.06365555809175988,0.07680894772882904,0.07680894772882904,0.07680894772882904,0.07680894772882904,0.07680894772882904,0.07680894772882904,0.07680894772882904,0.07680894772882904,0.07680894772882904,0.07680894772882904,0.07680894772882904,0.07680894772882904,0.11070531842045195,0.11070531842045195,0.3320588906642319,0.3320588906642319,0.2724263866697101,0.2724263866697101,0.23305181465418853,0.23305181465418853,0.1993837023510614,0.1993837023510614
DEEP_USD:USD,updated,,0.6642889751198356,0.6642889751198356,0.6390949554896143,0.6390949554896143,0.6214619949783154,0.6214619949783154,0.6642889751198356,0.6642889751198356,0.6642889751198356,0.6642889751198356,0.6642889751198356,0.6642889751198356,0.6642889751198356,0.6642889751198356,0.6642889751198356,0.6642889751198356,0.6642889751198356,0.6642889751198356,0.7014950924446474,0.7014950924446474,0.8315167769915545,0.8315167769915545,0.7821844327779046,0.7821844327779046,0.7323099748915772,0.7323099748915772,0.6230598036977859,0.6230598036977859
DEGEN_USD:USD,updated,,0.6322757361333029,0.6322757361333029,0.6231739328920338,0.6231739328920338,0.6204633645286465,0.6204633645286465,0.6322757361333029,0.6322757361333029,0.6322757361333029,0.6322757361333029,0.6322757361333029,0.6322757361333029,0.6322757361333029,0.6322757361333029,0.6322757361333029,0.6322757361333029,0.6322757361333029,0.6322757361333029,0.6740755535265921,0.6740755535265921,0.7830118694362018,0.7830118694362018,0.7230084455603744,0.7230084455603744,0.6730769230769231,0.6730769230769231,0.6226888838164802,0.6226888838164802
DENT_USD:USD,updated,,0.6847466331887697,0.6847466331887697,0.6519059575439398,0.6519059575439398,0.6303070075325268,0.6303070075325268,0.6847466331887697,0.6847466331887697,0.6847466331887697,0.6847466331887697,0.6847466331887697,0.6847466331887697,0.6847466331887697,0.6847466331887697,0.6847466331887697,0.6847466331887697,0.6847466331887697,0.6847466331887697,0.7257475462223236,0.7257475462223236,0.8701780415430267,0.8701780415430267,0.8188199041314769,0.8188199041314769,0.7627254051586396,0.7627254051586396,0.6323898653275508,0.6323898653275508
DOGE_USD:USD,updated,,0.01908810773795937,0.01908810773795937,0.019116640036521342,0.019116640036521342,0.019116640036521342,0.019116640036521342,0.01908810773795937,0.01908810773795937,0.01908810773795937,0.01908810773795937,0.01908810773795937,0.01908810773795937,0.01908810773795937,0.01908810773795937,0.01908810773795937,0.01908810773795937,0.01908810773795937,0.01908810773795937,0.06088792513124857,0.06088792513124857,0.19747203834740926,0.19747203834740926,0.19735790915316137,0.19735790915316137,0.19735790915316137,0.19735790915316137,0.19935517005249942,0.19935517005249942
DOGS_USD:USD,updated,,0.6190082173019859,0.6190082173019859,0.6007760785208857,0.6007760785208857,0.5957543939739786,0.5957543939739786,0.6190082173019859,0.6190082173019859,0.6190082173019859,0.6190082173019859,0.6190082173019859,0.6190082173019859,0.6190082173019859,0.6190082173019859,0.6190082173019859,0.6190082173019859,0.6190082173019859,0.6190082173019859,0.660808034695275,0.660808034695275,0.8095754393973978,0.8095754393973978,0.7471467701438028,0.7471467701438028,0.6869721524766035,0.6869721524766035,0.5979799132618123,0.5979799132618123
DOG_USD:USD,updated,,0.6417199269573157,0.6417199269573157,0.6297078292627254,0.6297078292627254,0.6205204291257703,0.6205204291257703,0.6417199269573157,0.6417199269573157,0.6417199269573157,0.6417199269573157,0.6417199269573157,0.6417199269573157,0.6417199269573157,0.6417199269573157,0.6417199269573157,0.6417199269573157,0.6417199269573157,0.6417199269573157,0.6834341474549189,0.6834341474549189,0.7565624286692536,0.7565624286692536,0.7184432777904588,0.7184432777904588,0.6835768089477289,0.6835768089477289,0.6226603515179183,0.6226603515179183
DOT_USD:USD,updated,,0.0,0.0,2.8532298561972153e-05,2.8532298561972153e-05,2.8532298561972153e-05,2.8532298561972153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417998173932892,0.0417998173932892,0.19809974891577264,0.19809974891577264,0.1974435060488473,0.1974435060488473,0.19735790915316137,0.19735790915316137,0.19935517005249942,0.19935517005249942
DYDX_USD:USD,updated,,0.07583884957772198,0.07583884957772198,0.07335653960283041,0.07335653960283041,0.07335653960283041,0.07335653960283041,0.07583884957772198,0.07583884957772198,0.07583884957772198,0.07583884957772198,0.07583884957772198,0.07583884957772198,0.07583884957772198,0.07583884957772198,0.07583884957772198,0.07583884957772198,0.07583884957772198,0.07583884957772198,0.11606939055010272,0.11606939055010272,0.2876055695046793,0.2876055695046793,0.2320531842045195,0.2320531842045195,0.20711595526135584,0.20711595526135584,0.19935517005249942,0.19935517005249942
DYM_USD:USD,updated,,0.43346267975348096,0.43346267975348096,0.42915430267062316,0.42915430267062316,0.4286121889979457,0.4286121889979457,0.43346267975348096,0.43346267975348096,0.43346267975348096,0.43346267975348096,0.43346267975348096,0.43346267975348096,0.43346267975348096,0.43346267975348096,0.43346267975348096,0.43346267975348096,0.43346267975348096,0.43346267975348096,0.47526249714677016,0.47526249714677016,0.5910750970098151,0.5910750970098151,0.5220269344898425,0.5220269344898425,0.4696416343300616,0.4696416343300616,0.4366868294909838,0.4366868294909838
EGLD_USD:USD,updated,,0.07755078749144032,0.07755078749144032,0.07389865327550788,0.07389865327550788,0.07335653960283041,0.07335653960283041,0.07755078749144032,0.07755078749144032,0.07755078749144032,0.07755078749144032,0.07755078749144032,0.07755078749144032,0.07755078749144032,0.07755078749144032,0.07755078749144032,0.07755078749144032,0.07755078749144032,0.07755078749144032,0.11843757133074641,0.11843757133074641,0.3971981282812143,0.3971981282812143,0.2881191508787948,0.2881191508787948,0.2275450810317279,0.2275450810317279,0.19935517005249942,0.19935517005249942
EIGEN_USD:USD,updated,,0.5961823784524082,0.5961823784524082,0.5956973293768546,0.5956973293768546,0.5956973293768546,0.5956973293768546,0.5961823784524082,0.5961823784524082,0.5961823784524082,0.5961823784524082,0.5961823784524082,0.5961823784524082,0.5961823784524082,0.5961823784524082,0.5961823784524082,0.5961823784524082,0.5961823784524082,0.5961823784524082,0.6379536635471353,0.6379536635471353,0.6685117553070076,0.6685117553070076,0.625970098151107,0.625970098151107,0.6037434375713308,0.6037434375713308,0.5978657840675645,0.5978657840675645
ENA_USD:USD,updated,,0.48068363387354485,0.48068363387354485,0.4807121661721068,0.4807121661721068,0.4807121661721068,0.4807121661721068,0.48068363387354485,0.48068363387354485,0.48068363387354485,0.48068363387354485,0.48068363387354485,0.48068363387354485,0.48068363387354485,0.48068363387354485,0.48068363387354485,0.48068363387354485,0.48068363387354485,0.48068363387354485,0.5224549189682721,0.5224549189682721,0.4860762383017576,0.4860762383017576,0.4821673133987674,0.4821673133987674,0.48139694133759414,0.48139694133759414,0.48290915316137867,0.48290915316137867
ENJ_USD:USD,updated,,0.03871832914859621,0.03871832914859621,0.03498059803697786,0.03498059803697786,0.034895001141291945,0.034895001141291945,0.03871832914859621,0.03871832914859621,0.03871832914859621,0.03871832914859621,0.03871832914859621,0.03871832914859621,0.03871832914859621,0.03871832914859621,0.03871832914859621,0.03871832914859621,0.03871832914859621,0.03871832914859621,0.08046108194476147,0.08046108194476147,0.4593985391463136,0.4593985391463136,0.3389351746176672,0.3389351746176672,0.2526535037662634,0.2526535037662634,0.1993837023510614,0.1993837023510614
ENS_USD:USD,updated,,0.08773681807806437,0.08773681807806437,0.08753709198813056,0.08753709198813056,0.08753709198813056,0.08753709198813056,0.08773681807806437,0.08773681807806437,0.08773681807806437,0.08773681807806437,0.08773681807806437,0.08773681807806437,0.08773681807806437,0.08773681807806437,0.08773681807806437,0.08773681807806437,0.08773681807806437,0.08773681807806437,0.1293939739785437,0.1293939739785437,0.2789032184432778,0.2789032184432778,0.23051244008217303,0.23051244008217303,0.2055466788404474,0.2055466788404474,0.19935517005249942,0.19935517005249942
ESPORTS_USD:USD,updated,,0.8969984021912806,0.8969984021912806,0.8963421593243551,0.8963421593243551,0.8963421593243551,0.8963421593243551,0.8969984021912806,0.8969984021912806,0.8969984021912806,0.8969984021912806,0.8969984021912806,0.8969984021912806,0.8969984021912806,0.8969984021912806,0.8969984021912806,0.8969984021912806,0.8969984021912806,0.8969984021912806,0.9383417028075782,0.9383417028075782,0.9220212280301301,0.9220212280301301,0.9114642775622004,0.9114642775622004,0.9038746861447158,0.9038746861447158,0.898624743209313,0.898624743209313
ETC_USD:USD,updated,,0.05033097466331888,0.05033097466331888,0.04924674731796393,0.04924674731796393,0.04924674731796393,0.04924674731796393,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.09213079205660808,0.09213079205660808,0.316565852545081,0.316565852545081,0.2524252453777676,0.2524252453777676,0.21544738644145173,0.21544738644145173,0.19935517005249942,0.19935517005249942
ETHFI_USD:USD,updated,,0.4926957315681351,0.4926957315681351,0.49158297192421824,0.49158297192421824,0.49158297192421824,0.49158297192421824,0.4926957315681351,0.4926957315681351,0.4926957315681351,0.4926957315681351,0.4926957315681351,0.4926957315681351,0.4926957315681351,0.4926957315681351,0.4926957315681351,0.4926957315681351,0.4926957315681351,0.4926957315681351,0.5340675644829947,0.5340675644829947,0.5983223008445561,0.5983223008445561,0.5417142204976033,0.5417142204976033,0.5093871262268889,0.5093871262268889,0.49380849121205206,0.49380849121205206
ETH_USD:ETH,updated,,0.0,0.0,2.8532298561972153e-05,2.8532298561972153e-05,2.8532298561972153e-05,2.8532298561972153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04197101118466104,,0.1975291029445332,0.1975291029445332,0.1974435060488473,0.1974435060488473,0.19747203834740926,0.19747203834740926,0.1994692992467473,0.1994692992467473
ETH_USD:USD,updated,,0.0,0.0,2.8532298561972153e-05,2.8532298561972153e-05,2.8532298561972153e-05,2.8532298561972153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417998173932892,0.0417998173932892,0.19735790915316137,0.19735790915316137,0.19727231225747546,0.19727231225747546,0.19730084455603744,0.19730084455603744,0.19924104085825153,0.19924104085825153
EUR_USD:USD,updated,,0.8440139237616983,0.8440139237616983,0.7957372745948413,0.7957372745948413,0.7309974891577266,0.7309974891577266,0.8440139237616983,0.8440139237616983,0.8440139237616983,0.8440139237616983,0.8440139237616983,0.8440139237616983,0.8440139237616983,0.8440139237616983,0.8440139237616983,0.8440139237616983,0.8440139237616983,0.8440139237616983,0.860648253823328,0.860648253823328,0.9667028075781785,0.9667028075781785,0.9449897283725177,0.9449897283725177,0.9123487788176216,0.9123487788176216,0.728429582287149,0.728429582287149
FARTCOIN_USD:USD,updated,,0.6663433006162977,0.6663433006162977,0.6663718329148596,0.6663718329148596,0.6663718329148596,0.6663718329148596,0.6663433006162977,0.6663433006162977,0.6663433006162977,0.6663433006162977,0.6663433006162977,0.6663433006162977,0.6663433006162977,0.6663433006162977,0.6663433006162977,0.6663433006162977,0.6663433006162977,0.6663433006162977,0.7081431180095868,0.7081431180095868,0.6667142204976033,0.6667142204976033,0.6666571559004794,0.6666571559004794,0.6666571559004794,0.6666571559004794,0.6685973522026935,0.6685973522026935
FET_USD:USD,updated,,0.3286635471353572,0.3286635471353572,0.3260956402647797,0.3260956402647797,0.32198698927185576,0.32198698927185576,0.3286635471353572,0.3286635471353572,0.3286635471353572,0.3286635471353572,0.3286635471353572,0.3286635471353572,0.3286635471353572,0.3286635471353572,0.3286635471353572,0.3286635471353572,0.3286635471353572,0.3286635471353572,0.3704633645286464,0.3704633645286464,0.38860990641406074,0.38860990641406074,0.3576808947728829,0.3576808947728829,0.33879251312485736,0.33879251312485736,0.32024651905957546,0.32024651905957546
FIL_USD:USD,updated,,0.0,0.0,2.8532298561972153e-05,2.8532298561972153e-05,2.8532298561972153e-05,2.8532298561972153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417998173932892,0.0417998173932892,0.2204976032869208,0.2204976032869208,0.20548961424332343,0.20548961424332343,0.19872745948413603,0.19872745948413603,0.19935517005249942,0.19935517005249942
FLOKI_USD:USD,updated,,0.49506391234877883,0.49506391234877883,0.4950924446473408,0.4950924446473408,0.4950924446473408,0.4950924446473408,0.49506391234877883,0.49506391234877883,0.49506391234877883,0.49506391234877883,0.49506391234877883,0.49506391234877883,0.49506391234877883,0.49506391234877883,0.49506391234877883,0.49506391234877883,0.49506391234877883,0.49506391234877883,0.536863729742068,0.536863729742068,0.5238530015978087,0.5238530015978087,0.5043939739785437,0.5043939739785437,0.49677585026249715,0.49677585026249715,0.49728943163661266,0.49728943163661266
FLOW_USD:USD,updated,,0.07669481853458114,0.07669481853458114,0.061458571102488015,0.061458571102488015,0.058947728829034464,0.058947728829034464,0.07669481853458114,0.07669481853458114,0.07669481853458114,0.07669481853458114,0.07669481853458114,0.07669481853458114,0.07669481853458114,0.07669481853458114,0.07669481853458114,0.07669481853458114,0.07669481853458114,0.07669481853458114,0.11686829490983794,0.11686829490983794,0.5704747774480712,0.5704747774480712,0.42658639580004565,0.42658639580004565,0.30404017347637524,0.30404017347637524,0.19941223464962338,0.19941223464962338
FLR_USD:USD,updated,,0.17567336224606253,0.17567336224606253,0.16140721296507646,0.16140721296507646,0.15875370919881307,0.15875370919881307,0.17567336224606253,0.17567336224606253,0.17567336224606253,0.17567336224606253,0.17567336224606253,0.17567336224606253,0.17567336224606253,0.17567336224606253,0.17567336224606253,0.17567336224606253,0.17567336224606253,0.17567336224606253,0.21747317963935175,0.21747317963935175,0.5354656471125314,0.5354656471125314,0.401649166856882,0.401649166856882,0.29747774480712164,0.29747774480712164,0.19935517005249942,0.19935517005249942
FLUX_USD:USD,updated,,0.7019516092216389,0.7019516092216389,0.6573270942707145,0.6573270942707145,0.630050216845469,0.630050216845469,0.7019516092216389,0.7019516092216389,0.7019516092216389,0.7019516092216389,0.7019516092216389,0.7019516092216389,0.7019516092216389,0.7019516092216389,0.7019516092216389,0.7019516092216389,0.7019516092216389,0.7019516092216389,0.7391006619493267,0.7391006619493267,0.9137468614471582,0.9137468614471582,0.8660408582515408,0.8660408582515408,0.8027847523396485,0.8027847523396485,0.632190139237617,0.632190139237617
GALA_USD:USD,updated,,0.05033097466331888,0.05033097466331888,0.050216845469070986,0.050216845469070986,0.050216845469070986,0.050216845469070986,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.05033097466331888,0.09124629080118694,0.09124629080118694,0.2408981967587309,0.2408981967587309,0.21287947957087422,0.21287947957087422,0.200838849577722,0.200838849577722,0.19935517005249942,0.19935517005249942
GAS_USD:USD,updated,,0.7077721981282812,0.7077721981282812,0.6554724948641862,0.6554724948641862,0.6064540059347181,0.6064540059347181,0.7077721981282812,0.7077721981282812,0.7077721981282812,0.7077721981282812,0.7077721981282812,0.7077721981282812,0.7077721981282812,0.7077721981282812,0.7077721981282812,0.7077721981282812,0.7077721981282812,0.7077721981282812,0.73770257931979,0.73770257931979,0.9195959826523624,0.9195959826523624,0.8754279844784296,0.8754279844784296,0.815624286692536,0.815624286692536,0.6069675873088336,0.6069675873088336
GBP_USD:USD,updated,,0.919053868979685,0.919053868979685,0.8782812143346268,0.8782812143346268,0.7871490527276878,0.7871490527276878,0.919053868979685,0.919053868979685,0.919053868979685,0.919053868979685,0.919053868979685,0.919053868979685,0.919053868979685,0.919053868979685,0.919053868979685,0.919053868979685,0.919053868979685,0.919053868979685,0.9312656927642091,0.9312656927642091,0.9882161606939055,0.9882161606939055,0.9791714220497604,0.9791714220497604,0.9633359963478658,0.9633359963478658,0.7327094270714449,0.7327094270714449
GIGA_USD:USD,updated,,0.6469984021912806,0.6469984021912806,0.6416913946587537,0.6416913946587537,0.6402647797306551,0.6402647797306551,0.6469984021912806,0.6469984021912806,0.6469984021912806,0.6469984021912806,0.6469984021912806,0.6469984021912806,0.6469984021912806,0.6469984021912806,0.6469984021912806,0.6469984021912806,0.6469984021912806,0.6469984021912806,0.6887982195845698,0.6887982195845698,0.7655501027162748,0.7655501027162748,0.713164802556494,0.713164802556494,0.6744750057064597,0.6744750057064597,0.6426614928098607,0.6426614928098607
GMT_USD:USD,updated,,0.007475462223236704,0.007475462223236704,0.00476489385984935,0.00476489385984935,0.00476489385984935,0.00476489385984935,0.007475462223236704,0.007475462223236704,0.007475462223236704,0.007475462223236704,0.007475462223236704,0.007475462223236704,0.007475462223236704,0.007475462223236704,0.007475462223236704,0.007475462223236704,0.007475462223236704,0.007475462223236704,0.049275279616525905,0.049275279616525905,0.35528418169367726,0.35528418169367726,0.2754793426158411,0.2754793426158411,0.22743095183748002,0.22743095183748002,0.19935517005249942,0.19935517005249942
GMX_USD:USD,updated,,0.20634558320018262,0.20634558320018262,0.19921250855968956,0.19921250855968956,0.1981568135128966,0.1981568135128966,0.20634558320018262,0.20634558320018262,0.20634558320018262,0.20634558320018262,0.20634558320018262,0.20634558320018262,0.20634558320018262,0.20634558320018262,0.20634558320018262,0.20634558320018262,0.20634558320018262,0.20634558320018262,0.24803127139922393,0.24803127139922393,0.44256448299475004,0.44256448299475004,0.32903446701666283,0.32903446701666283,0.25116982424104084,0.25116982424104084,0.20280757817849807,0.20280757817849807
GOAT_USD:USD,updated,,0.6060830860534124,0.6060830860534124,0.6061116183519745,0.6061116183519745,0.6061116183519745,0.6061116183519745,0.6060830860534124,0.6060830860534124,0.6060830860534124,0.6060830860534124,0.6060830860534124,0.6060830860534124,0.6060830860534124,0.6060830860534124,0.6060830860534124,0.6060830860534124,0.6060830860534124,0.6060830860534124,0.6478829034467016,0.6478829034467016,0.6145286464277562,0.6145286464277562,0.6083371376398082,0.6083371376398082,0.6067678612188998,0.6067678612188998,0.6085083314311801,0.6085083314311801
GRASS_USD:USD,updated,,0.622888609906414,0.622888609906414,0.6210625427984479,0.6210625427984479,0.6205489614243324,0.6205489614243324,0.622888609906414,0.622888609906414,0.622888609906414,0.622888609906414,0.622888609906414,0.622888609906414,0.622888609906414,0.622888609906414,0.622888609906414,0.622888609906414,0.622888609906414,0.622888609906414,0.6646884272997032,0.6646884272997032,0.6659438484364301,0.6659438484364301,0.6429182834969185,0.6429182834969185,0.6305352659210226,0.6305352659210226,0.6227459484136042,0.6227459484136042
GRIFFAIN_USD:USD,updated,,0.6764437343072358,0.6764437343072358,0.6698813056379822,0.6698813056379822,0.6676557863501483,0.6676557863501483,0.6764437343072358,0.6764437343072358,0.6764437343072358,0.6764437343072358,0.6764437343072358,0.6764437343072358,0.6764437343072358,0.6764437343072358,0.6764437343072358,0.6764437343072358,0.6764437343072358,0.6764437343072358,0.718215019401963,0.718215019401963,0.7443220725861676,0.7443220725861676,0.7158753709198813,0.7158753709198813,0.695645971239443,0.695645971239443,0.6698242410408582,0.6698242410408582
GRT_USD:USD,updated,,0.05977516548733166,0.05977516548733166,0.05889066423191052,0.05889066423191052,0.05889066423191052,0.05889066423191052,0.05977516548733166,0.05977516548733166,0.05977516548733166,0.05977516548733166,0.05977516548733166,0.05977516548733166,0.05977516548733166,0.05977516548733166,0.05977516548733166,0.05977516548733166,0.05977516548733166,0.05977516548733166,0.10097580461081945,0.10097580461081945,0.2872917142204976,0.2872917142204976,0.23382218671536179,0.23382218671536179,0.20797192421821503,0.20797192421821503,0.19935517005249942,0.19935517005249942
GTC_USD:USD,updated,,0.673105455375485,0.673105455375485,0.6186658297192422,0.6186658297192422,0.5404302670623146,0.5404302670623146,0.673105455375485,0.673105455375485,0.673105455375485,0.673105455375485,0.673105455375485,0.673105455375485,0.673105455375485,0.673105455375485,0.673105455375485,0.673105455375485,0.673105455375485,0.673105455375485,0.7123088335996348,0.7123088335996348,0.8998230997489157,0.8998230997489157,0.8486646884272997,0.8486646884272997,0.7823841588678384,0.7823841588678384,0.52054325496462,0.52054325496462
HBAR_USD:USD,updated,,0.5231396941337594,0.5231396941337594,0.5231682264323214,0.5231682264323214,0.5231682264323214,0.5231682264323214,0.5231396941337594,0.5231396941337594,0.5231396941337594,0.5231396941337594,0.5231396941337594,0.5231396941337594,0.5231396941337594,0.5231396941337594,0.5231396941337594,0.5231396941337594,0.5231396941337594,0.5231396941337594,0.5649109792284867,0.5649109792284867,0.5323270942707145,0.5323270942707145,0.5261926500798905,0.5261926500798905,0.5240812599863045,0.5240812599863045,0.5253652134215933,0.5253652134215933
HFT_USD:USD,updated,,0.31268545994065283,0.31268545994065283,0.2974492125085597,0.2974492125085597,0.2938541428897512,0.2938541428897512,0.31268545994065283,0.31268545994065283,0.31268545994065283,0.31268545994065283,0.31268545994065283,0.31268545994065283,0.31268545994065283,0.31268545994065283,0.31268545994065283,0.31268545994065283,0.31268545994065283,0.31268545994065283,0.34909267290572926,0.34909267290572926,0.5873088335996348,0.5873088335996348,0.4773453549417941,0.4773453549417941,0.3895229399680438,0.3895229399680438,0.296079662177585,0.296079662177585
HMSTR_USD:USD,updated,,0.6535608308605341,0.6535608308605341,0.6251141291942479,0.6251141291942479,0.6061686829490984,0.6061686829490984,0.6535608308605341,0.6535608308605341,0.6535608308605341,0.6535608308605341,0.6535608308605341,0.6535608308605341,0.6535608308605341,0.6535608308605341,0.6535608308605341,0.6535608308605341,0.6535608308605341,0.6535608308605341,0.6953035836566994,0.6953035836566994,0.8520600319561744,0.8520600319561744,0.7947101118466103,0.7947101118466103,0.7344498972837252,0.7344498972837252,0.6085083314311801,0.6085083314311801
