,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
dist_from_low_vol,0.0023871455,0.00054151245,0.010523237,12.5,2.0615528,75.79238,9.790537,1.9743522,48.549904,0.0025806143,0.0005221809,0.012753376,0.024960598,0.006941382,0.089756116,92.0,0.0,0.0,0.04245255,0.734072,0.0,0.187615,142.5,16.0,0.21624765,92.0
atr_pct_change,0.00178411,0.00046485008,0.0068474724,8.0,2.5819888,24.787094,7.568982,2.182419,26.250456,0.0019645325,0.00059826823,0.006450933,0.018400814,0.0064069107,0.052847624,143.5,0.0,0.0,0.024419665,0.7534626,0.0,0.28280884,157.0,14.833333,0.21593691,93.0
loc_vwap_dev_z_24,0.0025319762,0.0005712581,0.01122243,10.166667,1.0671874,96.85376,9.462875,1.725985,51.881104,0.0028685322,0.00064678723,0.012722078,0.02366501,0.0041366364,0.1353836,86.0,0.0,0.0,0.0467835,0.73130196,0.0,0.14758988,143.5,16.166666,0.2159359,94.0
ret24h_G_VOL_0,0.0031505756,0.0011096612,0.008945186,9.666667,2.3570225,39.64512,12.586622,2.916977,54.310703,0.0035516373,0.001096783,0.011501025,0.03231044,0.0053171427,0.19633938,102.0,0.0,0.0,0.0652818,0.6620499,0.0,0.26148367,107.5,20.333334,0.21449165,95.0
ffd_range_24_06,0.0035501688,0.00070292805,0.017930282,14.833333,1.0671874,206.1754,14.305902,2.4793634,82.5449,0.0038171157,0.0007594979,0.019184215,0.037556194,0.009113009,0.15477519,46.0,0.0,0.0,0.07723104,0.6869806,0.0,0.0,91.0,18.833334,0.21422222,96.0
vol_price_div,0.0034243413,0.0009558988,0.012267108,13.5,3.730505,48.853977,13.881416,3.5386064,54.45469,0.0037431973,0.0008436119,0.016608972,0.037153818,0.015164115,0.091031104,76.0,0.0,0.0,0.07346836,0.6814405,0.0,0.0,99.0,19.166666,0.21076772,97.0
asym_ft,0.004308343,0.0011812546,0.015713647,18.166666,3.4359214,96.05219,16.289236,4.1179667,64.43453,0.0045721205,0.0012737339,0.016411817,0.042585615,0.009664324,0.18765251,61.0,0.0,0.0,0.09990312,0.6204986,0.0,0.0,70.0,22.833334,0.21007137,98.0
trend_retest_success_rate,0.0036900146,0.0008535193,0.015953016,13.333333,2.4267032,73.258965,15.468935,3.4751484,68.856895,0.0042025214,0.00097018335,0.018203966,0.040345196,0.009003099,0.18079716,54.0,0.0,0.0,0.08141293,0.62880886,0.0,0.15640597,81.5,22.333334,0.20979962,99.0
prog_eff_12,0.0015979127,0.0007335484,0.0034807858,7.0,3.1091263,15.760055,6.338606,3.0591745,13.133584,0.0017284714,0.00083111343,0.003594712,0.01450615,0.0069182096,0.025347166,186.0,0.0,0.0,0.018851712,0.7202216,0.0,0.38506398,159.0,16.833334,0.20967703,100.0
ffd_diff_4_04,0.0023975505,0.0007261449,0.007916117,8.333333,1.6996732,40.85753,8.97934,2.4012852,33.577244,0.0025242076,0.0007767569,0.0082028555,0.022346672,0.0065280064,0.07649713,124.0,0.0,0.0,0.0427637,0.7423823,0.0,0.0,135.5,15.5,0.20911561,101.0
adx_7_slope,0.003007743,0.0007099809,0.012741918,15.0,2.7688746,81.26045,12.167468,2.5452566,58.16595,0.0031666064,0.00067508407,0.014853553,0.031667087,0.008624389,0.116275415,75.0,0.0,0.0,0.061010603,0.69529086,0.0,0.0,102.5,18.333334,0.20737855,102.0
loc_bb_channel_pos_48,0.0029614978,0.00065586134,0.013372445,13.166667,2.114763,81.976616,11.976618,1.9882175,72.144714,0.0032374174,0.0006046908,0.017332613,0.03108523,0.007055761,0.13695072,68.0,0.0,0.0,0.059627708,0.65927976,0.0,0.19395335,108.0,20.5,0.20731284,103.0
trend_strength_percentile,0.0024133793,0.00055583555,0.010478638,11.333333,1.7950549,71.5546,10.151583,2.8300834,36.413994,0.0026247334,0.0007311623,0.009422294,0.025675379,0.0057671703,0.11430651,103.0,0.0,0.0,0.043237034,0.73130196,0.0,0.0,139.5,16.166666,0.20660587,104.0
trend_age_hours,0.0025752224,0.0007350899,0.009021713,11.833333,1.9507834,71.78028,10.47844,2.5359778,43.296005,0.0027982073,0.0007904661,0.009905502,0.02663939,0.006774671,0.10475153,110.0,0.0,0.0,0.04807671,0.7202216,0.0,0.0,130.5,16.833334,0.20649758,105.0
atr_change_rate,0.0033924782,0.001128212,0.010201016,12.166667,3.7155828,39.83972,13.561929,4.1560555,44.25492,0.0038534305,0.0011948199,0.012427753,0.035239253,0.011532371,0.10767993,98.0,0.0,0.0,0.07251554,0.5401662,0.0,0.62067044,98.0,27.666666,0.2059586,106.0
prior_range,0.0036440222,0.00093649566,0.014179347,12.5,1.8027756,86.671906,14.442606,3.208439,65.01257,0.0039359704,0.0008225496,0.018833956,0.038361832,0.01146881,0.12831587,60.0,0.0,0.0,0.08003759,0.6454294,0.0,0.0,89.0,21.333334,0.20537803,107.0
vp_lvn_depth_ratio,0.002428881,0.0008074158,0.0073065977,10.833333,3.1313825,37.47901,10.166115,3.4029858,30.370356,0.0026331272,0.0008542757,0.008116066,0.02606608,0.011141975,0.060980257,132.0,0.0,0.0,0.043700587,0.5096953,0.0,1.0,119.0,29.5,0.20145914,108.0
mr_pct,0.0035122912,0.0018054564,0.0068327268,13.333333,3.2489314,54.718845,13.868742,6.6787095,28.799276,0.0038429368,0.0018654378,0.007916728,0.036476,0.019640148,0.06774383,137.0,0.0,0.0,0.076098375,0.53185594,0.16666667,0.0,121.0,28.166666,0.1998181,109.0
loc_session_pos_24,0.0025443712,0.00080518087,0.008040212,10.833333,2.034426,57.68758,10.006615,2.4541512,40.801205,0.0027949824,0.00072052237,0.010842032,0.02523223,0.0056369654,0.11294471,115.0,0.0,0.0,0.04715415,0.69529086,0.0,0.0,130.0,18.333334,0.1997575,110.0
impact_12,0.002238088,0.00062613015,0.007999996,9.333333,2.1343749,40.813408,9.801664,2.91252,32.986084,0.0025191428,0.00068931526,0.009206356,0.025326736,0.010368763,0.061863076,123.0,0.0,0.0,0.037995208,0.71468145,0.0,0.0,138.5,17.166666,0.19956772,111.0
coh,0.006917809,0.0042272746,0.011320789,14.0,6.0553007,32.368336,21.065582,11.810524,37.573162,0.007156464,0.004240012,0.01207897,0.055415884,0.032311056,0.0950424,94.0,0.0,0.0,0.17793535,0.20221607,0.33333334,0.0,48.5,48.0,0.19841847,112.0
rsi_slope,0.0044906056,0.0017676484,0.011408117,19.0,5.773503,62.527035,17.679115,7.1067433,43.97952,0.004959821,0.0019970536,0.012318058,0.04643952,0.019129284,0.112739675,90.0,0.0,0.0,0.105353415,0.35734072,0.33333334,0.0,77.0,38.666668,0.19727957,113.0
atr_percentile,0.0042845905,0.0019881108,0.0092337495,16.833334,4.2589774,66.53266,18.055904,7.6026545,42.88183,0.0048873173,0.0021447157,0.011137079,0.04767829,0.02010727,0.11305462,104.0,0.0,0.0,0.099192835,0.43490306,0.16666667,0.159031,67.5,34.0,0.19623339,114.0
ker_24,0.0033651816,0.0008989201,0.012597835,12.333333,3.6362374,41.83201,13.896196,3.4942214,55.263893,0.0037327027,0.0009518735,0.014637522,0.03719695,0.012917566,0.10711096,78.0,0.0,0.0,0.07169928,0.6260388,0.0,0.0,83.5,22.5,0.19594431,115.0
ret10h,0.003293165,0.0008969779,0.0120905265,13.666667,2.924988,63.85591,12.655012,3.229049,49.59644,0.0035133208,0.00093801063,0.01315915,0.03308884,0.011451288,0.09561119,83.0,0.0,0.0,0.06954572,0.62880886,0.0,0.0,101.0,22.333334,0.19545236,116.0
bars_outside_ema20_atr_band_log_norm,0.0016325379,0.001091657,0.0020345065,3.3333333,1.7950549,5.1582036,5.403533,3.4403336,7.072514,0.0018306092,0.0011671612,0.00239265,0.011924165,0.0075560044,0.015681317,200.0,0.0,0.0,0.019887127,0.65927976,0.0,0.35438392,173.5,20.5,0.19347705,117.0
ffd_diff_2_06,0.0013112744,0.00042602647,0.0040359944,6.1666665,1.3437096,28.300592,5.313134,1.9485711,14.487228,0.0014213456,0.000488353,0.0041368096,0.012086123,0.0051192963,0.028534073,183.0,0.0,0.0,0.010280214,0.7479224,0.0,0.0,177.5,15.166667,0.19263472,118.0
rsi_1h_slope,0.0030741368,0.00085059373,0.01111026,15.833333,5.2095,48.122555,12.958676,3.7502363,44.777786,0.0033372068,0.000973431,0.011440923,0.0334745,0.009589919,0.11684586,93.0,0.0,0.0,0.06299601,0.62880886,0.0,0.0,102.0,22.333334,0.19185002,119.0
loc_range_pos_24,0.004390556,0.002032355,0.009485047,15.666667,4.887626,50.217518,16.418474,6.7659144,39.841812,0.004670727,0.001991286,0.010955579,0.04271204,0.01575449,0.11579673,105.0,0.0,0.0,0.102361575,0.44044322,0.16666667,0.0,76.5,33.666668,0.19140968,120.0
rejection_proxy,0.0011448599,0.0006145603,0.0021327513,6.1666665,2.477678,15.348151,4.6604667,2.413261,9.00025,0.001268481,0.0007088805,0.0022698382,0.010363885,0.0057675,0.015519451,199.0,0.0,0.0,0.0053038374,0.7534626,0.0,0.0,180.0,14.833333,0.19128276,121.0
convexity_t,0.0013328654,0.00060621236,0.002930541,5.3333335,2.1343749,13.326828,5.463422,2.4938765,11.968908,0.0014070323,0.0006421686,0.003082897,0.012518943,0.0055018403,0.02848573,192.0,0.0,0.0,0.010925864,0.73961216,0.0,0.0,179.0,15.666667,0.19091226,122.0
ffd_rv_24h_04,0.0012435903,0.0005841364,0.0026475268,5.8333335,2.114763,16.090588,5.1974263,2.4565632,10.996354,0.0013797524,0.0006528212,0.0029161382,0.011387483,0.0052982327,0.024475101,196.0,0.0,0.0,0.008256221,0.74515235,0.0,0.0,180.5,15.333333,0.19082901,123.0
dist_vwap_atr,0.00162382,0.00086052937,0.0030641505,5.3333335,1.7950549,15.846003,6.488153,3.1753004,13.257369,0.0018614794,0.0009170505,0.003778533,0.015068857,0.006482924,0.035025932,188.0,0.0,0.0,0.019626431,0.6260388,0.0,0.45928156,174.5,22.5,0.19026831,124.0
trap_quality,0.001728626,0.00073859707,0.0040457076,8.0,2.6457512,24.189726,6.77118,3.1498718,14.555793,0.0018470017,0.0008514518,0.0040065865,0.016594874,0.010219687,0.022455826,181.0,0.0,0.0,0.022760497,0.7063712,0.0,0.0,155.5,17.666666,0.18911107,125.0
climax_decay,0.0017077978,0.0005801635,0.0050271573,7.6666665,3.036811,19.355099,7.441111,3.0117295,18.38483,0.0019118525,0.00074160757,0.004928726,0.018342488,0.009801123,0.034327377,169.0,0.0,0.0,0.02213766,0.5761773,0.0,0.62577766,159.0,25.5,0.18750891,126.0
dist_prior_day_low,0.00457062,0.0019388187,0.010774896,13.166667,4.412734,39.286552,17.429188,7.176663,42.328396,0.005068777,0.0020772966,0.012368239,0.044929545,0.015609026,0.1293267,95.0,0.0,0.0,0.10774613,0.41274238,0.16666667,0.0,86.0,35.333332,0.18744597,127.0
vp_dist_hvn_below_atr,0.0021839233,0.0007405921,0.006440145,9.666667,2.3570225,39.64512,8.833353,3.1586592,24.702927,0.002422163,0.0008876106,0.0066097383,0.022077363,0.00887557,0.054915905,152.0,0.0,0.0,0.03637549,0.5955679,0.0,0.36251405,159.5,24.333334,0.18702419,128.0
cumulative_delta_stall,0.001831279,0.0006232716,0.0053806123,8.0,2.309401,27.712812,8.148502,2.9634178,22.405916,0.0021111644,0.00076338515,0.0058384878,0.020459726,0.010104651,0.041426506,163.0,0.0,0.0,0.025830185,0.58171743,0.0,0.5310211,146.5,25.166666,0.18618701,129.0
vp_accept_lvn_touchrate,0.0031990071,0.0007924311,0.01291424,13.166667,2.409472,71.94983,12.881584,2.9128287,56.96703,0.0034198656,0.0008176032,0.014304592,0.033711232,0.009861323,0.11524286,74.0,0.0,0.0,0.066730075,0.54847646,0.0,0.23432732,101.0,27.166666,0.18553703,130.0
loc_pivot_ladder_pos_48,0.00276471,0.0009853721,0.007757092,12.0,3.8297083,37.600773,10.621607,3.8334415,29.430094,0.003072735,0.0011052787,0.00854237,0.026845085,0.010145288,0.07103382,127.0,0.0,0.0,0.05374306,0.6232687,0.0,0.0,133.0,22.666666,0.18537587,131.0
ret1h,0.0023770898,0.00078668544,0.007182738,8.666667,2.2852182,32.868244,9.755628,3.3374,28.51689,0.0026485005,0.00091207604,0.007690756,0.024540707,0.00947115,0.06358746,134.0,0.0,0.0,0.04215185,0.6094183,0.0,0.18167783,123.0,23.5,0.18462199,132.0
delta_stall_6,0.0030969777,0.00095392263,0.0100545585,14.333333,2.8674417,71.64729,12.489353,4.9333105,31.618515,0.003388696,0.001220108,0.009411675,0.032018647,0.012311601,0.083270535,112.0,0.0,0.0,0.06367903,0.5955679,0.0,0.0,119.0,24.333334,0.18391544,133.0
ffd_rv_2h_04,0.0014794061,0.0005595089,0.0039117206,6.5,1.9790571,21.34855,6.165743,2.606659,14.584335,0.0016347264,0.00064065785,0.0041712285,0.014883155,0.008870553,0.020809328,183.0,0.0,0.0,0.015307947,0.700831,0.0,0.0,159.5,18.0,0.18362711,134.0
adx_10_slope,0.0040065553,0.0011710603,0.013707652,18.0,4.9665546,65.23637,16.4684,5.056894,53.63138,0.0044143805,0.0013938589,0.013980437,0.044008225,0.015394454,0.1258066,73.0,0.0,0.0,0.090878606,0.5290859,0.0,0.0,75.0,28.333334,0.1822547,135.0
ker_10,0.004247441,0.0015345567,0.01175633,14.333333,3.4960294,58.765076,16.657705,6.9777308,39.766384,0.004622595,0.0017259489,0.01238066,0.043725267,0.018377671,0.104033805,91.0,0.0,0.0,0.09808194,0.37950137,0.16666667,0.15640597,74.5,37.333332,0.18164071,136.0
vp_air_pocket_score,0.0027298378,0.00058795745,0.01267441,12.0,2.1602468,66.65905,11.373434,2.7408476,47.19526,0.0030563795,0.0007454467,0.012531354,0.02949122,0.010515493,0.08270957,82.0,0.0,0.0,0.05270026,0.5595568,0.0,0.2422371,122.5,26.5,0.1809862,137.0
signed_vol,0.0020978784,0.00089634,0.004910072,9.166667,3.8042374,22.087942,8.154188,3.259379,20.399834,0.002228336,0.00092211575,0.0053848783,0.0203165,0.00949866,0.04345456,167.0,0.0,0.0,0.033802446,0.58448756,0.0,0.30027074,146.5,25.0,0.17972676,138.0
ffd_ema_spread_04,0.0018070232,0.0007846527,0.004161501,6.5,3.095696,13.647982,7.0399632,3.2565854,15.218727,0.001983658,0.0009400968,0.0041856314,0.01758073,0.010836705,0.028521776,179.0,0.0,0.0,0.02510485,0.6315789,0.0,0.14805982,163.0,22.166666,0.17910539,139.0
loc_swing_range_pos_48,0.0057409606,0.0024468289,0.013469935,13.833333,5.177408,36.960793,18.223873,7.66648,43.31969,0.0061234063,0.002632278,0.014244735,0.048010595,0.022837408,0.100931644,77.0,0.0,0.0,0.14274344,0.3961219,0.0,0.0,50.5,36.333332,0.17753936,140.0
vp_in_poc_zone,0.0062733907,0.0048942203,0.008041206,18.333334,9.637888,34.873936,25.359804,19.038328,33.78026,0.006853198,0.005141627,0.009134526,0.06844373,0.049912743,0.09385467,120.0,0.0,0.0,0.15866497,0.058171745,0.5,0.0,63.5,56.666668,0.17680869,141.0
ffd_ema_spread_05,0.0023950061,0.0009314709,0.006158061,8.0,1.9148542,33.42291,8.928669,3.0917976,25.78472,0.0025640824,0.00090255577,0.0072843353,0.022699526,0.009834919,0.052391734,150.5,0.0,0.0,0.04268761,0.61218834,0.0,0.0,134.0,23.333334,0.17652526,142.0
G_EXH_TAIL_FAIL,0.0025996435,0.0010631937,0.006356458,7.8333335,2.5440562,24.1194,8.992823,2.9219818,27.676712,0.002683437,0.0010341002,0.006963381,0.023329532,0.012110719,0.044940934,149.0,0.0,0.0,0.04880699,0.56232685,0.0,0.17399709,154.0,26.333334,0.1761254,143.0
dist_prior_day_high,0.0013939597,0.00081106176,0.0023957777,3.6666667,2.1343749,6.2990084,4.980469,2.9699526,8.35201,0.0015025564,0.0008936535,0.0025263436,0.011718625,0.009968823,0.0114796385,198.0,0.0,0.0,0.012752798,0.6371191,0.0,0.18354905,177.0,21.833334,0.17547126,144.0
z_vwap_24,0.0023079715,0.0009293116,0.0057319114,8.0,3.0550504,20.948917,9.193794,3.3931797,24.910517,0.0024851346,0.00089557987,0.006895973,0.022868793,0.007017368,0.074526764,155.0,0.0,0.0,0.04008497,0.5761773,0.0,0.18272492,154.5,25.5,0.1752273,145.0
loc_ema_stack_pos_48,0.0017850907,0.0010242525,0.0031110968,6.6666665,3.091206,14.377703,7.2605186,4.781864,11.02397,0.0020335652,0.0012275781,0.0033687372,0.017529912,0.011162925,0.027528433,189.5,0.0,0.0,0.02444899,0.601108,0.0,0.22080843,174.0,24.0,0.17476436,146.0
slope,0.002567393,0.00084979646,0.0077565718,10.833333,2.2669117,51.771362,10.21679,3.7216396,28.047533,0.0028480443,0.0009740344,0.0083275875,0.02580385,0.009445063,0.07049595,130.5,0.0,0.0,0.047842585,0.56232685,0.0,0.15187882,142.0,26.333334,0.17448908,147.0
ffd_diff_8_06,0.004322251,0.0018013541,0.010371005,11.5,3.095696,42.720604,15.43564,5.7546787,41.40266,0.0048081833,0.002055516,0.011247115,0.040307432,0.01534657,0.10586659,100.0,0.0,0.0,0.10031901,0.3767313,0.16666667,0.0,91.0,37.5,0.1743583,148.0
down_up_vol_ratio_24,0.0023800978,0.0008461178,0.0066951266,10.333333,3.6362374,29.364908,9.89759,3.3163152,29.539495,0.002655436,0.000924029,0.007631082,0.024921225,0.008618457,0.072062485,138.0,0.0,0.0,0.042241797,0.5734072,0.0,0.14758988,138.0,25.666666,0.17396428,149.0
sv_imb_12,0.002439058,0.0010727183,0.0055457274,10.0,2.081666,48.038445,9.822472,3.9145575,24.646706,0.0026480732,0.0011480418,0.0061080456,0.024828412,0.0091003375,0.06773925,160.0,0.0,0.0,0.044004913,0.51800555,0.0,0.37884,136.0,29.0,0.17264609,150.0
mr_potential,0.0024468629,0.00073949294,0.008096275,9.166667,2.5440562,33.029057,8.806328,3.350731,23.144623,0.002561495,0.00090899534,0.0072181406,0.022029486,0.009570998,0.050705083,133.0,0.0,0.0,0.04423831,0.5567867,0.0,0.18167783,139.5,26.666666,0.17261165,151.0
ret1h_G_VOL_0,0.0022312514,0.000600456,0.00829117,8.5,1.7078252,42.305267,9.232008,2.604836,32.7199,0.0025647182,0.0006656861,0.009881204,0.023873879,0.009485605,0.060087055,117.0,0.0,0.0,0.03779077,0.6066482,0.0,0.0,128.0,23.666666,0.17244698,152.0
climax_vol_12,0.0027009363,0.00095869636,0.007609351,9.5,2.5658007,35.174206,10.548171,3.556315,31.286291,0.0028800084,0.0010111306,0.008203142,0.026899112,0.010795096,0.06702694,129.0,0.0,0.0,0.051836,0.5706371,0.0,0.0,128.5,25.833334,0.17116907,153.0
resid_strength,0.0021993485,0.0007567627,0.0063918764,10.833333,3.6247606,32.377617,9.714268,3.6054647,26.173323,0.0024700137,0.000900088,0.006778191,0.023858292,0.007998772,0.07116319,150.5,0.0,0.0,0.03683676,0.59833795,0.0,0.0,131.5,24.166666,0.1698447,154.0
roc_div,0.0022401335,0.0007081998,0.0070858505,9.0,1.6329932,49.60217,8.892678,2.7526393,28.728695,0.0023814612,0.00076021074,0.0074602445,0.022596952,0.009348015,0.054623593,135.0,0.0,0.0,0.038056374,0.55401665,0.0,0.20229855,150.5,26.833334,0.16955009,155.0
clv_pullback,0.0022064922,0.00067516515,0.0072109886,8.333333,2.6246693,26.45836,8.411175,2.8379297,24.92939,0.0024263295,0.00072324503,0.008139807,0.021717977,0.011966879,0.039414667,136.0,0.0,0.0,0.03705038,0.59279776,0.0,0.0,159.0,24.5,0.16857715,156.0
trend_alignment_6_12_24,0.0020680844,0.00083030143,0.005151109,6.0,1.8257419,19.718012,7.2080636,3.3035536,15.727362,0.0023237257,0.0011191402,0.004824865,0.01742992,0.008074915,0.03762295,170.0,0.0,0.0,0.0329115,0.5955679,0.0,0.0,163.0,24.333334,0.16699329,157.0
vp_accept_hvn_touchrate,0.0031717978,0.001296093,0.007762022,15.0,5.0990195,44.12613,12.880325,5.432722,30.53769,0.003385813,0.0014193563,0.008076711,0.034330223,0.017853461,0.0660132,128.0,0.0,0.0,0.06591642,0.5096953,0.0,0.0,114.0,29.5,0.16367786,158.0
ffd_z_06,0.0026392734,0.0010541986,0.0066076396,11.5,3.818813,34.63118,10.636678,4.342047,26.05658,0.002901821,0.0011718621,0.0071856272,0.026489893,0.010623362,0.0660539,146.5,0.0,0.0,0.049992062,0.54293627,0.0,0.0,118.5,27.5,0.1632297,159.0
ft_2,0.0036768883,0.0013035438,0.010371349,12.333333,3.5901098,42.369488,13.560905,4.9788013,36.936234,0.0040675304,0.0014902421,0.011102091,0.035744507,0.013611798,0.09386488,101.0,0.0,0.0,0.0810204,0.47368422,0.0,0.0,90.5,31.666666,0.16298229,160.0
impact_24,0.003122204,0.0010892982,0.008949026,13.5,3.5939765,50.709846,13.518642,4.261811,42.8817,0.00365647,0.0011644087,0.011482027,0.03482147,0.010509174,0.1153787,106.5,0.0,0.0,0.06443339,0.5096953,0.0,0.0,103.5,29.5,0.16286218,161.0
trend_strength_vs_reversion,0.0036280677,0.0013130716,0.010024492,11.666667,4.5704365,29.78077,13.336548,4.873432,36.496563,0.003884754,0.0014785224,0.0102070235,0.034366336,0.012822486,0.092107326,108.5,0.0,0.0,0.079560496,0.47368422,0.0,0.0,107.5,31.666666,0.16217932,162.0
jump_intensity,0.0026064655,0.00084628456,0.008027634,12.333333,2.4944382,60.980106,11.527302,3.8310056,34.685066,0.0029891576,0.0010549722,0.008469477,0.030693442,0.01520078,0.06197625,121.5,0.0,0.0,0.049010992,0.46814406,0.0,0.32905844,116.5,32.0,0.16044499,163.0
evr_slope,0.004725713,0.003394112,0.0065797367,15.166667,7.1278014,32.27191,17.806328,12.499822,25.365587,0.005178607,0.0038411925,0.0069816792,0.047431774,0.035602532,0.063191384,148.0,0.0,0.0,0.11238395,0.2936288,0.16666667,0.0,89.0,42.5,0.16021839,164.0
vp_profile_concentration,0.0025628766,0.0006580449,0.009981592,10.5,2.6299555,41.92086,10.695749,2.8932664,39.539757,0.002943926,0.0008011957,0.010817207,0.027815087,0.011248013,0.068783626,106.5,0.0,0.0,0.047707528,0.53185594,0.0,0.0,120.0,28.166666,0.15920313,165.0
pullback_depth,0.0015313058,0.0007605712,0.0030830742,8.666667,2.8674417,26.194468,6.320092,3.337604,11.967736,0.0016532022,0.000817853,0.003341771,0.014782059,0.009011781,0.024247067,189.5,0.0,0.0,0.01685993,0.5955679,0.0,0.0,170.5,24.333334,0.15816493,166.0
rolling_range_20,0.0016566939,0.00077663845,0.0035339927,8.333333,3.4960294,19.863804,6.9599466,3.5671158,13.579839,0.0018555829,0.0009092301,0.003786927,0.01770747,0.013424515,0.023356862,185.0,0.0,0.0,0.020609474,0.5041551,0.0,0.36555442,181.0,29.833334,0.1556517,167.0
dist_vwap_24_atr,0.0031531265,0.0017135009,0.0058022765,10.0,3.3665016,29.704426,12.032499,6.0893965,23.775927,0.0032969774,0.0017691515,0.0061442223,0.030105568,0.014970872,0.06054058,159.0,0.0,0.0,0.06535808,0.30470914,0.0,0.8453978,99.5,41.833332,0.15439412,168.0
adx_di_minus_7,0.0037980138,0.0013036664,0.011064878,10.833333,2.67187,43.92471,13.982529,4.8961773,39.931377,0.00392029,0.0013652795,0.011256796,0.036577526,0.013303768,0.10056665,97.0,0.0,0.0,0.084642485,0.4293629,0.0,0.0,84.5,34.333332,0.1538941,169.0
wick_body_ratio,0.0032678673,0.0012971048,0.008232917,13.0,3.8297083,44.128685,13.258735,5.15637,34.092598,0.0037087107,0.0015615808,0.008808084,0.03390569,0.012608179,0.09117857,118.0,0.0,0.0,0.068789236,0.4598338,0.0,0.0,111.0,32.5,0.15279253,170.0
trend_z_t,0.002718454,0.0011330701,0.006522096,11.333333,3.036811,42.29583,11.0236845,4.3493733,27.940031,0.0030945428,0.0013150418,0.007282046,0.02782574,0.010922826,0.070885666,145.0,0.0,0.0,0.05235984,0.48476455,0.0,0.0,127.0,31.0,0.14998905,171.0
dip_volume_profile,0.002751096,0.0015025215,0.0050372183,8.0,2.7080128,23.633566,9.595148,4.8327026,19.050804,0.003024411,0.0016899448,0.005412639,0.024514388,0.014458923,0.041562937,166.0,0.0,0.0,0.05333595,0.36842105,0.0,0.55012906,133.0,38.0,0.1489465,172.0
atr_compression_ratio,0.0028357657,0.000980007,0.008205622,11.666667,2.560382,53.160473,11.901939,4.185221,33.846756,0.0031908792,0.0011818284,0.008615218,0.030949611,0.013103324,0.07310194,119.0,0.0,0.0,0.055867877,0.46537396,0.0,0.0,125.0,32.166668,0.14707083,173.0
lr_4h,0.0034027777,0.0013942207,0.008304923,10.333333,3.1446605,33.955265,12.203309,5.281536,28.196486,0.0037215417,0.0016233864,0.008531471,0.030927056,0.013686155,0.06988689,121.5,0.0,0.0,0.07282353,0.37950137,0.0,0.21184574,110.5,37.333332,0.14552057,174.0
loc_pullback_depth_24,0.0030211532,0.0012270656,0.0074383686,13.0,2.5819888,65.453415,12.920193,5.5270166,30.202799,0.0034815087,0.001463826,0.008280288,0.033920854,0.014516138,0.079265185,130.5,0.0,0.0,0.06141161,0.44598338,0.0,0.0,117.0,33.333332,0.14527223,175.0
vp_in_lvn_above_zone,0.0018763533,0.00079584325,0.0044238637,14.0,4.5092497,43.46621,8.061367,3.32732,19.530926,0.0020313456,0.00086038915,0.0047959285,0.02025416,0.011505974,0.035653733,173.0,0.0,0.0,0.027178064,0.5152355,0.0,0.0,164.0,29.166666,0.1437568,176.0
dist_from_high_event_12h,0.005399208,0.0032249514,0.009039345,13.0,4.932883,34.259884,17.865782,10.092516,31.626026,0.005682263,0.0033456981,0.0096506355,0.04707496,0.026632745,0.083207786,113.0,0.0,0.0,0.13252383,0.18282549,0.16666667,0.0,55.5,49.166668,0.14359449,177.0
range_expansion_ratio_G_VOL_1,0.0029911345,0.0016706254,0.0053554107,9.833333,3.2360814,29.880104,11.5760145,5.704182,23.492256,0.0032149302,0.0016638947,0.006211797,0.030290216,0.019720698,0.046524584,161.0,0.0,0.0,0.06051395,0.44044322,0.0,0.0,116.5,33.666668,0.14339349,178.0
ffd_range_24_04,0.0032359508,0.0016110234,0.0064998297,11.666667,5.1532083,26.412888,13.698706,6.6799316,28.092283,0.0038425287,0.0018908154,0.0078088143,0.034593217,0.016314052,0.07335337,142.0,0.0,0.0,0.06783482,0.34903046,0.0,0.36710897,113.0,39.166668,0.14292221,179.0
vol_price_spread,0.0016842682,0.001169888,0.002424813,7.5,3.095696,18.17039,7.2571163,5.178855,10.169378,0.0019166032,0.0013481684,0.0027247102,0.017497208,0.013034094,0.023488572,197.0,0.0,0.0,0.021434044,0.36842105,0.0,0.7758134,174.0,38.0,0.14268465,180.0
compression_ratio_G_VOL_0,0.0021566579,0.00076563505,0.0060749217,7.6666665,2.2110832,26.58325,8.888641,3.3458035,23.614042,0.0024675687,0.0009520329,0.006395677,0.022589486,0.010263633,0.049717765,156.5,0.0,0.0,0.035560157,0.4875346,0.0,0.0,142.0,30.833334,0.14144173,181.0
retest_quality,0.003081182,0.0012173359,0.007798737,12.666667,3.036811,52.8332,13.027849,5.6330533,30.130169,0.0035283999,0.0014398759,0.008646304,0.03445195,0.017545313,0.0676498,125.0,0.0,0.0,0.06320669,0.41551247,0.0,0.0,111.5,35.166668,0.1386418,182.0
